Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000974,1E-05,0,0,0.0375,0.0375,0.05,0,0.12501
0.000008290,1E-05,0,1,0.0375,0.0375,0.05,0,1.12501
0.000000642,1E-05,1,0,0.0375,0.0375,0.05,0,1.12501
0.000000984,1E-05,0,0,0.0375,0.0375,0.05,0.025,0.15001
0.000006939,1E-05,0,1,0.0375,0.0375,0.05,0.025,1.15001
0.000002023,1E-05,1,0,0.0375,0.0375,0.05,0.025,1.15001
0.365088240,1E-05,0,0,0,0,0,0,1E-05
0.000015630,1E-05,0,1,0,0,0,0,1.00001
0.000000092,1E-05,1,0,0,0,0,0,1.00001
0.000000615,3E-05,0,0,0.0375,0.0375,0.05,0,0.12503
0.000002502,3E-05,0,1,0.0375,0.0375,0.05,0,1.12503
0.000001649,3E-05,1,0,0.0375,0.0375,0.05,0,1.12503
0.000000393,3E-05,0,0,0.0375,0.0375,0.05,0.025,0.15003
0.000002164,3E-05,0,1,0.0375,0.0375,0.05,0.025,1.15003
0.000000568,3E-05,1,0,0.0375,0.0375,0.05,0.025,1.15003
0.269731882,3E-05,0,0,0,0,0,0,3E-05
0.000012256,3E-05,0,1,0,0,0,0,1.00003
0.000000340,3E-05,1,0,0,0,0,0,1.00003
0.365103003,4E-05,0,0,0,0,0,0,4E-05
0.000020812,4E-05,0,1,0,0,0,0,1.00004
