"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","DWins",2E-12,0,1,0.42745,1,1,1,1,0.12182,2.63725,2,1.10381,0.276794,0.234189,0.195722,0.161562,0.131733,1,1,0.500001,0.216057,,,0,,,,,0,0,1,0,8.7,9.69998,18.4,1.60002,8.7,9.69998,0.6,0.212012,0.381283,0.593295,0.0636035,0.495668,0.8782,1.4782,2E-05,0.87818,0.257509,0.620672,0,0,,0,0,0,0.293295,0,1.94307,0.200426,0.211388,0.210933,0.199192,0.178061,0.999997,8.55734E-07,8.6616E-07,8.30077E-07,7.53265E-07,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","Abandoned",1E-17,0,1,0.496278,1,1,1,1,0.140932,2.98139,2.94776,0.900434,0.203814,0.20182,0.199905,0.198086,0.196375,1,1,0.594776,0.106063,,,0,,,,,0.999999,8.62023E-07,0,,8.8,9.79997,18.6,1.40003,8.8,9.79997,0.4,0.158904,0.246577,0.405481,0.0317812,0.295892,0.859098,1.2591,2.94776E-05,0.859068,0.176487,0.682582,0,0,,0.999999,8.62023E-07,1.89627E-07,0.205481,0,0.10222,0.194149,0.20801,0.210978,0.202613,0.184251,0.236061,0.197042,0.199957,0.19213,0.17481,1,1,0,0,0,0.999999,8.62023E-07,0,0
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrecPower1",0.2,0.999929,7.08496E-05,0.1,7.127E-11,3.04025E-11,1,7.08496E-05,1.00001E-05,1,3,0.496496,1,0,0,0,0,1,1,0.313495,0.277045,,,2.64997E-11,,,,,1.21259E-17,1.02776E-23,3.9E-12,0.336774,9.99993,9.99997,19.9999,0.00010085,9.99993,9.99997,1.70285E-11,5.623E-11,0,5.6234E-11,5.06380E-11,0,9.08496E-05,9.08496E-05,3.00002E-05,6.08494E-05,0,6.08494E-05,0,2.65E-11,0.286027,1.21259E-17,1.02776E-23,2.26991E-24,0,0,0.233048,0.189873,0.205685,0.210985,0.204943,0.188514,0.237163,0.229903,0.209432,0.179281,0.14422,7.1272E-11,3.04025E-11,1,4.08691E-11,2.64997E-11,1.21259E-17,1.02776E-23,2.5884E-12,1.314E-12
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrecPower2",0.2,0.999929,7.06344E-05,0.3,7.119E-11,3.03366E-11,1,7.06344E-05,9.99917E-06,2,3,0.683456,0,1,0,0,0,1,1,0.313657,0.281072,,,2.68552E-11,,,,,1.20071E-17,1.02675E-23,3.48E-12,0.370946,9.99993,9.99997,19.9999,0.000100635,9.99993,9.99997,1.69159E-11,1.548E-11,4.085E-12,1.9566E-11,9.88563E-12,4.0851E-13,9.06355E-05,9.06355E-05,3.00002E-05,6.06353E-05,3.6848900000000005E-11,6.06352E-05,0,2.6855E-11,0.2895,1.20071E-17,1.02675E-23,2.26302E-24,5.78331E-07,0,0.117059,0.189535,0.2055,0.210985,0.205128,0.188852,0.211759,0.218446,0.211759,0.192903,0.165132,7.1187E-11,3.03366E-11,1,4.08501E-11,2.68552E-11,1.20071E-17,1.02675E-23,2.1900E-12,1.291E-12
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrecPower3",0.2,0.99993,7.04215E-05,0.5,7.11E-11,3.02674E-11,1,7.04215E-05,9.99879E-06,3,3,0.880195,0,0,1,0,0,1,1,0.313794,0.284882,,,2.71854E-11,,,,,1.18931E-17,1.02571E-23,3.08E-12,0.406136,9.99993,9.99997,19.9999,0.000100422,9.99993,9.99997,1.68067E-11,1.557E-11,4.083E-12,1.9653E-11,9.96497E-12,4.08342E-13,9.04229E-05,9.04229E-05,3.00002E-05,6.04227E-05,3.68324E-11,6.04227E-05,0,2.7185E-11,0.292684,1.18931E-17,1.02571E-23,2.25619E-24,5.79842E-07,0,1.67907E-06,0.189193,0.205314,0.210985,0.205314,0.189193,0.187691,0.206037,0.212543,0.206037,0.187691,7.1101E-11,3.02674E-11,1,4.08333E-11,2.71854E-11,1.18931E-17,1.02571E-23,1.8303E-12,1.252E-12
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrecPower4",0.2,0.99993,7.02131E-05,0.7,7.101E-11,3.01954E-11,1,7.02131E-05,9.99903E-06,4,3,1.08576,0,0,0,1,0,1,1,0.313903,0.288443,,,2.74879E-11,,,,,1.17848E-17,1.02467E-23,2.71E-12,0.441989,9.99993,9.99997,19.9999,0.000100213,9.99993,9.99997,1.67016E-11,4.573E-12,1.581E-11,2.0386E-11,1.37205E-12,9.65464E-12,9.02142E-05,9.02142E-05,3.00002E-05,6.0214E-05,5.09643E-11,6.0214E-05,0,2.7488E-11,0.295573,1.17848E-17,1.02467E-23,2.24951E-24,8.11335E-07,0,-0.117056,0.188852,0.205128,0.210985,0.205501,0.189535,0.165133,0.192903,0.211759,0.218446,0.211759,7.1015E-11,3.01954E-11,1,4.08191E-11,2.74879E-11,1.17848E-17,1.02467E-23,1.5108E-12,1.197E-12
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrecPower5",0.2,0.99993,7.00108E-05,0.9,7.093E-11,3.01213E-11,1,7.00108E-05,9.99986E-06,5,3,1.29887,0,0,0,0,1,1,1,0.313983,0.291731,,,2.77609E-11,,,,,1.1683E-17,1.02362E-23,2.36E-12,0.478131,9.99993,9.99997,19.9999,0.000100011,9.99993,9.99997,1.66014E-11,3.386E-13,7.0011E-5,7.00107E-5,1.01576E-13,7.00107E-05,9.00111E-05,9.00111E-05,3.00002E-05,6.00109E-05,6.00109E-05,1.05417E-11,0,2.7761E-11,0.298166,1.1683E-17,1.02362E-23,2.24303E-24,1,0,-0.233045,0.188514,0.204944,0.210985,0.205685,0.189873,0.144221,0.179282,0.209432,0.229903,0.237163,7.0929E-11,3.01213E-11,1,4.08075E-11,2.77609E-11,1.1683E-17,1.02362E-23,1.2319E-12,1.129E-12
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,1.10043E-11,0.5,5.49995E-05,4.9995E-06,3,0,1.71665,0.2,0.2,0.2,0.2,0.2,1,1,0.9,0.9,,,1.10043E-11,,,,,8.81049E-25,8.80696E-18,1.76E-24,1,9.99999,9.99945,19.9994,0.000560499,9.99999,9.99945,5.49995E-06,1.1001E-5,4.3999E-6,1.54005E-5,1.10006E-05,4.39999E-07,0.00055,0.0005555,0.0005,5E-05,3.99994E-05,1.00006E-05,0,1.1004E-11,0.9,8.81049E-25,8.80696E-18,1.7621E-24,0.799988,0,0,0.189193,0.205314,0.210985,0.205314,0.189193,0.189193,0.205314,0.210985,0.205314,0.189193,5.49995E-5,1.10043E-11,0.999945,5.49995E-05,1.10043E-11,8.81049E-25,8.80696E-18,8.4644E-40,1.762E-24
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrecLevel1",2E-07,0.999906,9.40985E-05,0.500001,9.4098E-5,1.88272E-11,1,9.40985E-05,9.99916E-06,3.00001,1,1.461,0.199999,0.2,0.2,0.200001,0.200001,1,1,0.9,0.9,,,1.88272E-11,,,,,1.50738E-24,1.50678E-17,3.01E-24,1,9.99999,9.9999,19.9999,0.000113508,9.99999,9.9999,9.40985E-06,1.8851E-5,7.5248E-6,2.63758E-5,1.8851E-05,7.5249E-07,9.40993E-05,0.000103509,1E-05,8.40993E-05,6.72482E-05,1.68511E-05,0,1.8827E-11,0.9,1.50738E-24,1.50678E-17,3.01477E-24,0.799667,0,0,0.189193,0.205314,0.210985,0.205314,0.189193,0.189193,0.205314,0.210985,0.205314,0.189193,9.40984E-5,1.88272E-11,0.999906,9.40984E-05,1.88272E-11,1.50738E-24,1.50678E-17,1.6462E-39,3.015E-24
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrecLevel2",2E-07,0.999919,8.08369E-05,0.500002,8.0837E-5,8.08369E-05,1,8.08369E-05,9.99929E-06,3.00001,2,1.18788,0.199998,0.199999,0.2,0.200001,0.200002,1,1,0.5,0.445458,,,6.5309E-05,,,,,3.10683E-12,1.29443E-17,1.553E-5,0.398012,9.99994,9.99992,19.9999,0.000136277,9.99994,9.99992,3.54403E-05,3.4381E-5,2.3289E-5,5.76695E-5,2.60023E-05,1.81618E-05,9.08376E-05,0.000126278,2E-05,7.08376E-05,2.82485E-05,4.25892E-05,0,6.5309E-05,0.5,3.10683E-12,1.29443E-17,2.58989E-24,0.39893,0,-7.62701E-15,0.189193,0.205314,0.210985,0.205314,0.189193,0.189193,0.205314,0.210985,0.205314,0.189193,8.08369E-5,8.08369E-05,0.999919,1.61739E-11,6.5309E-05,3.10683E-12,1.29443E-17,9.34762E-6,6.1803E-6
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrecLevel3",1,0.99993,7.04259E-05,0.500003,1.409E-11,1.40908E-11,1,7.04259E-05,9.9994E-06,3.00001,3,0.888956,0.199997,0.199999,0.2,0.200001,0.200003,1,1,0.1,0.1,,,1.40908E-11,,,,,1.12772E-17,1.12817E-24,2.26E-24,0,9.99993,9.99997,19.9999,0.000100426,9.99993,9.99997,5.63632E-12,3.387E-12,1.4002E-5,1.40023E-5,1.01603E-12,1.40023E-05,9.04265E-05,9.04265E-05,3E-05,6.04265E-05,1.20023E-05,4.84241E-05,0,1.4091E-11,0.1,1.12772E-17,1.12817E-24,2.25633E-24,0.198824,0,0,0.189193,0.205314,0.210985,0.205314,0.189193,0.189193,0.205314,0.210985,0.205314,0.189193,1.4091E-11,1.40908E-11,1,2.81929E-18,1.40908E-11,1.12772E-17,1.12817E-24,2.2563E-24,0
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrecLevel4",2E-07,0.999937,6.32063E-05,0.500003,1.265E-11,1.26463E-11,1,6.32063E-05,9.99947E-06,3.00002,4,0.544167,0.199996,0.199998,0.2,0.200002,0.200003,1,1,0.1,0.1,,,1.26463E-11,,,,,1.01211E-17,1.01252E-24,2.03E-24,0,9.99994,9.99996,19.9999,0.000103206,9.99994,9.99996,5.05853E-12,3.794E-12,0,3.7939E-12,1.13817E-12,0,9.32069E-05,9.32069E-05,4E-05,5.32069E-05,0,5.32069E-05,0,1.2646E-11,0.1,1.01211E-17,1.01252E-24,2.02503E-24,0,0,0,0.189193,0.205314,0.210985,0.205314,0.189193,0.189193,0.205314,0.210985,0.205314,0.189193,1.2646E-11,1.26463E-11,1,2.53028E-18,1.26463E-11,1.01211E-17,1.01252E-24,2.025E-24,0
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","Rounds1",3E-11,0,1,0.499073,1,1,1,1,0.132212,2.99536,2.46559,1.04772,0.200908,0.200474,0.200018,0.199544,0.199056,1,1,0.313766,0.284618,,,0.897344,,,,,3.93157E-07,3.38910E-13,0.102655,0.398012,9.09303,9.48641,18.5794,1.42056,9.09303,9.48641,0.420531,0.339195,0.25579,0.594985,0.205473,0.232077,0.867813,1.28834,2.46559E-05,0.867788,0.266099,0.60169,0,0.897344,0.292461,3.93157E-07,3.38910E-13,7.45534E-14,0.305763,0,-1.62292E-13,0.192956,0.207361,0.21098,0.203263,0.185441,0.192956,0.207361,0.21098,0.203263,0.185441,1,1,0,0,0.897344,3.93157E-07,3.38910E-13,0.0617972,0.0408581
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","Truly Liable",1.4E-5,0,1,0.899999,2.9935E-6,6.60875E-07,1,1,0.142833,5,2.99999,1.29887,0,5.8347E-07,5.83235E-07,8.13673E-07,0.999998,1,1,0.378901,0.347799,,,5.88487E-07,,,,,1.74611E-13,4.63322E-19,7.239E-8,0.458823,9,9.99997,19,1.00003,9,9.99997,5.12089E-07,9.964E-09,0.999998,0.999998,2.9892E-09,0.999998,0.857197,0.857197,2.99999E-05,0.857167,0.857167,0,0,5.88487E-7,0.364005,1.74611E-13,4.63322E-19,3.20384E-20,1,0,6.66866E-15,0.147651,0.181686,0.210004,0.22803,0.23263,0.147651,0.181686,0.210004,0.22803,0.23263,2.99349E-6,6.60875E-07,0.999997,2.33261E-06,5.88487E-07,1.74611E-13,4.63322E-19,3.91749E-8,3.3213E-8
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","Truly Not Liable",5.6E-5,0,1,0.399249,5.1724E-7,3.72377E-07,1,1,0.141774,2.49625,3,0.785738,0.251131,0.250371,0.249618,0.24888,4.4459E-08,1,1,0.285079,0.25679,,,3.35279E-07,,,,,1.67551E-13,6.68055E-20,3.71E-08,0.368566,9,9.99997,19,1.00003,9,9.99997,1.70857E-07,3.2433E-7,0,3.24329E-7,2.54334E-07,0,0.858256,0.858256,3E-05,0.858226,0,0.858226,0,3.35279E-7,0.261298,1.67551E-13,6.68055E-20,3.20384E-20,0,0,-1.5202E-14,0.205441,0.214409,0.211221,0.196439,0.172489,0.205441,0.214409,0.211221,0.196439,0.172489,5.17241E-7,3.72377E-07,0.999999,1.44863E-07,3.35279E-07,1.67551E-13,6.68055E-20,2.34252E-8,1.3673E-8
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","Liability Strength1",0.2,0.999929,7.08496E-05,0.1,7.127E-11,3.04025E-11,1,7.08496E-05,1.00001E-05,1,3,0.496496,1,0,0,0,0,1,1,0.313495,0.277045,,,2.64997E-11,,,,,1.21259E-17,1.02776E-23,3.9E-12,0.336774,9.99993,9.99997,19.9999,0.00010085,9.99993,9.99997,1.70285E-11,5.623E-11,0,5.6234E-11,5.06380E-11,0,9.08496E-05,9.08496E-05,3.00002E-05,6.08494E-05,0,6.08494E-05,0,2.65E-11,0.286027,1.21259E-17,1.02776E-23,2.26991E-24,0,0,0.233048,0.189873,0.205685,0.210985,0.204943,0.188514,0.237163,0.229903,0.209432,0.179281,0.14422,7.1272E-11,3.04025E-11,1,4.08691E-11,2.64997E-11,1.21259E-17,1.02776E-23,2.5884E-12,1.314E-12
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","Liability Strength2",0.2,0.999929,7.06344E-05,0.3,7.119E-11,3.03366E-11,1,7.06344E-05,9.99917E-06,2,3,0.683456,0,1,0,0,0,1,1,0.313657,0.281072,,,2.68552E-11,,,,,1.20071E-17,1.02675E-23,3.48E-12,0.370946,9.99993,9.99997,19.9999,0.000100635,9.99993,9.99997,1.69159E-11,1.548E-11,4.085E-12,1.9566E-11,9.88563E-12,4.0851E-13,9.06355E-05,9.06355E-05,3.00002E-05,6.06353E-05,3.6848900000000005E-11,6.06352E-05,0,2.6855E-11,0.2895,1.20071E-17,1.02675E-23,2.26302E-24,5.78331E-07,0,0.117059,0.189535,0.2055,0.210985,0.205128,0.188852,0.211759,0.218446,0.211759,0.192903,0.165132,7.1187E-11,3.03366E-11,1,4.08501E-11,2.68552E-11,1.20071E-17,1.02675E-23,2.1900E-12,1.291E-12
"Risk Neutral CM 1 Noise 4,4 LT 1.2","0","37","Liability Strength3",0.2,0.99993,7.04215E-05,0.5,7.11E-11,3.02674E-11,1,7.04215E-05,9.99879E-06,3,3,0.880195,0,0,1,0,0,1,1,0.313794,0.284882,,,2.71854E-11,,,,,1.18931E-17,1.02571E-23,3.08E-12,0.406136,9.99993,9.99997,19.9999,0.000100422,9.99993,9.99997,1.68067E-11,1.557E-11,4.083E-12,1.9653E-11,9.96497E-12,4.08342E-13,9.04229E-05,9.04229E-05,3.00002E-05,6.04227E-05,3.68324E-11,6.04227E-05,0,2.7185E-11,0.292684,1.18931E-17,1.02571E-23,2.25619E-24,5.79842E-07,0,1.67907E-06,0.189193,0.205314,0.210985,0.205314,0.189193,0.187691,0.206037,0.212543,0.206037,0.187691,7.1101E-11,3.02674E-11,1,4.08333E-11,2.71854E-11,1.18931E-17,1.02571E-23,1.8303E-12,1.252E-12
