Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000038503,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000026033,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000000715,3E-05,1,0,0.025,0.025,0.05,0,1.10003
0.000000683,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000000190,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000000197,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.391812165,3E-05,0,0,0,0,0,0,3E-05
0.000060809,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000028059,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.608032648,4E-05,0,0,0,0,0,0,4E-05
