Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.392425065,2E-05,0,0,0,0,0,0,2E-05
0.000024284,2E-05,0,1,0,0,0,0,1.00002
0.000003178,2E-05,1,0,0,0,0,0,1.00002
0.000000130,2E-05,0,0,0.4,0.4,0.8,0.8,2.40002
0.000000598,2E-05,0,1,0.4,0.4,0.8,0.8,3.40002
0.000000403,2E-05,1,0,0.4,0.4,0.8,0.8,3.40002
0.476779094,3E-05,0,0,0,0,0,0,3E-05
0.000027569,3E-05,0,1,0,0,0,0,1.00003
0.000005647,3E-05,1,0,0,0,0,0,1.00003
0.130717910,1E-05,0,0,0,0,0,0,1E-05
0.000010727,1E-05,0,1,0,0,0,0,1.00001
0.000000072,1E-05,1,0,0,0,0,0,1.00001
0.000000031,1E-05,0,0,0.4,0.4,0.8,0.8,2.40001
0.000000265,1E-05,0,1,0.4,0.4,0.8,0.8,3.40001
0.000000017,1E-05,1,0,0.4,0.4,0.8,0.8,3.40001
0.000000106,1E-05,0,0,0.4,0.4,0.8,0,1.60001
0.000000695,1E-05,0,1,0.4,0.4,0.8,0,2.60001
0.000000250,1E-05,1,0,0.4,0.4,0.8,0,2.60001
0.000000468,2E-05,0,0,0.4,0.4,0.8,0,1.60002
0.000000520,2E-05,0,1,0.4,0.4,0.8,0,2.60002
0.000002972,2E-05,1,0,0.4,0.4,0.8,0,2.60002
