Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000001386,2E-05,0,0,0,0,0.05,0,0.05002
0.000011024,2E-05,0,1,0,0,0.05,0,1.05002
0.000000376,2E-05,0,0,0,0,0.05,0.1,0.15002
0.000002775,2E-05,0,1,0,0,0.05,0.1,1.15002
0.000000072,2E-05,1,0,0,0,0.05,0.1,1.15002
0.176182590,2E-05,0,0,0,0,0,0,2E-05
0.000004037,3E-05,0,0,0,0,0.05,0,0.05003
0.000025651,3E-05,0,1,0,0,0.05,0,1.05003
0.000000481,3E-05,1,0,0,0,0.05,0,1.05003
0.000002439,3E-05,0,0,0,0,0.05,0.1,0.15003
0.000008461,3E-05,0,1,0,0,0.05,0.1,1.15003
0.000004486,3E-05,1,0,0,0,0.05,0.1,1.15003
0.647557993,3E-05,0,0,0,0,0,0,3E-05
0.000001762,4E-05,0,0,0,0,0.05,0,0.05004
0.000006949,4E-05,0,1,0,0,0.05,0,1.05004
0.176189517,4E-05,0,0,0,0,0,0,4E-05
