"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 1 Noise 2,2 UPC 8E-06","0","NaN","46","All",1,0.999937,6.32063E-05,0.500002,8.375E-11,2.67371E-11,1,6.32063E-05,9.99947E-06,3.00001,4,0.68021,0.199998,0.199999,0.2,0.200001,0.200003,1,1,0.416208,0.416208,,,2.67371E-11,,,,,1.01211E-17,1.23977E-23,1.13E-17,0.696549,9.99994,9.99997,19.9999,9.52065E-05,1000,1000,1.63958E-11,1.194E-11,1.1826E-5,1.18262E-5,9.23472E-12,1.18262E-05,8.5207E-05,8.52071E-05,3.20002E-05,5.32069E-05,9.78283E-06,4.3424E-05,0,2.6737E-11,0.416208,1.01211E-17,1.23977E-23,2.02503E-24,0.187105,0,-2.51229E-15,0.173017,0.21306,0.227846,0.21306,0.173017,0.173017,0.21306,0.227846,0.21306,0.173017,8.3747E-11,2.67371E-11,1,5.70097E-11,2.67371E-11,1.01211E-17,1.23977E-23,3.4221E-18,7.855E-18
"MODRA CM 1 Noise 2,2 UPC 8E-06","0","NaN","46","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,4,0.680211,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.20002E-05,1000,1000,0,0,0,0,0,0,3.20002E-05,3.20002E-05,3.20002E-05,0,0,0,0,0,,0,0,0,,0,0,0.173016,0.213059,0.227846,0.213061,0.173018,0.173016,0.213059,0.227846,0.213061,0.173018,0,0,1,0,0,0,0,0,0
"MODRA CM 1 Noise 2,2 UPC 8E-06","0","NaN","46","DisputeArises",6.3E-5,0,1,0.482586,1.325E-06,4.23013E-07,1,1,0.158204,2.91293,4,0.664194,0.22163,0.206948,0.195388,0.18893,0.187104,1,1,0.416208,0.416208,,,4.23013E-07,,,,,1.60128E-13,1.96146E-19,1.78E-13,0.696549,9,9.99997,19,1.00003,998.808,1000,2.59402E-07,1.8884E-7,0.187104,0.187105,1.46104E-07,0.187104,0.841828,0.841829,3.2E-05,0.841796,0.154776,0.68702,0,4.23013E-7,0.416208,1.60128E-13,1.96146E-19,3.20384E-20,0.187105,0,-8.25728E-15,0.193717,0.226569,0.227794,0.199511,0.152409,0.193717,0.226569,0.227794,0.199511,0.152409,1.32497E-6,4.23013E-07,0.999999,9.01961E-07,4.23013E-07,1.60128E-13,1.96146E-19,5.4141E-14,1.243E-13
"MODRA CM 1 Noise 2,2 UPC 8E-06","0","NaN","46","PFiles",8E-11,0,1,0.492169,1,0.319262,1,1,0.119446,2.96084,1.71986,1.54119,0.211608,0.202308,0.195888,0.194025,0.196171,1,1,0.416208,0.416208,,,0.319261,,,,,1.20853E-07,1.48038E-13,1.347E-7,0.696549,9.68169,9.12252,18.8042,1.19579,999.692,999.007,0.195778,0.142525,0.143205,0.285729,0.11027,0.0646577,0.880567,1.07635,1.37589E-05,0.880554,0.678578,0.201976,0,0.319261,0.416208,1.20853E-07,1.48038E-13,2.41804E-14,0.764352,0,-8.57608E-14,0.181325,0.218459,0.227801,0.207627,0.164788,0.181325,0.218459,0.227801,0.207627,0.164788,1,0.319262,0,0.680738,0.319261,1.20853E-07,1.48038E-13,4.0862E-08,9.3796E-8
"MODRA CM 1 Noise 2,2 UPC 8E-06","0","NaN","46","DAnswers",3E-11,0,1,0.482465,1,1,1,1,0.149656,2.91233,3.47299,0.888134,0.220124,0.208001,0.196942,0.189292,0.185642,1,1,0.416208,0.416208,,,0.999999,,,,,3.78541E-07,4.63688E-13,4.218E-7,0.696549,9.21621,9.38376,18.6,1.40003,999.123,999.431,0.4,0.318219,0.248148,0.566366,0.217189,0.182483,0.850372,1.25037,2.77839E-05,0.850344,0.33062,0.519724,0,0.999999,0.416208,3.78541E-07,4.63688E-13,7.57385E-14,0.390098,0,-5.78144E-14,0.190677,0.224563,0.22778,0.201506,0.155475,0.190677,0.224563,0.22778,0.201506,0.155475,1,1,0,0,0.999999,3.78541E-07,4.63688E-13,1.27989E-7,2.9379E-7
"MODRA CM 1 Noise 2,2 UPC 8E-06","0","NaN","46","Litigated",3E-11,0,1,0.482465,1,1,1,1,0.149656,2.91233,3.47299,0.888134,0.220124,0.208001,0.196942,0.189292,0.185642,1,1,0.416208,0.416208,,,0.999999,,,,,3.78541E-07,4.63688E-13,4.218E-7,0.696549,9.21621,9.38376,18.6,1.40003,999.123,999.431,0.4,0.318219,0.248148,0.566366,0.217189,0.182483,0.850372,1.25037,2.77839E-05,0.850344,0.33062,0.519724,0,0.999999,0.416208,3.78541E-07,4.63688E-13,7.57385E-14,0.390098,0,-5.78144E-14,0.190677,0.224563,0.22778,0.201506,0.155475,0.190677,0.224563,0.22778,0.201506,0.155475,1,1,0,0,0.999999,3.78541E-07,4.63688E-13,1.27989E-7,2.9379E-7
"MODRA CM 1 Noise 2,2 UPC 8E-06","0","NaN","46","Not Litigated",1,0.999937,6.32063E-05,0.500002,5.701E-11,0,1,6.32063E-05,9.99946E-06,3.00001,4,0.68021,0.199998,0.199999,0.2,0.200001,0.200003,1,1,,,,,0,,,,,0,0,0,,9.99994,9.99997,19.9999,9.52065E-05,1000,1000,5.70097E-12,3.428E-12,1.1826E-5,1.18262E-5,3.42772E-12,1.18262E-05,8.5207E-05,8.5207E-05,3.20002E-05,5.32068E-05,9.78283E-06,4.3424E-05,0,0,,0,0,0,0.187105,0,-1.74846E-15,0.173017,0.21306,0.227846,0.21306,0.173017,0.173017,0.21306,0.227846,0.21306,0.173017,5.701E-11,0,1,5.70097E-11,0,0,0,0,0
"MODRA CM 1 Noise 2,2 UPC 8E-06","0","NaN","46","Settles",3E-11,0,1,0.482465,1,1,1,1,0.149656,2.91233,3.47299,0.888134,0.220124,0.208001,0.196942,0.189292,0.185642,1,1,0.416208,0.416208,,,1,,,,,0,0,0,,9.21621,9.38376,18.6,1.40003,999.123,999.431,0.4,0.318219,0.248148,0.566366,0.217189,0.182482,0.850372,1.25037,2.77839E-05,0.850344,0.33062,0.519724,0,1,0.416208,0,0,0,0.390098,0,-2.91236E-14,0.190677,0.224563,0.22778,0.201506,0.155475,0.190677,0.224563,0.22778,0.201506,0.155475,1,1,0,0,1,0,0,0,0
"MODRA CM 1 Noise 2,2 UPC 8E-06","0","NaN","46","Tried",1E-17,0,1,0.482357,1,1,1,1,0.141985,2.91178,3,1.08912,0.218773,0.208946,0.198336,0.189617,0.184329,1,1,0.75,0.4,,,0,,,,,0,0,1,0.696549,9.39655,9.00343,18.4,1.60002,999.188,998.334,0.6,0.501962,0.282676,0.784638,0.456425,0.229092,0.858039,1.45804,2.4E-05,0.858015,0.488437,0.369578,0,0,,0,0,0,0.572282,0,-1.46797E-14,0.187947,0.222764,0.227767,0.203296,0.158226,0.187947,0.222764,0.227767,0.203296,0.158226,1,1,0,0,0,0,0,0.303451,0.696549
"MODRA CM 1 Noise 2,2 UPC 8E-06","0","NaN","46","PWins",8E-18,0,1,0.540078,1,1,1,1,0.143205,3.20039,3,1.16131,0.155784,0.181966,0.204242,0.222092,0.235916,1,1,0.75,0.4,,,0,,,,,0,0,1,1,9.7,8.69998,18.4,1.60002,999.847,997.674,0.6,0.63775,0.198675,0.836425,0.630399,0.0596025,0.856819,1.45682,2.4E-05,0.856795,0.564988,0.291807,0,0,,0,0,0,0.66225,0,-5.51316E-15,0.165838,0.20908,0.228604,0.217616,0.178862,0.165838,0.20908,0.228604,0.217616,0.178862,1,1,0,0,0,0,0,0,1
