"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","DWins",5E-12,0,1,0.36065,1,1,1,1,0.12083,2.30325,2,0.855095,0.362979,0.259073,0.174582,0.11845,0.0849152,1,1,0.566846,0.240793,,,0,,,,,0,0,1,0,8.7,9.69998,18.4,1.60002,8.7,9.69998,0.6,0.23899,0.264375,0.503366,0.0716971,0.343688,0.879194,1.47919,2.4E-05,0.87917,0.177558,0.701612,0,0,,0,0,0,0.203366,0,1.06788,0.212177,0.220688,0.189649,0.136795,0.240691,0.398919,0.444512,0.0553342,0.0548628,0.0463718,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","Abandoned",1E-17,0,1,0.487437,1,1,1,1,0.139766,2.93719,2.87958,0.760176,0.216906,0.204526,0.195225,0.19116,0.192183,1,1,0.594309,0.121511,,,0,,,,,0.958595,0.0414051,0,,8.84141,9.75856,18.6,1.40003,8.84141,9.75856,0.4,0.176379,0.230388,0.406767,0.0519062,0.270956,0.860269,1.26027,3.45549E-05,0.860234,0.183542,0.676692,0,0,,0.958595,0.0414051,1.75986E-07,0.214945,0,0.190065,0.177631,0.209364,0.2233,0.196851,0.192855,0.205934,0.246613,0.209731,0.189097,0.148626,1,1,0,0,0,0.958595,0.0414051,0,0
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrecPower1",0.2,0.999924,7.63413E-05,0.1,7.417E-11,3.2126E-11,1,7.63413E-05,1.02169E-05,1,3,0.413746,1,0,0,0,0,1,1,0.316006,0.20491,,,2.09292E-11,,,,,1.37618E-17,1.43205E-19,1.12E-11,0.231097,9.99992,9.99996,19.9999,0.000112342,9.99992,9.99996,1.92939E-11,5.653E-11,0,5.6529E-11,5.13350E-11,0,0.000102125,0.000102125,3.60002E-05,6.61245E-05,0,6.61245E-05,0,2.0929E-11,0.208077,1.37618E-17,1.43205E-19,2.44585E-24,0,0,0.638269,0.196838,0.228571,0.227739,0.197467,0.149385,0.336606,0.297821,0.206276,0.111837,0.0474597,7.4168E-11,3.2126E-11,1,4.20416E-11,2.09292E-11,1.37618E-17,1.43205E-19,8.6092E-12,2.588E-12
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrecPower2",0.2,0.999928,7.19812E-05,0.3,7.151E-11,3.09250E-11,1,7.19812E-05,9.89681E-06,2,3,0.569547,0,1,0,0,0,1,1,0.325984,0.228012,,,2.16601E-11,,,,,1.28380E-17,2.73293E-19,9.26E-12,0.336773,9.99993,9.99996,19.9999,0.000107981,9.99993,9.99996,1.82811E-11,1.53E-11,4.058E-12,1.9359E-11,1.06788E-11,4.05821E-13,9.80846E-05,9.80846E-05,3.60002E-05,6.20844E-05,3.6621E-11,6.20844E-05,0,2.166E-11,0.234037,1.28380E-17,2.73293E-19,2.30616E-24,5.63775E-07,0,0.335425,0.185456,0.221262,0.227897,0.204896,0.160489,0.238189,0.269207,0.238188,0.164973,0.0894433,7.1506E-11,3.09250E-11,1,4.05812E-11,2.16601E-11,1.28380E-17,2.73293E-19,6.1447E-12,3.12E-12
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrecPower3",0.2,0.999931,6.87984E-05,0.5,6.983E-11,2.99296E-11,1,6.87984E-05,9.76976E-06,3,3,0.733496,0,0,1,0,0,1,1,0.33792,0.252085,,,2.22605E-11,,,,,1.20431E-17,4.71935E-19,7.67E-12,0.460074,9.99993,9.99996,19.9999,0.000104799,9.99993,9.99996,1.74953E-11,1.591E-11,3.99E-12,1.9895E-11,1.17372E-11,3.98974E-13,9.50288E-05,9.50288E-05,3.60002E-05,5.90286E-05,3.59872E-11,5.90286E-05,0,2.226E-11,0.252653,1.20431E-17,4.71935E-19,2.20419E-24,5.79906E-07,0,4.68171E-06,0.17292,0.213102,0.227956,0.213102,0.17292,0.153389,0.221462,0.250301,0.221461,0.153387,6.9826E-11,2.99296E-11,1,3.98966E-11,2.22605E-11,1.20431E-17,4.71935E-19,4.1407E-12,3.528E-12
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrecPower4",0.2,0.999933,6.74157E-05,0.7,6.956E-11,2.93046E-11,1,6.74157E-05,9.89676E-06,4,3,0.904797,0,0,0,1,0,1,1,0.350627,0.272784,,,2.24882E-11,,,,,1.15209E-17,7.33459E-19,6.82E-12,0.58785,9.99993,9.99996,19.9999,0.000103416,9.99993,9.99996,1.71102E-11,5.249E-12,1.518E-11,2.0428E-11,1.57461E-12,9.92084E-12,9.35192E-05,9.35192E-05,3.60002E-05,5.7519E-05,5.01122E-11,5.75189E-05,0,2.2488E-11,0.260078,1.15209E-17,7.33459E-19,2.15989E-24,8.31661E-07,0,-0.335418,0.160488,0.204896,0.227898,0.221263,0.185455,0.0894444,0.164974,0.238188,0.269206,0.238187,6.9556E-11,2.93046E-11,1,4.0251E-11,2.24882E-11,1.15209E-17,7.33459E-19,2.8094E-12,4.007E-12
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrecPower5",0.2,0.999932,6.75928E-05,0.9,7.045E-11,2.90382E-11,1,6.75928E-05,1.02168E-05,5,3,1.08239,0,0,0,0,1,1,1,0.363057,0.2873,,,2.22185E-11,,,,,1.12874E-17,1.03238E-18,6.82E-12,0.70468,9.99993,9.99996,19.9999,0.000103593,9.99993,9.99996,1.71201E-11,1.442E-12,6.7593E-5,6.75927E-5,4.32513E-13,6.75927E-05,9.33762E-05,9.33762E-05,3.60002E-05,5.7376E-05,5.7376E-05,9.786589999999999E-12,0,2.2218E-11,0.256528,1.12874E-17,1.03238E-18,2.16557E-24,1,0,-0.638265,0.149385,0.197468,0.22774,0.228571,0.196836,0.0474603,0.111838,0.206277,0.297821,0.336604,7.0447E-11,2.90382E-11,1,4.14087E-11,2.22185E-11,1.12874E-17,1.03238E-18,2.0140E-12,4.806E-12
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,1.10043E-11,0.5,5.49995E-05,4.9995E-06,3,0,1.43054,0.2,0.2,0.2,0.2,0.2,1,1,0.9,0.9,,,1.10043E-11,,,,,8.81049E-25,8.80696E-18,1.76E-24,1,9.99999,9.99945,19.9994,0.000560499,9.99999,9.99945,5.49995E-06,1.1239E-5,4.376E-06,1.56151E-5,1.12391E-05,4.37613E-07,0.00055,0.0005555,0.0005,5E-05,3.97825E-05,1.02175E-05,0,1.1004E-11,0.9,8.81049E-25,8.80696E-18,1.7621E-24,0.795651,0,0,0.173017,0.21306,0.227846,0.21306,0.173017,0.173017,0.21306,0.227846,0.21306,0.173017,5.49995E-5,1.10043E-11,0.999945,5.49995E-05,1.10043E-11,8.81049E-25,8.80696E-18,0,1.762E-24
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrecLevel1",2E-07,0.999906,9.40985E-05,0.500001,9.4098E-5,1.88272E-11,1,9.40985E-05,9.99916E-06,3,1,1.2175,0.2,0.199999,0.2,0.2,0.200001,1,1,0.9,0.9,,,1.88272E-11,,,,,1.50738E-24,1.50678E-17,3.01E-24,1,9.99999,9.99989,19.9999,0.000115508,9.99999,9.99989,9.40985E-06,1.9546E-5,7.4552E-6,2.70015E-5,1.95463E-05,7.45538E-07,9.60993E-05,0.000105509,1.2E-05,8.40993E-05,6.65964E-05,1.75029E-05,0,1.8827E-11,0.9,1.50738E-24,1.50678E-17,3.01477E-24,0.792279,0,0,0.173017,0.21306,0.227846,0.21306,0.173017,0.173017,0.21306,0.227846,0.21306,0.173017,9.40984E-5,1.88272E-11,0.999906,9.40984E-05,1.88272E-11,1.50738E-24,1.50678E-17,0,3.015E-24
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrecLevel2",2E-07,0.999919,8.08369E-05,0.500001,8.0837E-5,8.08369E-05,1,8.08369E-05,9.99929E-06,3.00001,2,0.989902,0.199999,0.199999,0.2,0.200001,0.200001,1,1,0.545558,0.376782,,,3.90869E-05,,,,,5.06333E-12,2.65319E-12,4.175E-5,0.432133,9.99994,9.99992,19.9999,0.000145522,9.99994,9.99992,4.06848E-05,3.5291E-5,2.1292E-5,5.65824E-5,2.85811E-05,1.76079E-05,9.48376E-05,0.000135522,2.4E-05,7.08376E-05,2.73347E-05,4.35029E-05,0,3.90869E-5,0.5,5.06333E-12,2.65319E-12,2.3302E-24,0.387422,0,-2.10332E-15,0.173017,0.21306,0.227846,0.21306,0.173017,0.173017,0.21306,0.227846,0.21306,0.173017,8.08369E-5,8.08369E-05,0.999919,1.61739E-11,3.90869E-05,5.06333E-12,2.65319E-12,2.37084E-5,1.8042E-5
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrecLevel3",1,0.99993,7.04259E-05,0.500002,1.409E-11,1.40908E-11,1,7.04259E-05,9.9994E-06,3.00001,3,0.740796,0.199998,0.199999,0.2,0.200001,0.200002,1,1,0.1,0.1,,,1.40908E-11,,,,,1.12772E-17,1.12817E-24,2.26E-24,0,9.99993,9.99996,19.9999,0.000106426,9.99993,9.99996,5.63632E-12,3.416E-12,1.3519E-5,1.35187E-5,1.02474E-12,1.35187E-05,9.64265E-05,9.64265E-05,3.6E-05,6.04265E-05,1.14753E-05,4.89511E-05,0,1.4091E-11,0.1,1.12772E-17,1.12817E-24,2.25633E-24,0.191957,0,0,0.173017,0.21306,0.227846,0.21306,0.173017,0.173017,0.21306,0.227846,0.21306,0.173017,1.4091E-11,1.40908E-11,1,2.81929E-18,1.40908E-11,1.12772E-17,1.12817E-24,2.2563E-24,0
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrecLevel4",2E-07,0.999937,6.32063E-05,0.500002,1.265E-11,1.26463E-11,1,6.32063E-05,9.99947E-06,3.00001,4,0.453472,0.199998,0.199999,0.2,0.200001,0.200003,1,1,0.1,0.1,,,1.26463E-11,,,,,1.01211E-17,1.01252E-24,2.03E-24,0,9.99994,9.99995,19.9999,0.000111206,9.99994,9.99995,5.05853E-12,3.794E-12,0,3.7939E-12,1.13817E-12,0,0.000101207,0.000101207,4.8E-05,5.32069E-05,0,5.32069E-05,0,1.2646E-11,0.1,1.01211E-17,1.01252E-24,2.02503E-24,0,0,0,0.173017,0.21306,0.227846,0.21306,0.173017,0.173017,0.21306,0.227846,0.21306,0.173017,1.2646E-11,1.26463E-11,1,2.53028E-18,1.26463E-11,1.01211E-17,1.01252E-24,2.025E-24,0
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","Rounds1",3E-11,0,1,0.489698,1,1,1,1,0.132212,2.94849,2.46559,0.864782,0.212298,0.204363,0.197785,0.193656,0.191897,1,1,0.338113,0.247916,,,0.72399,,,,,4.06091E-07,1.75405E-08,0.27601,0.432133,9.06743,9.47734,18.5448,1.45523,9.06743,9.47734,0.455202,0.346171,0.23907,0.585241,0.222809,0.224546,0.867818,1.32302,2.9587E-05,0.867788,0.256574,0.611215,0,0.72399,0.242767,4.06091E-07,1.75405E-08,7.45534E-14,0.296416,0,-7.90709E-14,0.184833,0.220727,0.22777,0.205335,0.161334,0.184833,0.220727,0.22777,0.205335,0.161334,1,1,0,0,0.72399,4.06091E-07,1.75405E-08,0.156737,0.119273
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","Truly Liable",1.4E-5,0,1,0.899999,3.0623E-6,6.63592E-07,1,1,0.151152,5,2.99999,1.08239,0,6.00367E-07,5.90241E-07,8.29475E-07,0.999998,1,1,0.434042,0.334141,,,4.61854E-07,,,,,1.77728E-13,2.61248E-14,2.017E-7,0.646279,9,9.99996,19,1.00004,9,9.99996,5.45656E-07,3.9114E-8,0.999998,0.999998,1.17341E-08,0.999997,0.848884,0.848885,3.59999E-05,0.848848,0.848848,0,0,4.61854E-7,0.326717,1.77728E-13,2.61248E-14,3.20384E-20,1,0,1.38697E-15,0.0460504,0.112304,0.209624,0.300146,0.331875,0.0460504,0.112304,0.209624,0.300146,0.331875,3.06231E-6,6.63592E-07,0.999997,2.39871E-06,4.61854E-07,1.77728E-13,2.61248E-14,7.13589E-8,1.3038E-7
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","Truly Not Liable",5.7E-5,0,1,0.389472,5.2194E-7,3.74184E-07,1,1,0.139807,2.44736,3,0.646819,0.268299,0.252976,0.241791,0.236933,4.15797E-08,1,1,0.297698,0.211591,,,2.75319E-07,,,,,1.73749E-13,3.12234E-15,9.886E-8,0.328327,9,9.99996,19,1.00004,9,9.99996,1.84222E-07,3.2256E-7,0,3.22565E-7,2.63462E-07,0,0.860229,0.860229,3.6E-05,0.860193,0,0.860193,0,2.75319E-7,0.209312,1.73749E-13,3.12234E-15,3.20384E-20,0,0,-1.13182E-14,0.221656,0.249004,0.232077,0.180288,0.116975,0.221656,0.249004,0.232077,0.180288,0.116975,5.21938E-7,3.74184E-07,0.999999,1.47754E-07,2.75319E-07,1.73749E-13,3.12234E-15,6.64047E-8,3.246E-08
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","Liability Strength1",0.2,0.999924,7.63413E-05,0.1,7.417E-11,3.2126E-11,1,7.63413E-05,1.02169E-05,1,3,0.413746,1,0,0,0,0,1,1,0.316006,0.20491,,,2.09292E-11,,,,,1.37618E-17,1.43205E-19,1.12E-11,0.231097,9.99992,9.99996,19.9999,0.000112342,9.99992,9.99996,1.92939E-11,5.653E-11,0,5.6529E-11,5.13350E-11,0,0.000102125,0.000102125,3.60002E-05,6.61245E-05,0,6.61245E-05,0,2.0929E-11,0.208077,1.37618E-17,1.43205E-19,2.44585E-24,0,0,0.638269,0.196838,0.228571,0.227739,0.197467,0.149385,0.336606,0.297821,0.206276,0.111837,0.0474597,7.4168E-11,3.2126E-11,1,4.20416E-11,2.09292E-11,1.37618E-17,1.43205E-19,8.6092E-12,2.588E-12
"Risk Neutral CM 1 Noise 2,2 UPC 1.2E-05","0","63","Liability Strength2",0.2,0.999928,7.19812E-05,0.3,7.151E-11,3.09250E-11,1,7.19812E-05,9.89681E-06,2,3,0.569547,0,1,0,0,0,1,1,0.325984,0.228012,,,2.16601E-11,,,,,1.28380E-17,2.73293E-19,9.26E-12,0.336773,9.99993,9.99996,19.9999,0.000107981,9.99993,9.99996,1.82811E-11,1.53E-11,4.058E-12,1.9359E-11,1.06788E-11,4.05821E-13,9.80846E-05,9.80846E-05,3.60002E-05,6.20844E-05,3.6621E-11,6.20844E-05,0,2.166E-11,0.234037,1.28380E-17,2.73293E-19,2.30616E-24,5.63775E-07,0,0.335425,0.185456,0.221262,0.227897,0.204896,0.160489,0.238189,0.269207,0.238188,0.164973,0.0894433,7.1506E-11,3.09250E-11,1,4.05812E-11,2.16601E-11,1.28380E-17,2.73293E-19,6.1447E-12,3.12E-12
