"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 Noise 2,2 FSM 1","4.863E-08","0.7607","63","All",1,0.99993,7.04259E-05,0.500002,7.11E-11,1.40908E-11,1,7.04259E-05,9.99939E-06,3.00001,3,0.888956,0.199998,0.199999,0.2,0.200001,0.200002,1,1,0.100001,0.100001,,,1.40908E-11,,,,,1.12771E-17,1.0257E-23,2.26E-24,0.208341,9.99993,9.99997,19.9999,0.000100426,9.99993,9.99997,4.53492E-11,1.847E-11,2.7158E-5,2.71576E-5,1.76953E-11,2.71576E-05,9.04267E-05,9.04267E-05,3.00002E-05,6.04265E-05,2.31186E-05,3.73079E-05,0,1.4091E-11,0.100001,1.12771E-17,1.0257E-23,2.25633E-24,0.385619,0,-1.29026E-15,0.173017,0.21306,0.227846,0.21306,0.173017,0.173017,0.21306,0.227846,0.21306,0.173017,7.11E-11,1.40908E-11,1,5.70097E-11,1.40908E-11,1.12771E-17,1.0257E-23,1.7862E-24,4.701E-25
"Risk Neutral CM 4 Noise 2,2 FSM 1","4.863E-08","0.7607","63","NoDispute",0.9999,1,0,0.500003,0,0,1,0,0,3.00001,3,0.888957,0.199997,0.199999,0.2,0.200001,0.200003,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.00002E-05,10,9.99997,0,0,0,0,0,0,3.00002E-05,3.00002E-05,3.00002E-05,0,0,0,0,0,,0,0,0,,0,0,0.173016,0.213059,0.227846,0.213061,0.173018,0.173016,0.213059,0.227846,0.213061,0.173018,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 Noise 2,2 FSM 1","4.863E-08","0.7607","63","DisputeArises",7E-05,0,1,0.489734,1.0096E-6,2.0008E-07,1,1,0.141985,2.94867,3,0.878706,0.212111,0.204153,0.198117,0.194194,0.191426,1,1,0.100001,0.100001,,,2.0008E-07,,,,,1.60128E-13,1.45643E-19,3.2E-20,0.208341,9,9.99997,19,1.00003,9,9.99997,6.43928E-07,2.6232E-7,0.385619,0.385619,2.51261E-07,0.385619,0.858045,0.858046,3E-05,0.858015,0.328268,0.529747,0,2.0008E-07,0.100001,1.60128E-13,1.45643E-19,3.20384E-20,0.385619,0,-3.28997E-15,0.187947,0.222764,0.227767,0.203296,0.158226,0.187947,0.222764,0.227767,0.203296,0.158226,1.00958E-6,2.0008E-07,0.999999,8.09499E-07,2.0008E-07,1.60128E-13,1.45643E-19,2.5363E-20,6.675E-21
"Risk Neutral CM 4 Noise 2,2 FSM 1","4.863E-08","0.7607","63","PFiles",7E-11,0,1,0.49456,1,0.198182,1,1,0.112553,2.9728,1.3143,1.35832,0.209072,0.201081,0.196105,0.195454,0.198287,1,1,0.100001,0.100001,,,0.198182,,,,,1.58609E-07,1.44261E-13,3.17E-14,0.208341,9.34236,9.0198,18.3622,1.63783,9.34236,9.0198,0.637818,0.259835,0.390545,0.65038,0.248877,0.325112,0.88746,1.52528,1.3143E-05,0.887447,0.649422,0.238025,0,0.198182,0.100001,1.58609E-07,1.44261E-13,3.17344E-14,0.727989,0,-5.12094E-14,0.17912,0.217016,0.227803,0.209071,0.16699,0.17912,0.217016,0.227803,0.209071,0.16699,1,0.198182,0,0.801818,0.198182,1.58609E-07,1.44261E-13,2.5123E-14,6.612E-15
"Risk Neutral CM 4 Noise 2,2 FSM 1","4.863E-08","0.7607","63","DAnswers",1E-11,0,1,0.489734,1,1,1,1,0.141985,2.94867,3,0.878706,0.212111,0.204153,0.198117,0.194194,0.191426,1,1,0.100001,0.100001,,,0.999999,,,,,8.00319E-07,7.27922E-13,1.6E-13,0.208341,8.3,9.09997,17.4,2.60003,8.3,9.09997,1.6,0.552943,0.655553,1.2085,0.497649,1.11444,0.858045,2.45805,3E-05,0.858015,0.328268,0.529747,0,0.999999,0.100001,8.00319E-07,7.27922E-13,1.60128E-13,0.385619,0,-4.79953E-14,0.187947,0.222764,0.227767,0.203296,0.158226,0.187947,0.222764,0.227767,0.203296,0.158226,1,1,0,0,0.999999,8.00319E-07,7.27922E-13,1.2677E-13,3.336E-14
"Risk Neutral CM 4 Noise 2,2 FSM 1","4.863E-08","0.7607","63","Litigated",1E-11,0,1,0.489734,1,1,1,1,0.141985,2.94867,3,0.878706,0.212111,0.204153,0.198117,0.194194,0.191426,1,1,0.100001,0.100001,,,0.999999,,,,,8.00319E-07,7.27922E-13,1.6E-13,0.208341,8.3,9.09997,17.4,2.60003,8.3,9.09997,1.6,0.552943,0.655553,1.2085,0.497649,1.11444,0.858045,2.45805,3E-05,0.858015,0.328268,0.529747,0,0.999999,0.100001,8.00319E-07,7.27922E-13,1.60128E-13,0.385619,0,-4.79953E-14,0.187947,0.222764,0.227767,0.203296,0.158226,0.187947,0.222764,0.227767,0.203296,0.158226,1,1,0,0,0.999999,8.00319E-07,7.27922E-13,1.2677E-13,3.336E-14
"Risk Neutral CM 4 Noise 2,2 FSM 1","4.863E-08","0.7607","63","Not Litigated",1,0.99993,7.04259E-05,0.500002,5.701E-11,0,1,7.04259E-05,9.99939E-06,3.00001,3,0.888956,0.199998,0.199999,0.2,0.200001,0.200002,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99997,19.9999,0.000100426,9.99993,9.99997,2.28039E-11,1.068E-11,2.7158E-5,2.71576E-5,1.0683E-11,2.71575E-05,9.04267E-05,9.04267E-05,3.00002E-05,6.04265E-05,2.31186E-05,3.73079E-05,0,0,,0,0,0,0.385619,0,-1.57417E-15,0.173017,0.21306,0.227846,0.21306,0.173017,0.173017,0.21306,0.227846,0.21306,0.173017,5.701E-11,0,1,5.70097E-11,0,0,0,0,0
"Risk Neutral CM 4 Noise 2,2 FSM 1","4.863E-08","0.7607","63","Settles",1E-11,0,1,0.489734,1,1,1,1,0.141985,2.94867,3,0.878706,0.212111,0.204153,0.198117,0.194194,0.191426,1,1,0.100001,0.100001,,,1,,,,,0,0,0,,8.3,9.09997,17.4,2.60003,8.3,9.09997,1.6,0.552943,0.655553,1.2085,0.497649,1.11444,0.858045,2.45805,3E-05,0.858015,0.328268,0.529747,0,1,0.100001,0,0,0,0.385619,0,-2.65261E-14,0.187947,0.222764,0.227767,0.203296,0.158226,0.187947,0.222764,0.227767,0.203296,0.158226,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 4 Noise 2,2 FSM 1","4.863E-08","0.7607","63","Tried",2E-24,0,1,0.489734,1,1,1,1,0.141985,2.94867,3,0.878706,0.212111,0.204153,0.198117,0.194194,0.191426,1,1,0.6,0.1,,,0,,,,,0,0,1,0.208341,7.30836,9.29161,16.6,3.40003,7.30836,9.29161,2.4,0.577345,0.865658,1.443,1.64854,2.94324,0.858045,3.25805,3E-05,0.858015,0.328268,0.529747,0,0,,0,0,0,0.385619,0,-1.72792E-14,0.187947,0.222764,0.227767,0.203296,0.158226,0.187947,0.222764,0.227767,0.203296,0.158226,1,1,0,0,0,0,0,0.791659,0.208341
"Risk Neutral CM 4 Noise 2,2 FSM 1","4.863E-08","0.7607","63","PWins",5E-25,0,1,0.647104,1,1,1,1,0.145431,3.73552,2.99999,1.03699,0.0675045,0.117344,0.186309,0.269813,0.359031,1,1,0.600001,0.100001,,,0,,,,,0,0,1,1,10,6.59997,16.6,3.40003,10,6.59997,2.4,2.77116,0,2.77116,7.9127,0,0.854599,3.2546,2.99999E-05,0.854569,0.535128,0.319442,0,0,,0,0,0,0.628845,0,-7.57728E-15,0.12798,0.183331,0.227646,0.242636,0.218407,0.12798,0.183331,0.227646,0.242636,0.218407,1,1,0,0,0,0,0,0,1
