"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 1 Noise 2,0.5 LT 1.2","0","118","All",1,0.99989,0.000109999,0.5,2.201E-11,2.20086E-11,1,0.000109999,9.999E-06,4.5,5.60224E-06,1.02079,0.125001,0.124999,0.124999,0.125,0.125,0.124999,0.125,0.125001,1,1,0.152076,0.156203,,,1.85435E-11,,,,,2.66005E-12,4.27187E-19,8.05E-13,0.235585,9.99989,10,19.9999,0.000109999,1000,1000,8.96445E-12,4.827E-12,2.8113E-5,2.81134E-5,1.70998E-12,2.81134E-05,0.0001,0.0001,2.56102E-10,9.99999E-05,2.55578E-05,7.44421E-05,0,1.8543E-11,0.147906,2.66005E-12,4.27187E-19,5.32224E-19,0.255578,0,-6.11414E-15,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.113878,0.133732,0.127201,0.125189,0.125189,0.127201,0.133732,0.113878,2.2009E-11,2.20086E-11,1,4.40348E-18,1.85435E-11,2.66005E-12,4.27187E-19,6.154E-13,1.897E-13
"MODRA CM 1 Noise 2,0.5 LT 1.2","0","118","NoDispute",0.9999,1,0,0.5,0,0,1,0,0,4.5,5.60246E-06,1.02079,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,10,10,20,2.56127E-10,1000,1000,0,0,0,0,0,0,2.56127E-10,2.56127E-10,2.56127E-10,0,0,0,0,0,,0,0,0,,0,-1.53756E-11,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.113878,0.133732,0.127201,0.125189,0.125189,0.127201,0.133732,0.113878,0,0,1,0,0,0,0,0,0
"MODRA CM 1 Noise 2,0.5 LT 1.2","0","118","DisputeArises",0.0001,0,1,0.500112,2.0008E-7,2.0008E-07,1,1,0.0909009,4.5009,3.62896E-06,1.02021,0.135087,0.120286,0.120128,0.124247,0.124325,0.120349,0.12048,0.135098,1,1,0.152076,0.156203,,,1.68579E-07,,,,,2.41825E-08,3.88356E-15,7.319E-9,0.235585,9,10,19,1,998.808,1000,8.14958E-08,4.3881E-8,0.255578,0.255579,1.55454E-08,0.255578,0.909099,0.909099,3.62896E-11,0.909099,0.232346,0.676753,0,1.68579E-7,0.147906,2.41825E-08,3.88356E-15,4.83844E-15,0.255578,0,1.39763E-07,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.113878,0.133732,0.127201,0.125189,0.125189,0.127201,0.133732,0.113878,2.0008E-07,2.0008E-07,1,4.0032E-14,1.68579E-07,2.41825E-08,3.88356E-15,5.59457E-9,1.7242E-9
"MODRA CM 1 Noise 2,0.5 LT 1.2","0","118","PFiles",2E-11,0,1,0.500112,1,1,1,1,0.0909009,4.5009,3.62896E-06,1.02021,0.135087,0.120286,0.120128,0.124247,0.124325,0.120349,0.12048,0.135098,1,1,0.152076,0.156203,,,0.842556,,,,,0.120864,1.941E-08,0.036579,0.235585,8.92958,9.66311,18.5927,1.40732,998.549,999.799,0.407316,0.219315,0.240243,0.459559,0.0776959,0.226977,0.909099,1.31641,3.62896E-11,0.909099,0.232346,0.676753,0,0.842556,0.147906,0.120864,1.941E-08,2.41825E-08,0.255578,0,1.39763E-07,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.113878,0.133732,0.127201,0.125189,0.125189,0.127201,0.133732,0.113878,1,1,0,2.0008E-07,0.842556,0.120864,1.941E-08,0.0279617,0.0086175
"MODRA CM 1 Noise 2,0.5 LT 1.2","0","118","DAnswers",2E-11,0,1,0.500112,1,1,1,1,0.0909009,4.5009,3.62896E-06,1.02021,0.135087,0.120286,0.120128,0.124247,0.124325,0.120349,0.12048,0.135098,1,1,0.152076,0.156203,,,0.842556,,,,,0.120864,1.941E-08,0.036579,0.235585,8.92958,9.66311,18.5927,1.40732,998.549,999.799,0.407316,0.219315,0.240243,0.459559,0.0776958,0.226977,0.909099,1.31641,3.62896E-11,0.909099,0.232346,0.676753,0,0.842556,0.147906,0.120864,1.941E-08,2.41825E-08,0.255578,0,1.39763E-07,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.113878,0.133732,0.127201,0.125189,0.125189,0.127201,0.133732,0.113878,1,1,0,0,0.842556,0.120864,1.941E-08,0.0279617,0.0086175
"MODRA CM 1 Noise 2,0.5 LT 1.2","0","118","Litigated",2E-11,0,1,0.500112,1,1,1,1,0.0909009,4.5009,3.62896E-06,1.02021,0.135087,0.120286,0.120128,0.124247,0.124325,0.120349,0.12048,0.135098,1,1,0.152076,0.156203,,,0.842556,,,,,0.120864,1.941E-08,0.036579,0.235585,8.92958,9.66311,18.5927,1.40732,998.549,999.799,0.407316,0.219315,0.240243,0.459559,0.0776958,0.226977,0.909099,1.31641,3.62896E-11,0.909099,0.232346,0.676753,0,0.842556,0.147906,0.120864,1.941E-08,2.41825E-08,0.255578,0,1.39763E-07,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.113878,0.133732,0.127201,0.125189,0.125189,0.127201,0.133732,0.113878,1,1,0,0,0.842556,0.120864,1.941E-08,0.0279617,0.0086175
"MODRA CM 1 Noise 2,0.5 LT 1.2","0","118","Not Litigated",1,0.99989,0.000109999,0.5,4.403E-18,0,1,0.000109999,9.999E-06,4.5,5.60224E-06,1.02079,0.125001,0.124999,0.124999,0.125,0.125,0.124999,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.99989,10,19.9999,0.000109999,1000,1000,0,0,2.8113E-5,2.81134E-5,0,2.81134E-05,0.0001,0.0001,2.56102E-10,9.99999E-05,2.55578E-05,7.44421E-05,0,0,,0,0,0,0.255578,0,-4.45589E-15,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.113878,0.133732,0.127201,0.125189,0.125189,0.127201,0.133732,0.113878,4.4035E-18,0,1,4.40348E-18,0,0,0,0,0
"MODRA CM 1 Noise 2,0.5 LT 1.2","0","118","Settles",2E-11,0,1,0.519531,1,1,1,1,0.0909009,4.65624,4.30708E-06,1.03534,0.14021,0.117589,0.108788,0.102851,0.102632,0.125904,0.141707,0.16032,1,1,0.122098,0.173713,,,1,,,,,0,0,0,,8.94791,9.65209,18.6,1.4,998.625,999.804,0.4,0.208843,0.283774,0.492617,0.0666668,0.267799,0.909099,1.3091,4.30708E-11,0.909099,0.274572,0.634527,0,1,0.147906,0,0,0,0.302027,0,-0.615899,0.121932,0.143642,0.159682,0.168175,0.168175,0.0780534,0.0818224,0.078518,0.115714,0.130431,0.115036,0.102708,0.0912614,0.15097,0.158722,0.135158,1,1,0,0,1,0,0,0,0
"MODRA CM 1 Noise 2,0.5 LT 1.2","0","118","Tried",8E-13,0,1,0.430149,1,1,1,1,0.0909008,3.94119,2.46126E-12,0.970951,0.0755669,0.108178,0.164405,0.244042,0.277745,0.119505,0.0103418,0.00021752,1,1,0.312504,0.0625028,,,0,,,,,0,0,1,0.235585,8.93558,9.46442,18.4,1.6,998.186,999.335,0.6,0.528285,0.0078247,0.53611,0.457073,0.00840136,0.909099,1.5091,0,0.909099,0.00959948,0.8995,0,0,,0,0,0,0.0105593,0,4.3061,3.83504E-07,6.21275E-07,9.232E-07,1.258E-06,1.57139E-06,2.91069E-06,2.83232E-06,0.999989,0.0782418,0.125268,0.17984,0.257698,0.35894,3.9026E-06,4.19094E-06,3.61763E-06,1,1,0,0,0,0,0,0.764415,0.235585
"MODRA CM 1 Noise 2,0.5 LT 1.2","0","118","PWins",2E-13,0,1,0.534038,1,1,1,1,0.0909008,4.77231,3.11494E-12,1.06652,0.00946283,0.0257075,0.0833408,0.226823,0.39953,0.230082,0.0244615,0.000592925,1,1,0.31251,0.0625068,,,0,,,,,0,0,1,1,9.7,8.7,18.4,1.6,999.847,997.675,0.6,1.27495,0.0075163,1.28246,1.64991,0.0022549,0.909099,1.5091,0,0.909099,0.0227769,0.886322,0,0,,0,0,0,0.0250544,0,3.64363,8.63001E-07,1.43278E-06,2.17868E-06,3.03321E-06,3.86496E-06,6.02067E-06,6.2803E-06,0.999976,0.0118577,0.0370957,0.107669,0.269707,0.573642,8.07711E-06,1.07808E-05,1.02359E-05,1,1,0,0,0,0,0,0,1
