"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","All",1,0.99989,0.000109999,0.5,0.00011,2.20086E-11,1,0.000109999,9.999E-06,4.5,5.60224E-06,1.02079,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,0.937498,0.352235,,,2.2632E-12,,,,,8.71641E-12,9.63175E-12,1.4E-12,0.476081,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,2.7507E-5,4.9486E-5,7.69934E-5,1.37535E-05,4.45377E-05,0.0001,0.000144,2.56102E-10,9.99999E-05,4.99867E-05,5.00133E-05,0,2.2632E-12,0.468744,8.71641E-12,9.63175E-12,4.15558E-12,0.499867,0,-2.64954E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,2.20086E-11,0.99989,0.000109999,2.2632E-12,8.71641E-12,9.63175E-12,7.3203E-13,6.652E-13
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","NoDispute",0.9999,1,0,0.5,0,0,1,0,0,4.5,5.60246E-06,1.02079,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,10,10,20,2.56127E-10,10,10,0,0,0,0,0,0,2.56127E-10,2.56127E-10,2.56127E-10,0,0,0,0,0,,0,0,0,,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","DisputeArises",0.0001,0,1,0.500024,1,2.0008E-07,1,1,0.0909009,4.50019,3.62896E-06,1.01979,0.135243,0.126938,0.120334,0.117617,0.117453,0.120056,0.126869,0.135489,1,1,0.937498,0.352235,,,2.05747E-08,,,,,7.92408E-08,8.75622E-08,1.27E-08,0.476081,9.1,9.5,18.6,1.4,9.1,9.5,0.4,0.250066,0.44988,0.699947,0.125033,0.404893,0.909099,1.3091,3.62896E-11,0.909099,0.454429,0.45467,0,2.05747E-8,0.468744,7.92408E-08,8.75622E-08,3.77784E-08,0.499867,0,-7.23934E-14,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,2.0008E-07,2.0008E-07,1,2.05747E-08,7.92408E-08,8.75622E-08,6.65491E-9,6.0473E-9
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","PFiles",0.0001,0,1,0.500024,1,2.0008E-07,1,1,0.0909009,4.50019,3.62896E-06,1.01979,0.135243,0.126938,0.120334,0.117617,0.117453,0.120056,0.126869,0.135489,1,1,0.937498,0.352235,,,2.05747E-08,,,,,7.92409E-08,8.75622E-08,1.27E-08,0.476081,9.1,9.5,18.6,1.4,9.1,9.5,0.4,0.250067,0.44988,0.699947,0.125033,0.404893,0.909099,1.3091,3.62896E-11,0.909099,0.454429,0.45467,0,2.05747E-8,0.468744,7.92409E-08,8.75622E-08,3.77784E-08,0.499867,0,-5.79723E-14,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,2.0008E-07,0,1,2.05747E-08,7.92409E-08,8.75622E-08,6.65491E-9,6.0473E-9
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","DAnswers",2E-11,0,1,0.500024,1,1,1,1,0.0909009,4.50019,3.62896E-06,1.01979,0.135243,0.126938,0.120334,0.117617,0.117453,0.120056,0.126869,0.135489,1,1,0.937498,0.352235,,,0.102833,,,,,0.396046,0.437636,0.063486,0.476081,8.44945,8.89976,17.3492,2.65079,8.44945,8.89976,1.65079,0.656035,0.68183,1.33786,0.848655,1.04946,0.909099,2.55989,3.62896E-11,0.909099,0.454429,0.45467,0,0.102833,0.468744,0.396046,0.437636,0.188816,0.499867,0,-3.76752E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0.102833,0.396046,0.437636,0.0332613,0.0302243
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","Litigated",2E-11,0,1,0.500024,1,1,1,1,0.0909009,4.50019,3.62896E-06,1.01979,0.135243,0.126938,0.120334,0.117617,0.117453,0.120056,0.126869,0.135489,1,1,0.937498,0.352235,,,0.102833,,,,,0.396046,0.437636,0.063486,0.476081,8.44945,8.89976,17.3492,2.65079,8.44945,8.89976,1.65079,0.656035,0.68183,1.33786,0.848655,1.04946,0.909099,2.55989,3.62896E-11,0.909099,0.454429,0.45467,0,0.102833,0.468744,0.396046,0.437636,0.188816,0.499867,0,-3.76752E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0.102833,0.396046,0.437636,0.0332613,0.0302243
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","Not Litigated",1,0.99989,0.000109999,0.5,0.00011,0,1,0.000109999,9.999E-06,4.5,5.60224E-06,1.02079,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,2.7507E-5,4.9486E-5,7.69934E-5,1.37535E-05,4.45377E-05,0.0001,0.000144,2.56102E-10,9.99999E-05,4.99867E-05,5.00132E-05,0,0,,0,0,0,0.499867,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,0,0.99989,0.000109999,0,0,0,0,0
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","Settles",2E-12,0,1,0.845649,1,1,1,1,0.0909012,7.26519,3.37119E-05,1.31017,2.40718E-05,0.000220664,0.00173327,0.0101207,0.0426102,0.130333,0.295668,0.519291,1,1,0.937488,0.937489,,,1,,,,,0,0,0,,8.66874,8.73126,17.4,2.6,8.66874,8.73126,1.6,0.280846,1.31514,1.59599,0.0908234,1.75078,0.909099,2.5091,3.37119E-10,0.909099,0.898098,0.0110012,0,1,0.468744,0,0,0,0.987898,0,-1.50624,0.00225527,0.00785009,0.0234025,0.0593247,0.125441,0.214215,0.28435,0.283162,1.6168E-06,1.96001E-06,2.06883E-06,2.57236E-06,2.61202E-06,2.61663E-06,2.50018E-06,0.999984,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","Tried",1E-12,0,1,0.429526,1,1,1,1,0.0909008,3.93621,1.80254E-07,0.971076,0.0397352,0.11118,0.224963,0.286714,0.211482,0.0926386,0.0271639,0.00612259,1,1,0.9375,0.11815,,,0,,,,,0,0,1,0.476081,7.92323,8.67677,16.6,3.4,7.92323,8.67677,2.4,1.74428,0.596858,2.34114,6.50781,2.74555,0.909099,3.3091,1.80254E-12,0.909099,0.306737,0.602363,0,0,,0,0,0,0.337407,0,3.31564,3.37103E-13,3.71989E-13,3.22295E-13,2.29481E-13,0.530527,0.282821,0.132387,0.0542649,0.150354,0.304541,0.545105,9.51534E-08,3.81761E-13,4.43603E-13,4.7606E-13,4.11761E-13,1,1,0,0,0,0,0,0.523919,0.476081
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","PWins",7E-13,0,1,0.473557,1,1,1,1,0.0909008,4.28846,1.71069E-07,1.01097,0.0212196,0.072375,0.182457,0.287773,0.25512,0.129056,0.0419106,0.0100897,1,1,0.9375,0.120273,,,0,,,,,0,0,1,1,10.7,5.9,16.6,3.4,10.7,5.9,2.4,3.66382,0,3.66382,13.6695,0,0.909099,3.3091,1.71069E-12,0.909099,0.396527,0.512572,0,0,,0,0,0,0.436176,0,3.35088,1.78818E-13,2.16073E-13,2.11732E-13,1.75029E-13,0.475596,0.294815,0.15752,0.072069,0.119809,0.285204,0.594987,9.96222E-08,5.24732E-13,6.69641E-13,7.58532E-13,6.78415E-13,1,1,0,0,0,0,0,0,1
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","DWins",7E-13,0,1,0.389516,1,1,1,1,0.0909008,3.61613,1.88601E-07,0.934825,0.0565603,0.146442,0.263589,0.285752,0.171829,0.0595467,0.0137636,0.00251768,1,1,0.9375,0.116221,,,0,,,,,0,0,1,0,5.4,11.2,16.6,3.4,5.4,11.2,2.4,0,1.13922,1.13922,0,5.24041,0.909099,3.3091,1.88601E-12,0.909099,0.225144,0.683955,0,0,,0,0,0,0.247656,0,3.28361,4.80936E-13,5.13669E-13,4.22763E-13,2.78962E-13,0.580442,0.271923,0.109548,0.0380865,0.17811,0.322111,0.499778,9.10927E-08,2.51845E-13,2.38203E-13,2.1938E-13,1.69455E-13,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","Abandoned",2E-11,0,1,0.46276,1,1,1,1,0.0909008,4.20208,1.80935E-07,0.987684,0.159195,0.143768,0.126996,0.118,0.119525,0.120876,0.113641,0.0979992,1,1,0.9375,0.297871,,,0,,,,,0.475056,0.524944,0,,8.46247,8.93753,17.4,2.6,8.46247,8.93753,1.6,0.619443,0.610183,1.22963,0.511182,0.833791,0.909099,2.5091,1.80935E-12,0.909099,0.41095,0.498149,0,0,,0.475056,0.524944,0.226485,0.452041,0,-0.0666974,0.123068,0.151592,0.159173,0.154466,0.105911,0.114099,0.107405,0.0842861,0.111896,0.129369,0.120549,0.161783,0.161783,0.162059,0.15256,1.94464E-07,1,1,0,0,0,0.475056,0.524944,0,0
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","PrecPower1",0.125,0.999881,0.000119012,0.0625,0.000119,2.38119E-11,1,0.000119012,1.08183E-05,1,5.60223E-06,0.609791,1,0,0,0,0,0,0,0,1,1,0.937498,0.123122,,,4.35831E-16,,,,,2.22900E-11,1.07736E-12,4.44E-13,0.254239,9.99989,9.99994,19.9998,0.000166617,9.99989,9.99994,4.76048E-05,5.9506E-5,0,5.95059E-5,2.9753E-05,0,0.000108194,0.000155799,2.56101E-10,0.000108194,0,0.000108194,0,4.3583E-16,0.432527,2.22900E-11,1.07736E-12,2.10001E-12,0,0,0.936685,0.224526,0.243923,0.207841,0.146448,0.0898692,0.04988,0.0255093,0.0120028,0.394013,0.326145,0.184955,0.0718392,0.019103,0.00347584,0.0004325,3.67797E-05,0.00011901,2.38119E-11,0.999881,0.000119012,4.35831E-16,2.22900E-11,1.07736E-12,3.3123E-13,1.129E-13
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","PrecPower2",0.125,0.999888,0.000111704,0.1875,0.0001117,2.23497E-11,1,0.000111704,1.0154E-05,2,5.60224E-06,0.743095,0,1,0,0,0,0,0,0,1,1,0.937498,0.155989,,,3.99524E-15,,,,,1.86788E-11,2.42411E-12,1.24E-12,0.309915,9.9999,9.99994,19.9998,0.000156386,9.9999,9.99994,4.46815E-05,5.5852E-5,0,5.58519E-5,2.7926E-05,0,0.00010155,0.000146232,2.56102E-10,0.00010155,0,0.00010155,0,3.9952E-15,0.465207,1.86788E-11,2.42411E-12,4.39899E-12,0,0,0.708269,0.194117,0.219717,0.199293,0.153453,0.105571,0.0669761,0.0395234,0.0213503,0.24594,0.29712,0.245942,0.139472,0.0541729,0.0144053,0.00262107,0.000326141,0.0001117,2.23497E-11,0.999888,0.000111704,3.99524E-15,1.86788E-11,2.42411E-12,8.576E-13,3.851E-13
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","PrecPower3",0.125,0.999894,0.000105893,0.3125,0.0001059,2.11872E-11,1,0.000105893,9.6258E-06,3,5.60224E-06,0.86857,0,0,1,0,0,0,0,0,1,1,0.937498,0.211618,,,3.1382E-14,,,,,1.37099E-11,4.93123E-12,2.51E-12,0.386126,9.9999,9.99995,19.9999,0.000148251,9.9999,9.99995,4.23574E-05,5.2947E-5,0,5.29467E-5,2.64734E-05,0,9.62679E-05,0.000138625,2.56103E-10,9.62676E-05,0,9.62676E-05,0,3.1382E-14,0.468339,1.37099E-11,4.93123E-12,7.28858E-12,0,0,0.437027,0.153945,0.184878,0.182934,0.15825,0.125175,0.0923998,0.0633454,0.0390741,0.122435,0.215899,0.260828,0.215901,0.122436,0.0475556,0.0126456,0.0023009,0.00010589,2.11872E-11,0.999894,0.000105893,3.1382E-14,1.37099E-11,4.93123E-12,1.5437E-12,9.71E-13
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","PrecPower4",0.125,0.999896,0.000103503,0.4375,0.0001035,2.07089E-11,1,0.000103503,9.40852E-06,4,5.60225E-06,0.986129,0,0,0,1,0,0,0,0,1,1,0.937498,0.286263,,,1.83243E-13,,,,,8.43837E-12,8.88242E-12,3.2E-12,0.477839,9.99991,9.99995,19.9999,0.000144905,9.99991,9.99995,4.14012E-05,5.1752E-5,0,5.17515E-5,2.58758E-05,0,9.40948E-05,0.000135496,2.56104E-10,9.40945E-05,0,9.40945E-05,0,1.8324E-13,0.468683,8.43837E-12,8.88242E-12,8.54502E-12,0,0,0.146653,0.109091,0.141947,0.157034,0.156102,0.144143,0.12449,0.0986523,0.0685422,0.0454962,0.117134,0.206552,0.249536,0.206553,0.117134,0.0454964,0.0120981,0.0001035,2.07089E-11,0.999896,0.000103503,1.83243E-13,8.43837E-12,8.88242E-12,1.6735E-12,1.531E-12
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","PrecPower5",0.125,0.999897,0.000103359,0.5625,0.0001034,2.06800E-11,1,0.000103359,9.39539E-06,5,5.60225E-06,1.09569,0,0,0,0,1,0,0,0,1,1,0.937499,0.369855,,,7.71489E-13,,,,,4.25058E-12,1.3294E-11,2.36E-12,0.574318,9.99991,9.99995,19.9999,0.000144702,9.99991,9.99995,4.13435E-05,5.784E-11,9.3023E-5,9.30227E-5,3.90148E-11,8.37205E-05,9.39635E-05,0.000135307,2.56104E-10,9.39632E-05,9.39632E-05,8.5754E-11,0,7.7149E-13,0.468735,4.25058E-12,1.3294E-11,6.47838E-12,0.999999,0,-0.146653,0.0685422,0.0986523,0.12449,0.144143,0.156102,0.157034,0.141947,0.109091,0.0120981,0.0454964,0.117134,0.206553,0.249536,0.206552,0.117134,0.0454962,0.00010336,2.06800E-11,0.999897,0.000103359,7.71489E-13,4.25058E-12,1.3294E-11,1.0063E-12,1.358E-12
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","PrecPower6",0.125,0.999894,0.000105649,0.6875,0.0001056,2.11382E-11,1,0.000105649,9.60356E-06,6,5.60225E-06,1.19715,0,0,0,0,0,1,0,0,1,1,0.937499,0.460247,,,2.35976E-12,,,,,1.70454E-12,1.60384E-11,1.04E-12,0.663233,9.9999,9.99995,19.9999,0.000147909,9.9999,9.99995,4.22595E-05,4.651E-11,9.5084E-5,9.50838E-5,2.76831E-11,8.55754E-05,9.60454E-05,0.000138305,2.56103E-10,9.60452E-05,9.60451E-05,6.627840000000001E-11,0,2.3598E-12,0.468745,1.70454E-12,1.60384E-11,3.13820E-12,0.999999,0,-0.437027,0.0390741,0.0633454,0.0923998,0.125175,0.15825,0.182934,0.184878,0.153945,0.0023009,0.0126456,0.0475556,0.122436,0.215901,0.260828,0.215899,0.122434,0.00010565,2.11382E-11,0.999894,0.000105649,2.35976E-12,1.70454E-12,1.60384E-11,3.4872E-13,6.868E-13
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","PrecPower7",0.125,0.999888,0.000111644,0.8125,0.0001116,2.23377E-11,1,0.000111644,1.01485E-05,7,5.60224E-06,1.29043,0,0,0,0,0,0,1,0,1,1,0.937499,0.555399,,,5.35323E-12,,,,,5.29266E-13,1.61515E-11,3.04E-13,0.734537,9.9999,9.99994,19.9998,0.000156301,9.9999,9.99994,4.46575E-05,3.713E-11,0.0001005,0.00010048,1.90612E-11,9.04313E-05,0.000101495,0.000146153,2.56102E-10,0.000101495,0.000101495,5.0009700000000005E-11,0,5.3532E-12,0.468748,5.29266E-13,1.61515E-11,1.03731E-12,0.999999,0,-0.708269,0.0213503,0.0395234,0.0669761,0.105571,0.153453,0.199293,0.219717,0.194117,0.000326141,0.00262107,0.0144053,0.0541729,0.139472,0.245942,0.29712,0.24594,0.00011164,2.23377E-11,0.999888,0.000111644,5.35323E-12,5.29266E-13,1.61515E-11,8.0603E-14,2.23E-13
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1E-05","0","341","PrecPower8",0.125,0.999881,0.000119228,0.9375,0.0001192,2.38551E-11,1,0.000119228,1.08379E-05,8,5.60222E-06,1.37544,0,0,0,0,0,0,0,1,1,1,0.937499,0.64573,,,9.40198E-12,,,,,1.29683E-13,1.42550E-11,6.84E-14,0.784559,9.99989,9.99994,19.9998,0.000166919,9.99989,9.99994,4.76912E-05,2.895E-11,0.0001073,0.00010731,1.34660E-11,9.65746E-05,0.00010839,0.000156081,2.561E-10,0.00010839,0.00010839,3.51081E-11,0,9.402E-12,0.468749,1.29683E-13,1.42550E-11,2.58245E-13,1,0,-0.936685,0.0120028,0.0255093,0.04988,0.0898692,0.146448,0.207841,0.243923,0.224527,3.67797E-05,0.0004325,0.00347584,0.019103,0.0718392,0.184955,0.326145,0.394013,0.00011923,2.38551E-11,0.999881,0.000119228,9.40198E-12,1.29683E-13,1.42550E-11,1.4744E-14,5.369E-14
