"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 0.25 LT 2 FSM 1","0","520","All",1,0.99989,0.000109999,0.5,0.00011,0.000109999,1,0.000109999,9.999E-06,4.5,5.60224E-06,1.06943,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,0.0625007,0.0625007,,,0.000109999,,,,,1.5406E-10,1.54122E-17,3.08E-17,0,9.99989,9.99999,19.9999,0.000120999,9.99989,9.99999,1.09999E-05,1.2375E-5,0,1.23749E-5,1.39221E-06,0,0.0001,0.000111,2.56102E-10,9.99999E-05,0,9.99999E-05,0,0.00011,0.0625004,1.5406E-10,1.54122E-17,3.08243E-17,0,0,-8.52409E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,0.000109999,0.99989,2.20086E-11,0.000109999,1.5406E-10,1.54122E-17,3.0824E-17,0
"Risk Neutral CM 0.25 LT 2 FSM 1","0","520","NoDispute",0.9999,1,0,0.5,0,0,1,0,0,4.5,5.60246E-06,1.06943,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,10,10,20,2.56127E-10,10,10,0,0,0,0,0,0,2.56127E-10,2.56127E-10,2.56127E-10,0,0,0,0,0,,0,0,0,,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 0.25 LT 2 FSM 1","0","520","DisputeArises",0.0001,0,1,0.5,1,1,1,1,0.0909009,4.5,3.62896E-06,1.0681,0.136681,0.127449,0.119698,0.116172,0.116172,0.119698,0.127449,0.136681,1,1,0.0625007,0.0625007,,,0.999998,,,,,1.40056E-06,1.40112E-13,2.8E-13,0,9.0125,9.8875,18.9,1.1,9.0125,9.8875,0.1,0.1125,0,0.1125,0.0126566,0,0.909099,1.0091,3.62896E-11,0.909099,0,0.909099,0,0.999998,0.0625004,1.40056E-06,1.40112E-13,2.80224E-13,0,0,-4.18979E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,2.0008E-07,2.0008E-07,0.999998,1.40056E-06,1.40112E-13,2.8022E-13,0
"Risk Neutral CM 0.25 LT 2 FSM 1","0","520","PFiles",0.0001,0,1,0.5,1,1,1,1,0.0909009,4.5,3.62896E-06,1.0681,0.136681,0.127449,0.119698,0.116172,0.116172,0.119698,0.127449,0.136681,1,1,0.0625007,0.0625007,,,0.999998,,,,,1.40056E-06,1.40112E-13,2.8E-13,0,9.0125,9.8875,18.9,1.1,9.0125,9.8875,0.1,0.1125,0,0.1125,0.0126566,0,0.909099,1.0091,3.62896E-11,0.909099,0,0.909099,0,0.999998,0.0625004,1.40056E-06,1.40112E-13,2.80224E-13,0,0,-4.04121E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,2.0008E-07,0.999998,1.40056E-06,1.40112E-13,2.8022E-13,0
"Risk Neutral CM 0.25 LT 2 FSM 1","0","520","DAnswers",0.0001,0,1,0.5,1,1,1,1,0.0909009,4.5,3.62896E-06,1.0681,0.136681,0.127449,0.119698,0.116172,0.116172,0.119698,0.127449,0.136681,1,1,0.0625007,0.0625007,,,0.999999,,,,,1.40056E-06,1.40112E-13,2.8E-13,0,9.0125,9.8875,18.9,1.1,9.0125,9.8875,0.1,0.1125,0,0.1125,0.0126564,0,0.909099,1.0091,3.62896E-11,0.909099,0,0.909099,0,0.999999,0.0625004,1.40056E-06,1.40112E-13,2.80224E-13,0,0,-3.93606E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0.999999,1.40056E-06,1.40112E-13,2.8022E-13,0
"Risk Neutral CM 0.25 LT 2 FSM 1","0","520","Litigated",0.0001,0,1,0.5,1,1,1,1,0.0909009,4.5,3.62896E-06,1.0681,0.136681,0.127449,0.119698,0.116172,0.116172,0.119698,0.127449,0.136681,1,1,0.0625007,0.0625007,,,0.999999,,,,,1.40056E-06,1.40112E-13,2.8E-13,0,9.0125,9.8875,18.9,1.1,9.0125,9.8875,0.1,0.1125,0,0.1125,0.0126564,0,0.909099,1.0091,3.62896E-11,0.909099,0,0.909099,0,0.999999,0.0625004,1.40056E-06,1.40112E-13,2.80224E-13,0,0,-3.93606E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0.999999,1.40056E-06,1.40112E-13,2.8022E-13,0
"Risk Neutral CM 0.25 LT 2 FSM 1","0","520","Not Litigated",0.9999,1,4.40220E-11,0.5,2.201E-11,0,1,4.40220E-11,4.00164E-12,4.5,5.60246E-06,1.06943,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,10,10,20,3.00699E-10,10,10,5.50275E-13,2.201E-11,0,2.2011E-11,2.20110E-11,0,2.96147E-10,2.96697E-10,2.56127E-10,4.00204E-11,0,4.00204E-11,0,0,,0,0,0,0,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,2.2011E-11,0,1,2.20110E-11,0,0,0,0,0
"Risk Neutral CM 0.25 LT 2 FSM 1","0","520","Settles",0.0001,0,1,0.5,1,1,1,1,0.0909009,4.5,3.62896E-06,1.0681,0.136681,0.127449,0.119698,0.116172,0.116172,0.119698,0.127449,0.136681,1,1,0.0625,0.0625007,,,1,,,,,0,0,0,,9.0125,9.8875,18.9,1.1,9.0125,9.8875,0.1,0.1125,0,0.1125,0.0126564,0,0.909099,1.0091,3.62896E-11,0.909099,0,0.909099,0,1,0.0625004,0,0,0,0,0,-2.10934E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 0.25 LT 2 FSM 1","0","520","Tried",3E-17,0,1,0.5,1,1,1,1,0.0909009,4.5,3.62896E-06,1.0681,0.136681,0.127449,0.119698,0.116172,0.116172,0.119698,0.127449,0.136681,1,1,0.5625,0.0625002,,,0,,,,,0,0,1,0,8.85,10,18.85,1.15,8.85,10,0.15,0,0,0,0,0,0.909099,1.0591,3.62896E-11,0.909099,0,0.909099,0,0,,0,0,0,0,0,-1.80306E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 0.25 LT 2 FSM 1","0","520","PWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
