"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","All",1,0.999933,6.65159E-05,0.5,3.4613E-7,1.97123E-07,1,6.65159E-05,9.99943E-06,3,3.3999,0.723705,0.2,0.199999,0.2,0.2,0.200001,1,1,0.599602,0.1,,,1.39617E-11,,,,,1.97109E-07,4.76711E-14,3.54E-14,0.911408,9.99993,9.99997,19.9999,0.00010089,9.99993,9.99997,3.74998E-07,8.3678E-9,2.0658E-6,2.07413E-6,7.29278E-09,2.30489E-06,9.05157E-05,9.08907E-05,3.39992E-05,5.65164E-05,1.69935E-06,5.48171E-05,0,1.3962E-11,0.103533,1.97109E-07,4.76711E-14,8.44233E-14,0.030084,0,0,0.194059,0.205848,0.200187,0.205848,0.194059,0.194059,0.205848,0.200187,0.205848,0.194059,3.46128E-7,1.97123E-07,1,1.49006E-07,1.39617E-11,1.97109E-07,4.76711E-14,3.1339E-15,3.224E-14
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,3.39991,0.723706,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.39993E-05,10,9.99997,0,0,0,0,0,0,3.39993E-05,3.39993E-05,3.39993E-05,0,0,0,0,0,,0,0,0,,0,-5.20721E-07,0.194056,0.205845,0.200186,0.20585,0.194063,0.194056,0.205845,0.200186,0.20585,0.194063,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","DisputeArises",6.7E-5,0,1,0.442059,0.0052037,0.00296354,1,1,0.150332,2.71029,3.30369,0.705597,0.26172,0.221238,0.209055,0.161004,0.146983,1,1,0.599602,0.1,,,2.099E-07,,,,,0.00296333,7.16688E-10,5.32E-10,0.911408,8.99897,9.99536,18.9943,1.00567,8.99897,9.99536,0.00563773,0.0001258,0.0310567,0.0311825,0.00010964,0.0346517,0.849701,0.855339,3.30369E-05,0.849668,0.025548,0.82412,0,2.099E-07,0.103533,0.00296333,7.16688E-10,1.26922E-09,0.030084,0,0.007828,0.244783,0.239912,0.205117,0.17262,0.137568,0.244791,0.240488,0.21103,0.166861,0.13683,0.00520369,0.00296354,0.994796,0.00224015,2.099E-07,0.00296333,7.16688E-10,4.7115E-11,4.847E-10
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","PFiles",3.5E-7,0,1,0.6987,1,0.569508,1,1,0.158699,3.9935,2.99968,1.08468,3.69445E-05,4.3143E-05,0.0280359,0.950151,0.0217326,1,1,0.599602,0.1,,,4.03367E-05,,,,,0.569467,1.37727E-07,1.022E-7,0.911408,8.80269,9.11387,17.9166,2.08344,8.80269,9.11387,1.08341,0.0241754,1.15888,1.18306,0.0210696,1.84974,0.841331,1.92474,2.99968E-05,0.841301,0.817627,0.0236742,0,4.03367E-5,0.103533,0.569467,1.37727E-07,2.43908E-07,0.971942,0,2.01613,3.28639E-05,4.40375E-05,4.0796E-05,3.95863E-05,0.999843,0.000113224,0.0164071,0.983398,4.11365E-05,4.01841E-05,1,0.569508,0,0.430492,4.03367E-05,0.569467,1.37727E-07,9.05421E-9,9.3147E-8
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","DAnswers",2E-07,0,1,0.697451,1,1,1,1,0.1586,3.98726,3.00001,1.08329,2.06859E-05,2.61789E-05,0.0340595,0.944463,0.0214301,1,1,0.599602,0.1,,,7.08272E-05,,,,,0.999929,2.41835E-07,1.795E-7,0.911408,8.20001,9.19996,17.4,2.60003,8.20001,9.19996,1.6,0.0273072,1.73858,1.76588,0.0218537,3.12944,0.84143,2.44143,3.00001E-05,0.8414,0.812569,0.0288308,0,7.08272E-5,0.103533,0.999929,2.41835E-07,4.28278E-07,0.965876,0,2.02887,1.63399E-05,2.36324E-05,1.27563E-05,1.0584E-05,0.999937,0.000157631,0.0287587,0.971063,1.12654E-05,9.2379E-06,1,1,0,0,7.08272E-05,0.999929,2.41835E-07,1.58983E-8,1.6356E-7
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","Litigated",2E-07,0,1,0.697451,1,1,1,1,0.1586,3.98726,3.00001,1.08329,2.06859E-05,2.61789E-05,0.0340595,0.944463,0.0214301,1,1,0.599602,0.1,,,7.08272E-05,,,,,0.999929,2.41835E-07,1.795E-7,0.911408,8.20001,9.19996,17.4,2.60003,8.20001,9.19996,1.6,0.0273072,1.73858,1.76588,0.0218537,3.12944,0.84143,2.44143,3.00001E-05,0.8414,0.812569,0.0288308,0,7.08272E-5,0.103533,0.999929,2.41835E-07,4.28278E-07,0.965876,0,2.02887,1.63399E-05,2.36324E-05,1.27563E-05,1.0584E-05,0.999937,0.000157631,0.0287587,0.971063,1.12654E-05,9.2379E-06,1,1,0,0,7.08272E-05,0.999929,2.41835E-07,1.58983E-8,1.6356E-7
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","Not Litigated",1,0.999934,6.63188E-05,0.5,1.4901E-7,0,1,6.63188E-05,9.96817E-06,3,3.3999,0.723705,0.2,0.199999,0.2,0.199999,0.200001,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99997,19.9999,0.000100378,9.99993,9.99997,5.96022E-08,2.9849E-9,1.7231E-6,1.72604E-6,2.98493E-09,1.68801E-06,9.03498E-05,9.04094E-05,3.39992E-05,5.63506E-05,1.53917E-06,5.48114E-05,0,0,,0,0,0,0.0273025,0,-3.99937E-07,0.194059,0.205848,0.200187,0.205848,0.194059,0.194059,0.205848,0.200187,0.205848,0.194059,1.49006E-7,0,1,1.49006E-07,0,0,0,0,0
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","Settles",1E-11,0,1,0.413635,1,1,1,1,0.146599,2.56818,3.16456,0.715727,0.291898,0.278955,0.138482,0.150401,0.140263,1,1,0.102826,0.10424,,,1,,,,,0,0,0,,8.30353,9.09644,17.4,2.60003,8.30353,9.09644,1.6,0.878412,0.0427486,0.921161,0.789586,0.0687818,0.853432,2.45343,3.16456E-05,0.853401,0.0230319,0.830369,0,1,0.103533,0,0,0,0.0271536,0,0.0966572,0.230701,0.333663,0.150194,0.146553,0.138889,0.299519,0.288265,0.122734,0.159054,0.130429,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","Tried",4E-14,0,1,0.494952,1,1,1,1,0.124171,2.97476,2.00001,1.18698,1.39198E-05,0.0451508,0.934902,0.0199304,3.23612E-06,1,1,0.899994,0.1,,,0,,,,,0,0,1,0.911408,10.6862,5.91381,16.6,3.40002,10.6862,5.91381,2.4,3.29836,0.279292,3.57766,11.9537,1.28474,0.875849,3.27585,2.00001E-05,0.875829,0.836188,0.0396417,0,0,,0,0,0,0.954827,0,2.05499,1.45802E-11,5.77666E-06,8.79156E-06,0.98514,0.0148451,0.0401812,0.959806,1.25183E-05,1.00521E-11,8.24299E-12,1,1,0,0,0,0,0,0.0885922,0.911408
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","PWins",3E-14,0,1,0.500576,1,1,1,1,0.124222,3.00288,2,1.19358,2.07519E-06,0.0189769,0.959162,0.0218558,3.55047E-06,1,1,0.899998,0.1,,,0,,,,,0,0,1,1,11.2,5.39998,16.6,3.40002,11.2,5.39998,2.4,3.61898,0,3.61898,13.1156,0,0.875798,3.2758,2E-05,0.875778,0.859125,0.0166529,0,0,,0,0,0,0.981022,0,2.04362,3.21147E-15,3.86993E-06,1.53846E-06,0.984199,0.0157953,0.0278361,0.972159,5.05848E-06,1.22177E-17,1.03903E-17,1,1,0,0,0,0,0,0,1
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","DWins",3E-15,0,1,0.437086,1,1,1,1,0.12364,2.68543,2.00012,1.11911,0.000135774,0.314419,0.685323,0.000122516,2.12045E-09,1,1,0.899956,0.1,,,0,,,,,0,0,1,0,5.4,11.2,16.6,3.40002,5.4,11.2,2.4,0,3.15255,3.15255,0,14.5018,0.87638,3.27638,2.00012E-05,0.87636,0.600217,0.276144,0,0,,0,0,0,0.685338,0,2.17203,1.64543E-10,2.53925E-05,8.34091E-05,0.994821,0.00506985,0.167183,0.832728,8.92628E-05,1.13465E-10,9.30441E-11,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","Abandoned",2E-07,0,1,0.697471,1,1,1,1,0.158601,3.98736,3,1.08332,1.15396E-08,6.41368E-06,0.034052,0.94452,0.0214217,1,1,0.599637,0.1,,,0,,,,,1,2.41852E-07,0,,8.2,9.19997,17.4,2.60003,8.2,9.19997,1.6,0.0272463,1.7387,1.76594,0.0217971,3.12965,0.841429,2.44143,3E-05,0.841399,0.812625,0.028774,0,0,,1,2.41852E-07,4.28309E-07,0.965942,0,2.02901,1.68748E-11,2.09837E-11,2.11864E-06,2.72774E-08,0.999998,0.00013642,0.0287402,0.971123,1.27109E-11,8.96587E-12,1,1,0,0,0,1,2.41852E-07,0,0
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","PrecPower1",0.2,0.999913,8.70425E-05,0.1,6.394E-11,2.03883E-11,1,8.70425E-05,1.03883E-05,1,3,0.496495,1,0,0,0,0,1,1,0.100279,0.100001,,,2.03769E-11,,,,,1.13126E-14,6.01725E-17,2.46E-18,0.135874,9.99991,9.99997,19.9999,0.000117043,9.99991,9.99997,5.00409E-11,3.903E-11,9.149E-12,4.8175E-11,3.71907E-11,3.65941E-12,0.000106654,0.000106654,3.00002E-05,7.66542E-05,2.07922E-11,7.66541E-05,0,2.0377E-11,0.1,1.13126E-14,6.01725E-17,1.20090E-16,2.6276E-07,0,0.265266,0.61858,0.313173,0.0625926,0.00553203,0.000122331,0.811427,0.186968,0.00160411,3.41222E-07,1.53085E-12,6.3937E-11,2.03883E-11,1,4.35492E-11,2.03769E-11,1.13126E-14,6.01725E-17,2.1275E-18,3.345E-19
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","PrecPower2",0.2,0.999926,7.35794E-05,0.3,7.467E-11,2.58024E-11,1,7.35794E-05,9.4868E-06,2,3.00135,0.683051,0,1,0,0,0,1,1,0.222675,0.100001,,,1.94734E-11,,,,,6.26100E-12,5.99864E-14,7.99E-15,0.383066,9.99993,9.99997,19.9999,0.000103593,9.99993,9.99997,6.08354E-11,3.155E-11,1.599E-11,4.7538E-11,2.89335E-11,6.39508E-12,9.41063E-05,9.41064E-05,3.00137E-05,6.40926E-05,3.60993E-11,6.40926E-05,0,1.9473E-11,0.1,6.26100E-12,5.99864E-14,1.18601E-13,5.43211E-07,0,0.0580506,0.287586,0.426177,0.229011,0.0523473,0.00487834,0.157516,0.683615,0.157517,0.00135145,2.87477E-07,7.4665E-11,2.58024E-11,1,4.8863E-11,1.94734E-11,6.26100E-12,5.99864E-14,4.9268E-15,3.059E-15
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","PrecPower3",0.2,0.99993,6.95272E-05,0.5,4.852E-08,3.35695E-08,1,6.95272E-05,1.00721E-05,3,3.15865,0.823583,0,0,1,0,0,1,1,0.599495,0.1,,,9.66719E-12,,,,,3.35596E-08,8.24737E-14,1.65E-13,0.935058,9.99993,9.99997,19.9999,0.000101174,9.99993,9.99997,5.96916E-08,4.1751E-8,2.377E-11,4.17752E-8,3.63826E-08,1.17778E-11,9.10418E-05,9.11015E-05,3.15867E-05,5.94551E-05,5.05601E-11,5.9455E-05,0,9.6672E-12,0.100869,3.35596E-08,8.24737E-14,1.12864E-13,8.12914E-07,0,3.70401E-06,0.0591275,0.23201,0.417724,0.23201,0.0591284,0.00134964,0.157305,0.682691,0.157304,0.00134963,4.852E-08,3.35695E-08,1,1.49505E-08,9.66719E-12,3.35596E-08,8.24737E-14,1.0739E-14,1.546E-13
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","PrecPower4",0.2,0.999946,5.35468E-05,0.7,1.6444E-6,9.30878E-07,1,5.35468E-05,9.65912E-06,4,3.84113,0.747814,0,0,0,1,0,1,1,0.599631,0.1,,,1.04993E-11,,,,,9.30867E-07,9.37222E-14,3.53E-15,0.999455,9.99995,9.99996,19.9999,9.37331E-05,9.99995,9.99996,1.7748E-06,8.123E-12,1.0278E-5,1.02776E-5,7.25785E-12,1.14468E-05,8.22992E-05,8.4074E-05,3.84115E-05,4.38877E-05,8.45939E-06,3.54283E-05,0,1.0499E-11,0.122184,9.30867E-07,9.37222E-14,1.86307E-13,0.186024,0,-0.0580461,0.00487833,0.0523476,0.229013,0.426171,0.28759,2.87485E-07,0.00135149,0.157518,0.683614,0.157516,1.64437E-6,9.30878E-07,0.999998,7.13497E-07,1.04993E-11,9.30867E-07,9.37222E-14,1.9198E-18,3.523E-15
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","PrecPower5",0.2,0.999951,4.88834E-05,0.9,3.7611E-8,2.11217E-08,1,4.88834E-05,1.03909E-05,5,3.99839,0.867583,0,0,0,0,1,1,1,0.599405,0.1,,,9.79152E-12,,,,,2.11119E-08,2.11345E-15,5.72E-19,0.999942,9.99995,9.99996,19.9999,8.8908E-05,9.99995,9.99996,4.03905E-08,8.801E-12,5.1217E-8,5.1226E-08,7.9185E-12,7.76609E-08,7.84767E-05,7.85171E-05,3.99841E-05,3.84926E-05,3.72562E-08,3.84553E-05,0,9.7915E-12,0.100541,2.11119E-08,2.11345E-15,4.22559E-15,0.000904628,0,-0.265274,0.000122333,0.00553215,0.0625944,0.313178,0.618573,1.53096E-12,3.4123E-07,0.00160414,0.186969,0.811426,3.76112E-8,2.11217E-08,1,1.64895E-08,9.79152E-12,2.11119E-08,2.11345E-15,3.3226E-23,5.723E-19
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,1.10043E-11,0.5,5.49995E-05,4.9995E-06,3,0,1.71665,0.2,0.2,0.2,0.2,0.2,1,1,0.9,0.9,,,1.10043E-11,,,,,8.81049E-25,8.80696E-18,1.76E-24,1,9.99998,9.99945,19.9994,0.000576999,9.99998,9.99945,2.19998E-05,7.703E-12,2.2E-05,2.19998E-5,5.39211E-12,8.79994E-06,0.00055,0.000572,0.0005,5E-05,5E-05,0,0,1.1004E-11,0.9,8.81049E-25,8.80696E-18,1.7621E-24,1,0,0,0.194059,0.205848,0.200187,0.205848,0.194059,0.194059,0.205848,0.200187,0.205848,0.194059,5.49995E-5,1.10043E-11,0.999945,5.49995E-05,1.10043E-11,8.81049E-25,8.80696E-18,2.0485E-40,1.762E-24
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","PrecLevel1",2E-07,0.999906,9.40985E-05,0.5,9.4098E-5,1.88272E-11,1,9.40985E-05,9.99916E-06,3,1,1.46099,0.200001,0.199999,0.2,0.199999,0.200001,1,1,0.9,0.616857,,,1.09986E-11,,,,,3.22965E-12,3.47152E-12,1.13E-12,0.639215,9.99996,9.9999,19.9999,0.000141738,9.99996,9.9999,3.76394E-05,2.0499E-5,2.944E-05,4.99386E-5,2.04986E-05,1.1776E-05,9.40993E-05,0.000131739,1E-05,8.40993E-05,6.56711E-05,1.84282E-05,0,1.0999E-11,0.9,3.22965E-12,3.47152E-12,1.02133E-12,0.782158,0,0,0.194059,0.205848,0.200187,0.205848,0.194059,0.194059,0.205848,0.200187,0.205848,0.194059,9.40984E-5,1.88272E-11,0.999906,9.40984E-05,1.09986E-11,3.22965E-12,3.47152E-12,4.0678E-13,7.207E-13
"Risk Neutral CM 4 Noise 0.5,0.5 FSM 2","4.983E-08","0.9939","37","PrecLevel2",2E-07,0.999919,8.08369E-05,0.5,6.3304E-5,1.10084E-05,1,8.08369E-05,9.99929E-06,3,2,1.18788,0.2,0.2,0.2,0.199999,0.200001,1,1,0.209636,0.100001,,,8.71709E-06,,,,,1.97476E-06,1.39702E-07,1.768E-7,0.911421,9.99994,9.99992,19.9999,0.00013951,9.99994,9.99992,3.86732E-05,1.7597E-5,1.9274E-5,3.68714E-5,1.82246E-05,9.98162E-06,9.08376E-05,0.000129511,2E-05,7.08376E-05,3.9332E-05,3.15056E-05,0,8.71709E-6,0.100001,1.97476E-06,1.39702E-07,2.24837E-07,0.560312,0,0,0.194059,0.205848,0.200187,0.205848,0.194059,0.194059,0.205848,0.200187,0.205848,0.194059,6.33044E-5,1.10084E-05,0.999937,5.22961E-05,8.71709E-06,1.97476E-06,1.39702E-07,1.56606E-8,1.6114E-7
