"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 4 Noise 0.5,0.5 UPC 1.2E-05","2.74E-07","0.9679","41","All",1,0.999928,7.15293E-05,0.5,4.2145E-6,4.88490E-12,1,7.15293E-05,9.99938E-06,3,2.79981,0.738947,0.2,0.199999,0.2,0.199999,0.200001,1,1,0.238098,0.237864,,,4.88347E-12,,,,,3.84682E-18,1.18550E-18,1.43E-15,0.236355,9.99993,9.99996,19.9999,0.000106813,1000,1000,1.68581E-06,2.237E-06,9.6918E-7,3.20615E-6,2.23697E-06,4.94572E-07,9.51279E-05,9.68137E-05,3.35979E-05,6.15299E-05,1.87851E-06,5.96514E-05,0,4.8835E-12,0.237904,3.84682E-18,1.18550E-18,4.07781E-19,0.0301374,0,0,0.194059,0.205848,0.200187,0.205848,0.194059,0.194059,0.205848,0.200187,0.205848,0.194059,4.21451E-6,4.88490E-12,0.999996,4.21451E-06,4.88347E-12,3.84682E-18,1.18550E-18,1.0894E-15,3.372E-16
"MODRA CM 4 Noise 0.5,0.5 UPC 1.2E-05","2.74E-07","0.9679","41","NoDispute",0.9999,1,0,0.500005,0,0,1,0,0,3.00002,2.79983,0.738946,0.199996,0.199997,0.199999,0.200003,0.200005,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.35981E-05,1000,1000,0,0,0,0,0,0,3.35981E-05,3.35981E-05,3.35981E-05,0,0,0,0,0,,0,0,0,,0,-1.26841E-06,0.194055,0.205845,0.200186,0.20585,0.194064,0.194055,0.205845,0.200185,0.205851,0.194064,0,0,1,0,0,0,0,0,0
"MODRA CM 4 Noise 0.5,0.5 UPC 1.2E-05","2.74E-07","0.9679","41","DisputeArises",7.2E-5,0,1,0.435246,0.0589201,6.82923E-08,1,1,0.139794,2.67623,2.56481,0.750487,0.261346,0.226353,0.223738,0.15185,0.136713,1,1,0.238098,0.237864,,,6.82723E-08,,,,,5.37797E-14,1.65736E-14,1.99E-11,0.236355,9.03535,9.94105,18.9764,1.0236,998.865,999.93,0.0235681,0.0312735,0.0135494,0.0448229,0.0312735,0.00691426,0.860237,0.883805,3.07777E-05,0.860206,0.026262,0.833944,0,6.82723E-8,0.237904,5.37797E-14,1.65736E-14,5.7009E-15,0.0301374,0,0.0177315,0.245091,0.245831,0.211955,0.16823,0.128893,0.245109,0.247153,0.225333,0.155165,0.12724,0.0589201,6.82923E-08,0.94108,0.05892,6.82723E-08,5.37797E-14,1.65736E-14,1.523E-11,4.714E-12
"MODRA CM 4 Noise 0.5,0.5 UPC 1.2E-05","2.74E-07","0.9679","41","PFiles",4.2E-6,0,1,0.593869,1,1.15907E-06,1,1,0.128153,3.46935,1.99999,1.08401,3.26647E-06,0.00250385,0.528274,0.46658,0.00263836,1,1,0.238098,0.237864,,,1.15873E-06,,,,,9.12756E-13,2.81289E-13,3.38E-10,0.236355,9.6,8.99998,18.6,1.40003,999.771,998.808,0.400001,0.530778,0.187689,0.718467,0.530778,0.0750755,0.871871,1.27187,2.39999E-05,0.871847,0.408699,0.463148,0,1.15873E-6,0.237904,9.12756E-13,2.81289E-13,9.67564E-14,0.469222,0,1.205,2.75834E-06,2.85462E-06,2.65734E-06,0.901464,0.0985273,0.00168811,0.103123,0.895183,3.19841E-06,3.28052E-06,1,1.15907E-06,0,0.999999,1.15873E-06,9.12756E-13,2.81289E-13,2.5848E-10,8E-11
"MODRA CM 4 Noise 0.5,0.5 UPC 1.2E-05","2.74E-07","0.9679","41","DAnswers",5E-12,0,1,0.747576,1,1,1,1,0.185912,4.23788,3.65475,0.710255,8.69486E-07,0.000776376,0.1611,0.437586,0.400536,1,1,0.238098,0.237864,,,0.999707,,,,,7.87492E-07,2.42686E-07,0.000292,0.236355,8.43779,8.96194,17.3997,2.60028,995.363,998.288,1.60023,0.957023,0.0728981,1.02992,0.974471,0.0656085,0.814131,2.41437,4.3857E-05,0.814088,0.0705504,0.743537,0,0.999707,0.237904,7.87492E-07,2.42686E-07,8.34779E-08,0.0809978,0,0.0519534,0.000237231,0.0139284,0.115333,0.492874,0.377627,0.000292761,0.0178013,0.154528,0.454597,0.372781,1,1,0,0,0.999707,7.87492E-07,2.42686E-07,0.00022301,6.9023E-5
"MODRA CM 4 Noise 0.5,0.5 UPC 1.2E-05","2.74E-07","0.9679","41","Litigated",5E-12,0,1,0.747576,1,1,1,1,0.185912,4.23788,3.65475,0.710255,8.69486E-07,0.000776376,0.1611,0.437586,0.400536,1,1,0.238098,0.237864,,,0.999707,,,,,7.87492E-07,2.42686E-07,0.000292,0.236355,8.43779,8.96194,17.3997,2.60028,995.363,998.288,1.60023,0.957023,0.0728981,1.02992,0.974471,0.0656085,0.814131,2.41437,4.3857E-05,0.814088,0.0705504,0.743537,0,0.999707,0.237904,7.87492E-07,2.42686E-07,8.34779E-08,0.0809978,0,0.0519534,0.000237231,0.0139284,0.115333,0.492874,0.377627,0.000292761,0.0178013,0.154528,0.454597,0.372781,1,1,0,0,0.999707,7.87492E-07,2.42686E-07,0.00022301,6.9023E-5
"MODRA CM 4 Noise 0.5,0.5 UPC 1.2E-05","2.74E-07","0.9679","41","Not Litigated",1,0.999928,7.15293E-05,0.5,4.2145E-6,0,1,7.15293E-05,9.99938E-06,3,2.79981,0.738947,0.2,0.199999,0.2,0.199999,0.200001,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99996,19.9999,0.000106813,1000,1000,1.6858E-06,2.237E-06,9.6918E-7,3.20615E-6,2.23697E-06,4.94572E-07,9.51278E-05,9.68136E-05,3.35979E-05,6.15299E-05,1.8785E-06,5.96514E-05,0,0,,0,0,0,0.0301374,0,-2.54173E-13,0.194059,0.205848,0.200187,0.205848,0.194059,0.194059,0.205848,0.200187,0.205848,0.194059,4.21451E-6,0,0.999996,4.21451E-06,0,0,0,0,0
"MODRA CM 4 Noise 0.5,0.5 UPC 1.2E-05","2.74E-07","0.9679","41","Settles",5E-12,0,1,0.747676,1,1,1,1,0.185932,4.23838,3.65524,0.710199,7.57053E-07,0.000639652,0.160992,0.437714,0.400653,1,1,0.237904,0.237905,,,1,,,,,0,0,0,,8.4379,8.96205,17.4,2.60004,995.365,998.289,1.6,0.956883,0.0729192,1.0298,0.9741,0.0656273,0.814112,2.41411,4.38628E-05,0.814068,0.0705708,0.743498,0,1,0.237904,0,0,0,0.0810213,0,0.0510898,0.000237301,0.0139323,0.115367,0.492728,0.377735,6.48938E-07,0.0178064,0.154573,0.45473,0.37289,1,1,0,0,1,0,0,0,0
"MODRA CM 4 Noise 0.5,0.5 UPC 1.2E-05","2.74E-07","0.9679","41","Tried",1E-15,0,1,0.406295,1,1,1,1,0.120472,2.53148,2.00375,0.901517,0.000203493,0.468375,0.531162,0.000259038,3.38197E-07,1,1,0.9,0.1,,,0,,,,,0,0,1,0.236355,8.03635,8.56362,16.6,3.40002,988.096,995.024,2.4,1.43614,0.0002862,1.43642,2.24291,0.000397784,0.879552,3.27955,2.4045E-05,0.879528,0.000191758,0.879336,0,0,,0,0,0,0.00021792,0,3.00805,1.30031E-13,3.62977E-11,1.46604E-05,0.991901,0.00808392,0.99999,1.58971E-07,9.55155E-06,5.13246E-10,5.08481E-10,1,1,0,0,0,0,0,0.763645,0.236355
"MODRA CM 4 Noise 0.5,0.5 UPC 1.2E-05","2.74E-07","0.9679","41","PWins",3E-16,0,1,0.490306,1,1,1,1,0.120406,2.95153,2.00005,0.984679,2.25227E-07,0.0493085,0.949851,0.000839397,1.02294E-06,1,1,0.9,0.1,,,0,,,,,0,0,1,1,8.8,7.79998,16.6,3.40002,998.13,984.989,2.4,2.19918,0.000981,2.20016,4.83722,0.0011772,0.879618,3.27962,2.40006E-05,0.879594,0.000718987,0.878875,0,0,,0,0,0,0.000817501,0,3.00858,2.40524E-16,2.87458E-11,3.2418E-05,0.991342,0.00862546,0.999993,5.02008E-08,7.17187E-06,1.07388E-09,1.28107E-09,1,1,0,0,0,0,0,0,1
"MODRA CM 4 Noise 0.5,0.5 UPC 1.2E-05","2.74E-07","0.9679","41","DWins",1E-15,0,1,0.380293,1,1,1,1,0.120492,2.40147,2.0049,0.875778,0.000266406,0.59808,0.401574,7.94114E-05,1.26263E-07,1,1,0.9,0.1,,,0,,,,,0,0,1,0,7.8,8.79998,16.6,3.40002,984.99,998.13,2.4,1.19997,7.1158E-5,1.20004,1.43995,0.000156548,0.879532,3.27953,2.40588E-05,0.879508,2.85762E-05,0.879479,0,0,,0,0,0,3.23446E-05,0,3.00789,1.70203E-13,3.86351E-11,9.16429E-06,0.992075,0.00791631,0.99999,1.92637E-07,1.02881E-05,3.39726E-10,2.6936E-10,1,1,0,0,0,0,0,1,0
"MODRA CM 4 Noise 0.5,0.5 UPC 1.2E-05","2.74E-07","0.9679","41","Abandoned",5E-18,0,1,0.654253,1,1,1,1,0.169488,3.77126,3.1517,0.762718,0.051669,0.126866,0.145823,0.34982,0.325823,1,1,0.701499,0.140164,,,0,,,,,0.764423,0.235577,0,,8.43558,8.96439,17.4,2.60004,994.749,997.871,1.6,0.838092,0.222077,1.06017,0.818599,0.277111,0.83055,2.43055,3.78204E-05,0.830512,0.184357,0.646156,0,0,,0.764423,0.235577,0.0810325,0.208534,0,0.190112,0.000184263,0.169195,0.125944,0.386809,0.317868,0.0811954,0.13155,0.120049,0.377602,0.289604,1,1,0,0,0,0.764423,0.235577,0,0
