"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 Noise 0.5,0.5 LT 1.2","2.726E-08","0.4754","65","All",1,0.999929,7.13011E-05,0.5,3.854E-06,3.85397E-06,1,7.13011E-05,9.99938E-06,3,2.79415,0.906961,0.2,0.199999,0.2,0.2,0.200001,1,1,0.703135,0.100002,,,2.37007E-11,,,,,9.47371E-18,1.20968E-14,3.854E-6,0.482998,9.99993,9.99997,19.9999,0.000101555,9.99993,9.99997,2.31238E-06,1.4699E-6,1.3523E-6,2.8222E-06,1.02493E-06,1.23181E-06,8.92435E-05,9.15558E-05,2.79417E-05,6.13017E-05,1.83674E-06,5.9465E-05,0,2.3701E-11,0.300548,9.47371E-18,1.20968E-14,6.81288E-25,0.030931,0,0,0.194059,0.205848,0.200187,0.205848,0.194059,0.194059,0.205848,0.200187,0.205848,0.194059,3.854E-06,3.85397E-06,0.999996,3.44618E-11,2.37007E-11,9.47371E-18,1.20968E-14,1.9925E-06,1.8614E-6
"Risk Neutral CM 1 Noise 0.5,0.5 LT 1.2","2.726E-08","0.4754","65","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,2.79416,0.906962,0.199996,0.199997,0.2,0.200002,0.200005,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,2.79418E-05,10,9.99997,0,0,0,0,0,0,2.79418E-05,2.79418E-05,2.79418E-05,0,0,0,0,0,,0,0,0,,0,-1.22894E-06,0.194055,0.205845,0.200187,0.20585,0.194063,0.194055,0.205845,0.200187,0.205849,0.194064,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 Noise 0.5,0.5 LT 1.2","2.726E-08","0.4754","65","DisputeArises",7.1E-5,0,1,0.440763,0.0540525,0.054052,1,1,0.140242,2.70381,2.63381,0.898606,0.26217,0.224894,0.201065,0.17069,0.14118,1,1,0.703135,0.100002,,,3.32404E-07,,,,,1.32869E-13,1.69657E-10,0.054052,0.482998,9.00989,9.95765,18.9675,1.03246,9.00989,9.95765,0.0324312,0.0206157,0.0189657,0.0395814,0.0143747,0.0172761,0.859785,0.892216,2.63381E-05,0.859758,0.0257603,0.833998,0,3.32404E-7,0.300548,1.32869E-13,1.69657E-10,9.55508E-21,0.030931,0,0.0172346,0.245261,0.241518,0.202437,0.175083,0.135701,0.245894,0.247943,0.196867,0.181649,0.127647,0.0540525,0.054052,0.945948,4.83328E-07,3.32404E-07,1.32869E-13,1.69657E-10,0.0279448,0.0261068
"Risk Neutral CM 1 Noise 0.5,0.5 LT 1.2","2.726E-08","0.4754","65","PFiles",3.9E-6,0,1,0.773051,1,0.999991,1,1,0.162985,4.36526,2.88536,1.20032,2.72412E-06,0.0024335,0.111044,0.405344,0.481176,1,1,0.703135,0.100002,,,6.14965E-06,,,,,2.45815E-12,3.13875E-09,0.999985,0.482998,9.183,9.21697,18.4,1.60002,9.183,9.21697,0.599994,0.381401,0.262249,0.64365,0.26594,0.23099,0.837043,1.43704,2.88536E-05,0.837015,0.402015,0.435,0,6.14965E-6,0.300548,2.45815E-12,3.13875E-09,1.76774E-19,0.483613,0,1.20648,2.01605E-06,3.10277E-06,2.86817E-06,0.112881,0.887111,0.00184531,0.112769,0.0883184,0.797064,3.58738E-06,1,0.999991,0,8.94183E-06,6.14965E-06,2.45815E-12,3.13875E-09,0.516995,0.48299
"Risk Neutral CM 1 Noise 0.5,0.5 LT 1.2","2.726E-08","0.4754","65","DAnswers",3.9E-6,0,1,0.773052,1,1,1,1,0.162986,4.36526,2.88538,1.20031,2.49654E-06,0.00243243,0.111043,0.405345,0.481177,1,1,0.703135,0.100002,,,6.1497E-06,,,,,2.45817E-12,3.13878E-09,0.999994,0.482998,9.183,9.21698,18.4,1.60003,9.183,9.21698,0.599999,0.381404,0.26225,0.643654,0.265942,0.230992,0.837043,1.43704,2.88538E-05,0.837014,0.402011,0.435004,0,6.1497E-06,0.300548,2.45817E-12,3.13878E-09,1.76776E-19,0.483609,0,1.2065,1.6882E-06,1.98434E-06,1.02046E-06,0.112879,0.887116,0.00184532,0.112769,0.0883171,0.797068,8.74353E-07,1,1,0,0,6.1497E-06,2.45817E-12,3.13878E-09,0.516999,0.482995
"Risk Neutral CM 1 Noise 0.5,0.5 LT 1.2","2.726E-08","0.4754","65","Litigated",3.9E-6,0,1,0.773052,1,1,1,1,0.162986,4.36526,2.88538,1.20031,2.49654E-06,0.00243243,0.111043,0.405345,0.481177,1,1,0.703135,0.100002,,,6.1497E-06,,,,,2.45817E-12,3.13878E-09,0.999994,0.482998,9.183,9.21698,18.4,1.60003,9.183,9.21698,0.599999,0.381404,0.26225,0.643654,0.265942,0.230992,0.837043,1.43704,2.88538E-05,0.837014,0.402011,0.435004,0,6.1497E-06,0.300548,2.45817E-12,3.13878E-09,1.76776E-19,0.483609,0,1.2065,1.6882E-06,1.98434E-06,1.02046E-06,0.112879,0.887116,0.00184532,0.112769,0.0883171,0.797068,8.74353E-07,1,1,0,0,6.1497E-06,2.45817E-12,3.13878E-09,0.516999,0.482995
"Risk Neutral CM 1 Noise 0.5,0.5 LT 1.2","2.726E-08","0.4754","65","Not Litigated",1,0.999933,6.74474E-05,0.499999,3.446E-11,0,1,6.74474E-05,9.37128E-06,3,2.79415,0.90696,0.200001,0.2,0.2,0.199999,0.199999,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99997,19.9999,9.53891E-05,9.99993,9.99997,3.44620E-12,1.334E-12,3.4157E-7,3.41576E-7,1.33407E-12,3.41572E-07,8.60179E-05,8.60179E-05,2.79417E-05,5.80761E-05,2.87406E-07,5.77887E-05,0,0,,0,0,0,0.00506475,0,-4.64981E-06,0.19406,0.205848,0.200188,0.205848,0.194056,0.19406,0.205848,0.200187,0.205845,0.19406,3.4462E-11,0,1,3.4462E-11,0,0,0,0,0
"Risk Neutral CM 1 Noise 0.5,0.5 LT 1.2","2.726E-08","0.4754","65","Settles",2E-11,0,1,0.463845,1,1,1,1,0.136558,2.81923,2.2223,1.02717,0.285747,0.200818,0.133459,0.168411,0.211564,1,1,0.297346,0.303751,,,1,,,,,0,0,0,,9.10055,9.49943,18.6,1.40002,9.10055,9.49943,0.4,0.318853,0.156935,0.475788,0.168903,0.112379,0.863464,1.26346,2.2223E-05,0.863442,0.206628,0.656814,0,1,0.300548,0,0,0,0.241881,0,0.152039,0.274516,0.231366,0.0876978,0.144057,0.262362,0.271207,0.218666,0.154881,0.213068,0.142178,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 1 Noise 0.5,0.5 LT 1.2","2.726E-08","0.4754","65","Tried",3.9E-6,0,1,0.773054,1,1,1,1,0.162986,4.36527,2.88539,1.20032,7.39281E-07,0.00243121,0.111043,0.405346,0.481179,1,1,0.703137,0.1,,,0,,,,,0,0,1,0.482998,9.183,9.21697,18.4,1.60003,9.183,9.21697,0.6,0.381404,0.262251,0.643655,0.265942,0.230993,0.837043,1.43704,2.88539E-05,0.837014,0.402012,0.435002,0,0,,0,0,0,0.483611,0,1.2065,6.24518E-13,5.61511E-07,4.81143E-07,0.112879,0.88712,0.00184367,0.112768,0.0883167,0.797072,3.21613E-13,1,1,0,0,0,0,0,0.517002,0.482998
"Risk Neutral CM 1 Noise 0.5,0.5 LT 1.2","2.726E-08","0.4754","65","PWins",1.9E-6,0,1,0.829478,1,1,1,1,0.163721,4.64739,2.88896,1.25937,2.25972E-07,0.000242353,0.106124,0.139631,0.754002,1,1,0.703192,0.100001,,,0,,,,,0,0,1,1,9.7,8.69997,18.4,1.60003,9.7,8.69997,0.6,0.541315,0.227605,0.768921,0.476104,0.0682816,0.836308,1.43631,2.88896E-05,0.836279,0.630708,0.205571,0,0,,0,0,0,0.758685,0,1.14694,6.45236E-13,5.48309E-07,5.14131E-07,0.108485,0.891514,0.000905847,0.110131,0.0324496,0.856514,5.20796E-13,1,1,0,0,0,0,0,0,1
