"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","All",1,0.999932,6.77659E-05,0.5,6.4459E-5,6.44594E-05,1,6.77659E-05,9.99942E-06,3,3.20585,0.768716,0.2,0.199999,0.2,0.2,0.200001,1,1,0.146005,0.100001,,,5.97162E-05,,,,,3.94621E-11,9.49053E-13,4.743E-6,0.394282,9.99993,9.99996,19.9999,0.000106508,9.99993,9.99996,6.6831E-06,6.4267E-6,1.4678E-6,7.8945E-06,7.78019E-07,1.16972E-06,8.98251E-05,9.65082E-05,3.20587E-05,5.77664E-05,1.71025E-06,5.60562E-05,0,5.97162E-5,0.0500004,3.94621E-11,9.49053E-13,7.89559E-18,0.0297113,0,0,0.194059,0.205848,0.200187,0.205848,0.194059,0.194059,0.205848,0.200187,0.205848,0.194059,6.44594E-5,6.44594E-05,0.999936,1.2897E-11,5.97162E-05,3.94621E-11,9.49053E-13,2.87303E-6,1.8702E-6
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,3.20586,0.768717,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.20588E-05,10,9.99997,0,0,0,0,0,0,3.20588E-05,3.20588E-05,3.20588E-05,0,0,0,0,0,,0,0,0,,0,-9.74057E-07,0.194055,0.205845,0.200187,0.20585,0.194063,0.194055,0.205846,0.200186,0.205851,0.194063,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","DisputeArises",6.8E-5,0,1,0.437302,0.951208,0.951207,1,1,0.147558,2.68651,3.03936,0.762936,0.267584,0.224901,0.205208,0.158035,0.144272,1,1,0.146005,0.100001,,,0.881213,,,,,5.8233E-07,1.40049E-08,0.069994,0.394282,9.00855,9.8928,18.9013,1.09865,9.00855,9.8928,0.0986204,0.0948374,0.0216593,0.116497,0.011481,0.0172612,0.852472,0.951092,3.03936E-05,0.852442,0.0252377,0.827204,0,0.881213,0.0500004,5.8233E-07,1.40049E-08,1.16513E-13,0.0297113,0,0.0143729,0.252702,0.240833,0.201987,0.169447,0.135031,0.258722,0.236052,0.207138,0.163783,0.134306,0.951208,0.951207,0.0487924,1.90318E-07,0.881213,5.8233E-07,1.40049E-08,0.0423965,0.0275973
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","PFiles",6.4E-5,0,1,0.450629,1,1,1,1,0.149361,2.75314,3.09268,0.760404,0.249873,0.216595,0.215718,0.166141,0.151673,1,1,0.146005,0.100001,,,0.926415,,,,,6.12201E-07,1.47233E-08,0.073584,0.394282,9.00899,9.8873,18.8963,1.10371,9.00899,9.8873,0.103679,0.0997021,0.0227543,0.122456,0.0120699,0.0181307,0.85067,0.95435,3.09268E-05,0.850639,0.026518,0.824121,0,0.926415,0.0500004,6.12201E-07,1.47233E-08,1.22489E-13,0.0312194,0,-0.0361848,0.265664,0.201891,0.212348,0.178139,0.141957,0.220698,0.24816,0.217763,0.172184,0.141195,1,1,0,2.0008E-07,0.926415,6.12201E-07,1.47233E-08,0.0445712,0.0290129
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","DAnswers",6.4E-5,0,1,0.450629,1,1,1,1,0.149361,2.75314,3.09268,0.760404,0.249873,0.216595,0.215718,0.166141,0.151673,1,1,0.146005,0.100001,,,0.926415,,,,,6.12201E-07,1.47233E-08,0.073584,0.394282,9.00899,9.8873,18.8963,1.10371,9.00899,9.8873,0.103679,0.099702,0.0227543,0.122456,0.0120699,0.0181307,0.85067,0.95435,3.09268E-05,0.850639,0.026518,0.824121,0,0.926415,0.0500004,6.12201E-07,1.47233E-08,1.22489E-13,0.0312194,0,-0.0361848,0.265664,0.201891,0.212348,0.178139,0.141957,0.220698,0.24816,0.217763,0.172184,0.141195,1,1,0,0,0.926415,6.12201E-07,1.47233E-08,0.0445712,0.0290129
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","Litigated",6.4E-5,0,1,0.450629,1,1,1,1,0.149361,2.75314,3.09268,0.760404,0.249873,0.216595,0.215718,0.166141,0.151673,1,1,0.146005,0.100001,,,0.926415,,,,,6.12201E-07,1.47233E-08,0.073584,0.394282,9.00899,9.8873,18.8963,1.10371,9.00899,9.8873,0.103679,0.099702,0.0227543,0.122456,0.0120699,0.0181307,0.85067,0.95435,3.09268E-05,0.850639,0.026518,0.824121,0,0.926415,0.0500004,6.12201E-07,1.47233E-08,1.22489E-13,0.0312194,0,-0.0361848,0.265664,0.201891,0.212348,0.178139,0.141957,0.220698,0.24816,0.217763,0.172184,0.141195,1,1,0,0,0.926415,6.12201E-07,1.47233E-08,0.0445712,0.0290129
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","Not Litigated",0.9999,0.999997,3.30668E-06,0.500003,1.29E-11,0,1,3.30668E-06,3.71754E-07,3.00002,3.20585,0.768717,0.199997,0.199998,0.199999,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.53654E-05,10,9.99997,3.22447E-13,6.248E-12,1.0319E-9,1.03819E-9,3.12380E-12,1.03184E-09,3.49937E-05,3.49937E-05,3.20587E-05,2.93493E-06,9.16065E-10,2.93401E-06,0,0,,0,0,0,0.000312136,0,2.3326E-06,0.194054,0.205848,0.200186,0.205849,0.194062,0.194057,0.205845,0.200186,0.20585,0.194062,1.2898E-11,0,1,1.28979E-11,0,0,0,0,0
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","Settles",6E-05,0,1,0.446058,1,1,1,1,0.149985,2.73029,3.11939,0.744962,0.262516,0.221741,0.202253,0.149918,0.163572,1,1,0.100001,0.100001,,,1,,,,,0,0,0,,9,9.89997,18.9,1.10003,9,9.89997,0.1,0.0996055,0.0039454,0.103551,0.00996058,0.00394521,0.850046,0.950046,3.11939E-05,0.850015,0.00338318,0.846632,0,1,0.0500004,0,0,0,0.00394568,0,-0.138622,0.286766,0.20646,0.221448,0.137888,0.147438,0.218875,0.261535,0.181319,0.18586,0.15241,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","Tried",4.7E-6,0,1,0.508182,1,1,1,1,0.141499,3.04091,2.75635,0.954826,0.0906934,0.151813,0.385247,0.370386,0.00186109,1,1,0.725189,0.100001,,,0,,,,,0,0,1,0.394282,9.12214,9.72783,18.85,1.15003,9.12214,9.72783,0.15,0.100917,0.259556,0.360474,0.0386255,0.196724,0.858529,1.00853,2.75635E-05,0.858501,0.317783,0.540718,0,0,,0,0,0,0.374592,0,1.25349,7.88564E-07,0.144373,0.0977754,0.68489,0.0729601,0.243644,0.0797676,0.676588,4.09339E-07,3.07258E-13,1,1,0,0,0,0,0,0.605718,0.394282
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","PWins",1.9E-6,0,1,0.617924,1,1,1,1,0.146425,3.58962,2.86154,1.04076,0.00261801,0.130658,0.145891,0.716151,0.00468267,1,1,0.746714,0.100001,,,0,,,,,0,0,1,1,9.425,9.42497,18.85,1.15003,9.425,9.42497,0.15,0.157535,0.417465,0.575,0.0905828,0.240042,0.853604,1.0036,2.86154E-05,0.853575,0.615886,0.237689,0,0,,0,0,0,0.726026,0,1.2638,9.19687E-07,0.0516909,0.0843681,0.719251,0.144689,0.138455,0.0299519,0.831592,8.5362E-07,1.06995E-18,1,1,0,0,0,0,0,0,1
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","DWins",2.9E-6,0,1,0.436746,1,1,1,1,0.138292,2.68373,2.68788,0.898887,0.148025,0.165583,0.541052,0.145315,2.44306E-05,1,1,0.711178,0.1,,,0,,,,,0,0,1,0,8.925,9.92497,18.85,1.15003,8.925,9.92497,0.15,0.0640627,0.156769,0.220831,0.0048047,0.168526,0.861735,1.01173,2.68788E-05,0.861708,0.123738,0.73797,0,0,,0,0,0,0.145831,0,1.24678,7.03212E-07,0.204704,0.106503,0.662524,0.0262692,0.312115,0.112194,0.57569,1.20141E-07,5.07261E-13,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","Abandoned",4E-11,0,1,0.442078,1,1,1,1,0.151739,2.71039,3.13548,0.727561,0.312565,0.232831,0.0797442,0.181369,0.193491,1,1,0.60294,0.1,,,0,,,,,0.976515,0.0234849,0,,8.96174,9.93823,18.9,1.10003,8.96174,9.93823,0.1,0.0569019,0.004877,0.0617789,0.00688407,0.00270145,0.848293,0.948293,3.13548E-05,0.848261,0.00749511,0.840766,0,0,,0.976515,0.0234849,1.95381E-07,0.00883413,0,-0.197494,0.339142,0.247559,0.0580621,0.179157,0.17608,0.264574,0.248186,0.0871865,0.219807,0.180247,1,1,0,0,0,0.976515,0.0234849,0,0
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","PrecPower1",0.2,0.999909,9.06654E-05,0.1,8.0533E-5,8.05332E-05,1,9.06654E-05,1.0194E-05,1,2.18857,0.677853,1,0,0,0,0,1,1,0.113508,0.100001,,,7.83823E-05,,,,,6.27252E-11,4.30369E-13,2.151E-6,0.0113816,9.99991,9.99997,19.9999,0.000120712,9.99991,9.99997,8.16087E-06,8.0118E-6,1.372E-11,8.01182E-6,8.03885E-07,8.23366E-12,0.000102357,0.000110518,2.18859E-05,8.04714E-05,2.07923E-11,8.04714E-05,0,7.83823E-5,0.0500002,6.27252E-11,4.30369E-13,1.25501E-17,2.5226E-07,0,0.265265,0.618581,0.313172,0.0625925,0.00553204,0.000122331,0.811427,0.186968,0.00160411,3.41222E-07,1.53086E-12,8.05333E-5,8.05332E-05,0.999919,1.61131E-11,7.83823E-05,6.27252E-11,4.30369E-13,2.1264E-06,2.448E-08
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","PrecPower2",0.2,0.999924,7.62031E-05,0.3,6.9808E-5,6.98081E-05,1,7.62031E-05,9.68143E-06,2,2.84383,0.726327,0,1,0,0,0,1,1,0.13546,0.100001,,,6.62077E-05,,,,,4.63246E-11,7.20387E-13,3.6E-06,0.339339,9.99992,9.99996,19.9999,0.000111802,9.99992,9.99996,7.16083E-06,7.5017E-6,2.413E-11,7.50171E-6,1.0794E-06,1.48220E-11,9.49602E-05,0.000102121,2.84385E-05,6.65217E-05,3.60993E-11,6.65216E-05,0,6.62077E-5,0.0500003,4.63246E-11,7.20387E-13,9.26863E-18,5.24508E-07,0,0.0580523,0.287585,0.426178,0.229011,0.0523472,0.00487833,0.157517,0.683614,0.157516,0.00135145,2.87476E-07,6.98081E-5,6.98081E-05,0.99993,1.39672E-11,6.62077E-05,4.63246E-11,7.20387E-13,2.37864E-6,1.2218E-6
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","PrecPower3",0.2,0.99993,6.95305E-05,0.5,6.9525E-5,6.95254E-05,1,6.95305E-05,1.00717E-05,3,3.1573,0.824005,0,0,1,0,0,1,1,0.180171,0.100001,,,6.03888E-05,,,,,1.42847E-11,1.82806E-12,9.137E-6,0.149313,9.99993,9.99996,19.9999,0.000108513,9.99993,9.99996,7.40936E-06,7.3777E-6,4.1701E-8,7.41939E-6,1.08255E-06,3.03962E-08,9.1032E-05,9.84414E-05,3.15732E-05,5.94588E-05,5.45794E-08,5.94042E-05,0,6.03888E-5,0.0500004,1.42847E-11,1.82806E-12,2.85809E-18,0.000889107,0,3.70407E-06,0.0591275,0.23201,0.417724,0.23201,0.0591284,0.00134963,0.157305,0.682691,0.157304,0.00134963,6.95254E-5,6.95254E-05,0.99993,1.39106E-11,6.03888E-05,1.42847E-11,1.82806E-12,7.77231E-6,1.3642E-6
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","PrecPower4",0.2,0.999946,5.35468E-05,0.7,5.3547E-5,5.35468E-05,1,5.35468E-05,9.65912E-06,4,3.84113,0.747814,0,0,0,1,0,1,1,0.205625,0.100001,,,4.47627E-05,,,,,3.48891E-11,1.75756E-12,8.784E-6,0.762356,9.99995,9.99995,19.9999,9.77522E-05,9.99995,9.99995,5.79388E-06,4.3586E-6,7.2715E-6,1.16301E-5,4.35862E-07,5.80328E-06,8.22992E-05,8.80931E-05,3.84115E-05,4.38877E-05,8.45939E-06,3.54283E-05,0,4.47627E-5,0.0500006,3.48891E-11,1.75756E-12,6.98062E-18,0.186024,0,-0.0580461,0.00487833,0.0523476,0.229013,0.426171,0.28759,2.87477E-07,0.00135149,0.157518,0.683614,0.157516,5.35468E-5,5.35468E-05,0.999946,1.07136E-11,4.47627E-05,3.48891E-11,1.75756E-12,2.08748E-6,6.6966E-6
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","PrecPower5",0.2,0.999951,4.88834E-05,0.9,4.8883E-5,4.88834E-05,1,4.88834E-05,1.03909E-05,5,3.99839,0.867583,0,0,0,0,1,1,1,0.100698,0.100001,,,4.88392E-05,,,,,3.9087E-11,8.88731E-15,4.414E-8,0.992049,9.99995,9.99996,19.9999,9.37581E-05,9.99995,9.99996,4.89055E-06,4.8839E-6,2.5612E-8,4.90954E-6,4.88396E-07,1.49243E-08,7.84767E-05,8.33673E-05,3.99841E-05,3.84926E-05,3.72562E-08,3.84553E-05,0,4.88392E-5,0.0500006,3.9087E-11,8.88731E-15,7.82053E-18,0.000904628,0,-0.265274,0.000122333,0.00553215,0.0625944,0.313178,0.618573,1.53093E-12,3.4123E-07,0.00160414,0.186969,0.811426,4.88834E-5,4.88834E-05,0.999951,9.7806E-12,4.88392E-05,3.9087E-11,8.88731E-15,3.5095E-10,4.3786E-8
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,5.49995E-05,0.5,5.49995E-05,4.9995E-06,3,0,1.71665,0.2,0.2,0.2,0.2,0.2,1,1,0.9,0.9,,,5.49994E-05,,,,,4.40348E-18,4.40172E-11,8.81E-18,1,9.99997,9.99947,19.9994,0.000560499,9.99997,9.99947,5.49995E-06,0,3.3E-05,3.29997E-5,0,1.97998E-05,0.00055,0.0005555,0.0005,5E-05,5E-05,0,0,5.49994E-5,0.45,4.40348E-18,4.40172E-11,8.80696E-18,1,0,1.00528E-15,0.194059,0.205848,0.200187,0.205848,0.194059,0.194059,0.205848,0.200187,0.205848,0.194059,5.49995E-5,5.49995E-05,0.999945,1.10043E-11,5.49994E-05,4.40348E-18,4.40172E-11,1.0238E-33,8.807E-18
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","PrecLevel1",2E-07,0.999906,9.40985E-05,0.5,9.4098E-5,9.40984E-05,1,9.40985E-05,9.99916E-06,3,1,1.46099,0.200001,0.199999,0.2,0.199999,0.200001,1,1,0.9,0.665611,,,5.49709E-05,,,,,3.80046E-12,4.39943E-11,3.913E-5,0.661691,9.99994,9.99995,19.9999,0.000115465,9.99994,9.99995,1.13662E-05,5.7131E-6,4.424E-05,4.99536E-5,2.82874E-06,2.68504E-05,9.40993E-05,0.000105466,1E-05,8.40993E-05,6.56711E-05,1.84282E-05,0,5.49709E-5,0.45,3.80046E-12,4.39943E-11,8.36940E-18,0.782158,0,1.06037E-15,0.194059,0.205848,0.200187,0.205848,0.194059,0.194059,0.205848,0.200187,0.205848,0.194059,9.40984E-5,9.40984E-05,0.999906,1.88272E-11,5.49709E-05,3.80046E-12,4.39943E-11,1.32372E-5,2.589E-05
"Risk Neutral CM 0.25 Noise 0.5,0.5 DM 0.5","1.956E-08","0.9165","65","PrecLevel2",0.1941,0.99991,9.03463E-05,0.133025,7.3308E-5,7.33079E-05,1,9.03463E-05,9.9992E-06,1.16512,2,0.759326,0.836269,0.162339,0.00139116,5.02481E-07,2.06208E-07,1,1,0.150471,0.100001,,,6.73527E-05,,,,,5.39037E-11,1.19154E-12,5.955E-6,0.224058,9.99991,9.99997,19.9999,0.000117975,9.99991,9.99997,7.62855E-06,7.8197E-6,4.2974E-8,7.86263E-6,1.12409E-06,3.13247E-08,0.000100347,0.000107976,2E-05,8.03471E-05,5.62441E-08,8.02909E-05,0,6.73527E-5,0.0500004,5.39037E-11,1.19154E-12,1.07851E-17,0.000705145,0,0.324602,0.704143,0.267553,0.0278629,0.000438915,2.17083E-06,0.999999,2.12235E-07,2.06398E-07,2.12235E-07,2.0008E-07,7.33079E-5,7.33079E-05,0.999927,1.46675E-11,6.73527E-05,5.39037E-11,1.19154E-12,4.62085E-6,1.3343E-6
