Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000003016,0,0,0,0.025,0.025,0.05,0,0.1
0.000029506,0,0,1,0.025,0.025,0.05,0,1.1
0.000000658,0,1,0,0.025,0.025,0.05,0,1.1
0.000000635,0,0,0,0.025,0.025,0.05,0.05,0.15
0.000004207,0,0,1,0.025,0.025,0.05,0.05,1.15
0.000002142,0,1,0,0.025,0.025,0.05,0.05,1.15
0.365083613,0,0,0,0,0,0,0,0
0.000001311,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000009497,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000001165,2E-05,1,0,0.025,0.025,0.05,0,1.10002
0.000000798,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000005703,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000000662,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.210885624,2E-05,0,0,0,0,0,0,2E-05
0.000003666,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000016380,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000007708,3E-05,1,0,0.025,0.025,0.05,0,1.10003
0.365096022,3E-05,0,0,0,0,0,0,3E-05
0.000000616,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.000000349,4E-05,0,0,0.025,0.025,0.05,0.05,0.15004
0.000002073,4E-05,0,1,0.025,0.025,0.05,0.05,1.15004
0.058843631,4E-05,0,0,0,0,0,0,4E-05
0.000001017,4E-05,0,1,0,0,0,0,1.00004
