"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","All",1,0.999897,0.000103067,0.8,0.0001031,0,1,0.000103067,9.99907E-06,4.5,0.569563,1.00917,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,9.99991,9.99994,19.9999,0.00014999,1000,1000,4.1227E-05,2.2431E-5,5.2385E-5,7.48159E-5,1.12156E-05,4.71463E-05,9.87641E-05,0.000139991,5.69563E-06,9.30684E-05,5.23502E-05,4.07182E-05,0,0,,0,0,0,0.56473,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0.00010307,0,0.999897,0.000103067,0,0,0,0,0
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","NoDispute",0.9999,1,0,0.800003,0,0,1,0,0,4.50002,0.56957,1.00917,0.124999,0.124999,0.124999,0.124999,0.125,0.125,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99999,20,5.6957E-06,1000,1000,0,0,0,0,0,0,5.6957E-06,5.6957E-06,5.6957E-06,0,0,0,0,0,,0,0,0,,0,-3.96042E-06,0.177372,0.214816,0.215619,0.214818,0.177374,0.177372,0.214816,0.215618,0.214818,0.177376,0,0,1,0,0,0,0,0,0
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","DisputeArises",0.0001,0,1,0.768404,1,0,1,1,0.0970148,4.34202,0.498176,0.999417,0.135839,0.133014,0.132589,0.130893,0.124573,0.117574,0.113639,0.11188,1,1,,,,,0,,,,,0,0,0,,9.1,9.5,18.6,1.4,999.058,999.679,0.4,0.217635,0.508257,0.725892,0.108818,0.457431,0.90299,1.30299,4.98176E-06,0.902985,0.507922,0.395064,0,0,,0,0,0,0.56473,0,0.0384215,0.18831,0.225219,0.218265,0.205842,0.162363,0.189302,0.229264,0.23012,0.204452,0.146862,1,0,0,1,0,0,0,0,0
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","PFiles",0.0001,0,1,0.768404,1,0,1,1,0.0970148,4.34202,0.498176,0.999417,0.135839,0.133014,0.132589,0.130893,0.124573,0.117574,0.113639,0.11188,1,1,,,,,0,,,,,0,0,0,,9.1,9.5,18.6,1.4,999.058,999.679,0.4,0.217635,0.508257,0.725892,0.108818,0.457431,0.90299,1.30299,4.98176E-06,0.902985,0.507922,0.395064,0,0,,0,0,0,0.56473,0,0.0384215,0.18831,0.225219,0.218265,0.205842,0.162363,0.189302,0.229264,0.23012,0.204452,0.146862,1,0,0,1,0,0,0,0,0
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","DAnswers",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","Litigated",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","Not Litigated",1,0.999897,0.000103067,0.8,0.0001031,0,1,0.000103067,9.99907E-06,4.5,0.569563,1.00917,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,9.99991,9.99994,19.9999,0.00014999,1000,1000,4.1227E-05,2.2431E-5,5.2385E-5,7.48159E-5,1.12156E-05,4.71463E-05,9.87641E-05,0.000139991,5.69563E-06,9.30684E-05,5.23502E-05,4.07182E-05,0,0,,0,0,0,0.56473,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0.00010307,0,0.999897,0.000103067,0,0,0,0,0
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","Settles",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","Tried",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","PWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","DWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","Abandoned",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","PrecPower1",0.125,0.999888,0.000112004,0.1,0.000112,0,1,0.000112004,1.01852E-05,1,0.00595804,0.647684,1,0,0,0,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99994,19.9998,0.000156866,1000,1000,4.48018E-05,5.6002E-5,0,5.60022E-5,2.80011E-05,0,0.000101879,0.000146681,5.95804E-08,0.000101819,0,0.000101819,0,0,,0,0,0,0,0,0.591806,0.366269,0.336054,0.190318,0.08,0.0273587,0.605116,0.321407,0.0676986,0.0055987,0.00017967,0.000112,0,0.999888,0.000112004,0,0,0,0,0
"MODRA CM 4 PCPM 1 DM 0.5","7.017E-09","0.8929","175","PrecPower2",0.125,0.99989,0.000109675,0.3,0.0001097,0,1,0.000109675,9.98776E-06,2,0.0249823,0.784827,0,1,0,0,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99994,19.9998,0.000153795,1000,1000,4.387E-05,5.4838E-5,0,5.48375E-5,2.74188E-05,0,9.99371E-05,0.000143807,2.49823E-07,9.96873E-05,0,9.96873E-05,0,0,,0,0,0,0,0,0.45689,0.32243,0.319362,0.207366,0.105899,0.0449428,0.424678,0.400955,0.150685,0.0223829,0.00129973,0.00010968,0,0.99989,0.000109675,0,0,0,0,0
