"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 PCPM 1 DM 0.5","1.243E-07","1.001","1","All",1,0.999909,9.07675E-05,0.800001,1.0717E-5,1.07174E-05,1,9.07675E-05,9.99919E-06,4.5,1.82343,0.872332,0.125,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.476484,0.3,,,6.2027E-06,,,,,1.71993E-12,8.91009E-13,4.515E-6,0.631604,9.99991,9.99998,19.9999,0.000114192,9.99991,9.99998,5.18993E-06,1.7644E-6,2.9262E-5,3.10262E-5,7.23599E-07,2.93614E-05,9.90028E-05,0.000104193,1.82345E-05,8.07683E-05,2.5864E-05,5.49043E-05,0,6.2027E-06,0.15,1.71993E-12,8.91009E-13,2.73569E-24,0.323414,0,-1.49718E-15,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,1.07175E-5,1.07174E-05,0.999989,2.14743E-11,6.2027E-06,1.71993E-12,8.91009E-13,1.66321E-6,2.8515E-6
"Risk Neutral CM 1 PCPM 1 DM 0.5","1.243E-07","1.001","1","NoDispute",0.9999,1,0,0.800006,0,0,1,0,0,4.50003,1.82345,0.872333,0.124998,0.124998,0.124999,0.125,0.125001,0.125001,0.125002,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,1.82347E-05,10,9.99998,0,0,0,0,0,0,1.82347E-05,1.82347E-05,1.82347E-05,0,0,0,0,0,,0,0,0,,0,-5.26897E-06,0.17737,0.214815,0.21562,0.214819,0.177375,0.177369,0.214813,0.215621,0.21482,0.177376,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 PCPM 1 DM 0.5","1.243E-07","1.001","1","DisputeArises",9.1E-5,0,1,0.742161,0.118076,0.118076,1,1,0.110163,4.21081,1.57414,0.866461,0.152792,0.146113,0.137328,0.124224,0.111767,0.107465,0.109204,0.111107,1,1,0.476484,0.3,,,0.0683361,,,,,1.89488E-08,9.81639E-09,0.04974,0.631604,8.99737,9.94544,18.9428,1.05719,8.99737,9.94544,0.0571783,0.0194389,0.322382,0.341821,0.00797201,0.323479,0.889853,0.947031,1.57414E-05,0.889837,0.284948,0.604889,0,0.0683361,0.15,1.89488E-08,9.81639E-09,3.01395E-20,0.323414,0,0.0580439,0.205598,0.236727,0.215644,0.192975,0.149056,0.214954,0.260332,0.195284,0.183501,0.145929,0.118076,0.118076,0.881924,2.36586E-07,0.0683361,1.89488E-08,9.81639E-09,0.0183239,0.0314158
"Risk Neutral CM 1 PCPM 1 DM 0.5","1.243E-07","1.001","1","PFiles",1.1E-5,0,1,0.645019,1,0.999998,1,1,0.0909009,3.7251,5.16701E-06,0.9953,0.0616244,0.139724,0.239589,0.269879,0.183237,0.0774948,0.0230254,0.00542593,1,1,0.476484,0.3,,,0.578747,,,,,1.60479E-07,8.31362E-08,0.421251,0.631604,8.97772,9.53803,18.5158,1.48425,8.97772,9.53803,0.48425,0.164631,0.550322,0.714953,0.0675159,0.559617,0.909099,1.39335,5.16701E-11,0.909099,0.508242,0.400857,0,0.578747,0.15,1.60479E-07,8.31362E-08,2.55255E-19,0.559062,0,1.82171,3.48386E-07,5.19419E-07,0.578746,0.325304,0.0959491,0.304513,0.695483,9.89002E-07,1.22003E-06,1.10681E-06,1,0.999998,0,2.00367E-06,0.578747,1.60479E-07,8.31362E-08,0.155187,0.266064
"Risk Neutral CM 1 PCPM 1 DM 0.5","1.243E-07","1.001","1","DAnswers",1.1E-5,0,1,0.645018,1,1,1,1,0.0909009,3.72509,4.06773E-06,0.995299,0.0616245,0.139725,0.23959,0.26988,0.183237,0.0774945,0.023025,0.00542534,1,1,0.476484,0.3,,,0.578748,,,,,1.6048E-07,8.31364E-08,0.421252,0.631604,8.97772,9.53803,18.5157,1.48425,8.97772,9.53803,0.48425,0.164631,0.550322,0.714953,0.067516,0.559617,0.909099,1.39335,4.06773E-11,0.909099,0.508242,0.400857,0,0.578748,0.15,1.6048E-07,8.31364E-08,2.55256E-19,0.559061,0,1.82171,3.48387E-07,5.02318E-07,0.578747,0.325304,0.0959485,0.304514,0.695485,7.39984E-07,5.24989E-07,2.47277E-07,1,1,0,0,0.578748,1.6048E-07,8.31364E-08,0.155187,0.266064
"Risk Neutral CM 1 PCPM 1 DM 0.5","1.243E-07","1.001","1","Litigated",1.1E-5,0,1,0.645018,1,1,1,1,0.0909009,3.72509,4.06773E-06,0.995299,0.0616245,0.139725,0.23959,0.26988,0.183237,0.0774945,0.023025,0.00542534,1,1,0.476484,0.3,,,0.578748,,,,,1.6048E-07,8.31364E-08,0.421252,0.631604,8.97772,9.53803,18.5157,1.48425,8.97772,9.53803,0.48425,0.164631,0.550322,0.714953,0.067516,0.559617,0.909099,1.39335,4.06773E-11,0.909099,0.508242,0.400857,0,0.578748,0.15,1.6048E-07,8.31364E-08,2.55256E-19,0.559061,0,1.82171,3.48387E-07,5.02318E-07,0.578747,0.325304,0.0959485,0.304514,0.695485,7.39984E-07,5.24989E-07,2.47277E-07,1,1,0,0,0.578748,1.6048E-07,8.31364E-08,0.155187,0.266064
"Risk Neutral CM 1 PCPM 1 DM 0.5","1.243E-07","1.001","1","Not Litigated",1,0.99992,8.00509E-05,0.800002,2.147E-11,0,1,8.00509E-05,9.02506E-06,4.50001,1.82345,0.872331,0.125001,0.125,0.124999,0.124998,0.124999,0.125,0.125002,0.125002,1,1,,,,,0,,,,,0,0,0,,9.99992,9.99998,19.9999,9.82856E-05,9.99992,9.99998,2.14745E-12,8.765E-13,2.3364E-5,2.3364E-05,4.38243E-13,2.3364E-05,8.92605E-05,8.92605E-05,1.82347E-05,7.10258E-05,2.04172E-05,5.06087E-05,0,0,,0,0,0,0.291865,0,-1.95243E-05,0.177375,0.21482,0.215616,0.214816,0.177374,0.177371,0.214812,0.215622,0.21482,0.177375,2.1475E-11,0,1,2.14745E-11,0,0,0,0,0
"Risk Neutral CM 1 PCPM 1 DM 0.5","1.243E-07","1.001","1","Settles",6.2E-6,0,1,0.53762,1,1,1,1,0.0909009,3.1881,5.13168E-06,0.932756,0.0966695,0.201442,0.297252,0.259338,0.116023,0.0258578,0.00316542,0.000252595,1,1,0.3,0.3,,,1,,,,,0,0,0,,8.95,9.65,18.6,1.4,8.95,9.65,0.4,0.208378,0.424867,0.633245,0.0729321,0.446111,0.909099,1.3091,5.13168E-11,0.909099,0.367854,0.541245,0,1,0.15,0,0,0,0.404636,0,1.36037,6.01966E-07,8.67938E-07,0.999997,1.41962E-06,3.40388E-07,0.360374,0.639624,8.84083E-07,5.83091E-07,4.27261E-07,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 1 PCPM 1 DM 0.5","1.243E-07","1.001","1","Tried",4.5E-6,0,1,0.79257,1,1,1,1,0.0909009,4.46285,2.19283E-06,1.08123,0.013477,0.054932,0.160369,0.284362,0.275582,0.148437,0.0503095,0.0125321,1,1,0.718952,0.3,,,0,,,,,0,0,1,0.631604,9.0158,9.3842,18.4,1.6,9.0158,9.3842,0.6,0.104529,0.722682,0.827211,0.0600749,0.715561,0.909099,1.5091,2.19283E-11,0.909099,0.701117,0.207982,0,0,,0,0,0,0.771222,0,2.45554,1.32213E-19,6.99501E-13,1.09954E-06,0.772229,0.22777,0.227769,0.77223,5.42009E-07,4.45164E-07,2.19098E-13,1,1,0,0,0,0,0,0.368396,0.631604
"Risk Neutral CM 1 PCPM 1 DM 0.5","1.243E-07","1.001","1","PWins",2.9E-6,0,1,0.883128,1,1,1,1,0.0909008,4.91564,1.64572E-06,1.13215,0.00206408,0.0178419,0.0937581,0.254677,0.327602,0.2081,0.0763548,0.0196028,1,1,0.720988,0.3,,,0,,,,,0,0,1,1,9.2,9.2,18.4,1.6,9.2,9.2,0.6,0.0909313,0.709069,0.8,0.0727451,0.567255,0.909099,1.5091,1.64572E-11,0.909099,0.805767,0.103332,0,0,,0,0,0,0.886336,0,2.45158,2.68724E-20,2.48808E-13,7.00032E-07,0.724523,0.275477,0.176109,0.82389,5.00245E-07,3.59123E-07,1.28832E-13,1,1,0,0,0,0,0,0,1
