"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 1 CN 0.4 LT 0.8","0","557","All",1,0.999925,7.5324E-05,0.500001,8.751E-11,3.92349E-11,1,7.5324E-05,9.99934E-06,4.5,4,0.651712,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125001,1,1,0.342426,0.312488,,,3.5885E-11,,,,,8.92181E-13,6.85515E-13,1.77E-12,0.467182,9.99992,9.99996,19.9999,0.000115324,1000,1000,2.08759E-11,2.237E-11,1.6959E-5,1.6959E-05,1.77586E-11,1.6959E-05,0.000105325,0.000105325,4.00002E-05,6.53246E-05,1.43939E-05,5.09307E-05,0,3.5885E-11,0.316319,8.92181E-13,6.85515E-13,3.40596E-19,0.225148,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,8.7509E-11,3.92349E-11,1,4.82745E-11,3.5885E-11,8.92181E-13,6.85515E-13,9.4431E-13,8.280E-13
"MODRA CM 1 CN 0.4 LT 0.8","0","557","NoDispute",0.9999,1,0,0.500003,0,0,1,0,0,4.50002,4,0.651713,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,4.00002E-05,1000,1000,0,0,0,0,0,0,4.00002E-05,4.00002E-05,4.00002E-05,0,0,0,0,0,,0,0,0,,0,1.46285E-15,0.10283,0.127186,0.135105,0.134876,0.134876,0.135107,0.127188,0.102832,0.10283,0.127186,0.135105,0.134876,0.134876,0.135107,0.127188,0.102832,0,0,1,0,0,0,0,0,0
"MODRA CM 1 CN 0.4 LT 0.8","0","557","DisputeArises",7.5E-5,0,1,0.471906,1.1618E-6,5.20882E-07,1,1,0.132751,4.27525,4,0.631373,0.148382,0.140158,0.131762,0.123913,0.117406,0.113231,0.111987,0.11316,1,1,0.342426,0.312488,,,4.76408E-07,,,,,1.18446E-08,9.10089E-09,2.353E-8,0.467182,9,9.99996,19,1.00004,998.808,1000,2.77148E-07,2.9693E-7,0.225147,0.225147,2.35763E-07,0.225147,0.867289,0.867289,4E-05,0.867249,0.191093,0.676156,0,4.76408E-7,0.316319,1.18446E-08,9.10089E-09,4.52174E-15,0.225148,0,-1.37221E-13,0.118059,0.142422,0.145706,0.138326,0.13071,0.124225,0.112268,0.0882843,0.118059,0.142422,0.145706,0.138326,0.13071,0.124225,0.112268,0.0882843,1.16177E-6,5.20882E-07,0.999999,6.40892E-07,4.76408E-07,1.18446E-08,9.10089E-09,1.25366E-8,1.0992E-8
"MODRA CM 1 CN 0.4 LT 0.8","0","557","PFiles",9E-11,0,1,0.501816,1,0.448351,1,1,0.109051,4.51453,1.7543,0.892011,0.12421,0.124085,0.12467,0.125037,0.12465,0.124357,0.125327,0.127664,1,1,0.342426,0.312488,,,0.41007,,,,,0.0101953,0.00783362,0.020253,0.467182,9.5518,9.20963,18.7614,1.23857,999.513,999.144,0.238556,0.255581,0.183847,0.439428,0.202933,0.125433,0.890966,1.12952,1.7543E-05,0.890949,0.540258,0.350691,0,0.41007,0.316319,0.0101953,0.00783362,3.8921E-09,0.605565,0,0.0523477,0.0930547,0.113964,0.146169,0.14275,0.139392,0.136694,0.126651,0.101325,0.102162,0.127139,0.135974,0.136303,0.13602,0.135194,0.126075,0.101133,1,0.448351,0,0.551649,0.41007,0.0101953,0.00783362,0.0107909,0.0094616
"MODRA CM 1 CN 0.4 LT 0.8","0","557","DAnswers",4E-11,0,1,0.466102,1,1,1,1,0.122628,4.22882,3.08276,0.725188,0.135345,0.139414,0.142257,0.139349,0.128717,0.114598,0.103247,0.0970716,1,1,0.342426,0.312488,,,0.914617,,,,,0.0227395,0.0174721,0.045171,0.467182,9.12337,9.46757,18.5909,1.40907,998.966,999.557,0.409034,0.287427,0.315274,0.602701,0.170001,0.270288,0.877403,1.28644,3.08276E-05,0.877372,0.351115,0.526257,0,0.914617,0.316319,0.0227395,0.0174721,8.68093E-09,0.402874,0,0.256858,0.0943249,0.112639,0.172191,0.158606,0.142572,0.127606,0.109313,0.0827489,0.116263,0.145928,0.157659,0.159387,0.159537,0.0979187,0.0908869,0.0724207,1,1,0,0,0.914617,0.0227395,0.0174721,0.024068,0.0211031
"MODRA CM 1 CN 0.4 LT 0.8","0","557","Litigated",4E-11,0,1,0.466102,1,1,1,1,0.122628,4.22882,3.08276,0.725188,0.135345,0.139414,0.142257,0.139349,0.128717,0.114598,0.103247,0.0970716,1,1,0.342426,0.312488,,,0.914617,,,,,0.0227395,0.0174721,0.045171,0.467182,9.12337,9.46757,18.5909,1.40907,998.966,999.557,0.409034,0.287427,0.315274,0.602701,0.170001,0.270288,0.877403,1.28644,3.08276E-05,0.877372,0.351115,0.526257,0,0.914617,0.316319,0.0227395,0.0174721,8.68093E-09,0.402874,0,0.256858,0.0943249,0.112639,0.172191,0.158606,0.142572,0.127606,0.109313,0.0827489,0.116263,0.145928,0.157659,0.159387,0.159537,0.0979187,0.0908869,0.0724207,1,1,0,0,0.914617,0.0227395,0.0174721,0.024068,0.0211031
"MODRA CM 1 CN 0.4 LT 0.8","0","557","Not Litigated",1,0.999925,7.53239E-05,0.500001,4.827E-11,0,1,7.53239E-05,9.99934E-06,4.5,4,0.651712,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.99992,9.99996,19.9999,0.000115324,1000,1000,4.82745E-12,1.109E-11,1.6959E-5,1.6959E-05,1.10886E-11,1.6959E-05,0.000105325,0.000105325,4.00002E-05,6.53246E-05,1.43939E-05,5.09307E-05,0,0,,0,0,0,0.225147,0,-1.00786E-11,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,4.8275E-11,0,1,4.82745E-11,0,0,0,0,0
"MODRA CM 1 CN 0.4 LT 0.8","0","557","Settles",4E-11,0,1,0.469867,1,1,1,1,0.123482,4.25894,3.1295,0.722451,0.135108,0.136488,0.140049,0.139299,0.12867,0.114115,0.104702,0.101569,1,1,0.316318,0.316319,,,1,,,,,0,0,0,,9.11632,9.48365,18.6,1.40003,998.982,999.612,0.4,0.284791,0.327922,0.612713,0.167876,0.282573,0.876549,1.27655,3.1295E-05,0.876518,0.347694,0.528824,0,1,0.316319,0,0,0,0.399607,0,0.0406757,0.10313,0.123154,0.163404,0.157689,0.147658,0.126412,0.0993714,0.0791813,0.103968,0.124992,0.166855,0.163246,0.155327,0.10706,0.0993713,0.0791813,1,1,0,0,1,0,0,0,0
"MODRA CM 1 CN 0.4 LT 0.8","0","557","Tried",2E-12,0,1,0.424266,1,1,1,1,0.113999,3.89413,2.59688,0.752057,0.0882371,0.152042,0.198593,0.19927,0.166505,0.11388,0.0586423,0.0228309,1,1,0.615439,0.264061,,,0,,,,,0,0,1,0.467182,9.16718,9.23279,18.4,1.60003,998.689,998.832,0.6,0.415428,0.252703,0.668131,0.322122,0.233935,0.886027,1.48603,2.59688E-05,0.886001,0.387217,0.498784,0,0,,0,0,0,0.436898,0,3.31067,1.42764E-06,1.6356E-06,1.60579E-06,0.318363,0.166492,0.189583,0.221967,0.103591,0.242879,0.42216,0.111811,0.223144,1.34145E-06,1.42418E-06,1.413E-06,1.16414E-06,1,1,0,0,0,0,0,0.532818,0.467182
"MODRA CM 1 CN 0.4 LT 0.8","0","557","PWins",8E-13,0,1,0.528367,1,1,1,1,0.113647,4.72694,2.34103,0.863593,0.0296114,0.0720372,0.135493,0.19874,0.226963,0.186959,0.106328,0.0438687,1,1,0.728436,0.391985,,,0,,,,,0,0,1,1,9.7,8.69998,18.4,1.60002,999.847,997.674,0.6,0.62518,0.202446,0.827626,0.610288,0.0607338,0.886376,1.48638,2.34103E-05,0.886353,0.598266,0.288087,0,0,,0,0,0,0.67482,0,3.46615,1.56506E-06,1.8872E-06,1.90164E-06,0.162187,0.0979386,0.228966,0.340074,0.17083,0.142164,0.30024,0.179792,0.377797,1.37081E-06,1.56784E-06,1.69878E-06,1.48419E-06,1,1,0,0,0,0,0,0,1
