"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","DWins",2E-19,0,1,0.285853,1,1,1,1,0.118899,1.92926,2.00002,0.940542,0.288823,0.505148,0.194131,0.0117376,0.00016059,1,1,0.899997,0.1,,,0,,,,,0,0,1,0,6.6,9.99998,16.6,3.40002,6.6,9.99996,2.4,0,0.700482,0.700482,0,2.38164,0.881121,3.28112,2.00002E-05,0.881101,0.181056,0.700045,0,0,,0,0,0,0.206024,0,1.67281,1.76287E-06,2.0065E-06,0.780795,0.190846,0.0283553,0.425263,0.574733,1.76985E-06,1.52787E-06,1.12969E-06,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","Abandoned",2E-17,0,1,0.461474,1,1,1,1,0.127193,2.80737,2.2096,1.04266,0.230735,0.229294,0.206222,0.169367,0.164382,1,1,0.737897,0.216626,,,0,,,,,0.577021,0.422979,0,,8.62298,8.777,17.4,2.60002,8.62298,8.777,1.6,0.794594,0.361006,1.1556,0.648658,0.317198,0.872829,2.47283,2.2096E-05,0.872807,0.390648,0.482159,0,0,,0.577021,0.422979,0.0110637,0.43154,0,0.186957,0.164582,0.23542,0.256335,0.201364,0.142299,0.210323,0.272196,0.220288,0.167122,0.130071,1,1,0,0,0,0.577021,0.422979,0,0
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrecPower1",0.2,0.999906,9.42535E-05,0.1,3.9449E-5,2.01766E-11,1,9.42535E-05,1.07581E-05,1,2.66666,0.558671,1,0,0,0,0,1,1,0.412955,0.412955,,,2.01765E-11,,,,,1.10331E-17,6.39066E-18,3E-19,0.206317,9.99993,9.99993,19.9999,0.0001367,9.99993,9.99994,1.57796E-05,5.586E-11,1.578E-05,1.57796E-5,5.30957E-11,6.31184E-06,0.000110162,0.000125942,2.66668E-05,8.34954E-05,3.5863E-05,4.76324E-05,0,2.0177E-11,0.412955,1.10331E-17,6.39066E-18,1.00721E-19,0.418541,0,0.560307,0.351395,0.334492,0.195956,0.0865981,0.0315587,0.553793,0.349595,0.0876365,0.00864381,0.000331561,3.9449E-05,2.01766E-11,0.999961,3.9449E-05,2.01765E-11,1.10331E-17,6.39066E-18,2.3785E-19,6.183E-20
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrecPower2",0.2,0.999919,8.1184E-05,0.3,3.5316E-5,1.95839E-11,1,8.1184E-05,9.63093E-06,2,2.66667,0.744602,0,1,0,0,0,1,1,0.388644,0.388643,,,1.95839E-11,,,,,1.11891E-17,6.12594E-18,7.92E-19,0.474504,9.99994,9.99994,19.9999,0.000121977,9.99994,9.99995,1.41263E-05,3.492E-11,1.4126E-5,1.41263E-5,3.23134E-11,5.65053E-06,9.82199E-05,0.000112346,2.66669E-05,7.15531E-05,3.21055E-05,3.94476E-05,0,1.9584E-11,0.388643,1.11891E-17,6.12594E-18,3.84866E-19,0.435008,0,0.307005,0.267344,0.295089,0.224402,0.140424,0.0727406,0.2591,0.410442,0.259101,0.0649511,0.00640629,3.53157E-5,1.95839E-11,0.999965,3.53157E-05,1.95839E-11,1.11891E-17,6.12594E-18,4.1599E-19,3.756E-19
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrecPower3",0.2,0.999927,7.25891E-05,0.5,3.3803E-5,1.77019E-11,1,7.25891E-05,9.21831E-06,3,2.66667,0.932238,0,0,1,0,0,1,1,0.405649,0.405649,,,1.77019E-11,,,,,9.12383E-18,6.44906E-18,6.96E-19,0.770247,9.99995,9.99994,19.9999,0.000112777,9.99995,9.99995,1.3521E-05,2.094E-11,1.3521E-5,1.3521E-05,1.85379E-11,5.40841E-06,9.00377E-05,0.000103559,2.66669E-05,6.33708E-05,3.07298E-05,3.2641E-05,0,1.7702E-11,0.405649,9.12383E-18,6.44906E-18,3.10867E-19,0.465669,0,4.13428E-06,0.157952,0.221799,0.240497,0.221799,0.157953,0.061359,0.244771,0.387742,0.244769,0.0613585,3.38025E-5,1.77019E-11,0.999966,3.38025E-05,1.77019E-11,9.12383E-18,6.44906E-18,1.5987E-19,5.360E-19
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrecPower4",0.2,0.999929,7.05792E-05,0.7,3.5316E-5,1.50147E-11,1,7.05792E-05,9.63102E-06,4,2.66667,1.12265,0,0,0,1,0,1,1,0.476483,0.476483,,,1.50147E-11,,,,,6.38829E-18,6.40141E-18,1.8E-19,0.946165,9.99995,9.99994,19.9999,0.000111372,9.99995,9.99995,1.41263E-05,1.13E-11,1.4126E-5,1.41263E-5,9.1773E-12,5.65053E-06,8.76151E-05,0.000101741,2.66669E-05,6.09482E-05,3.21055E-05,2.88427E-05,0,1.5015E-11,0.476483,6.38829E-18,6.40141E-18,3.80026E-20,0.500369,0,-0.307001,0.0727404,0.140424,0.224402,0.295088,0.267345,0.00640638,0.0649518,0.259102,0.410442,0.259099,3.53157E-5,1.50147E-11,0.999965,3.53157E-05,1.50147E-11,6.38829E-18,6.40141E-18,9.666E-21,1.699E-19
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrecPower5",0.2,0.999925,7.54134E-05,0.9,3.9449E-5,1.51882E-11,1,7.54134E-05,1.07582E-05,5,2.66667,1.31681,0,0,0,0,1,1,1,0.515739,0.515739,,,1.51882E-11,,,,,5.83913E-18,6.57403E-18,2.11E-20,0.993745,9.99995,9.99993,19.9999,0.00011786,9.99995,9.99994,1.57795E-05,1.2E-11,1.578E-05,1.57795E-5,9.69613E-12,6.31182E-06,9.13221E-05,0.000107102,2.66669E-05,6.46552E-05,3.58629E-05,2.87924E-05,0,1.5188E-11,0.515739,5.83913E-18,6.57403E-18,1.01774E-21,0.5231,0,-0.560312,0.0315588,0.0865988,0.195958,0.334492,0.351392,0.000331567,0.00864394,0.0876372,0.349595,0.553792,3.94488E-5,1.51882E-11,0.999961,3.94488E-05,1.51882E-11,5.83913E-18,6.57403E-18,1.3225E-22,2.101E-20
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrecLevel0",0.3333,0.99989,0.000109999,0.5,0.00011,2.20086E-11,0.999999,0.000109999,9.99899E-06,3,0,1.71665,0.200002,0.199999,0.199998,0.199999,0.200002,1,1,0.9,0.9,,,2.20086E-11,,,,,1.7621E-24,1.76139E-17,3.52E-24,1,9.99996,9.99989,19.9998,0.000153999,9.99996,9.99989,4.39996E-05,1.541E-11,4.4E-05,4.39996E-5,1.07842E-11,1.75999E-05,0.000100001,0.000144,6.0024E-10,9.99999E-05,9.99999E-05,0,0,2.2009E-11,0.9,1.7621E-24,1.76139E-17,3.52419E-24,1,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,0.00011,2.20086E-11,0.99989,0.000109999,2.20086E-11,1.7621E-24,1.76139E-17,4.4613E-40,3.524E-24
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrecLevel1",2E-07,0.999906,9.40985E-05,0.5,9.4098E-5,1.88272E-11,1,9.40985E-05,9.99916E-06,3,1,1.46099,0.200001,0.199999,0.199999,0.199999,0.200002,1,1,0.9,0.9,,,1.88272E-11,,,,,1.50738E-24,1.50678E-17,3.01E-24,1,9.99996,9.9999,19.9999,0.000141738,9.99996,9.99989,3.76394E-05,2.1084E-5,2.9206E-5,5.02899E-5,2.10842E-05,1.16823E-05,9.40993E-05,0.000131739,1E-05,8.40993E-05,6.51667E-05,1.89326E-05,0,1.8827E-11,0.9,1.50738E-24,1.50678E-17,3.01477E-24,0.775935,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,9.40984E-5,1.88272E-11,0.999906,9.40984E-05,1.88272E-11,1.50738E-24,1.50678E-17,3.4401E-40,3.015E-24
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrecLevel2",2E-07,0.999919,8.08369E-05,0.5,8.0837E-5,1.61739E-11,1,8.08369E-05,9.99929E-06,3,2,1.18788,0.2,0.2,0.2,0.199999,0.200001,1,1,0.745243,0.389937,,,8.83466E-12,,,,,2.76866E-12,2.58353E-12,1.99E-12,0.585723,9.99997,9.9999,19.9999,0.000133172,9.99997,9.99988,3.23348E-05,3.5555E-5,1.8113E-5,5.36679E-5,3.55552E-05,7.24509E-06,9.08376E-05,0.000123172,2E-05,7.08376E-05,3.93773E-05,3.14604E-05,0,8.8347E-12,0.623739,2.76866E-12,2.58353E-12,8.35118E-13,0.560162,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,8.08369E-5,1.61739E-11,0.999919,8.08369E-05,8.83466E-12,2.76866E-12,2.58353E-12,8.2317E-13,1.164E-12
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrecLevel3",2E-07,0.99993,7.04259E-05,0.500001,3.9374E-5,8.82636E-06,1,7.04259E-05,9.9994E-06,3,3,0.888954,0.2,0.199999,0.2,0.2,0.200001,1,1,0.1,0.1,,,8.82636E-06,,,,,7.06391E-12,3.15241E-18,1.41E-18,0.19544,9.99994,9.99993,19.9999,0.000126767,9.99994,9.9999,2.63411E-05,1.4739E-5,1.1877E-5,2.66161E-5,1.40341E-05,7.57165E-06,9.04265E-05,0.000116768,3E-05,6.04265E-05,2.08729E-05,3.95535E-05,0,8.82636E-6,0.1,7.06391E-12,3.15241E-18,6.30482E-18,0.35353,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,3.93736E-5,8.82636E-06,0.999961,3.05473E-05,8.82636E-06,7.06391E-12,3.15241E-18,1.1371E-18,2.762E-19
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrecLevel4",0.6667,0.999937,6.32063E-05,0.500001,1.265E-11,1.26463E-11,1,6.32063E-05,9.99947E-06,3,4,0.544165,0.2,0.199999,0.199999,0.2,0.200002,1,1,0.1,0.1,,,1.26463E-11,,,,,1.01211E-17,1.01252E-24,2.03E-24,0,9.99994,9.99996,19.9999,0.000103206,9.99994,9.99998,2.02341E-11,1.138E-11,0,1.1382E-11,1.02435E-11,0,9.32069E-05,9.32069E-05,4E-05,5.32069E-05,0,5.32069E-05,0,1.2646E-11,0.1,1.01211E-17,1.01252E-24,2.02503E-24,0,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,1.2646E-11,1.26463E-11,1,2.53028E-18,1.26463E-11,1.01211E-17,1.01252E-24,2.025E-24,0
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","Rounds1",2E-11,0,1,0.466815,1,1,1,1,0.127712,2.83408,2.22559,1.04108,0.230155,0.223394,0.201925,0.171273,0.173254,1,1,0.434737,0.434737,,,0.999999,,,,,4.97044E-07,3.64353E-07,2.268E-8,0.585722,8.63474,8.76524,17.4,2.60002,8.63474,8.76525,1.6,0.806125,0.395829,1.20195,0.666934,0.371646,0.87231,2.47231,2.22559E-05,0.872288,0.390094,0.482194,0,0.999999,0.434737,4.97044E-07,3.64353E-07,9.53023E-09,0.429745,0,0.174009,0.177142,0.207954,0.262106,0.205681,0.147117,0.210386,0.275434,0.194307,0.179876,0.139997,1,1,0,0,0.999999,4.97044E-07,3.64353E-07,9.39376E-9,1.3281E-8
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","Truly Liable",3.7E-5,0,1,0.5,1,2.05495E-07,1,1,0.0909009,3,1.30019E-06,1.71487,0.215179,0.192632,0.184378,0.192632,0.215179,1,1,0.87892,0.87892,,,2.05494E-07,,,,,6.49735E-15,1.71255E-13,4.89E-15,0.810754,9.6,9,18.6,1.4,9.6,9,0.4,1.4006E-7,0.4,0.4,9.80392E-08,0.16,0.909099,1.3091,1.30019E-11,0.909099,0.909099,0,0,2.05494E-7,0.87892,6.49735E-15,1.71255E-13,1.90847E-15,1,0,-3.15573E-15,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,1,2.05495E-07,2.05791E-07,1,2.05494E-07,6.49735E-15,1.71255E-13,9.2544E-16,3.965E-15
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","Truly Not Liable",4.2E-5,0,1,0.454165,5.4272E-7,2.37278E-07,1,1,0.158204,2.77083,4,0.510732,0.260123,0.217707,0.184094,0.167373,0.170703,1,1,0.100001,0.1,,,2.37278E-07,,,,,2.01162E-13,2.58526E-15,5.18E-15,0.400856,9,9.99996,19,1.00004,9,9.99998,5.01823E-07,5.19E-07,0,5.18996E-7,4.97641E-07,0,0.841836,0.841837,4E-05,0.841796,0,0.841796,0,2.37278E-7,0.1,2.01162E-13,2.58526E-15,2.30478E-15,0,0,-3.31769E-15,0.215069,0.244791,0.21592,0.186399,0.137821,0.215069,0.244791,0.21592,0.186399,0.137821,5.42724E-7,2.37278E-07,0.999999,3.05445E-07,2.37278E-07,2.01162E-13,2.58526E-15,3.1034E-15,2.076E-15
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","Liability Strength1",0.2,0.999906,9.42535E-05,0.1,3.9449E-5,2.01766E-11,1,9.42535E-05,1.07581E-05,1,2.66666,0.558671,1,0,0,0,0,1,1,0.412955,0.412955,,,2.01765E-11,,,,,1.10331E-17,6.39066E-18,3E-19,0.206317,9.99993,9.99993,19.9999,0.0001367,9.99993,9.99994,1.57796E-05,5.586E-11,1.578E-05,1.57796E-5,5.30957E-11,6.31184E-06,0.000110162,0.000125942,2.66668E-05,8.34954E-05,3.5863E-05,4.76324E-05,0,2.0177E-11,0.412955,1.10331E-17,6.39066E-18,1.00721E-19,0.418541,0,0.560307,0.351395,0.334492,0.195956,0.0865981,0.0315587,0.553793,0.349595,0.0876365,0.00864381,0.000331561,3.9449E-05,2.01766E-11,0.999961,3.9449E-05,2.01765E-11,1.10331E-17,6.39066E-18,2.3785E-19,6.183E-20
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","Liability Strength2",0.2,0.999919,8.1184E-05,0.3,3.5316E-5,1.95839E-11,1,8.1184E-05,9.63093E-06,2,2.66667,0.744602,0,1,0,0,0,1,1,0.388644,0.388643,,,1.95839E-11,,,,,1.11891E-17,6.12594E-18,7.92E-19,0.474504,9.99994,9.99994,19.9999,0.000121977,9.99994,9.99995,1.41263E-05,3.492E-11,1.4126E-5,1.41263E-5,3.23134E-11,5.65053E-06,9.82199E-05,0.000112346,2.66669E-05,7.15531E-05,3.21055E-05,3.94476E-05,0,1.9584E-11,0.388643,1.11891E-17,6.12594E-18,3.84866E-19,0.435008,0,0.307005,0.267344,0.295089,0.224402,0.140424,0.0727406,0.2591,0.410442,0.259101,0.0649511,0.00640629,3.53157E-5,1.95839E-11,0.999965,3.53157E-05,1.95839E-11,1.11891E-17,6.12594E-18,4.1599E-19,3.756E-19
"Risk Neutral CM 4 PCPM 5 FSM 1","0","134","Liability Strength3",0.2,0.999927,7.25891E-05,0.5,3.3803E-5,1.77019E-11,1,7.25891E-05,9.21831E-06,3,2.66667,0.932238,0,0,1,0,0,1,1,0.405649,0.405649,,,1.77019E-11,,,,,9.12383E-18,6.44906E-18,6.96E-19,0.770247,9.99995,9.99994,19.9999,0.000112777,9.99995,9.99995,1.3521E-05,2.094E-11,1.3521E-5,1.3521E-05,1.85379E-11,5.40841E-06,9.00377E-05,0.000103559,2.66669E-05,6.33708E-05,3.07298E-05,3.2641E-05,0,1.7702E-11,0.405649,9.12383E-18,6.44906E-18,3.10867E-19,0.465669,0,4.13428E-06,0.157952,0.221799,0.240497,0.221799,0.157953,0.061359,0.244771,0.387742,0.244769,0.0613585,3.38025E-5,1.77019E-11,0.999966,3.38025E-05,1.77019E-11,9.12383E-18,6.44906E-18,1.5987E-19,5.360E-19
