Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000311,0,0,0,0.025,0.025,0.05,0,0.1
0.000002923,0,0,1,0.025,0.025,0.05,0,1.1
0.000000187,0,1,0,0.025,0.025,0.05,0,1.1
0.000004689,0,0,0,0.025,0.025,0.05,0.05,0.15
0.000044050,0,0,1,0.025,0.025,0.05,0.05,1.15
0.000002840,0,1,0,0.025,0.025,0.05,0.05,1.15
0.499944804,0,0,0,0,0,0,0,0
0.000000256,1E-05,0,0,0.025,0.025,0.05,0,0.10001
0.000001820,1E-05,0,1,0.025,0.025,0.05,0,1.10001
0.000000465,1E-05,1,0,0.025,0.025,0.05,0,1.10001
0.000001245,1E-05,0,0,0.025,0.025,0.05,0.05,0.15001
0.000007287,1E-05,0,1,0.025,0.025,0.05,0.05,1.15001
0.000003776,1E-05,1,0,0.025,0.025,0.05,0.05,1.15001
0.150133780,1E-05,0,0,0,0,0,0,1E-05
0.000000890,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000005836,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000000149,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.102233422,3E-05,0,0,0,0,0,0,3E-05
0.000000898,3E-05,0,1,0,0,0,0,1.00003
0.000001803,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000009683,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.000000485,4E-05,0,0,0.025,0.025,0.05,0.05,0.15004
0.000002580,4E-05,0,1,0.025,0.025,0.05,0.05,1.15004
0.247594711,4E-05,0,0,0,0,0,0,4E-05
0.000001109,4E-05,0,1,0,0,0,0,1.00004
