"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 Noise 2,2 FSM 1","0","655","All",1,0.999909,9.058E-05,0.500001,6.01E-11,4.90937E-11,1,9.058E-05,9.99919E-06,4.50001,2,0.869971,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001,1,1,0.384036,0.287079,,,3.40958E-11,,,,,2.53827E-17,1.36490E-18,1.5E-11,0.482697,9.99991,9.99998,19.9999,0.00011058,9.99991,9.99998,2.37375E-11,1.825E-11,3.3896E-5,3.38959E-5,1.55002E-11,3.38959E-05,0.000100581,0.000100581,2.00002E-05,8.05808E-05,3.00844E-05,5.04964E-05,0,3.4096E-11,0.279003,2.53827E-17,1.36490E-18,5.07856E-24,0.37421,0,-3.82518E-15,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,6.0098E-11,4.90937E-11,1,1.10043E-11,3.40958E-11,2.53827E-17,1.36490E-18,7.7585E-12,7.239E-12
"Risk Neutral CM 1 Noise 2,2 FSM 1","0","655","NoDispute",0.9999,1,0,0.500001,0,0,1,0,0,4.50001,2,0.869971,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,2.00002E-05,10,9.99998,0,0,0,0,0,0,2.00002E-05,2.00002E-05,2.00002E-05,0,0,0,0,0,,0,0,0,,0,0,0.102734,0.121026,0.134541,0.141697,0.141697,0.134542,0.121027,0.102735,0.102734,0.121026,0.134541,0.141697,0.141697,0.134542,0.121027,0.102735,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 Noise 2,2 FSM 1","0","655","DisputeArises",9.1E-5,0,1,0.497852,6.6348E-7,5.41993E-07,1,1,0.110391,4.48282,2,0.868048,0.129357,0.126484,0.124259,0.122968,0.122721,0.123391,0.124663,0.126157,1,1,0.384036,0.287079,,,3.76416E-07,,,,,2.80224E-13,1.50684E-14,1.656E-7,0.482697,9,9.99998,19,1.00002,9,9.99998,2.62061E-07,2.015E-07,0.37421,0.37421,1.71122E-07,0.37421,0.889629,0.889629,2E-05,0.889609,0.33213,0.557479,0,3.76416E-7,0.279003,2.80224E-13,1.50684E-14,5.60672E-20,0.37421,0,-2.38506E-13,0.106418,0.124244,0.13673,0.142446,0.140869,0.132314,0.117836,0.0991431,0.106418,0.124244,0.13673,0.142446,0.140869,0.132314,0.117836,0.0991431,6.63481E-7,5.41993E-07,0.999999,1.21487E-07,3.76416E-07,2.80224E-13,1.50684E-14,8.56532E-8,7.9923E-8
"Risk Neutral CM 1 Noise 2,2 FSM 1","0","655","PFiles",6E-11,0,1,0.497806,1,0.816894,1,1,0.0998678,4.48245,0.93535,0.974782,0.127698,0.126324,0.125115,0.124235,0.123795,0.123811,0.124201,0.124821,1,1,0.384036,0.287079,,,0.567336,,,,,4.22354E-07,2.27112E-08,0.249558,0.482697,9.25262,9.35239,18.605,1.39499,9.25262,9.35239,0.39498,0.303702,0.297439,0.601141,0.257916,0.32703,0.900142,1.29512,9.3535E-06,0.900132,0.455274,0.444858,0,0.567336,0.279003,4.22354E-07,2.27112E-08,8.45047E-14,0.505288,0,-1.54377E-12,0.104412,0.122491,0.135537,0.142037,0.141319,0.133527,0.119575,0.101101,0.104412,0.122491,0.135537,0.142037,0.141319,0.133527,0.119575,0.101101,1,0.816894,0,0.183106,0.567336,4.22354E-07,2.27112E-08,0.129097,0.120461
"Risk Neutral CM 1 Noise 2,2 FSM 1","0","655","DAnswers",5E-11,0,1,0.474015,1,1,1,1,0.101878,4.29212,1.14501,0.93287,0.143365,0.137936,0.132202,0.126523,0.121243,0.116598,0.112678,0.109455,1,1,0.384036,0.287079,,,0.694504,,,,,5.17024E-07,2.78019E-08,0.305496,0.482697,9.10751,9.43138,18.5389,1.46111,9.10751,9.43138,0.461099,0.32116,0.346756,0.667917,0.26511,0.398599,0.898134,1.35923,1.14501E-05,0.898122,0.399566,0.498557,0,0.694504,0.279003,5.17024E-07,2.78019E-08,1.03446E-13,0.445016,0,0.346046,0.110218,0.127606,0.139061,0.143292,0.140055,0.129999,0.114463,0.0953058,0.127816,0.149947,0.165917,0.173874,0.109473,0.103143,0.0921218,0.0777073,1,1,0,0,0.694504,5.17024E-07,2.78019E-08,0.158034,0.147462
"Risk Neutral CM 1 Noise 2,2 FSM 1","0","655","Litigated",5E-11,0,1,0.474015,1,1,1,1,0.101878,4.29212,1.14501,0.93287,0.143365,0.137936,0.132202,0.126523,0.121243,0.116598,0.112678,0.109455,1,1,0.384036,0.287079,,,0.694504,,,,,5.17024E-07,2.78019E-08,0.305496,0.482697,9.10751,9.43138,18.5389,1.46111,9.10751,9.43138,0.461099,0.32116,0.346756,0.667917,0.26511,0.398599,0.898134,1.35923,1.14501E-05,0.898122,0.399566,0.498557,0,0.694504,0.279003,5.17024E-07,2.78019E-08,1.03446E-13,0.445016,0,0.346046,0.110218,0.127606,0.139061,0.143292,0.140055,0.129999,0.114463,0.0953058,0.127816,0.149947,0.165917,0.173874,0.109473,0.103143,0.0921218,0.0777073,1,1,0,0,0.694504,5.17024E-07,2.78019E-08,0.158034,0.147462
"Risk Neutral CM 1 Noise 2,2 FSM 1","0","655","Not Litigated",1,0.999909,9.05799E-05,0.500001,1.1E-11,0,1,9.05799E-05,9.99919E-06,4.50001,2,0.869971,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001,1,1,,,,,0,,,,,0,0,0,,9.99991,9.99998,19.9999,0.00011058,9.99991,9.99998,1.10043E-12,2.485E-12,3.3896E-5,3.38959E-5,2.48496E-12,3.38959E-05,0.000100581,0.000100581,2.00002E-05,8.05807E-05,3.00843E-05,5.04964E-05,0,0,,0,0,0,0.37421,0,-1.69942E-11,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,1.1004E-11,0,1,1.10043E-11,0,0,0,0,0
"Risk Neutral CM 1 Noise 2,2 FSM 1","0","655","Settles",3E-11,0,1,0.459835,1,1,1,1,0.103506,4.17868,1.30497,0.90334,0.159918,0.146401,0.133446,0.122296,0.113981,0.108989,0.107155,0.107814,1,1,0.275213,0.282793,,,1,,,,,0,0,0,,9.079,9.52098,18.6,1.40001,9.079,9.52098,0.4,0.271155,0.356206,0.62736,0.164752,0.345004,0.896507,1.29651,1.30497E-05,0.896494,0.360747,0.535747,0,1,0.279003,0,0,0,0.402896,0,-0.421418,0.1587,0.183737,0.135328,0.140331,0.138138,0.0905224,0.0824509,0.0707929,0.125198,0.143171,0.153776,0.155873,0.0924487,0.0850008,0.132644,0.111889,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 1 Noise 2,2 FSM 1","0","655","Tried",1E-11,0,1,0.506252,1,1,1,1,0.0981768,4.55002,0.781352,1,0.105734,0.118693,0.129374,0.136134,0.137753,0.133894,0.125232,0.113186,1,1,0.631429,0.296824,,,0,,,,,0,0,1,0.482697,9.17232,9.22768,18.4,1.60001,9.17232,9.22768,0.6,0.434841,0.325275,0.760116,0.493261,0.520439,0.901831,1.50183,7.81352E-06,0.901823,0.487815,0.414008,0,0,,0,0,0,0.540771,0,2.09077,3.13343E-07,3.59019E-07,0.147549,0.150025,0.144412,0.219743,0.187239,0.151033,0.133769,0.165353,0.193519,0.214798,0.148176,0.144386,2.07119E-07,1.76674E-07,1,1,0,0,0,0,0,0.517303,0.482697
"Risk Neutral CM 1 Noise 2,2 FSM 1","0","655","PWins",7E-12,0,1,0.598422,1,1,1,1,0.0973462,5.28738,0.678183,1.09002,0.0495568,0.0717296,0.0977465,0.124672,0.148426,0.16511,0.172429,0.17033,1,1,0.663962,0.348408,,,0,,,,,0,0,1,1,10,8.39999,18.4,1.60001,10,8.39999,0.6,0.900857,0,0.900857,1.02188,0,0.902661,1.50266,6.78183E-06,0.902654,0.631161,0.271493,0,0,,0,0,0,0.699143,0,2.35055,2.63973E-07,3.18691E-07,0.105009,0.116685,0.122598,0.246338,0.221667,0.187703,0.117154,0.1568,0.198435,0.237048,0.142106,0.148457,2.20668E-07,1.988E-07,1,1,0,0,0,0,0,0,1
