"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","DWins",6E-12,0,1,0.433929,1,1,1,1,0.0991677,3.97144,0.878647,0.927223,0.149772,0.156618,0.154905,0.14464,0.127865,0.107893,0.0879836,0.0703231,1,1,0.639129,0.243846,,,0,,,,,0,0,1,0,8.1,10.3,18.4,1.60001,8.1,10.3,0.6,0,0.782047,0.782047,0,1.48589,0.900841,1.50084,8.78647E-06,0.900832,0.370552,0.53028,0,0,,0,0,0,0.411604,0,2.64,8.16973E-08,8.59807E-08,8.34546E-08,0.218161,0.239852,0.19921,0.156162,0.186614,0.187076,0.21935,0.170284,0.17752,0.174934,0.025379,0.0240964,0.0213604,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","Abandoned",3E-17,0,1,0.502609,1,1,1,1,0.108633,4.52088,1.82245,0.890086,0.126243,0.124136,0.12282,0.122516,0.123256,0.124855,0.126966,0.129208,1,1,0.576549,0.111571,,,0,,,,,0.925478,0.0745222,0,,8.87452,9.72546,18.6,1.40002,8.87452,9.72546,0.4,0.14896,0.427742,0.576702,0.0518461,0.502062,0.891386,1.29139,1.82245E-05,0.891367,0.359182,0.532185,0,0,,0.925478,0.0745222,1.76656E-07,0.403238,0,0.273176,0.098203,0.114352,0.125473,0.130303,0.14535,0.136812,0.128092,0.121416,0.113691,0.130155,0.140837,0.142137,0.139974,0.125569,0.112488,0.0951494,1,1,0,0,0,0.925478,0.0745222,0,0
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecPower1",0.125,0.999906,9.37379E-05,0.0625,4.861E-11,3.60734E-11,1,9.37379E-05,1.00927E-05,1,2,0.493938,1,0,0,0,0,0,0,0,1,1,0.351648,0.259471,,,2.72398E-11,,,,,2.80165E-17,1.01793E-18,8.83E-12,0.251677,9.99991,9.99998,19.9999,0.000113738,9.99991,9.99998,1.74501E-11,2.912E-11,0,2.9116E-11,2.83731E-11,0,0.000103645,0.000103645,2.00002E-05,8.36452E-05,0,8.36452E-05,0,2.724E-11,0.253429,2.80165E-17,1.01793E-18,5.25562E-24,0,0,1.11628,0.120119,0.136275,0.144979,0.145337,0.137843,0.124,0.10585,0.0855979,0.224717,0.214093,0.18514,0.145321,0.103535,0.0669545,0.0393004,0.0209382,4.8614E-11,3.60734E-11,1,1.25403E-11,2.72398E-11,2.80165E-17,1.01793E-18,6.6104E-12,2.223E-12
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecPower2",0.125,0.999908,9.16558E-05,0.1875,4.958E-11,3.55080E-11,1,9.16558E-05,9.92979E-06,2,2,0.609444,0,1,0,0,0,0,0,0,1,1,0.350723,0.244667,,,2.55133E-11,,,,,2.72461E-17,1.30375E-18,9.99E-12,0.308375,9.99991,9.99998,19.9999,0.000111656,9.99991,9.99998,1.76093E-11,3.094E-11,0,3.0937E-11,3.18299E-11,0,0.000101726,0.000101726,2.00002E-05,8.1726E-05,0,8.1726E-05,0,2.5513E-11,0.231551,2.72461E-17,1.30375E-18,5.13889E-24,0,0,0.826835,0.115557,0.132316,0.142312,0.144457,0.138899,0.126752,0.109751,0.089956,0.179435,0.188339,0.179434,0.155168,0.121796,0.0867745,0.0561155,0.0329382,4.9579E-11,3.55080E-11,1,1.4071E-11,2.55133E-11,2.72461E-17,1.30375E-18,6.9126E-12,3.082E-12
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecPower3",0.125,0.99991,9.0043E-05,0.3125,5.07E-11,3.51709E-11,1,9.0043E-05,9.82452E-06,3,2,0.721259,0,0,1,0,0,0,0,0,1,1,0.349765,0.232985,,,2.43046E-11,,,,,2.66242E-17,1.62294E-18,1.09E-11,0.370807,9.99991,9.99998,19.9999,0.000110043,9.99991,9.99998,1.77948E-11,3.323E-11,0,3.3227E-11,3.5825E-11,0,0.000100219,0.000100219,2.00002E-05,8.02185E-05,0,8.02185E-05,0,2.4305E-11,0.213068,2.66242E-17,1.62294E-18,5.04846E-24,0,0,0.509033,0.110569,0.127964,0.139358,0.143455,0.14003,0.12977,0.114059,0.0947944,0.138268,0.159891,0.167825,0.159891,0.138268,0.10853,0.0773232,0.0500036,5.0703E-11,3.51709E-11,1,1.55317E-11,2.43046E-11,2.66242E-17,1.62294E-18,6.8369E-12,4.029E-12
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecPower4",0.125,0.999911,8.9108E-05,0.4375,5.198E-11,3.51155E-11,1,8.9108E-05,9.79794E-06,4,2,0.829116,0,0,0,1,0,0,0,0,1,1,0.348868,0.226293,,,2.37729E-11,,,,,2.62144E-17,1.9627E-18,1.13E-11,0.437175,9.99991,9.99998,19.9999,0.000109108,9.99991,9.99998,1.80014E-11,1.497E-11,4.554E-12,1.952E-11,1.65483E-11,3.67897E-12,9.93103E-05,9.93103E-05,2.00002E-05,7.93101E-05,1.99607E-11,7.93101E-05,0,2.3773E-11,0.201849,2.62144E-17,1.9627E-18,4.99604E-24,2.46404E-07,0,0.171963,0.105308,0.12335,0.136201,0.142356,0.141198,0.13296,0.11865,0.0999763,0.10253,0.130623,0.15105,0.158546,0.15105,0.130623,0.102529,0.073048,5.1983E-11,3.51155E-11,1,1.68672E-11,2.37729E-11,2.62144E-17,1.9627E-18,6.3839E-12,4.959E-12
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecPower5",0.125,0.999911,8.89287E-05,0.5625,5.338E-11,3.53396E-11,1,8.89287E-05,9.85621E-06,5,2,0.932738,0,0,0,0,1,0,0,0,1,1,0.348265,0.225514,,,2.39333E-11,,,,,2.60381E-17,2.30922E-18,1.14E-11,0.50523,9.99991,9.99998,19.9999,0.000108929,9.99991,9.99998,1.82216E-11,9.857E-12,2.237E-11,3.2224E-11,5.89391E-12,2.89425E-11,9.90727E-05,9.90727E-05,2.00002E-05,7.90725E-05,3.7744100000000005E-11,7.90725E-05,0,2.3933E-11,0.199525,2.60381E-17,2.30922E-18,4.98598E-24,4.69207E-07,0,-0.171955,0.0999763,0.11865,0.13296,0.141198,0.142356,0.136201,0.12335,0.105308,0.0730485,0.10253,0.130623,0.15105,0.158546,0.15105,0.130623,0.102529,5.3385E-11,3.53396E-11,1,1.80451E-11,2.39333E-11,2.60381E-17,2.30922E-18,5.6435E-12,5.763E-12
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecPower6",0.125,0.999911,8.94135E-05,0.6875,5.484E-11,3.57795E-11,1,8.94135E-05,9.98638E-06,6,2,1.03184,0,0,0,0,0,1,0,0,1,1,0.348259,0.230203,,,2.46373E-11,,,,,2.60640E-17,2.65089E-18,1.11E-11,0.572621,9.99991,9.99998,19.9999,0.000109414,9.99991,9.99998,1.84461E-11,5.742E-12,8.9413E-5,8.94134E-5,5.16802E-12,8.94134E-05,9.94273E-05,9.94274E-05,2.00002E-05,7.94271E-05,7.94271E-05,5.751500000000001E-11,0,2.4637E-11,0.204283,2.60640E-17,2.65089E-18,5.01316E-24,0.999999,0,-0.509026,0.0947943,0.114059,0.12977,0.14003,0.143455,0.139358,0.127964,0.110569,0.050004,0.0773237,0.10853,0.138268,0.159891,0.167825,0.15989,0.138268,5.4838E-11,3.57795E-11,1,1.90584E-11,2.46373E-11,2.60640E-17,2.65089E-18,4.762E-12,6.38E-12
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecPower7",0.125,0.99991,9.03352E-05,0.8125,5.625E-11,3.63320E-11,1,9.03352E-05,1.01605E-05,7,2,1.12613,0,0,0,0,0,0,1,0,1,1,0.349109,0.238831,,,2.56267E-11,,,,,2.62206E-17,2.97989E-18,1.07E-11,0.637261,9.99991,9.99998,19.9999,0.000110335,9.99991,9.99998,1.86656E-11,6.14E-12,9.0335E-5,9.03352E-5,5.52589E-12,9.03352E-05,0.000100175,0.000100175,2.00002E-05,8.01747E-05,8.01747E-05,4.30725E-11,0,2.5627E-11,0.212338,2.62206E-17,2.97989E-18,5.06484E-24,0.999999,0,-0.826829,0.0899559,0.109751,0.126752,0.138899,0.144457,0.142312,0.132315,0.115557,0.0329385,0.0561159,0.0867749,0.121796,0.155169,0.179434,0.188338,0.179434,5.625E-11,3.63320E-11,1,1.99175E-11,2.56267E-11,2.62206E-17,2.97989E-18,3.8832E-12,6.822E-12
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecPower8",0.125,0.999909,9.14175E-05,0.9375,5.753E-11,3.68909E-11,1,9.14175E-05,1.03456E-05,8,2,1.2153,0,0,0,0,0,0,0,1,1,1,0.350939,0.249501,,,2.66291E-11,,,,,2.64242E-17,3.29181E-18,1.03E-11,0.697541,9.99991,9.99998,19.9999,0.000111418,9.99991,9.99998,1.88727E-11,6.442E-12,9.1417E-5,9.14174E-5,5.79799E-12,9.14174E-05,0.000101072,0.000101072,2.00002E-05,8.10719E-05,8.10719E-05,4.29595E-11,0,2.6629E-11,0.22026,2.64242E-17,3.29181E-18,5.12552E-24,0.999999,0,-1.11627,0.0855978,0.10585,0.124,0.137843,0.145337,0.144979,0.136275,0.120118,0.0209384,0.0393008,0.0669549,0.103536,0.145321,0.18514,0.214092,0.224716,5.7531E-11,3.68909E-11,1,2.06401E-11,2.66291E-11,2.64242E-17,3.29181E-18,3.1038E-12,7.158E-12
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,1.23068E-05,0.5,5.49995E-05,4.9995E-06,4.5,0,1.06943,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,0.765247,0.6875,,,7.40673E-06,,,,,3.44865E-18,4.34476E-12,4.9E-06,0.658553,9.99999,9.99945,19.9994,0.000565172,9.99999,9.99945,1.0172E-05,2.2149E-5,5.0992E-6,2.72482E-5,2.34754E-05,3.01438E-06,0.00055,0.000560172,0.0005,5E-05,3.09798E-05,1.90202E-05,0,7.40673E-6,0.6875,3.44865E-18,4.34476E-12,2.89608E-24,0.619596,0,3.74089E-15,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,5.49995E-5,1.23068E-05,0.999945,4.26927E-05,7.40673E-06,3.44865E-18,4.34476E-12,1.6731E-06,3.2269E-6
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecLevel1",2E-07,0.9999,9.97911E-05,0.500001,6.3616E-5,6.36162E-05,1,9.97911E-05,9.9991E-06,4.5,1,0.971573,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,0.597867,0.315522,,,2.05919E-05,,,,,6.11432E-12,2.01816E-12,4.302E-5,0.436878,9.99991,9.99995,19.9999,0.000143842,9.99991,9.99995,3.40513E-05,2.6055E-5,3.9816E-5,6.58714E-5,3.34606E-05,5.34586E-05,9.9792E-05,0.000133843,1E-05,8.9792E-05,4.47069E-05,4.50852E-05,0,2.05919E-5,0.5625,6.11432E-12,2.01816E-12,3.72619E-24,0.498267,0,-2.09246E-14,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,6.36162E-5,6.36162E-05,0.999936,1.27283E-11,2.05919E-05,6.11432E-12,2.01816E-12,2.42279E-5,1.8796E-5
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecLevel2",1,0.999909,9.058E-05,0.500001,1.812E-11,1.81232E-11,1,9.058E-05,9.99919E-06,4.50001,2,0.869972,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001,1,1,0.0625007,0.0625007,,,1.81232E-11,,,,,2.53827E-17,2.53928E-24,5.08E-24,0.114143,9.99991,9.99998,19.9999,0.00011058,9.99991,9.99998,7.24930E-12,2.977E-12,3.3896E-5,3.3896E-05,7.81494E-13,3.3896E-05,0.000100581,0.000100581,2E-05,8.05808E-05,3.00844E-05,5.04964E-05,0,1.8123E-11,0.0625004,2.53827E-17,2.53928E-24,5.07857E-24,0.37421,0,1.0549E-15,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,1.8123E-11,1.81232E-11,1,3.6261E-18,1.81232E-11,2.53827E-17,2.53928E-24,4.4989E-24,5.797E-25
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecLevel3",2E-07,0.999918,8.2407E-05,0.500001,1.649E-11,1.64880E-11,1,8.2407E-05,9.99928E-06,4.50001,3,0.763775,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001,1,1,0.0625007,0.0625007,,,1.64880E-11,,,,,2.30924E-17,2.31017E-24,4.62E-24,0,9.99992,9.99997,19.9999,0.000112407,9.99992,9.99997,6.59520E-12,3.266E-12,2.0221E-5,2.02212E-5,8.57346E-13,2.02212E-05,0.000102408,0.000102408,3E-05,7.24077E-05,1.76769E-05,5.47309E-05,0,1.6488E-11,0.0625004,2.30924E-17,2.31017E-24,4.62033E-24,0.245382,0,1.00877E-15,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,1.6488E-11,1.64880E-11,1,3.29892E-18,1.64880E-11,2.30924E-17,2.31017E-24,4.6203E-24,0
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecLevel4",2E-07,0.999925,7.5324E-05,0.500002,1.507E-11,1.50708E-11,1,7.5324E-05,9.99935E-06,4.50001,4,0.651713,0.124999,0.124999,0.124999,0.125,0.125,0.125,0.125001,0.125001,1,1,0.0625007,0.0625007,,,1.50708E-11,,,,,2.11076E-17,2.1116E-24,4.22E-24,0,9.99992,9.99996,19.9999,0.000115324,9.99992,9.99996,6.02833E-12,3.956E-12,0,3.9561E-12,1.03848E-12,0,0.000105325,0.000105325,4E-05,6.53246E-05,0,6.53246E-05,0,1.5071E-11,0.0625004,2.11076E-17,2.1116E-24,4.2232E-24,0,0,0,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,1.5071E-11,1.50708E-11,1,3.01537E-18,1.50708E-11,2.11076E-17,2.1116E-24,4.2232E-24,0
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecLevel5",2E-07,0.999931,6.9399E-05,0.500002,1.389E-11,1.38854E-11,1,6.9399E-05,9.99941E-06,4.50002,5,0.531718,0.124999,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,0.0625007,0.0625007,,,1.38853E-11,,,,,1.94473E-17,1.94551E-24,3.89E-24,0,9.99993,9.99995,19.9999,0.000119399,9.99993,9.99995,5.55414E-12,3.645E-12,0,3.6449E-12,9.56794E-13,0,0.0001094,0.0001094,5E-05,5.93996E-05,0,5.93996E-05,0,1.3885E-11,0.0625004,1.94473E-17,1.94551E-24,3.89101E-24,0,0,0,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,1.3885E-11,1.38854E-11,1,2.77818E-18,1.38853E-11,1.94473E-17,1.94551E-24,3.891E-24,0
"Risk Neutral CM 1 Noise 2,2 FSM 2","0","534","PrecLevel6",2E-07,0.999935,6.47284E-05,0.500003,1.295E-11,1.29509E-11,1,6.47284E-05,9.99945E-06,4.50002,6,0.399944,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,0.0625007,0.0625007,,,1.29508E-11,,,,,1.81385E-17,1.81457E-24,3.63E-24,0,9.99994,9.99994,19.9999,0.000124728,9.99994,9.99994,5.18035E-12,3.4E-12,0,3.3996E-12,8.92402E-13,0,0.000114729,0.000114729,6E-05,5.4729E-05,0,5.4729E-05,0,1.2951E-11,0.0625004,1.81385E-17,1.81457E-24,3.62914E-24,0,0,0,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,1.2951E-11,1.29509E-11,1,2.59121E-18,1.29508E-11,1.81385E-17,1.81457E-24,3.6291E-24,0
