"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","DWins",3E-12,0,1,0.531858,1,1,1,1,0.123206,4.75487,2.861,1.00551,0.0822617,0.104121,0.124303,0.13933,0.146513,0.145034,0.13613,0.122306,1,1,0.569468,0.380656,,,0,,,,,0,0,1,0,8.7,9.69998,18.4,1.60002,8.7,9.69998,0.6,0.129223,0.740034,0.869257,0.0387669,0.962044,0.876816,1.47682,2.2888E-05,0.876794,0.498677,0.378116,0,0,,0,0,0,0.569257,0,3.25899,1.08991E-06,1.20816E-06,1.24956E-06,1.21146E-06,1.10589E-06,0.307455,0.243255,0.449284,0.12252,0.149273,0.171381,0.185814,0.190372,0.0656395,0.0613522,0.0536483,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","Abandoned",2E-17,0,1,0.495198,1,1,1,1,0.132387,4.46159,3.95232,0.817418,0.132461,0.128198,0.124603,0.122153,0.121164,0.121688,0.123506,0.126228,1,1,0.569171,0.0783174,,,0,,,,,0.968821,0.0311785,0,,8.83118,9.76879,18.6,1.40003,8.83118,9.76879,0.4,0.158308,0.286369,0.444677,0.0378641,0.338441,0.867644,1.26764,3.16186E-05,0.867613,0.224406,0.643207,0,0,,0.968821,0.0311785,1.93842E-07,0.260316,0,0.0922155,0.107681,0.12439,0.135222,0.138971,0.135468,0.125413,0.110157,0.122698,0.109667,0.127067,0.138636,0.14308,0.140123,0.130354,0.11505,0.0960221,1,1,0,0,0,0.968821,0.0311785,0,0
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecPower1",0.125,0.999918,8.1907E-05,0.0625,9.619E-11,5.26486E-11,1,8.1907E-05,1.02762E-05,1,4,0.420992,1,0,0,0,0,0,0,0,1,1,0.378018,0.375373,,,5.04809E-11,,,,,2.29523E-17,1.35216E-19,2.17E-12,0.203875,9.99992,9.99997,19.9999,0.000113907,9.99992,9.99997,2.58476E-11,7.357E-11,0,7.3568E-11,6.45093E-11,0,0.000103631,0.000103631,3.20002E-05,7.16308E-05,0,7.16308E-05,0,5.0481E-11,0.373085,2.29523E-17,1.35216E-19,4.59229E-24,0,0,1.11629,0.120118,0.136274,0.144978,0.145337,0.137843,0.124,0.105851,0.0855989,0.224718,0.214093,0.18514,0.145321,0.103535,0.0669544,0.0393003,0.0209381,9.6195E-11,5.26486E-11,1,4.35460E-11,5.04809E-11,2.29523E-17,1.35216E-19,1.7257E-12,4.419E-13
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecPower2",0.125,0.999921,7.8974E-05,0.1875,9.404E-11,5.15536E-11,1,7.8974E-05,1.00451E-05,2,4,0.531274,0,1,0,0,0,0,0,0,1,1,0.383664,0.379385,,,4.85753E-11,,,,,2.21304E-17,2.13963E-19,2.98E-12,0.266582,9.99992,9.99997,19.9999,0.000110974,9.99992,9.99997,2.5466E-11,7.215E-11,0,7.2149E-11,6.35076E-11,0,0.000100929,0.000100929,3.20002E-05,6.89288E-05,0,6.89288E-05,0,4.8575E-11,0.37586,2.21304E-17,2.13963E-19,4.42785E-24,0,0,0.826849,0.115557,0.132315,0.142312,0.144457,0.138899,0.126753,0.109751,0.0899569,0.179435,0.188339,0.179434,0.155168,0.121796,0.0867744,0.0561154,0.0329381,9.4043E-11,5.15536E-11,1,4.24894E-11,4.85753E-11,2.21304E-17,2.13963E-19,2.1843E-12,7.94E-13
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecPower3",0.125,0.999924,7.63364E-05,0.3125,9.21E-11,5.04828E-11,1,7.63364E-05,9.86599E-06,3,4,0.643071,0,0,1,0,0,0,0,0,1,1,0.39002,0.383346,,,4.65343E-11,,,,,2.13913E-17,3.26519E-19,3.95E-12,0.339564,9.99992,9.99997,19.9999,0.000108337,9.99992,9.99997,2.5145E-11,2.942E-11,4.162E-12,3.3584E-11,2.12991E-11,4.16228E-13,9.84706E-05,9.84706E-05,3.20002E-05,6.64704E-05,3.7664100000000004E-11,6.64704E-05,0,4.6534E-11,0.377989,2.13913E-17,3.26519E-19,4.27997E-24,5.45243E-07,0,0.509043,0.110569,0.127963,0.139358,0.143455,0.14003,0.12977,0.11406,0.0947952,0.138269,0.159891,0.167825,0.159891,0.138268,0.10853,0.0773231,0.0500034,9.2105E-11,5.04828E-11,1,4.16219E-11,4.65343E-11,2.13913E-17,3.26519E-19,2.6077E-12,1.341E-12
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecPower4",0.125,0.999926,7.4267E-05,0.4375,9.062E-11,4.95368E-11,1,7.4267E-05,9.77014E-06,4,4,0.756076,0,0,0,1,0,0,0,0,1,1,0.39707,0.38708,,,4.44924E-11,,,,,2.08114E-17,4.79247E-19,5.04E-12,0.420554,9.99993,9.99997,19.9999,0.000106267,9.99993,9.99997,2.49320E-11,1.344E-11,1.354E-11,2.6979E-11,7.19170E-12,5.60375E-12,9.6497E-05,9.64971E-05,3.20002E-05,6.44969E-05,5.33172E-11,6.44968E-05,0,4.4492E-11,0.379078,2.08114E-17,4.79247E-19,4.16394E-24,7.97473E-07,0,0.171969,0.105308,0.12335,0.136201,0.142356,0.141198,0.13296,0.118651,0.0999768,0.10253,0.130624,0.151051,0.158546,0.15105,0.130623,0.102529,0.0730478,9.062E-11,4.95368E-11,1,4.10836E-11,4.44924E-11,2.08114E-17,4.79247E-19,2.9229E-12,2.121E-12
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecPower5",0.125,0.999927,7.2951E-05,0.5625,8.977E-11,4.88012E-11,1,7.2951E-05,9.77655E-06,5,4,0.869948,0,0,0,0,1,0,0,0,1,1,0.404769,0.390467,,,4.25814E-11,,,,,2.04426E-17,6.75582E-19,6.22E-12,0.505829,9.99993,9.99997,19.9999,0.000104951,9.99993,9.99997,2.48612E-11,4.775E-12,2.74E-11,3.2177E-11,1.28892E-12,1.87429E-11,9.51747E-05,9.51747E-05,3.20002E-05,6.31745E-05,6.72876E-11,6.31744E-05,0,4.2581E-11,0.378785,2.04426E-17,6.75582E-19,4.09016E-24,1.03045E-06,0,-0.171955,0.0999766,0.118651,0.13296,0.141198,0.142356,0.136201,0.12335,0.105308,0.0730486,0.10253,0.130623,0.15105,0.158546,0.15105,0.130623,0.102529,8.9769E-11,4.88012E-11,1,4.09674E-11,4.25814E-11,2.04426E-17,6.75582E-19,3.0736E-12,3.146E-12
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecPower6",0.125,0.999928,7.24231E-05,0.6875,8.96E-11,4.83187E-11,1,7.24231E-05,9.88394E-06,6,4,0.984304,0,0,0,0,0,1,0,0,1,1,0.413031,0.393468,,,4.08854E-11,,,,,2.02947E-17,9.14762E-19,7.43E-12,0.590679,9.99993,9.99997,19.9999,0.000104423,9.99993,9.99997,2.49424E-11,5.121E-12,2.657E-11,3.1691E-11,1.39365E-12,1.78283E-11,9.45394E-05,9.45394E-05,3.20002E-05,6.25392E-05,6.71941E-11,6.25391E-05,0,4.0885E-11,0.376913,2.02947E-17,9.14762E-19,4.06056E-24,1.03712E-06,0,-0.509031,0.0947949,0.11406,0.12977,0.14003,0.143455,0.139358,0.127963,0.110569,0.050004,0.0773238,0.10853,0.138268,0.159891,0.167825,0.15989,0.138268,8.9602E-11,4.83187E-11,1,4.1283E-11,4.08854E-11,2.02947E-17,9.14762E-19,3.0426E-12,4.391E-12
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecPower7",0.125,0.999927,7.25658E-05,0.8125,9.003E-11,4.80799E-11,1,7.25658E-05,1.00712E-05,7,4,1.09872,0,0,0,0,0,0,1,0,1,1,0.421721,0.396115,,,3.94179E-11,,,,,2.03347E-17,1.19158E-18,8.66E-12,0.670308,9.99993,9.99997,19.9999,0.000104566,9.99993,9.99997,2.51598E-11,1.742E-12,7.2566E-5,7.25658E-5,5.22558E-13,7.25657E-05,9.44948E-05,9.44949E-05,3.20002E-05,6.24947E-05,6.24946E-05,3.05854E-11,0,3.9418E-11,0.373451,2.03347E-17,1.19158E-18,4.06856E-24,0.999999,0,-0.82684,0.0899567,0.109752,0.126753,0.138899,0.144457,0.142312,0.132315,0.115556,0.0329386,0.056116,0.086775,0.121796,0.155169,0.179434,0.188338,0.179434,9.0034E-11,4.80799E-11,1,4.19545E-11,3.94179E-11,2.03347E-17,1.19158E-18,2.8558E-12,5.806E-12
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecPower8",0.125,0.999927,7.31676E-05,0.9375,9.089E-11,4.80347E-11,1,7.31676E-05,1.03056E-05,8,4,1.21273,0,0,0,0,0,0,0,1,1,1,0.430662,0.398467,,,3.81323E-11,,,,,2.05033E-17,1.49736E-18,9.9E-12,0.740894,9.99993,9.99997,19.9999,0.000105168,9.99993,9.99997,2.54796E-11,2.201E-12,7.3168E-5,7.31675E-5,6.60298E-13,7.31675E-05,9.48622E-05,9.48622E-05,3.20002E-05,6.2862E-05,6.2862E-05,1.9242500000000002E-11,0,3.8132E-11,0.368535,2.05033E-17,1.49736E-18,4.1023E-24,1,0,-1.11629,0.0855988,0.105851,0.124001,0.137844,0.145337,0.144978,0.136273,0.120117,0.0209384,0.0393008,0.066955,0.103536,0.145321,0.18514,0.214092,0.224716,9.0887E-11,4.80347E-11,1,4.28526E-11,3.81323E-11,2.05033E-17,1.49736E-18,2.5658E-12,7.337E-12
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,1.10043E-11,0.5,5.49995E-05,4.9995E-06,4.5,0,1.33679,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,0.937499,0.937499,,,1.10043E-11,,,,,1.54183E-24,1.54122E-17,3.08E-24,1,9.99999,9.99945,19.9994,0.000560499,9.99999,9.99945,5.49995E-06,1.3995E-5,4.1005E-6,1.80952E-5,1.39948E-05,4.10056E-07,0.00055,0.0005555,0.0005,5E-05,3.72774E-05,1.27226E-05,0,1.1004E-11,0.9375,1.54183E-24,1.54122E-17,3.08367E-24,0.745548,0,7.92507E-15,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,5.49995E-5,1.10043E-11,0.999945,5.49995E-05,1.10043E-11,1.54183E-24,1.54122E-17,1.6335E-40,3.084E-24
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecLevel1",2E-07,0.9999,9.97911E-05,0.5,9.9791E-5,1.99662E-11,1,9.97911E-05,9.9991E-06,4.5,1,1.21447,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125001,1,1,0.937499,0.937499,,,1.99662E-11,,,,,2.79751E-24,2.79639E-17,5.6E-24,0.971183,9.99999,9.99989,19.9999,0.00011777,9.99999,9.99989,9.97912E-06,2.5761E-5,7.4031E-6,3.31638E-5,2.57607E-05,7.40319E-07,9.7792E-05,0.000107771,8E-06,8.9792E-05,6.65864E-05,2.32056E-05,0,1.9966E-11,0.9375,2.79751E-24,2.79639E-17,5.59501E-24,0.741853,0,1.34959E-15,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,9.97911E-5,1.99662E-11,0.9999,9.97911E-05,1.99662E-11,2.79751E-24,2.79639E-17,1.6123E-25,5.434E-24
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecLevel2",2E-07,0.999909,9.058E-05,0.500001,9.058E-05,9.058E-05,1,9.058E-05,9.99919E-06,4.5,2,1.08746,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,0.705922,0.6875,,,8.15995E-05,,,,,2.53827E-17,1.79681E-12,8.98E-06,0.797145,9.99995,9.9999,19.9999,0.000144608,9.99995,9.9999,3.80281E-05,3.3181E-5,2.8019E-5,6.12006E-5,2.85435E-05,1.52913E-05,9.65808E-05,0.000134609,1.6E-05,8.05808E-05,4.91777E-05,3.14031E-05,0,8.15995E-5,0.6875,2.53827E-17,1.79681E-12,5.07857E-24,0.611142,0,2.27764E-14,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,9.058E-05,9.058E-05,0.999909,1.81232E-11,8.15995E-05,2.53827E-17,1.79681E-12,1.82174E-6,7.1587E-6
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecLevel3",2E-07,0.999918,8.2407E-05,0.500001,8.2407E-5,8.2407E-05,1,8.2407E-05,9.99928E-06,4.50001,3,0.954719,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001,1,1,0.377771,0.35547,,,6.24263E-05,,,,,2.19584E-17,1.59817E-12,1.998E-5,0.435224,9.99993,9.99993,19.9999,0.000143366,9.99993,9.99993,3.69589E-05,2.4537E-5,3.2763E-5,5.72994E-5,1.39637E-05,2.99845E-05,9.64077E-05,0.000133367,2.4E-05,7.24077E-05,3.53036E-05,3.71041E-05,0,6.24263E-5,0.34556,2.19584E-17,1.59817E-12,3.96028E-24,0.489188,0,-2.30113E-14,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,8.2407E-05,8.2407E-05,0.999918,1.64880E-11,6.24263E-05,2.19584E-17,1.59817E-12,1.12846E-5,8.6961E-6
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecLevel4",1,0.999925,7.5324E-05,0.500002,1.507E-11,1.50708E-11,1,7.5324E-05,9.99935E-06,4.50001,4,0.814641,0.124999,0.124999,0.124999,0.125,0.125,0.125,0.125001,0.125001,1,1,0.0625007,0.0625007,,,1.50708E-11,,,,,2.11076E-17,2.1116E-24,4.22E-24,0.00956273,9.99992,9.99997,19.9999,0.000107324,9.99992,9.99997,6.02833E-12,2.999E-12,1.8217E-5,1.82169E-5,7.87328E-13,1.82169E-05,9.73246E-05,9.73246E-05,3.2E-05,6.53246E-05,1.56697E-05,4.96549E-05,0,1.5071E-11,0.0625004,2.11076E-17,2.1116E-24,4.2232E-24,0.241847,0,1.84671E-15,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,1.5071E-11,1.50708E-11,1,3.01537E-18,1.50708E-11,2.11076E-17,2.1116E-24,4.1828E-24,4.039E-26
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecLevel5",2E-07,0.999931,6.9399E-05,0.500002,1.389E-11,1.38854E-11,1,6.9399E-05,9.99941E-06,4.50002,5,0.664647,0.124999,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,0.0625007,0.0625007,,,1.38853E-11,,,,,1.94473E-17,1.94551E-24,3.89E-24,0,9.99993,9.99996,19.9999,0.000109399,9.99993,9.99996,5.55414E-12,3.211E-12,8.2551E-6,8.25515E-6,8.42982E-13,8.25515E-06,9.93996E-05,9.93996E-05,4E-05,5.93996E-05,6.96814E-06,5.24315E-05,0,1.3885E-11,0.0625004,1.94473E-17,1.94551E-24,3.89101E-24,0.118952,0,0,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,1.3885E-11,1.38854E-11,1,2.77818E-18,1.38853E-11,1.94473E-17,1.94551E-24,3.891E-24,0
"Risk Neutral CM 1 Noise 2,2 UPC 8E-06","0","401","PrecLevel6",2E-07,0.999935,6.47284E-05,0.500003,1.295E-11,1.29509E-11,1,6.47284E-05,9.99945E-06,4.50002,6,0.49993,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,0.0625007,0.0625007,,,1.29508E-11,,,,,1.81385E-17,1.81457E-24,3.63E-24,0,9.99994,9.99995,19.9999,0.000112728,9.99994,9.99995,5.18035E-12,3.4E-12,0,3.3996E-12,8.92402E-13,0,0.000102729,0.000102729,4.8E-05,5.4729E-05,0,5.4729E-05,0,1.2951E-11,0.0625004,1.81385E-17,1.81457E-24,3.62914E-24,0,0,0,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,0.102735,0.121027,0.134542,0.141697,0.141697,0.134542,0.121027,0.102735,1.2951E-11,1.29509E-11,1,2.59121E-18,1.29508E-11,1.81385E-17,1.81457E-24,3.6291E-24,0
