"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 4 PCPM 2 UPC 1.2E-05","2.434E-07","0.9426","190","All",1,0.99989,0.000109999,0.8,2.201E-11,2.20086E-11,1,0.000109999,9.999E-06,4.5,5.60224E-06,0.891194,0.125001,0.125,0.124999,0.124999,0.125,0.125,0.125,0.125,1,1,0.1,0.1,,,2.20086E-11,,,,,1.71807E-17,1.80544E-24,4.33E-19,0.564576,9.99989,10,19.9999,0.000109999,1000,1000,3.52137E-11,1.226E-11,4.192E-05,4.19195E-5,1.10333E-11,4.19195E-05,0.0001,0.0001,2.67307E-10,9.99999E-05,3.8109E-05,6.18909E-05,0,2.2009E-11,0.1,1.71807E-17,1.80544E-24,3.43751E-24,0.38109,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,2.2009E-11,2.20086E-11,1,4.40348E-18,2.20086E-11,1.71807E-17,1.80544E-24,1.8864E-19,2.446E-19
"MODRA CM 4 PCPM 2 UPC 1.2E-05","2.434E-07","0.9426","190","NoDispute",0.9999,1,0,0.8,0,0,1,0,0,4.5,5.60246E-06,0.891194,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,10,10,20,2.67332E-10,1000,1000,0,0,0,0,0,0,2.67332E-10,2.67332E-10,2.67332E-10,0,0,0,0,0,,0,0,0,,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0,0,1,0,0,0,0,0,0
"MODRA CM 4 PCPM 2 UPC 1.2E-05","2.434E-07","0.9426","190","DisputeArises",0.0001,0,1,0.800958,2.0008E-7,2.0008E-07,1,1,0.0909009,4.50479,3.62896E-06,0.891197,0.132987,0.123564,0.117664,0.119606,0.125089,0.127114,0.126677,0.127299,1,1,0.1,0.1,,,2.0008E-07,,,,,1.5619E-13,1.64132E-20,3.94E-15,0.564576,9,10,19,1,998.808,1000,3.20128E-07,1.1145E-7,0.38109,0.381091,1.00304E-07,0.38109,0.909099,0.909099,4.35476E-11,0.909099,0.346449,0.56265,0,2.0008E-07,0.1,1.5619E-13,1.64132E-20,3.12504E-20,0.38109,0,-5.67266E-15,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,2.0008E-07,2.0008E-07,1,4.0032E-14,2.0008E-07,1.5619E-13,1.64132E-20,1.7149E-15,2.224E-15
"MODRA CM 4 PCPM 2 UPC 1.2E-05","2.434E-07","0.9426","190","PFiles",2E-11,0,1,0.800958,1,1,1,1,0.0909009,4.50479,3.62896E-06,0.891197,0.132987,0.123564,0.117664,0.119606,0.125089,0.127114,0.126677,0.127299,1,1,0.1,0.1,,,0.999999,,,,,7.80635E-07,8.20332E-14,1.968E-8,0.564576,8.3,9.1,17.4,2.6,994.596,999.058,1.6,0.557019,0.647853,1.20487,0.501317,1.10135,0.909099,2.5091,4.35476E-11,0.909099,0.346449,0.56265,0,0.999999,0.1,7.80635E-07,8.20332E-14,1.5619E-13,0.38109,0,-4.45589E-14,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,1,1,0,2.0008E-07,0.999999,7.80635E-07,8.20332E-14,8.57102E-9,1.1113E-8
"MODRA CM 4 PCPM 2 UPC 1.2E-05","2.434E-07","0.9426","190","DAnswers",2E-11,0,1,0.800958,1,1,1,1,0.0909009,4.50479,3.62896E-06,0.891197,0.132987,0.123564,0.117664,0.119606,0.125089,0.127114,0.126677,0.127299,1,1,0.1,0.1,,,0.999999,,,,,7.80635E-07,8.20332E-14,1.968E-8,0.564576,8.3,9.1,17.4,2.6,994.596,999.058,1.6,0.557019,0.647854,1.20487,0.501317,1.10135,0.909099,2.5091,4.35476E-11,0.909099,0.346449,0.56265,0,0.999999,0.1,7.80635E-07,8.20332E-14,1.5619E-13,0.38109,0,-4.18736E-14,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,1,1,0,0,0.999999,7.80635E-07,8.20332E-14,8.57102E-9,1.1113E-8
"MODRA CM 4 PCPM 2 UPC 1.2E-05","2.434E-07","0.9426","190","Litigated",2E-11,0,1,0.800958,1,1,1,1,0.0909009,4.50479,3.62896E-06,0.891197,0.132987,0.123564,0.117664,0.119606,0.125089,0.127114,0.126677,0.127299,1,1,0.1,0.1,,,0.999999,,,,,7.80635E-07,8.20332E-14,1.968E-8,0.564576,8.3,9.1,17.4,2.6,994.596,999.058,1.6,0.557019,0.647854,1.20487,0.501317,1.10135,0.909099,2.5091,4.35476E-11,0.909099,0.346449,0.56265,0,0.999999,0.1,7.80635E-07,8.20332E-14,1.5619E-13,0.38109,0,-4.18736E-14,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,1,1,0,0,0.999999,7.80635E-07,8.20332E-14,8.57102E-9,1.1113E-8
"MODRA CM 4 PCPM 2 UPC 1.2E-05","2.434E-07","0.9426","190","Not Litigated",1,0.99989,0.000109999,0.8,4.403E-18,0,1,0.000109999,9.999E-06,4.5,5.60224E-06,0.891194,0.125001,0.125,0.124999,0.124999,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,9.99989,10,19.9999,0.000109999,1000,1000,0,0,4.192E-05,4.19195E-5,0,4.19195E-05,0.0001,0.0001,2.67307E-10,9.99999E-05,3.8109E-05,6.18909E-05,0,0,,0,0,0,0.38109,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,4.4035E-18,0,1,4.40347E-18,0,0,0,0,0
"MODRA CM 4 PCPM 2 UPC 1.2E-05","2.434E-07","0.9426","190","Settles",2E-11,0,1,0.800958,1,1,1,1,0.0909009,4.50479,3.62896E-06,0.891197,0.132987,0.123564,0.117664,0.119606,0.125089,0.127114,0.126677,0.127299,1,1,0.1,0.1,,,1,,,,,0,0,0,,8.3,9.1,17.4,2.6,994.596,999.058,1.6,0.557019,0.647854,1.20487,0.501317,1.10135,0.909099,2.5091,4.35476E-11,0.909099,0.346449,0.56265,0,1,0.1,0,0,0,0.38109,0,-2.42727E-14,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,1,1,0,0,1,0,0,0,0
"MODRA CM 4 PCPM 2 UPC 1.2E-05","2.434E-07","0.9426","190","Tried",4E-19,0,1,1.11674,1,1,1,1,0.0909008,6.08371,2.95209E-11,1.04029,0.00244247,0.010321,0.0358146,0.0956454,0.182883,0.243813,0.239341,0.189739,1,1,0.6,0.1,,,0,,,,,0,0,1,0.564576,8.36458,8.23542,16.6,3.4,992.408,990.711,2.4,1.09168,1.0022,2.09388,1.46117,1.63104,0.909099,3.3091,0,0.909099,0.611727,0.297372,0,0,,0,0,0,0.672894,0,0.271055,1.44289E-06,1.7475E-06,1.75402E-06,0.999994,1.44289E-06,0.0365866,0.11096,0.231762,0.328315,0.292377,1,1,0,0,0,0,0,0.435424,0.564576
"MODRA CM 4 PCPM 2 UPC 1.2E-05","2.434E-07","0.9426","190","PWins",2E-19,0,1,1.24056,1,1,1,1,0.0909008,6.70281,4.40986E-13,1.09174,2.42569E-05,0.000421502,0.00478876,0.0317527,0.116065,0.240783,0.313777,0.292388,1,1,0.6,0.1,,,0,,,,,0,0,1,1,8.8,7.8,16.6,3.4,998.13,984.99,2.4,1.35305,1.01634,2.36939,1.96038,1.21961,0.909099,3.3091,0,0.909099,0.76996,0.139139,0,0,,0,0,0,0.846948,0,-0.0541495,9.97314E-08,3.67822E-07,9.6978E-07,0.999997,1.8887E-06,0.0101743,0.056759,0.186975,0.360926,0.385165,1,1,0,0,0,0,0,0,1
