"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 0.25 PCPM 2 FSM 1","1.031E-08","0.7619","513","All",1,0.999915,8.53745E-05,0.800001,8.5374E-5,8.53745E-05,1,8.53745E-05,9.99925E-06,4.5,2.52818,0.807305,0.125,0.125,0.124999,0.124999,0.124999,0.125,0.125001,0.125001,1,1,0.109173,0.1,,,8.3863E-05,,,,,0,0,1.511E-6,0.400615,9.99992,9.99996,19.9999,0.000119269,1000,1000,8.61302E-06,9.8029E-6,1.9792E-5,2.95952E-5,1.71754E-06,1.88569E-05,0.000100657,0.00010927,2.52818E-05,7.53753E-05,1.84057E-05,5.69696E-05,0,8.3863E-05,0.1,0,0,0,0.248025,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,8.53745E-5,8.53745E-05,0.999915,0,8.3863E-05,0,0,9.05967E-7,6.0553E-7
"MODRA CM 0.25 PCPM 2 FSM 1","1.031E-08","0.7619","513","NoDispute",0.9999,1,0,0.800004,0,0,1,0,0,4.50002,2.52819,0.807306,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,2.52819E-05,1000,1000,0,0,0,0,0,0,2.52819E-05,2.52819E-05,2.52819E-05,0,0,0,0,0,,0,0,0,,0,-2.15738E-06,0.177371,0.214816,0.21562,0.214819,0.177375,0.17737,0.214816,0.21562,0.214819,0.177375,0,0,1,0,0,0,0,0,0
"MODRA CM 0.25 PCPM 2 FSM 1","1.031E-08","0.7619","513","DisputeArises",8.5E-5,0,1,0.759261,1,1,1,1,0.117122,4.2963,2.44963,0.793998,0.152111,0.139672,0.128021,0.119299,0.11383,0.113107,0.115883,0.118078,1,1,0.109173,0.1,,,0.982296,,,,,0,0,0.017704,0.400615,9.05462,9.84447,18.8991,1.10091,998.94,999.924,0.100885,0.114822,0.231829,0.346651,0.0201177,0.220873,0.882902,0.983788,2.44963E-05,0.882878,0.215587,0.667291,0,0.982296,0.1,0,0,0,0.248025,0,0.0252674,0.199792,0.231041,0.21486,0.1982,0.156107,0.208723,0.233417,0.20762,0.195093,0.155147,1,1,0,0,0.982296,0,0,0.0106117,0.0070926
"MODRA CM 0.25 PCPM 2 FSM 1","1.031E-08","0.7619","513","PFiles",8.5E-5,0,1,0.759261,1,1,1,1,0.117122,4.2963,2.44963,0.793998,0.152111,0.139672,0.128021,0.119299,0.11383,0.113107,0.115883,0.118078,1,1,0.109173,0.1,,,0.982296,,,,,0,0,0.017704,0.400615,9.05462,9.84447,18.8991,1.10091,998.94,999.924,0.100885,0.114822,0.231829,0.346651,0.0201177,0.220873,0.882902,0.983788,2.44963E-05,0.882878,0.215587,0.667291,0,0.982296,0.1,0,0,0,0.248025,0,0.0252674,0.199792,0.231041,0.21486,0.1982,0.156107,0.208723,0.233417,0.20762,0.195093,0.155147,1,1,0,0,0.982296,0,0,0.0106117,0.0070926
"MODRA CM 0.25 PCPM 2 FSM 1","1.031E-08","0.7619","513","DAnswers",8.5E-5,0,1,0.759261,1,1,1,1,0.117122,4.2963,2.44963,0.793998,0.152111,0.139672,0.128021,0.119299,0.11383,0.113107,0.115883,0.118078,1,1,0.109173,0.1,,,0.982296,,,,,0,0,0.017704,0.400615,9.05462,9.84447,18.8991,1.10091,998.94,999.924,0.100885,0.114822,0.231829,0.346651,0.0201177,0.220873,0.882902,0.983788,2.44963E-05,0.882878,0.215587,0.667291,0,0.982296,0.1,0,0,0,0.248025,0,0.0252674,0.199792,0.231041,0.21486,0.1982,0.156107,0.208723,0.233417,0.20762,0.195093,0.155147,1,1,0,0,0.982296,0,0,0.0106117,0.0070926
"MODRA CM 0.25 PCPM 2 FSM 1","1.031E-08","0.7619","513","Litigated",8.5E-5,0,1,0.759261,1,1,1,1,0.117122,4.2963,2.44963,0.793998,0.152111,0.139672,0.128021,0.119299,0.11383,0.113107,0.115883,0.118078,1,1,0.109173,0.1,,,0.982296,,,,,0,0,0.017704,0.400615,9.05462,9.84447,18.8991,1.10091,998.94,999.924,0.100885,0.114822,0.231829,0.346651,0.0201177,0.220873,0.882902,0.983788,2.44963E-05,0.882878,0.215587,0.667291,0,0.982296,0.1,0,0,0,0.248025,0,0.0252674,0.199792,0.231041,0.21486,0.1982,0.156107,0.208723,0.233417,0.20762,0.195093,0.155147,1,1,0,0,0.982296,0,0,0.0106117,0.0070926
"MODRA CM 0.25 PCPM 2 FSM 1","1.031E-08","0.7619","513","Not Litigated",0.9999,1,0,0.800004,0,0,1,0,0,4.50002,2.52819,0.807306,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,2.52819E-05,1000,1000,0,0,0,0,0,0,2.52819E-05,2.52819E-05,2.52819E-05,0,0,0,0,0,,0,0,0,,0,-2.15738E-06,0.177371,0.214816,0.21562,0.214819,0.177375,0.17737,0.214816,0.21562,0.214819,0.177375,0,0,1,0,0,0,0,0,0
"MODRA CM 0.25 PCPM 2 FSM 1","1.031E-08","0.7619","513","Settles",8.4E-5,0,1,0.75857,1,1,1,1,0.11737,4.29285,2.47097,0.791148,0.154522,0.141033,0.127436,0.116754,0.111214,0.112302,0.116849,0.119889,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.05,9.84998,18.9,1.10002,998.939,999.935,0.1,0.113246,0.232773,0.346019,0.016987,0.221134,0.882655,0.982655,2.47097E-05,0.88263,0.21278,0.66985,0,1,0.1,0,0,0,0.245024,0,-0.0257132,0.203393,0.235205,0.218732,0.191131,0.151539,0.204478,0.227608,0.211362,0.198609,0.157943,1,1,0,0,1,0,0,0,0
"MODRA CM 0.25 PCPM 2 FSM 1","1.031E-08","0.7619","513","Tried",1.5E-6,0,1,0.797585,1,1,1,1,0.103384,4.48792,1.26539,0.952164,0.0183234,0.0641261,0.160494,0.260482,0.258961,0.157745,0.0622819,0.0175859,1,1,0.618114,0.1,,,0,,,,,0,0,1,0.400615,9.31071,9.53928,18.85,1.15001,998.996,999.329,0.15,0.202254,0.179469,0.381723,0.193824,0.206389,0.896628,1.04663,1.26539E-05,0.896616,0.371356,0.52526,0,0,,0,0,0,0.414514,0,2.85385,0,0,0,0.590413,0.409587,0.444267,0.555733,0,0,0,1,1,0,0,0,0,0,0.599385,0.400615
"MODRA CM 0.25 PCPM 2 FSM 1","1.031E-08","0.7619","513","PWins",6.1E-7,0,1,0.94172,1,1,1,1,0.103588,5.2086,1.26752,1.02903,0.00122284,0.0121096,0.0698134,0.207048,0.307493,0.246141,0.11816,0.0380119,1,1,0.63474,0.1,,,0,,,,,0,0,1,1,10,8.84999,18.85,1.15001,1000,998.326,0.15,0.504858,0,0.504858,0.483816,0,0.896425,1.04643,1.26752E-05,0.896412,0.578086,0.318327,0,0,,0,0,0,0.645142,0,2.81689,0,0,0,0.531689,0.468311,0.348578,0.651422,0,0,0,1,1,0,0,0,0,0,0,1
