Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000001386,2.4E-05,0,0,0.05,0.05,0.1,0,0.200024
0.000011024,2.4E-05,0,1,0.05,0.05,0.1,0,1.200024
0.000000376,2.4E-05,0,0,0.05,0.05,0.1,0.1,0.300024
0.000002775,2.4E-05,0,1,0.05,0.05,0.1,0.1,1.300024
0.000000072,2.4E-05,1,0,0.05,0.05,0.1,0.1,1.300024
0.176182625,2.4E-05,0,0,0,0,0,0,2.4E-05
0.000004413,3.6E-05,0,0,0.05,0.05,0.1,0,0.200036
0.000027034,3.6E-05,0,1,0.05,0.05,0.1,0,1.200036
0.000001099,3.6E-05,1,0,0.05,0.05,0.1,0,1.200036
0.000003825,3.6E-05,0,0,0.05,0.05,0.1,0.1,0.300036
0.000010046,3.6E-05,0,1,0.05,0.05,0.1,0.1,1.300036
0.000009617,3.6E-05,1,0,0.05,0.05,0.1,0.1,1.300036
0.823745707,3.6E-05,0,0,0,0,0,0,3.6E-05
