Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000016913,1E-05,0,0,0.025,0.025,0.05,0,0.10001
0.000015731,1E-05,0,1,0.025,0.025,0.05,0,1.10001
0.000006071,1E-05,0,0,0.025,0.025,0.05,0.05,0.15001
0.000005411,1E-05,0,1,0.025,0.025,0.05,0.05,1.15001
0.000000144,1E-05,1,0,0.025,0.025,0.05,0.05,1.15001
0.229973710,1E-05,0,0,0,0,0,0,1E-05
0.000010033,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000008526,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000003460,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000002650,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000000139,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.135081152,2E-05,0,0,0,0,0,0,2E-05
0.000010105,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000007640,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000003373,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000002186,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000000135,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.134852813,3E-05,0,0,0,0,0,0,3E-05
0.000050111,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000029196,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.499920501,4E-05,0,0,0,0,0,0,4E-05
