Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000002181,1E-05,0,0,0.025,0.025,0.05,0,0.10001
0.000019794,1E-05,0,1,0.025,0.025,0.05,0,1.10001
0.000000411,1E-05,1,0,0.025,0.025,0.05,0,1.10001
0.000000118,1E-05,0,0,0.025,0.025,0.05,0.05,0.15001
0.000000703,1E-05,0,1,0.025,0.025,0.05,0.05,1.15001
0.000000366,1E-05,1,0,0.025,0.025,0.05,0.05,1.15001
0.229994406,1E-05,0,0,0,0,0,0,1E-05
0.000001273,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000010326,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000000367,2E-05,1,0,0.025,0.025,0.05,0,1.10002
0.000000078,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000000343,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000000268,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.135093308,2E-05,0,0,0,0,0,0,2E-05
0.000003917,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000022256,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000005553,3E-05,1,0,0.025,0.025,0.05,0,1.10003
0.000000494,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000000844,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000002358,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.441110079,3E-05,0,0,0,0,0,0,3E-05
0.000001937,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000010756,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.193717862,4E-05,0,0,0,0,0,0,4E-05
