"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 1 FSM 5 DM 2","5.115E-09","0.9543","41","All",1,0.99993,7.04259E-05,0.500001,7.0426E-5,7.04258E-05,1,7.04259E-05,9.99939E-06,3,3,0.888954,0.2,0.199999,0.2,0.2,0.200001,1,1,0.100001,0.100001,,,7.04258E-05,,,,,5.63631E-11,5.12645E-17,1.13E-17,0.333093,9.99993,9.99994,19.9999,0.000128596,1000,1000,2.81703E-05,1.8211E-5,2.4898E-5,4.3109E-05,7.28466E-06,2.48976E-05,9.04267E-05,0.000118597,3.00002E-05,6.04265E-05,2.0873E-05,3.95535E-05,0,7.04258E-5,0.200002,5.63631E-11,5.12645E-17,1.12771E-17,0.35353,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,7.04259E-5,7.04258E-05,0.99993,1.40908E-11,7.04258E-05,5.63631E-11,5.12645E-17,7.5208E-18,3.756E-18
"MODRA CM 1 FSM 5 DM 2","5.115E-09","0.9543","41","NoDispute",0.9999,1,0,0.500003,0,0,1,0,0,3.00001,3,0.888957,0.199997,0.199999,0.2,0.200001,0.200003,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.00002E-05,1000,1000,0,0,0,0,0,0,3.00002E-05,3.00002E-05,3.00002E-05,0,0,0,0,0,,0,0,0,,0,0,0.176196,0.215679,0.216243,0.215682,0.1762,0.176196,0.215679,0.216243,0.215682,0.1762,0,0,1,0,0,0,0,0,0
"MODRA CM 1 FSM 5 DM 2","5.115E-09","0.9543","41","DisputeArises",7E-05,0,1,0.467183,1,1,1,1,0.141985,2.83591,3,0.856178,0.239958,0.208725,0.197787,0.182504,0.171026,1,1,0.100001,0.100001,,,0.999999,,,,,8.00319E-07,7.27922E-13,1.6E-13,0.333093,9,9.59997,18.6,1.40003,998.808,999.771,0.4,0.258589,0.35353,0.612119,0.103437,0.35353,0.858045,1.25805,3E-05,0.858015,0.296382,0.561633,0,0.999999,0.200002,8.00319E-07,7.27922E-13,1.60128E-13,0.35353,0,-1.40329E-14,0.204363,0.236558,0.215751,0.194543,0.148785,0.204363,0.236558,0.215751,0.194543,0.148785,1,1,2.0008E-07,2.0008E-07,0.999999,8.00319E-07,7.27922E-13,1.0679E-13,5.334E-14
"MODRA CM 1 FSM 5 DM 2","5.115E-09","0.9543","41","PFiles",7E-05,0,1,0.467183,1,1,1,1,0.141985,2.83591,3,0.856178,0.239958,0.208725,0.197787,0.182504,0.171026,1,1,0.100001,0.100001,,,0.999999,,,,,8.00319E-07,7.27922E-13,1.6E-13,0.333093,9,9.59997,18.6,1.40003,998.808,999.771,0.4,0.258589,0.35353,0.612119,0.103437,0.35353,0.858045,1.25805,3E-05,0.858015,0.296382,0.561633,0,0.999999,0.200002,8.00319E-07,7.27922E-13,1.60128E-13,0.35353,0,-1.38275E-14,0.204363,0.236558,0.215751,0.194543,0.148785,0.204363,0.236558,0.215751,0.194543,0.148785,1,1,0,2.0008E-07,0.999999,8.00319E-07,7.27922E-13,1.0679E-13,5.334E-14
"MODRA CM 1 FSM 5 DM 2","5.115E-09","0.9543","41","DAnswers",7E-05,0,1,0.467183,1,1,1,1,0.141985,2.83591,3,0.856178,0.239958,0.208725,0.197787,0.182504,0.171026,1,1,0.100001,0.100001,,,0.999999,,,,,8.00319E-07,7.27922E-13,1.6E-13,0.333093,9,9.59997,18.6,1.40003,998.808,999.771,0.4,0.258589,0.35353,0.612119,0.103437,0.35353,0.858045,1.25805,3E-05,0.858015,0.296382,0.561633,0,0.999999,0.200002,8.00319E-07,7.27922E-13,1.60128E-13,0.35353,0,-1.25988E-14,0.204363,0.236558,0.215751,0.194543,0.148785,0.204363,0.236558,0.215751,0.194543,0.148785,1,1,0,0,0.999999,8.00319E-07,7.27922E-13,1.0679E-13,5.334E-14
"MODRA CM 1 FSM 5 DM 2","5.115E-09","0.9543","41","Litigated",7E-05,0,1,0.467183,1,1,1,1,0.141985,2.83591,3,0.856178,0.239958,0.208725,0.197787,0.182504,0.171026,1,1,0.100001,0.100001,,,0.999999,,,,,8.00319E-07,7.27922E-13,1.6E-13,0.333093,9,9.59997,18.6,1.40003,998.808,999.771,0.4,0.258589,0.35353,0.612119,0.103437,0.35353,0.858045,1.25805,3E-05,0.858015,0.296382,0.561633,0,0.999999,0.200002,8.00319E-07,7.27922E-13,1.60128E-13,0.35353,0,-1.25988E-14,0.204363,0.236558,0.215751,0.194543,0.148785,0.204363,0.236558,0.215751,0.194543,0.148785,1,1,0,0,0.999999,8.00319E-07,7.27922E-13,1.0679E-13,5.334E-14
"MODRA CM 1 FSM 5 DM 2","5.115E-09","0.9543","41","Not Litigated",0.9999,1,2.81836E-11,0.500003,1.409E-11,0,1,2.81836E-11,4.00164E-12,3.00001,3,0.888957,0.199997,0.199999,0.2,0.200001,0.200003,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.00002E-05,1000,1000,1.40918E-12,2.32E-11,4.982E-12,2.8184E-11,4.14216E-11,4.98188E-12,3.00002E-05,3.00002E-05,3.00002E-05,2.41820E-11,8.35311E-12,1.5828900000000003E-11,0,0,,0,0,0,0.35353,0,0,0.176196,0.215679,0.216243,0.215682,0.1762,0.176196,0.215679,0.216243,0.215682,0.1762,1.4092E-11,0,1,1.40918E-11,0,0,0,0,0
"MODRA CM 1 FSM 5 DM 2","5.115E-09","0.9543","41","Settles",7E-05,0,1,0.467183,1,1,1,1,0.141985,2.83591,3,0.856178,0.239958,0.208725,0.197787,0.182504,0.171026,1,1,0.100001,0.100001,,,1,,,,,0,0,0,,9,9.59997,18.6,1.40003,998.808,999.771,0.4,0.258589,0.35353,0.612119,0.103437,0.35353,0.858045,1.25805,3E-05,0.858015,0.296382,0.561633,0,1,0.200002,0,0,0,0.35353,0,-7.8246E-15,0.204363,0.236558,0.215751,0.194543,0.148785,0.204363,0.236558,0.215751,0.194543,0.148785,1,1,0,0,1,0,0,0,0
"MODRA CM 1 FSM 5 DM 2","5.115E-09","0.9543","41","Tried",1E-17,0,1,0.467183,1,1,1,1,0.141985,2.83591,3,0.856178,0.239958,0.208725,0.197787,0.182504,0.171026,1,1,0.6,0.1,,,0,,,,,0,0,1,0.333093,8.86547,9.5345,18.4,1.60003,966.537,875.987,0.6,1.00597,0.262487,1.26846,3.09529,0.734963,0.858045,1.45805,3E-05,0.858015,0.296382,0.561633,0,0,,0,0,0,0.35353,0,-1.01666E-14,0.204363,0.236558,0.215751,0.194543,0.148785,0.204363,0.236558,0.215751,0.194543,0.148785,1,1,0,0,0,0,0,0.666907,0.333093
"MODRA CM 1 FSM 5 DM 2","5.115E-09","0.9543","41","PWins",4E-18,0,1,0.733918,1,1,1,1,0.157648,4.16959,3,1.12454,0.00600466,0.0443632,0.169716,0.33387,0.446046,1,1,0.600001,0.100001,,,0,,,,,0,0,1,1,12.2,6.19997,18.4,1.60003,1000.18,627.354,0.6,3.02008,0,3.02008,9.29255,0,0.842382,1.44238,3E-05,0.842352,0.653023,0.189329,0,0,,0,0,0,0.779917,0,5.17418E-15,0.0271534,0.0881075,0.206611,0.338712,0.339416,0.0271534,0.0881075,0.206611,0.338712,0.339416,1,1,0,0,0,0,0,0,1
