"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","DWins",7E-14,0,1,0.543855,1,1,1,1,0.149723,3.21928,3,0.926765,0.00688832,0.124938,0.537182,0.303993,0.0269985,1,1,0.599844,0.1,,,0,,,,,0,0,1,0,7.2,9.39997,16.6,3.40003,7.2,9.39997,2.4,0.401405,0.926778,1.32818,0.240843,2.59498,0.850307,3.25031,3E-05,0.850277,0.281063,0.569214,0,0,,0,0,0,0.330992,0,3.21123,6.36653E-12,8.13462E-12,1.87987E-06,4.59489E-07,0.999998,0.211237,0.788762,3.60343E-07,5.61813E-12,4.14143E-12,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","Abandoned",4E-13,0,1,0.734946,1,1,1,1,0.160994,4.17473,3.00002,1.12431,7.01389E-05,0.0068088,0.154068,0.496427,0.342626,1,1,0.599845,0.1,,,0,,,,,3.744E-05,0.999963,0,,9.19996,8.20001,17.4,2.60003,9.19996,8.20001,1.6,0.960919,0.671236,1.63216,1.05839,0.536991,0.839036,2.43904,3.00002E-05,0.839006,0.703963,0.135044,0,0,,3.744E-05,0.999963,4.17845E-06,0.839044,0,1.99992,7.90015E-06,8.87926E-06,1.14143E-05,8.35314E-06,0.999963,8.91504E-06,1.09242E-05,0.99997,5.80448E-06,4.47352E-06,1,1,0,0,0,3.744E-05,0.999963,0,0
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrecPower1",0.2,0.999918,8.2207E-05,0.1,8.072E-11,1.78426E-11,1,8.2207E-05,1.07582E-05,1,4,0.26301,1,0,0,0,0,1,1,0.100071,0.100001,,,1.78401E-11,,,,,1.73823E-17,1.05649E-16,2.39E-15,0.0157558,9.99992,9.99996,19.9999,0.000122207,9.99992,9.99996,5.37026E-11,5.526E-11,9.472E-12,6.4732E-11,5.36542E-11,3.78863E-12,0.000111449,0.000111449,4.00002E-05,7.14488E-05,2.15265E-11,7.14488E-05,0,1.784E-11,0.100001,1.73823E-17,1.05649E-16,3.35663E-19,2.8804E-07,0,0.560315,0.351393,0.334491,0.195957,0.0865993,0.0315592,0.553794,0.349595,0.0876364,0.00864381,0.000331562,8.0724E-11,1.78426E-11,1,6.28811E-11,1.78401E-11,1.73823E-17,1.05649E-16,2.3561E-15,3.772E-17
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrecPower2",0.2,0.999931,6.88024E-05,0.3,7.56E-11,1.81417E-11,1,6.88024E-05,9.63105E-06,2,4,0.383577,0,1,0,0,0,1,1,0.101622,0.100001,,,1.80828E-11,,,,,1.59462E-17,1.19275E-14,4.69E-14,0.0892078,9.99993,9.99996,19.9999,0.000108803,9.99993,9.99996,5.20489E-11,3.401E-11,1.591E-11,4.9924E-11,3.24104E-11,6.36565E-12,9.91715E-05,9.91716E-05,4.00002E-05,5.91714E-05,3.5931400000000006E-11,5.91713E-05,0,1.8083E-11,0.100001,1.59462E-17,1.19275E-14,1.44650E-18,5.78253E-07,0,0.30701,0.267345,0.295088,0.224401,0.140425,0.0727416,0.2591,0.410442,0.2591,0.064951,0.0064063,7.5603E-11,1.81417E-11,1,5.74616E-11,1.80828E-11,1.59462E-17,1.19275E-14,4.2734E-14,4.186E-15
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrecPower3",0.2,0.999942,5.81799E-05,0.5,7.442E-11,1.86389E-11,1,5.81799E-05,9.21844E-06,3,4,0.523368,0,0,1,0,0,1,1,0.114205,0.100001,,,1.81092E-11,,,,,1.3524E-17,2.70242E-13,2.59E-13,0.291743,9.99994,9.99996,19.9999,9.81801E-05,9.99994,9.99996,5.23416E-11,1.965E-11,2.129E-11,4.0945E-11,1.87472E-11,8.51777E-12,8.89616E-05,8.89617E-05,4.00002E-05,4.89615E-05,4.76112E-11,4.89614E-05,0,1.8109E-11,0.100001,1.3524E-17,2.70242E-13,3.2215E-18,9.15023E-07,0,6.20141E-06,0.157953,0.221798,0.240495,0.221798,0.157955,0.0613593,0.244771,0.387742,0.244769,0.0613585,7.4418E-11,1.86389E-11,1,5.57795E-11,1.81092E-11,1.3524E-17,2.70242E-13,1.8374E-13,7.569E-14
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrecPower4",0.2,0.999947,5.28953E-05,0.7,7.566E-11,1.47537E-11,1,5.28953E-05,9.63119E-06,4,4,0.683984,0,0,0,1,0,1,1,0.138189,0.100001,,,1.36265E-11,,,,,9.97136E-18,8.70782E-13,2.56E-13,0.594487,9.99995,9.99996,19.9999,9.28955E-05,9.99995,9.99996,4.81723E-11,1.05E-11,3.156E-11,4.2057E-11,9.62365E-12,2.09136E-11,8.32643E-05,8.32644E-05,4.00002E-05,4.32641E-05,5.827E-11,4.32641E-05,0,1.3626E-11,0.100001,9.97136E-18,8.70782E-13,1.96673E-18,1.24813E-06,0,-0.307004,0.0727414,0.140425,0.224402,0.295086,0.267346,0.00640643,0.064952,0.259102,0.410441,0.259099,7.5657E-11,1.47537E-11,1,6.09032E-11,1.36265E-11,9.97136E-18,8.70782E-13,1.0398E-13,1.524E-13
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrecPower5",0.2,0.999946,5.3947E-05,0.9,8.127E-11,1.19416E-11,1,5.3947E-05,1.07584E-05,5,4,0.86689,0,0,0,0,1,1,1,0.127626,0.100001,,,1.12816E-11,,,,,8.85043E-18,6.00992E-13,5.9E-14,0.843471,9.99995,9.99996,19.9999,9.39472E-05,9.99995,9.99996,4.68839E-11,1.028E-11,2.92E-11,3.9481E-11,9.28877E-12,1.30771E-11,8.31888E-05,8.31888E-05,4.00002E-05,4.31886E-05,6.2168E-11,4.31885E-05,0,1.1282E-11,0.100001,8.85043E-18,6.00992E-13,3.59114E-19,1.3082E-06,0,-0.560323,0.0315593,0.0866004,0.19596,0.334492,0.351388,0.000331572,0.00864401,0.0876375,0.349595,0.553792,8.1267E-11,1.19416E-11,1,6.93253E-11,1.12816E-11,8.85043E-18,6.00992E-13,9.2345E-15,4.976E-14
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,1.10043E-11,0.5,5.49995E-05,4.9995E-06,3,0,1.71665,0.200001,0.2,0.199999,0.2,0.200001,1,1,0.9,0.9,,,1.10043E-11,,,,,8.81049E-25,8.80696E-18,1.76E-24,1,9.99998,9.99945,19.9994,0.000576999,9.99998,9.99945,2.19998E-05,7.703E-12,2.2E-05,2.19998E-5,5.39211E-12,8.79994E-06,0.00055,0.000572,0.0005,5E-05,5E-05,0,0,1.1004E-11,0.9,8.81049E-25,8.80696E-18,1.7621E-24,1,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,5.49995E-5,1.10043E-11,0.999945,5.49995E-05,1.10043E-11,8.81049E-25,8.80696E-18,2.2306E-40,1.762E-24
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrecLevel1",2E-07,0.999906,9.40985E-05,0.5,9.4098E-5,1.88272E-11,1,9.40985E-05,9.99916E-06,3,1,1.46099,0.200001,0.199999,0.199999,0.199999,0.200002,1,1,0.9,0.9,,,1.88272E-11,,,,,1.50738E-24,1.50678E-17,3.01E-24,1,9.99996,9.9999,19.9999,0.000141738,9.99996,9.9999,3.76394E-05,2.1084E-5,2.9206E-5,5.02899E-5,2.10842E-05,1.16823E-05,9.40993E-05,0.000131739,1E-05,8.40993E-05,6.51667E-05,1.89326E-05,0,1.8827E-11,0.9,1.50738E-24,1.50678E-17,3.01477E-24,0.775935,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,9.40984E-5,1.88272E-11,0.999906,9.40984E-05,1.88272E-11,1.50738E-24,1.50678E-17,3.4401E-40,3.015E-24
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrecLevel2",2E-07,0.999919,8.08369E-05,0.5,8.0837E-5,1.61739E-11,1,8.08369E-05,9.99929E-06,3,2,1.18788,0.2,0.2,0.2,0.199999,0.200001,1,1,0.9,0.389937,,,5.86174E-12,,,,,5.49701E-12,2.82809E-12,1.99E-12,0.585723,9.99997,9.9999,19.9999,0.000133172,9.99997,9.9999,3.23348E-05,3.5555E-5,1.8113E-5,5.36679E-5,3.55552E-05,7.24509E-06,9.08376E-05,0.000123172,2E-05,7.08376E-05,3.93773E-05,3.14604E-05,0,5.8617E-12,0.899999,5.49701E-12,2.82809E-12,1.32424E-12,0.560162,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,8.08369E-5,1.61739E-11,0.999919,8.08369E-05,5.86174E-12,5.49701E-12,2.82809E-12,8.2317E-13,1.164E-12
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrecLevel3",2E-07,0.99993,7.04259E-05,0.500001,3.9374E-5,1.80796E-05,1,7.04259E-05,9.9994E-06,3,3,0.888954,0.2,0.199999,0.2,0.2,0.200001,1,1,0.165723,0.1,,,1.57023E-05,,,,,9.56575E-12,1.75335E-06,6.239E-7,0.451983,9.99993,9.99993,19.9999,0.00013837,9.99993,9.99993,3.79441E-05,1.6124E-5,1.6076E-5,3.22001E-5,1.58381E-05,1.61144E-05,9.04265E-05,0.000128371,3E-05,6.04265E-05,2.08729E-05,3.95535E-05,0,1.57023E-5,0.1,9.56575E-12,1.75335E-06,6.00231E-12,0.35353,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,3.93736E-5,1.80796E-05,0.999961,2.1294E-05,1.57023E-05,9.56575E-12,1.75335E-06,3.41902E-7,2.8199E-7
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrecLevel4",1,0.999937,6.32063E-05,0.500001,1.265E-11,1.26463E-11,1,6.32063E-05,9.99947E-06,3,4,0.544165,0.2,0.199999,0.199999,0.2,0.200002,1,1,0.1,0.1,,,1.26463E-11,,,,,1.01211E-17,1.01252E-24,2.03E-24,0,9.99994,9.99996,19.9999,0.000103206,9.99994,9.99996,2.02341E-11,1.138E-11,0,1.1382E-11,1.02435E-11,0,9.32069E-05,9.32069E-05,4E-05,5.32069E-05,0,5.32069E-05,0,1.2646E-11,0.1,1.01211E-17,1.01252E-24,2.02503E-24,0,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,1.2646E-11,1.26463E-11,1,2.53028E-18,1.26463E-11,1.01211E-17,1.01252E-24,2.025E-24,0
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","Rounds1",2E-11,0,1,0.462641,1,1,1,1,0.154673,2.81321,3.77758,0.592193,0.219417,0.223094,0.229208,0.181431,0.146851,1,1,0.114619,0.100001,,,0.970754,,,,,8.07618E-07,0.0215702,0.007675,0.451984,8.3186,9.07522,17.3938,2.60618,8.3186,9.07522,1.60614,0.864241,0.0936885,0.95793,0.790742,0.148886,0.845365,2.45151,3.77758E-05,0.845327,0.0555366,0.789791,0,0.970754,0.100001,8.07618E-07,0.0215702,9.01332E-08,0.065401,0,0.271201,0.167234,0.190345,0.292781,0.213228,0.136412,0.203072,0.263091,0.281731,0.14494,0.107167,1,1,0,0,0.970754,8.07618E-07,0.0215702,0.00420618,0.0034691
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","Truly Liable",5E-11,0,1,0.594771,0.995866,0.0209966,1,1,0.109702,3.47386,0.941065,1.57611,0.093484,0.157071,0.210174,0.260647,0.278624,1,1,0.267976,0.100007,,,0.0139408,,,,,8.54586E-09,0.00581056,0.001245,0.641059,9.57584,8.99961,18.5755,1.42455,9.57584,8.99961,0.424539,0.0060854,0.42416,0.430245,0.0063052,0.207912,0.890307,1.31485,9.41065E-06,0.890298,0.890298,0,0,0.0139408,0.10001,8.54586E-09,0.00581056,1.06847E-08,1,0,-1.06478E-14,0.102668,0.169452,0.230512,0.269094,0.228274,0.102668,0.169452,0.230512,0.269094,0.228274,0.995866,0.0209966,0.00413362,0.97487,0.0139408,8.54586E-09,0.00581056,0.00044696,0.0007983
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","Truly Not Liable",6.3E-5,0,1,0.454165,4.2851E-7,2.40483E-07,1,1,0.158204,2.77083,4,0.510732,0.260123,0.217707,0.184094,0.167373,0.170703,1,1,0.103887,0.1,,,2.38613E-07,,,,,2.00960E-13,8.93178E-10,9.77E-10,0.258822,9,9.99996,19,1.00004,9,9.99996,4.60765E-07,4.0553E-7,0,4.05528E-7,3.8644E-07,0,0.841836,0.841837,4E-05,0.841796,0,0.841796,0,2.38613E-7,0.1,2.00960E-13,8.93178E-10,1.46286E-14,0,0,-4.11193E-15,0.215069,0.244791,0.21592,0.186399,0.137821,0.215069,0.244791,0.21592,0.186399,0.137821,4.28509E-7,2.40483E-07,1,1.88026E-07,2.38613E-07,2.00960E-13,8.93178E-10,7.2406E-10,2.528E-10
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","Liability Strength1",0.2,0.999918,8.2207E-05,0.1,8.072E-11,1.78426E-11,1,8.2207E-05,1.07582E-05,1,4,0.26301,1,0,0,0,0,1,1,0.100071,0.100001,,,1.78401E-11,,,,,1.73823E-17,1.05649E-16,2.39E-15,0.0157558,9.99992,9.99996,19.9999,0.000122207,9.99992,9.99996,5.37026E-11,5.526E-11,9.472E-12,6.4732E-11,5.36542E-11,3.78863E-12,0.000111449,0.000111449,4.00002E-05,7.14488E-05,2.15265E-11,7.14488E-05,0,1.784E-11,0.100001,1.73823E-17,1.05649E-16,3.35663E-19,2.8804E-07,0,0.560315,0.351393,0.334491,0.195957,0.0865993,0.0315592,0.553794,0.349595,0.0876364,0.00864381,0.000331562,8.0724E-11,1.78426E-11,1,6.28811E-11,1.78401E-11,1.73823E-17,1.05649E-16,2.3561E-15,3.772E-17
"Risk Neutral CM 4 FSM 0.5 DM 1 LT 1 UPC 1E-05","0","33","Liability Strength2",0.2,0.999931,6.88024E-05,0.3,7.56E-11,1.81417E-11,1,6.88024E-05,9.63105E-06,2,4,0.383577,0,1,0,0,0,1,1,0.101622,0.100001,,,1.80828E-11,,,,,1.59462E-17,1.19275E-14,4.69E-14,0.0892078,9.99993,9.99996,19.9999,0.000108803,9.99993,9.99996,5.20489E-11,3.401E-11,1.591E-11,4.9924E-11,3.24104E-11,6.36565E-12,9.91715E-05,9.91716E-05,4.00002E-05,5.91714E-05,3.5931400000000006E-11,5.91713E-05,0,1.8083E-11,0.100001,1.59462E-17,1.19275E-14,1.44650E-18,5.78253E-07,0,0.30701,0.267345,0.295088,0.224401,0.140425,0.0727416,0.2591,0.410442,0.2591,0.064951,0.0064063,7.5603E-11,1.81417E-11,1,5.74616E-11,1.80828E-11,1.59462E-17,1.19275E-14,4.2734E-14,4.186E-15
