"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 1 FSM 0.5 LT 0.8","0","NaN","37","All",1,0.999937,6.32063E-05,0.500001,8.087E-11,1.91581E-11,1,6.32063E-05,9.99947E-06,3,4,0.544166,0.2,0.199999,0.199999,0.2,0.200002,1,1,0.166239,0.199678,,,1.84998E-11,,,,,1.29679E-17,8.10995E-14,5.77E-13,0.601915,9.99994,9.99996,19.9999,0.000103207,1000,1000,1.39496E-11,8.725E-12,1.0793E-5,1.07928E-5,5.67162E-12,1.07928E-05,9.3207E-05,9.32071E-05,4.00002E-05,5.32069E-05,8.6424E-06,4.45645E-05,0,1.85E-11,0.171676,1.29679E-17,8.10995E-14,1.18293E-19,0.170755,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,8.0867E-11,1.91581E-11,1,6.1709E-11,1.84998E-11,1.29679E-17,8.10995E-14,2.298E-13,3.475E-13
"MODRA CM 1 FSM 0.5 LT 0.8","0","NaN","37","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,4,0.544168,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,4.00002E-05,1000,1000,0,0,0,0,0,0,4.00002E-05,4.00002E-05,4.00002E-05,0,0,0,0,0,,0,0,0,,0,0,0.176196,0.215678,0.216243,0.215682,0.176201,0.176196,0.215678,0.216243,0.215682,0.176201,0,0,1,0,0,0,0,0,0
"MODRA CM 1 FSM 0.5 LT 0.8","0","NaN","37","DisputeArises",6.3E-5,0,1,0.454845,1.2794E-6,3.03105E-07,1,1,0.158204,2.77422,4,0.511241,0.259785,0.216848,0.183479,0.169133,0.170755,1,1,0.166239,0.199678,,,2.92688E-07,,,,,2.05168E-13,1.28309E-09,9.133E-9,0.601915,9,9.99996,19,1.00004,998.808,1000,2.20699E-07,1.3805E-7,0.170755,0.170755,8.97318E-08,0.170754,0.841836,0.841837,4E-05,0.841796,0.136733,0.705063,0,2.92688E-7,0.171676,2.05168E-13,1.28309E-09,1.87155E-15,0.170755,0,-6.05331E-15,0.215069,0.244791,0.21592,0.186399,0.137821,0.215069,0.244791,0.21592,0.186399,0.137821,1.27942E-6,3.03105E-07,0.999999,9.76311E-07,2.92688E-07,2.05168E-13,1.28309E-09,3.63566E-9,5.4972E-9
"MODRA CM 1 FSM 0.5 LT 0.8","0","NaN","37","PFiles",8E-11,0,1,0.49208,1,0.236909,1,1,0.119341,2.9604,1.67427,1.24517,0.216218,0.201527,0.190852,0.188444,0.202959,1,1,0.166239,0.199678,,,0.228767,,,,,1.60361E-07,0.00100287,0.007138,0.601915,9.68348,9.144,18.8275,1.17252,999.649,999.016,0.1725,0.107897,0.123757,0.231654,0.070135,0.0590804,0.880676,1.05318,1.67427E-05,0.880659,0.688536,0.192123,0,0.228767,0.171676,1.60361E-07,0.00100287,1.46281E-09,0.77714,0,0.0291556,0.163095,0.235389,0.223656,0.211181,0.16668,0.183073,0.222618,0.21816,0.209728,0.166421,1,0.236909,0,0.763091,0.228767,1.60361E-07,0.00100287,0.00284166,0.0042967
"MODRA CM 1 FSM 0.5 LT 0.8","0","NaN","37","DAnswers",2E-11,0,1,0.4314,1,1,1,1,0.150514,2.657,3.6601,0.599889,0.245542,0.255612,0.219745,0.154506,0.124596,1,1,0.166239,0.199678,,,0.965635,,,,,6.76888E-07,0.00423316,0.030131,0.601915,8.98605,9.60788,18.5939,1.40606,998.65,999.688,0.406026,0.248652,0.220959,0.46961,0.0892565,0.219238,0.849522,1.25555,3.6601E-05,0.849486,0.221636,0.627849,0,0.965635,0.171676,6.76888E-07,0.00423316,6.17459E-09,0.266086,0,0.245282,0.141968,0.312669,0.248548,0.181013,0.115803,0.226294,0.281673,0.278015,0.123042,0.0909758,1,1,0,0,0.965635,6.76888E-07,0.00423316,0.0119947,0.0181363
"MODRA CM 1 FSM 0.5 LT 0.8","0","NaN","37","Litigated",2E-11,0,1,0.4314,1,1,1,1,0.150514,2.657,3.6601,0.599889,0.245542,0.255612,0.219745,0.154506,0.124596,1,1,0.166239,0.199678,,,0.965635,,,,,6.76888E-07,0.00423316,0.030131,0.601915,8.98605,9.60788,18.5939,1.40606,998.65,999.688,0.406026,0.248652,0.220959,0.46961,0.0892565,0.219238,0.849522,1.25555,3.6601E-05,0.849486,0.221636,0.627849,0,0.965635,0.171676,6.76888E-07,0.00423316,6.17459E-09,0.266086,0,0.245282,0.141968,0.312669,0.248548,0.181013,0.115803,0.226294,0.281673,0.278015,0.123042,0.0909758,1,1,0,0,0.965635,6.76888E-07,0.00423316,0.0119947,0.0181363
"MODRA CM 1 FSM 0.5 LT 0.8","0","NaN","37","Not Litigated",1,0.999937,6.32063E-05,0.500001,6.171E-11,0,1,6.32063E-05,9.99946E-06,3,4,0.544166,0.2,0.199999,0.199999,0.2,0.200002,1,1,,,,,0,,,,,0,0,0,,9.99994,9.99996,19.9999,0.000103206,1000,1000,6.1709E-12,3.962E-12,1.0793E-5,1.07928E-5,3.96163E-12,1.07928E-05,9.3207E-05,9.3207E-05,4.00002E-05,5.32068E-05,8.64239E-06,4.45645E-05,0,0,,0,0,0,0.170755,0,-4.69825E-12,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,6.1709E-11,0,1,6.1709E-11,0,0,0,0,0
"MODRA CM 1 FSM 0.5 LT 0.8","0","NaN","37","Settles",2E-11,0,1,0.428567,1,1,1,1,0.150747,2.64284,3.68359,0.589398,0.253152,0.256927,0.211124,0.151528,0.127269,1,1,0.140126,0.203225,,,1,,,,,0,0,0,,8.97168,9.62829,18.6,1.40004,998.643,999.746,0.4,0.244476,0.216437,0.460912,0.0831387,0.213287,0.84929,1.24929,3.68359E-05,0.849253,0.206726,0.642528,0,1,0.171676,0,0,0,0.248878,0,0.171467,0.14702,0.323796,0.257393,0.16014,0.111652,0.226866,0.267974,0.283525,0.127421,0.0942134,1,1,0,0,1,0,0,0,0
"MODRA CM 1 FSM 0.5 LT 0.8","0","NaN","37","Tried",6E-13,0,1,0.490436,1,1,1,1,0.142438,2.95218,3,0.873719,0.0359735,0.243328,0.48253,0.208878,0.0292897,1,1,0.9,0.100001,,,0,,,,,0,0,1,0.601915,9.33249,9.06748,18.4,1.60003,998.685,998.045,0.6,0.383082,0.370079,0.75316,0.283507,0.435374,0.857592,1.45759,3E-05,0.857562,0.617195,0.240368,0,0,,0,0,0,0.720698,0,2.456,7.54470E-13,1.45518E-12,1.08720E-12,0.783756,0.216244,0.239761,0.760237,1.20023E-06,6.53894E-13,4.8348E-13,1,1,0,0,0,0,0,0.398085,0.601915
"MODRA CM 1 FSM 0.5 LT 0.8","0","NaN","37","PWins",3E-13,0,1,0.551474,1,1,1,1,0.143369,3.25737,3,0.934794,0.00655345,0.1309,0.508822,0.306074,0.0476513,1,1,0.9,0.100001,,,0,,,,,0,0,1,1,9.85,8.54997,18.4,1.60003,999.935,996.796,0.6,0.587453,0.129382,0.716835,0.463661,0.0194073,0.856661,1.45666,3E-05,0.856631,0.738384,0.118247,0,0,,0,0,0,0.862547,0,2.44905,1.40303E-15,2.33231E-13,2.40074E-13,0.733898,0.266102,0.18295,0.817048,1.6072E-06,8.56359E-14,1.07022E-13,1,1,0,0,0,0,0,0,1
