"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","All",1,0.999927,7.34695E-05,0.500001,5.5471E-7,5.54674E-07,1,7.34695E-05,9.99936E-06,3,2.60812,0.825592,0.2,0.199999,0.199999,0.2,0.200002,1,1,0.899975,0.768658,,,4.63621E-07,,,,,1.01465E-17,5.26975E-19,9.105E-8,0.475015,9.99993,9.99997,19.9999,0.000105007,1000,1000,2.40084E-07,3.1077E-7,1.3697E-5,1.40076E-5,3.19651E-07,1.36447E-05,9.47678E-05,9.50079E-05,3.12976E-05,6.34702E-05,1.162E-05,5.18502E-05,0,4.63621E-7,0.899974,1.01465E-17,5.26975E-19,1.53004E-24,0.18899,0,1.00781E-15,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,5.54709E-7,5.54674E-07,0.999999,3.48434E-11,4.63621E-07,1.01465E-17,5.26975E-19,4.78014E-8,4.3252E-8
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","NoDispute",0.9999,1,0,0.500003,0,0,1,0,0,3.00002,2.60813,0.825593,0.199997,0.199998,0.2,0.200002,0.200003,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.12977E-05,1000,1000,0,0,0,0,0,0,3.12977E-05,3.12977E-05,3.12977E-05,0,0,0,0,0,,0,0,0,,0,-1.95031E-06,0.176196,0.215678,0.216243,0.215682,0.1762,0.176195,0.215678,0.216244,0.215682,0.176201,0,0,1,0,0,0,0,0,0
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","DisputeArises",7.3E-5,0,1,0.462851,0.0075502,0.00754972,1,1,0.136102,2.81426,2.53592,0.809616,0.245132,0.217964,0.189394,0.172537,0.174974,1,1,0.899975,0.768658,,,0.00631039,,,,,1.38105E-13,7.17270E-15,0.001239,0.475015,9.00463,9.99208,18.9967,1.0033,998.814,999.989,0.0032678,0.0042299,0.186428,0.190658,0.0043508,0.18572,0.863928,0.867196,3.0431E-05,0.863898,0.158161,0.705737,0,0.00631039,0.899974,1.38105E-13,7.17270E-15,2.08256E-20,0.18899,0,0.0265439,0.208619,0.240426,0.216032,0.190836,0.144086,0.212844,0.251237,0.206813,0.186484,0.142621,0.00755019,0.00754972,0.99245,4.74256E-07,0.00631039,1.38105E-13,7.17270E-15,0.00065063,0.0005887
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","PFiles",5.5E-7,0,1,0.599031,1,0.999937,1,1,0.128025,3.49516,1.9999,1.08807,0.00416307,0.0806361,0.423046,0.400191,0.0919635,1,1,0.899975,0.768658,,,0.835792,,,,,1.82916E-11,9.50002E-13,0.164145,0.475015,9.61259,8.95458,18.5672,1.43283,999.591,998.493,0.43281,0.560242,0.15284,0.713082,0.57625,0.0589815,0.871999,1.30481,2.39988E-05,0.871975,0.428962,0.443012,0,0.835792,0.899974,1.82916E-11,9.50002E-13,2.75828E-18,0.492179,0,3.16383,1.87613E-05,2.24393E-05,2.1635E-05,2.07397E-05,0.999916,0.16416,0.835778,2.19698E-05,2.18859E-05,1.79907E-05,1,0.999937,0,6.28137E-05,0.835792,1.82916E-11,9.50002E-13,0.0861739,0.0779715
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","DAnswers",5.5E-7,0,1,0.599033,1,1,1,1,0.128027,3.49517,2,1.08805,0.00415411,0.0806312,0.423061,0.400202,0.0919518,1,1,0.899975,0.768658,,,0.835844,,,,,1.82927E-11,9.50061E-13,0.164156,0.475015,9.61257,8.95458,18.5671,1.43286,999.591,998.493,0.432831,0.560267,0.152845,0.713112,0.576277,0.0589847,0.871997,1.30483,2.4E-05,0.871973,0.428941,0.443032,0,0.835844,0.899974,1.82927E-11,9.50061E-13,2.75845E-18,0.492157,0,3.16404,1.04609E-05,1.10929E-05,8.4329E-06,6.13701E-06,0.999964,0.164163,0.835822,6.0601E-06,4.94213E-06,3.77969E-06,1,1,0,0,0.835844,1.82927E-11,9.50061E-13,0.0861793,0.0779764
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","Litigated",5.5E-7,0,1,0.599033,1,1,1,1,0.128027,3.49517,2,1.08805,0.00415411,0.0806312,0.423061,0.400202,0.0919518,1,1,0.899975,0.768658,,,0.835844,,,,,1.82927E-11,9.50061E-13,0.164156,0.475015,9.61257,8.95458,18.5671,1.43286,999.591,998.493,0.432831,0.560267,0.152845,0.713112,0.576277,0.0589847,0.871997,1.30483,2.4E-05,0.871973,0.428941,0.443032,0,0.835844,0.899974,1.82927E-11,9.50061E-13,2.75845E-18,0.492157,0,3.16404,1.04609E-05,1.10929E-05,8.4329E-06,6.13701E-06,0.999964,0.164163,0.835822,6.0601E-06,4.94213E-06,3.77969E-06,1,1,0,0,0.835844,1.82927E-11,9.50061E-13,0.0861793,0.0779764
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","Not Litigated",1,0.999927,7.29149E-05,0.500001,3.484E-11,0,1,7.29149E-05,9.92836E-06,3,2.60812,0.825592,0.2,0.199999,0.199999,0.2,0.200002,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99997,19.9999,0.000104213,1000,1000,3.48434E-12,5.202E-12,1.3612E-5,1.3612E-05,5.20232E-12,1.3612E-05,9.42842E-05,9.42842E-05,3.12976E-05,6.29865E-05,1.13821E-05,5.16044E-05,0,0,,0,0,0,0.186684,0,-1.75501E-06,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,3.4843E-11,0,1,3.48434E-11,0,0,0,0,0
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","Settles",4.6E-7,0,1,0.618662,1,1,1,1,0.128798,3.59331,2,1.10689,0.00156123,0.0548546,0.398991,0.4379,0.106694,1,1,0.89997,0.899978,,,1,,,,,0,0,0,,9.69997,8.9,18.6,1.40002,999.847,998.503,0.4,0.555384,0.163384,0.718768,0.556456,0.049021,0.871226,1.27123,2.40001E-05,0.871202,0.474452,0.39675,0,1,0.899974,0,0,0,0.544595,0,2.99987,1.25153E-05,1.05965E-05,8.90647E-06,7.01761E-06,0.999961,1.00797E-05,0.999972,7.25027E-06,5.91274E-06,4.522E-06,1,1,0,0,1,0,0,0,0
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","Tried",9.1E-8,0,1,0.499088,1,1,1,1,0.124099,2.99544,1.99998,0.992118,0.0173565,0.21188,0.54562,0.208255,0.016889,1,1,0.9,0.100001,,,0,,,,,0,0,1,0.475015,9.16752,9.23246,18.4,1.60002,998.287,998.444,0.6,0.585131,0.0991805,0.684312,0.677201,0.109718,0.875925,1.47593,2.39997E-05,0.875901,0.197213,0.678688,0,0,,0,0,0,0.225155,0,3.99994,6.05124E-18,1.36205E-05,6.02159E-06,1.65317E-06,0.999979,0.999996,4.0749E-06,2.33408E-12,4.82087E-18,3.68695E-18,1,1,0,0,0,0,0,0.524985,0.475015
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","PWins",4.3E-8,0,1,0.56197,1,1,1,1,0.124099,3.30985,1.99998,1.05292,0.00191597,0.087524,0.542498,0.334918,0.0331438,1,1,0.9,0.100002,,,0,,,,,0,0,1,1,9.85,8.54998,18.4,1.60002,999.935,996.796,0.6,1.08192,0.0552113,1.13714,1.40316,0.00828169,0.875925,1.47593,2.39998E-05,0.875901,0.322398,0.553504,0,0,,0,0,0,0.368075,0,3.99995,2.07494E-18,1.12427E-05,6.52289E-06,2.33095E-06,0.99998,0.999994,5.58991E-06,3.91577E-12,1.50338E-18,1.84975E-18,1,1,0,0,0,0,0,0,1
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","DWins",4.8E-8,0,1,0.442192,1,1,1,1,0.124099,2.71096,1.99998,0.937107,0.0313273,0.324399,0.548444,0.0936486,0.00218149,1,1,0.9,0.100001,,,0,,,,,0,0,1,0,8.55,9.84998,18.4,1.60002,996.796,999.935,0.6,0.135624,0.138965,0.274589,0.0203437,0.201499,0.875925,1.47593,2.39997E-05,0.875901,0.0839444,0.791957,0,0,,0,0,0,0.0958376,0,3.99994,9.64907E-18,1.5772E-05,5.56802E-06,1.03991E-06,0.999978,0.999997,2.70409E-06,9.02932E-13,7.82259E-18,5.34928E-18,1,1,0,0,0,0,0,1,0
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","Abandoned",1E-17,0,1,0.462013,1,1,1,1,0.135743,2.81007,2.42806,0.824863,0.292435,0.173895,0.158344,0.181823,0.193504,1,1,0.618899,0.10375,,,0,,,,,0.950628,0.0493723,0,,8.84937,9.7506,18.6,1.40003,998.218,999.82,0.4,0.179743,0.269961,0.449703,0.0646122,0.318856,0.864286,1.26429,2.91368E-05,0.864257,0.208483,0.655774,0,0,,0.950628,0.0493723,1.4335E-07,0.246205,0,0.0839551,0.258005,0.196038,0.196052,0.18715,0.162755,0.398167,0.00695555,0.232132,0.205546,0.1572,1,1,0,0,0,0.950628,0.0493723,0,0
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","PrecPower1",0.2,0.99991,9.00486E-05,0.1,1.1546E-8,1.15209E-08,1,9.00486E-05,1.0287E-05,1,2.09661,0.582005,1,0,0,0,0,1,1,0.89804,0.35006,,,3.61911E-09,,,,,1.45925E-17,1.01401E-18,7.902E-9,0.0524367,9.99991,9.99997,19.9999,0.000115214,1000,1000,6.19128E-09,5.712E-09,0,5.71203E-9,5.41681E-09,0,0.000104921,0.000104927,2.51595E-05,7.97616E-05,0,7.97616E-05,0,3.61911E-9,0.894895,1.45925E-17,1.01401E-18,1.27720E-24,0,0,0.560309,0.351395,0.334491,0.195956,0.0865985,0.0315589,0.553794,0.349594,0.0876367,0.00864383,0.000331562,1.15465E-8,1.15209E-08,1,2.5566E-11,3.61911E-09,1.45925E-17,1.01401E-18,7.48745E-9,4.143E-10
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","PrecPower2",0.2,0.99992,8.00688E-05,0.3,2.2365E-7,2.23621E-07,1,8.00688E-05,9.71123E-06,2,2.33046,0.722837,0,1,0,0,0,1,1,0.899931,0.554874,,,1.27159E-07,,,,,8.48879E-18,7.91555E-19,9.646E-8,0.196221,9.99992,9.99997,19.9999,0.000108143,1000,1000,1.08743E-07,1.7893E-7,1.006E-11,1.78938E-7,1.95372E-07,6.76530E-12,9.83232E-05,9.8432E-05,2.79657E-05,7.03575E-05,3.69319E-11,7.03575E-05,0,1.27159E-7,0.899907,8.48879E-18,7.91555E-19,1.00361E-24,5.10837E-07,0,0.307007,0.267345,0.295089,0.224401,0.140424,0.072741,0.259101,0.410442,0.2591,0.064951,0.00640629,2.23649E-7,2.23621E-07,1,2.77558E-11,1.27159E-07,8.48879E-18,7.91555E-19,7.75338E-8,1.8928E-8
"MODRA CM 1 FSM 0.5 UPC 1.2E-05","3.573E-08","0.9212","38","PrecPower3",0.2,0.99993,6.95736E-05,0.5,1.1733E-6,1.17331E-06,1,6.95736E-05,9.47965E-06,3,2.69387,0.8133,0,0,1,0,0,1,1,0.89999,0.730625,,,9.24906E-07,,,,,8.04178E-18,4.08645E-19,2.484E-7,0.472297,9.99993,9.99997,19.9999,0.000102419,1000,1000,5.19007E-07,1.2072E-6,5.061E-12,1.20716E-6,1.36873E-06,1.20467E-12,9.24205E-05,9.29395E-05,3.23266E-05,6.00939E-05,3.43758E-11,6.00939E-05,0,9.24906E-7,0.899989,8.04178E-18,4.08645E-19,1.45871E-24,5.47869E-07,0,8.67216E-06,0.157952,0.221799,0.240496,0.221799,0.157954,0.0613597,0.244772,0.387741,0.244769,0.0613584,1.17334E-6,1.17331E-06,0.999999,3.31792E-11,9.24906E-07,8.04178E-18,4.08645E-19,1.31083E-7,1.1732E-7
