Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000008795,1E-05,0,1,0.025,0.025,0.05,0,1.10001
0.000020246,1E-05,0,1,0.025,0.025,0.05,0.05,1.15001
0.000000571,1E-05,1,0,0.025,0.025,0.05,0.05,1.15001
0.321285143,1E-05,0,0,0,0,0,0,1E-05
0.000013950,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000000712,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.178670581,2E-05,0,0,0,0,0,0,2E-05
0.000000657,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000015834,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000002177,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.269963351,3E-05,0,0,0,0,0,0,3E-05
0.000000266,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.000012540,4E-05,0,1,0.025,0.025,0.05,0.05,1.15004
0.230005174,4E-05,0,0,0,0,0,0,4E-05
