"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 0.25 PCPM 1 FSM 0 DM 1 LT 1 UPC 1E-05","1.568E-07","0.9639","62","All",1,0.99992,7.97956E-05,0.8,7.9796E-5,7.97955E-05,1,7.97956E-05,1.0016E-05,4.5,3.21562,0.669028,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.104139,0.100001,,,7.81442E-05,,,,,3.84384E-12,6.84399E-14,1.651E-6,0.293322,9.99992,9.99996,19.9999,0.000120014,1000,1000,8.06212E-06,1.2232E-5,1.8986E-7,1.24218E-5,2.23275E-06,1.87673E-07,0.000101936,0.000109998,3.21564E-05,6.97795E-05,2.28719E-07,6.95508E-05,0,7.81442E-5,0.1,3.84384E-12,6.84399E-14,7.16766E-19,0.00324874,0,-3.70073E-15,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,7.97955E-5,7.97955E-05,0.99992,1.59655E-11,7.81442E-05,3.84384E-12,6.84399E-14,1.16695E-6,4.8437E-7
"MODRA CM 0.25 PCPM 1 FSM 0 DM 1 LT 1 UPC 1E-05","1.568E-07","0.9639","62","NoDispute",0.9999,1,0,0.800006,0,0,1,0,0,4.50003,3.21563,0.669029,0.124998,0.124998,0.124999,0.125,0.125,0.125001,0.125002,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.21565E-05,1000,1000,0,0,0,0,0,0,3.21565E-05,3.21565E-05,3.21565E-05,0,0,0,0,0,,0,0,0,,0,-2.8692E-06,0.17737,0.214816,0.21562,0.214819,0.177375,0.17737,0.214814,0.215621,0.21482,0.177375,0,0,1,0,0,0,0,0,0
"MODRA CM 0.25 PCPM 1 FSM 0 DM 1 LT 1 UPC 1E-05","1.568E-07","0.9639","62","DisputeArises",8E-05,0,1,0.726633,1,1,1,1,0.125521,4.13317,3.06752,0.650506,0.166526,0.149819,0.133594,0.120675,0.111232,0.106133,0.105601,0.106419,1,1,0.104139,0.100001,,,0.979305,,,,,4.81711E-08,8.5769E-10,0.020694,0.293322,9.05348,9.84545,18.8989,1.10107,998.94,999.927,0.101035,0.153291,0.0023793,0.15567,0.0279809,0.00235192,0.874509,0.975544,3.06752E-05,0.874479,0.00286631,0.871612,0,0.979305,0.1,4.81711E-08,8.5769E-10,8.98253E-15,0.00324874,0,0.035954,0.207967,0.237893,0.215473,0.191686,0.146981,0.213686,0.252553,0.202973,0.185783,0.145004,1,1,2.0008E-07,2.0008E-07,0.979305,4.81711E-08,8.5769E-10,0.0146242,0.0060701
"MODRA CM 0.25 PCPM 1 FSM 0 DM 1 LT 1 UPC 1E-05","1.568E-07","0.9639","62","PFiles",8E-05,0,1,0.726633,1,1,1,1,0.125521,4.13317,3.06752,0.650506,0.166526,0.149819,0.133594,0.120675,0.111232,0.106133,0.105601,0.106419,1,1,0.104139,0.100001,,,0.979305,,,,,4.81711E-08,8.57691E-10,0.020694,0.293322,9.05348,9.84545,18.8989,1.10107,998.94,999.927,0.101035,0.153291,0.0023793,0.15567,0.0279809,0.00235192,0.874509,0.975544,3.06752E-05,0.874479,0.00286631,0.871612,0,0.979305,0.1,4.81711E-08,8.57691E-10,8.98253E-15,0.00324874,0,0.035954,0.207967,0.237893,0.215473,0.191686,0.146981,0.213686,0.252553,0.202973,0.185783,0.145004,1,1,0,2.0008E-07,0.979305,4.81711E-08,8.57691E-10,0.0146242,0.0060701
"MODRA CM 0.25 PCPM 1 FSM 0 DM 1 LT 1 UPC 1E-05","1.568E-07","0.9639","62","DAnswers",8E-05,0,1,0.726633,1,1,1,1,0.125521,4.13317,3.06752,0.650506,0.166526,0.149819,0.133594,0.120675,0.111232,0.106133,0.105601,0.106419,1,1,0.104139,0.100001,,,0.979306,,,,,4.81711E-08,8.57691E-10,0.020694,0.293322,9.05348,9.84545,18.8989,1.10107,998.94,999.927,0.101035,0.153291,0.0023793,0.15567,0.0279807,0.00235192,0.874509,0.975544,3.06752E-05,0.874479,0.00286631,0.871612,0,0.979306,0.1,4.81711E-08,8.57691E-10,8.98253E-15,0.00324874,0,0.035954,0.207967,0.237893,0.215473,0.191686,0.146981,0.213686,0.252553,0.202973,0.185783,0.145004,1,1,0,0,0.979306,4.81711E-08,8.57691E-10,0.0146242,0.0060701
"MODRA CM 0.25 PCPM 1 FSM 0 DM 1 LT 1 UPC 1E-05","1.568E-07","0.9639","62","Litigated",8E-05,0,1,0.726633,1,1,1,1,0.125521,4.13317,3.06752,0.650506,0.166526,0.149819,0.133594,0.120675,0.111232,0.106133,0.105601,0.106419,1,1,0.104139,0.100001,,,0.979306,,,,,4.81711E-08,8.57691E-10,0.020694,0.293322,9.05348,9.84545,18.8989,1.10107,998.94,999.927,0.101035,0.153291,0.0023793,0.15567,0.0279807,0.00235192,0.874509,0.975544,3.06752E-05,0.874479,0.00286631,0.871612,0,0.979306,0.1,4.81711E-08,8.57691E-10,8.98253E-15,0.00324874,0,0.035954,0.207967,0.237893,0.215473,0.191686,0.146981,0.213686,0.252553,0.202973,0.185783,0.145004,1,1,0,0,0.979306,4.81711E-08,8.57691E-10,0.0146242,0.0060701
"MODRA CM 0.25 PCPM 1 FSM 0 DM 1 LT 1 UPC 1E-05","1.568E-07","0.9639","62","Not Litigated",0.9999,1,3.19335E-11,0.800006,1.597E-11,0,1,3.19335E-11,4.00834E-12,4.50003,3.21563,0.669029,0.124998,0.124998,0.124999,0.125,0.125,0.125001,0.125002,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.21565E-05,1000,1000,3.99169E-13,1.591E-11,5.317E-14,1.5968E-11,1.59149E-11,5.19043E-14,3.21565E-05,3.21565E-05,3.21565E-05,2.79252E-11,9.15314E-14,2.7833700000000002E-11,0,0,,0,0,0,0.00324874,0,-2.8692E-06,0.17737,0.214816,0.21562,0.214819,0.177375,0.17737,0.214814,0.215621,0.21482,0.177375,1.5967E-11,0,1,1.59668E-11,0,0,0,0,0
"MODRA CM 0.25 PCPM 1 FSM 0 DM 1 LT 1 UPC 1E-05","1.568E-07","0.9639","62","Settles",7.8E-5,0,1,0.723927,1,1,1,1,0.125817,4.11964,3.09008,0.646291,0.169835,0.152136,0.133833,0.118066,0.10752,0.104285,0.10614,0.108184,1,1,0.1,0.100001,,,1,,,,,0,0,0,,9.05,9.84997,18.9,1.10003,998.939,999.935,0.1,0.149829,0.0010844,0.150913,0.0224745,0.0010301,0.874213,0.974213,3.09008E-05,0.874183,0.00100738,0.873175,0,1,0.1,0,0,0,0.00114157,0,-0.0205314,0.212362,0.24292,0.220026,0.185212,0.13948,0.213825,0.241136,0.207262,0.189709,0.148068,1,1,0,0,1,0,0,0,0
"MODRA CM 0.25 PCPM 1 FSM 0 DM 1 LT 1 UPC 1E-05","1.568E-07","0.9639","62","Tried",1.7E-6,0,1,0.854693,1,1,1,1,0.111507,4.77346,2.00004,0.849977,0.00993641,0.0401706,0.122287,0.244135,0.286909,0.193589,0.0800742,0.0228984,1,1,0.300011,0.1,,,0,,,,,0,0,1,0.293322,9.21832,9.63166,18.85,1.15002,998.991,999.564,0.15,0.317096,0.0636568,0.380753,0.288546,0.0649038,0.888513,1.03851,2.00004E-05,0.888493,0.0908352,0.797658,0,0,,0,0,0,0.102965,0,2.70898,6.56205E-06,9.20012E-06,9.52041E-06,0.498026,0.501949,0.207119,0.792862,7.09777E-06,6.88398E-06,5.55365E-06,1,1,0,0,0,0,0,0.706678,0.293322
"MODRA CM 0.25 PCPM 1 FSM 0 DM 1 LT 1 UPC 1E-05","1.568E-07","0.9639","62","PWins",4.8E-7,0,1,0.941796,1,1,1,1,0.112647,5.20898,2.00001,0.893486,0.0030817,0.0169058,0.0715728,0.195636,0.301096,0.251367,0.121586,0.038755,1,1,0.300005,0.100001,,,0,,,,,0,0,1,1,9.925,8.92498,18.85,1.15002,999.97,998.585,0.15,0.914663,0.0120253,0.926688,0.971237,0.000901896,0.887373,1.03737,2.00001E-05,0.887353,0.141441,0.745912,0,0,,0,0,0,0.160337,0,2.73326,2.09183E-06,3.19576E-06,4.36738E-06,0.425229,0.574761,0.158529,0.841462,2.79413E-06,2.94615E-06,2.98382E-06,1,1,0,0,0,0,0,0,1
