"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","All",1,0.999929,7.10575E-05,0.8,3.0799E-6,3.0799E-06,1,7.10575E-05,1.00153E-05,4.5,4.60781,0.507781,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.300003,0.252437,,,2.34741E-06,,,,,6.20779E-07,4.19151E-12,1.117E-7,0.227329,9.99993,9.99995,19.9999,0.00011839,1000,1000,1.2543E-06,1.2673E-6,1.7972E-7,1.44697E-6,6.16164E-07,1.65353E-07,0.000107121,0.000108375,4.60783E-05,6.10423E-05,1.66394E-07,6.08759E-05,0,2.34741E-6,0.300003,6.20779E-07,4.19151E-12,1.2521E-14,0.00277144,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,3.07991E-6,3.0799E-06,0.999997,1.26950E-11,2.34741E-06,6.20779E-07,4.19151E-12,8.63152E-8,2.5395E-8
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","NoDispute",0.9999,1,0,0.800006,0,0,1,0,0,4.50003,4.60781,0.507783,0.124998,0.124998,0.124999,0.125,0.125,0.125001,0.125002,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99995,20,4.60783E-05,1000,1000,0,0,0,0,0,0,4.60783E-05,4.60783E-05,4.60783E-05,0,0,0,0,0,,0,0,0,,0,-1.09054E-06,0.17737,0.214816,0.21562,0.214819,0.177375,0.17737,0.214815,0.21562,0.214819,0.177375,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","DisputeArises",7.1E-5,0,1,0.718389,0.0433439,0.0433438,1,1,0.140946,4.09194,4.53935,0.483237,0.171699,0.151403,0.133402,0.12036,0.111285,0.105826,0.10379,0.102235,1,1,0.300003,0.252437,,,0.0330353,,,,,0.00873629,5.89876E-08,0.001572,0.227329,9.00144,9.98086,18.9823,1.0177,998.809,999.988,0.0176519,0.0178343,0.0025291,0.0203634,0.00867133,0.00232704,0.8591,0.876752,4.53935E-05,0.859054,0.00234169,0.856713,0,0.0330353,0.300003,0.00873629,5.89876E-08,1.7621E-10,0.00277144,0,0.0153462,0.211807,0.240162,0.215286,0.189291,0.143455,0.214204,0.246441,0.210016,0.186752,0.142587,0.0433439,0.0433438,0.956656,1.78658E-07,0.0330353,0.00873629,5.89876E-08,0.00121472,0.0003574
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","PFiles",3.1E-6,0,1,0.780751,1,0.999996,1,1,0.133312,4.40376,3.99994,0.581274,0.0162857,0.0612376,0.167101,0.284203,0.26983,0.142938,0.0471362,0.0112689,1,1,0.300003,0.252437,,,0.762167,,,,,0.201557,1.36092E-06,0.036271,0.227329,9.03328,9.55943,18.5927,1.40729,998.839,999.714,0.407253,0.411459,0.0528218,0.464281,0.200059,0.0481588,0.866728,1.27398,3.99994E-05,0.866688,0.0493486,0.817339,0,0.762167,0.300003,0.201557,1.36092E-06,4.06539E-09,0.0584118,0,2.45567,4.53547E-06,6.58473E-06,6.34902E-06,0.78207,0.217913,0.237831,0.76215,6.51773E-06,6.59857E-06,5.46537E-06,1,0.999996,0,4.12186E-06,0.762167,0.201557,1.36092E-06,0.0280252,0.0082454
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","DAnswers",3.1E-6,0,1,0.780749,1,1,1,1,0.133312,4.40375,3.99995,0.581272,0.0162857,0.0612378,0.167102,0.284204,0.269831,0.142937,0.0471352,0.0112676,1,1,0.300003,0.252437,,,0.76217,,,,,0.201558,1.36092E-06,0.036271,0.227329,9.03327,9.55943,18.5927,1.40729,998.839,999.714,0.407254,0.411461,0.0528216,0.464282,0.200059,0.0481589,0.866728,1.27398,3.99995E-05,0.866688,0.0493453,0.817343,0,0.76217,0.300003,0.201558,1.36092E-06,4.0654E-09,0.0584081,0,2.45569,4.45905E-06,6.30791E-06,5.61468E-06,0.782071,0.217912,0.237832,0.762153,6.51775E-06,5.06354E-06,3.07866E-06,1,1,0,0,0.76217,0.201558,1.36092E-06,0.0280253,0.0082454
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","Litigated",3.1E-6,0,1,0.780749,1,1,1,1,0.133312,4.40375,3.99995,0.581272,0.0162857,0.0612378,0.167102,0.284204,0.269831,0.142937,0.0471352,0.0112676,1,1,0.300003,0.252437,,,0.76217,,,,,0.201558,1.36092E-06,0.036271,0.227329,9.03327,9.55943,18.5927,1.40729,998.839,999.714,0.407254,0.411461,0.0528216,0.464282,0.200059,0.0481589,0.866728,1.27398,3.99995E-05,0.866688,0.0493453,0.817343,0,0.76217,0.300003,0.201558,1.36092E-06,4.0654E-09,0.0584081,0,2.45569,4.45905E-06,6.30791E-06,5.61468E-06,0.782071,0.217912,0.237832,0.762153,6.51775E-06,5.06354E-06,3.07866E-06,1,1,0,0,0.76217,0.201558,1.36092E-06,0.0280253,0.0082454
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","Not Litigated",1,0.999932,6.79779E-05,0.8,1.27E-11,0,1,6.79779E-05,9.6047E-06,4.5,4.60781,0.507781,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99995,19.9999,0.000114056,1000,1000,1.2695E-12,6.627E-13,1.703E-08,1.70305E-8,6.62746E-13,1.70287E-08,0.000104451,0.000104451,4.60783E-05,5.83732E-05,1.44159E-08,5.83587E-05,0,0,,0,0,0,0.000250679,0,-7.5633E-06,0.177373,0.214818,0.21562,0.214816,0.177373,0.177373,0.214816,0.21562,0.214818,0.177373,1.2695E-11,0,1,1.26950E-11,0,0,0,0,0
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","Settles",2.3E-6,0,1,0.834016,1,1,1,1,0.135222,4.67008,3.99995,0.604135,0.00574568,0.0339426,0.130604,0.279205,0.303516,0.173148,0.0593617,0.0144767,1,1,0.300002,0.300003,,,1,,,,,0,0,0,,9.1,9.49996,18.6,1.40004,999.058,999.679,0.4,0.463079,0.0664577,0.529537,0.231541,0.0598109,0.864818,1.26482,3.99995E-05,0.864778,0.0623836,0.802394,0,1,0.300003,0,0,0,0.0738436,0,2.23826,5.85046E-06,7.79158E-06,6.95795E-06,0.761657,0.238322,5.91813E-06,0.999977,7.20945E-06,5.5921E-06,4.03933E-06,1,1,0,0,1,0,0,0,0
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","Tried",1.1E-7,0,1,0.785013,1,1,1,1,0.133366,4.42507,3.9999,0.582758,0.0071413,0.0422205,0.158702,0.317619,0.301356,0.135551,0.0324651,0.00494499,1,1,0.300017,0.100012,,,0,,,,,0,0,1,0.227329,8.92733,9.47263,18.4,1.60004,998.168,999.353,0.6,0.506124,0.0344071,0.540531,0.428837,0.0404535,0.866674,1.46667,3.9999E-05,0.866634,0.0316437,0.83499,0,0,,0,0,0,0.0374304,0,3.99993,7.12584E-11,7.86665E-11,4.42918E-06,2.16416E-05,0.999974,0.999972,1.54537E-05,1.28676E-05,5.79823E-11,5.27384E-11,1,1,0,0,0,0,0,0.772671,0.227329
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","PWins",2.5E-8,0,1,0.85113,1,1,1,1,0.135792,4.75565,3.9997,0.611381,0.00278439,0.0213854,0.106283,0.279319,0.339266,0.188334,0.0533932,0.00923597,1,1,0.300054,0.100037,,,0,,,,,0,0,1,1,9.7,8.69996,18.4,1.60004,999.847,997.674,0.6,1.23731,0.0188085,1.25611,1.58969,0.00564254,0.864248,1.46425,3.9997E-05,0.864208,0.0529964,0.811212,0,0,,0,0,0,0.0626949,0,3.9998,1.28086E-10,1.59512E-10,4.33929E-06,6.3149E-05,0.999933,0.999914,4.23212E-05,4.35522E-05,1.40456E-10,1.37486E-10,1,1,0,0,0,0,0,0,1
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","DWins",8.6E-8,0,1,0.765561,1,1,1,1,0.132652,4.3278,3.99996,0.574337,0.00842316,0.0483505,0.174125,0.328888,0.290202,0.120022,0.0263078,0.00368253,1,1,0.300007,0.100004,,,0,,,,,0,0,1,0,8.7,9.69996,18.4,1.60004,997.675,999.847,0.6,0.291001,0.0389964,0.329997,0.0873002,0.0506953,0.867388,1.46739,3.99996E-05,0.867348,0.0253615,0.841986,0,0,,0,0,0,0.0299972,0,3.99997,5.45389E-11,5.48809E-11,4.45562E-06,9.42961E-06,0.999986,0.999989,7.54893E-06,3.83981E-06,3.37174E-11,2.78046E-11,1,1,0,0,0,0,0,1,0
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","Abandoned",6.2E-7,0,1,0.578564,1,1,1,1,0.126079,3.39282,3.99998,0.494552,0.0577871,0.167873,0.306623,0.297092,0.136782,0.0300301,0.00354232,0.000270257,1,1,0.300005,0.100003,,,0,,,,,0.999993,6.75197E-06,0,,8.80001,9.79995,18.6,1.40004,998.13,999.908,0.4,0.199238,0.0045723,0.203811,0.0398477,0.00548545,0.873961,1.27396,3.99998E-05,0.873921,0.00322825,0.870693,0,0,,0.999993,6.75197E-06,2.01697E-08,0.00381587,0,2.99998,4.99279E-12,1.8327E-06,7.4864E-07,0.999994,3.00271E-06,0.999991,2.31131E-06,2.75955E-06,3.97604E-06,2.73395E-12,1,1,0,0,0,0.999993,6.75197E-06,0,0
"MODRA CM 1 PCPM 1 LT 0.8","8.699E-08","0.9369","70","PrecPower1",0.125,0.999902,9.76033E-05,0.1,4.0127E-7,4.01265E-07,1,9.76033E-05,1.08367E-05,1,4.07348,0.290895,1,0,0,0,0,0,0,0,1,1,0.300025,0.153807,,,1.07899E-07,,,,,2.86984E-07,3.81896E-15,6.382E-9,0.0886356,9.9999,9.99996,19.9999,0.0001385,1000,1000,1.61782E-07,1.1384E-7,0,1.13837E-7,3.99475E-08,0,0.000127501,0.000127663,4.0735E-05,8.67665E-05,0,8.67665E-05,0,1.07899E-7,0.300097,2.86984E-07,3.81896E-15,7.41633E-16,0,0,0.591818,0.366264,0.336054,0.190321,0.0800016,0.0273594,0.605115,0.321408,0.0676987,0.00559873,0.000179671,4.01265E-7,4.01265E-07,1,1.84823E-13,1.07899E-07,2.86984E-07,3.81896E-15,5.81633E-9,5.657E-10
