"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","All",1,0.99989,0.000109999,0.8,0.00011,0,1,0.000109999,9.999E-06,4.5,0,1.02079,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,2.7507E-5,4.9486E-5,7.69934E-5,1.37536E-05,4.45376E-05,0.0001,0.000144,0,0.0001,4.99866E-05,5.00134E-05,0,0,,0,0,0,0.499866,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0.00011,0,0.99989,0.000109999,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","NoDispute",0.9999,1,0,0.8,0,0,1,0,0,4.5,0,1.02079,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,10,10,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","DisputeArises",0.0001,0,1,0.80004,1,0,1,1,0.0909008,4.5002,0,1.01976,0.135468,0.127142,0.120274,0.117251,0.117084,0.119991,0.127071,0.13572,1,1,,,,,0,,,,,0,0,0,,9.1,9.5,18.6,1.4,9.1,9.5,0.4,0.250067,0.449879,0.699946,0.125034,0.404891,0.909099,1.3091,0,0.909099,0.454428,0.454672,0,0,,0,0,0,0.499866,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,1,0,0,1,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PFiles",0.0001,0,1,0.80004,1,0,1,1,0.0909008,4.5002,0,1.01976,0.135468,0.127142,0.120274,0.117251,0.117084,0.119991,0.127071,0.13572,1,1,,,,,0,,,,,0,0,0,,9.1,9.5,18.6,1.4,9.1,9.5,0.4,0.250067,0.449879,0.699946,0.125034,0.404891,0.909099,1.3091,0,0.909099,0.454428,0.454672,0,0,,0,0,0,0.499866,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,1,0,0,1,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","DAnswers",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","Litigated",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","Not Litigated",1,0.99989,0.000109999,0.8,0.00011,0,1,0.000109999,9.999E-06,4.5,0,1.02079,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,2.7507E-5,4.9486E-5,7.69934E-5,1.37536E-05,4.45376E-05,0.0001,0.000144,0,0.0001,4.99866E-05,5.00134E-05,0,0,,0,0,0,0.499866,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0.00011,0,0.99989,0.000109999,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","Settles",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","Tried",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","DWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","Abandoned",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecPower1",0.125,0.999881,0.000119209,0.1,0.0001192,0,1,0.000119209,1.08362E-05,1,0,0.609792,1,0,0,0,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.99989,9.99994,19.9998,0.000166893,9.99989,9.99994,4.76838E-05,5.9605E-5,0,5.96047E-5,2.98023E-05,0,0.000108373,0.000156057,0,0.000108373,0,0.000108373,0,0,,0,0,0,0,0,0.591802,0.36627,0.336054,0.190317,0.0799994,0.0273585,0.605115,0.321408,0.0676986,0.0055987,0.000179669,0.00011921,0,0.999881,0.000119209,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecPower2",0.125,0.999888,0.000111883,0.3,0.0001119,0,1,0.000111883,1.01703E-05,2,0,0.743095,0,1,0,0,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99994,19.9998,0.000156637,9.9999,9.99994,4.47534E-05,5.5942E-5,0,5.59417E-5,2.79708E-05,0,0.000101713,0.000146466,0,0.000101713,0,0.000101713,0,0,,0,0,0,0,0,0.456888,0.32243,0.319363,0.207366,0.105899,0.0449426,0.424677,0.400955,0.150685,0.0223829,0.00129972,0.00011188,0,0.999888,0.000111883,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecPower3",0.125,0.999894,0.000105841,0.5,0.0001058,0,1,0.000105841,9.621E-06,3,0,0.868571,0,0,1,0,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99995,19.9999,0.000148177,9.9999,9.99995,4.23363E-05,5.292E-05,0,5.29203E-5,2.64602E-05,0,9.62196E-05,0.000138556,0,9.62196E-05,0,9.62196E-05,0,0,,0,0,0,0,0,0.286919,0.262224,0.290271,0.225951,0.144924,0.0766297,0.242181,0.406369,0.271722,0.0721787,0.00754902,0.00010584,0,0.999894,0.000105841,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecPower4",0.125,0.999897,0.000103181,0.7,0.0001032,0,1,0.000103181,9.3792E-06,4,0,0.98613,0,0,0,1,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.99991,9.99995,19.9999,0.000144453,9.99991,9.99995,4.12722E-05,5.159E-05,0,5.15903E-5,2.57951E-05,0,9.38013E-05,0.000135074,0,9.38013E-05,0,9.38013E-05,0,0,,0,0,0,0,0,0.0973105,0.192434,0.247055,0.238844,0.194974,0.126693,0.104925,0.313388,0.372376,0.176261,0.0330513,0.00010318,0,0.999897,0.000103181,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecPower5",0.125,0.999897,0.000103034,0.9,0.000103,0,1,0.000103034,9.36584E-06,5,0,1.09569,0,0,0,0,1,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.99991,9.99995,19.9999,0.000144247,9.99991,9.99995,4.12134E-05,0,9.273E-05,9.27303E-5,0,8.34572E-05,9.36678E-05,0.000134881,0,9.36678E-05,9.36678E-05,0,0,0,,0,0,0,1,0,-0.0973106,0.126693,0.194974,0.238844,0.247055,0.192434,0.0330514,0.176261,0.372376,0.313388,0.104925,0.00010303,0,0.999897,0.000103034,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecPower6",0.125,0.999894,0.000105591,1.1,0.0001056,0,1,0.000105591,9.59833E-06,6,0,1.19715,0,0,0,0,0,1,0,0,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99995,19.9999,0.000147828,9.9999,9.99995,4.22365E-05,0,9.5032E-5,9.50321E-5,0,8.55289E-05,9.59929E-05,0.000138229,0,9.59929E-05,9.59929E-05,0,0,0,,0,0,0,1,0,-0.286919,0.0766297,0.144924,0.225951,0.290271,0.262224,0.00754902,0.0721787,0.271722,0.406369,0.242181,0.00010559,0,0.999894,0.000105591,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecPower7",0.125,0.999888,0.000111822,1.3,0.0001118,0,1,0.000111822,1.01647E-05,7,0,1.29043,0,0,0,0,0,0,1,0,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99994,19.9998,0.00015655,9.9999,9.99994,4.47286E-05,0,0.0001006,0.00010064,0,9.05755E-05,0.000101657,0.000146386,0,0.000101657,0.000101657,0,0,0,,0,0,0,1,0,-0.456888,0.0449426,0.105899,0.207366,0.319363,0.32243,0.00129972,0.0223829,0.150685,0.400955,0.424677,0.00011182,0,0.999888,0.000111822,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecPower8",0.125,0.999881,0.000119431,1.5,0.0001194,0,1,0.000119431,1.08564E-05,8,0,1.37544,0,0,0,0,0,0,0,1,1,1,,,,,0,,,,,0,0,0,,9.99989,9.99994,19.9998,0.000167204,9.99989,9.99994,4.77725E-05,0,0.0001075,0.00010749,0,9.67393E-05,0.000108575,0.000156347,0,0.000108575,0.000108575,0,0,0,,0,0,0,1,0,-0.591802,0.0273585,0.0799994,0.190317,0.336054,0.36627,0.000179669,0.00559869,0.0676986,0.321408,0.605115,0.00011943,0,0.999881,0.000119431,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecLevel0",1,0.99989,0.000109999,0.8,0.00011,0,1,0.000109999,9.999E-06,4.5,0,1.02079,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,2.7507E-5,4.9486E-5,7.69934E-5,1.37536E-05,4.45376E-05,0.0001,0.000144,0,0.0001,4.99866E-05,5.00134E-05,0,0,,0,0,0,0.499866,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0.00011,0,0.99989,0.000109999,0,0,0,0,0
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecLevel1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecLevel2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecLevel3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecLevel4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecLevel5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecLevel6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrecLevel7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","Rounds1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 1 DM 0.5","0","NaN","102","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
