Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000096,1.2E-05,0,0,0.4,0.4,0.8,0,1.600012
0.000000242,1.2E-05,0,1,0.4,0.4,0.8,0,2.600012
0.000000612,1.2E-05,1,0,0.4,0.4,0.8,0,2.600012
0.000000022,1.2E-05,0,0,0.4,0.4,0.8,0.8,2.400012
0.000000112,1.2E-05,0,1,0.4,0.4,0.8,0.8,3.400012
0.000000090,1.2E-05,1,0,0.4,0.4,0.8,0.8,3.400012
0.365090076,1.2E-05,0,0,0,0,0,0,1.2E-05
0.000030795,1.2E-05,0,1,0,0,0,0,1.000012
0.000001771,1.2E-05,1,0,0,0,0,0,1.000012
0.000000221,2.4E-05,0,0,0.4,0.4,0.8,0,1.600024
0.000000065,2.4E-05,0,1,0.4,0.4,0.8,0,2.600024
0.000001590,2.4E-05,1,0,0.4,0.4,0.8,0,2.600024
0.000000191,2.4E-05,0,0,0.4,0.4,0.8,0.8,2.400024
0.000000204,2.4E-05,0,1,0.4,0.4,0.8,0.8,3.400024
0.000001243,2.4E-05,1,0,0.4,0.4,0.8,0.8,3.400024
0.404825601,2.4E-05,0,0,0,0,0,0,2.4E-05
0.000019076,2.4E-05,0,1,0,0,0,0,1.000024
0.000009968,2.4E-05,1,0,0,0,0,0,1.000024
0.230003083,3.6E-05,0,0,0,0,0,0,3.6E-05
0.000008815,3.6E-05,0,1,0,0,0,0,1.000036
0.000006129,3.6E-05,1,0,0,0,0,0,1.000036
