Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000002256,1E-05,0,0,0.025,0.025,0.05,0,0.10001
0.000020834,1E-05,0,1,0.025,0.025,0.05,0,1.10001
0.000000076,1E-05,1,0,0.025,0.025,0.05,0,1.10001
0.000000295,1E-05,0,1,0.025,0.025,0.05,0.05,1.15001
0.000000071,1E-05,1,0,0.025,0.025,0.05,0.05,1.15001
0.229994462,1E-05,0,0,0,0,0,0,1E-05
0.000003960,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000029737,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000002608,2E-05,1,0,0.025,0.025,0.05,0,1.10002
0.000000085,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000000395,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000000261,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.404821129,2E-05,0,0,0,0,0,0,2E-05
0.000003666,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000016380,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000007708,3E-05,1,0,0.025,0.025,0.05,0,1.10003
0.365096076,3E-05,0,0,0,0,0,0,3E-05
