"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 0.25 TIME 0.25 LT 1.2","1.262E-08","0.8861","41","All",1,0.999928,7.1671E-05,0.500001,7.1671E-5,7.1671E-05,1,7.1671E-05,9.99938E-06,3,2.8238,0.93224,0.2,0.199999,0.199999,0.2,0.200002,1,1,0.199923,0.100001,,,5.80737E-05,,,,,2.61598E-11,1.53888E-12,1.36E-05,0.232823,9.99993,9.99996,19.9999,0.000106304,9.99993,9.99996,6.39512E-06,8.8262E-6,1.0932E-5,1.9758E-05,2.18556E-06,1.08241E-05,8.99099E-05,9.6305E-05,2.82382E-05,6.16717E-05,1.07919E-05,5.08797E-05,0,5.80737E-5,0.100001,2.61598E-11,1.53888E-12,4.16326E-18,0.180582,0,-3.23883E-15,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,7.1671E-05,7.1671E-05,0.999928,1.43399E-11,5.80737E-05,2.61598E-11,1.53888E-12,1.04315E-5,3.1658E-6
"Risk Neutral CM 0.25 TIME 0.25 LT 1.2","1.262E-08","0.8861","41","NoDispute",0.9999,1,0,0.500003,0,0,1,0,0,3.00002,2.8238,0.932242,0.199997,0.199998,0.2,0.200002,0.200003,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,2.82382E-05,10,9.99997,0,0,0,0,0,0,2.82382E-05,2.82382E-05,2.82382E-05,0,0,0,0,0,,0,0,0,,0,-1.16652E-06,0.176196,0.215679,0.216243,0.215682,0.1762,0.176195,0.215679,0.216243,0.215682,0.1762,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 0.25 TIME 0.25 LT 1.2","1.262E-08","0.8861","41","DisputeArises",7.2E-5,0,1,0.464703,1,1,1,1,0.139518,2.82351,2.78181,0.907169,0.248795,0.213049,0.183426,0.175309,0.179421,1,1,0.199923,0.100001,,,0.810282,,,,,3.64998E-07,2.14714E-08,0.189717,0.232823,9.08059,9.83016,18.9107,1.08926,9.08059,9.83016,0.0892288,0.123149,0.152527,0.275676,0.0304944,0.151025,0.86051,0.949739,2.78181E-05,0.860482,0.150576,0.709907,0,0.810282,0.100001,3.64998E-07,2.14714E-08,5.80884E-14,0.180582,0,0.0162749,0.207674,0.238628,0.215118,0.192164,0.146416,0.218185,0.232448,0.212003,0.191163,0.1462,1,1,2.0008E-07,2.0008E-07,0.810282,3.64998E-07,2.14714E-08,0.145547,0.0441706
"Risk Neutral CM 0.25 TIME 0.25 LT 1.2","1.262E-08","0.8861","41","PFiles",7.2E-5,0,1,0.464703,1,1,1,1,0.139518,2.82351,2.78181,0.907169,0.248795,0.213049,0.183426,0.175309,0.179421,1,1,0.199923,0.100001,,,0.810282,,,,,3.64998E-07,2.14714E-08,0.189717,0.232823,9.08059,9.83016,18.9107,1.08926,9.08059,9.83016,0.0892288,0.123149,0.152527,0.275676,0.0304944,0.151025,0.86051,0.949739,2.78181E-05,0.860482,0.150576,0.709907,0,0.810282,0.100001,3.64998E-07,2.14714E-08,5.80884E-14,0.180582,0,0.0162749,0.207674,0.238628,0.215118,0.192164,0.146416,0.218185,0.232448,0.212003,0.191163,0.1462,1,1,0,2.0008E-07,0.810282,3.64998E-07,2.14714E-08,0.145547,0.0441706
"Risk Neutral CM 0.25 TIME 0.25 LT 1.2","1.262E-08","0.8861","41","DAnswers",7.2E-5,0,1,0.464703,1,1,1,1,0.139518,2.82351,2.78181,0.907169,0.248795,0.213049,0.183426,0.175309,0.179421,1,1,0.199923,0.100001,,,0.810282,,,,,3.64998E-07,2.14714E-08,0.189717,0.232823,9.08059,9.83016,18.9107,1.08926,9.08059,9.83016,0.0892288,0.123149,0.152527,0.275675,0.0304942,0.151025,0.86051,0.949739,2.78181E-05,0.860482,0.150576,0.709907,0,0.810282,0.100001,3.64998E-07,2.14714E-08,5.80884E-14,0.180582,0,0.0162749,0.207674,0.238628,0.215118,0.192164,0.146416,0.218185,0.232448,0.212003,0.191163,0.1462,1,1,0,0,0.810282,3.64998E-07,2.14714E-08,0.145547,0.0441707
"Risk Neutral CM 0.25 TIME 0.25 LT 1.2","1.262E-08","0.8861","41","Litigated",7.2E-5,0,1,0.464703,1,1,1,1,0.139518,2.82351,2.78181,0.907169,0.248795,0.213049,0.183426,0.175309,0.179421,1,1,0.199923,0.100001,,,0.810282,,,,,3.64998E-07,2.14714E-08,0.189717,0.232823,9.08059,9.83016,18.9107,1.08926,9.08059,9.83016,0.0892288,0.123149,0.152527,0.275675,0.0304942,0.151025,0.86051,0.949739,2.78181E-05,0.860482,0.150576,0.709907,0,0.810282,0.100001,3.64998E-07,2.14714E-08,5.80884E-14,0.180582,0,0.0162749,0.207674,0.238628,0.215118,0.192164,0.146416,0.218185,0.232448,0.212003,0.191163,0.1462,1,1,0,0,0.810282,3.64998E-07,2.14714E-08,0.145547,0.0441707
"Risk Neutral CM 0.25 TIME 0.25 LT 1.2","1.262E-08","0.8861","41","Not Litigated",0.9999,1,2.86819E-11,0.500003,1.434E-11,0,1,2.86819E-11,4.00164E-12,3.00002,2.8238,0.932242,0.199997,0.199998,0.2,0.200002,0.200003,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,2.82383E-05,10,9.99997,1.79262E-13,1.175E-11,2.622E-12,1.4373E-11,1.17513E-11,2.59012E-12,2.82383E-05,2.82383E-05,2.82382E-05,2.46803E-11,4.3188E-12,2.03615E-11,0,0,,0,0,0,0.180582,0,-1.16652E-06,0.176196,0.215679,0.216243,0.215682,0.1762,0.176195,0.215679,0.216243,0.215682,0.1762,1.4341E-11,0,1,1.43410E-11,0,0,0,0,0
"Risk Neutral CM 0.25 TIME 0.25 LT 1.2","1.262E-08","0.8861","41","Settles",5.8E-5,0,1,0.410251,1,1,1,1,0.135628,2.55125,2.78624,0.849465,0.290908,0.236475,0.205202,0.165286,0.102129,1,1,0.100001,0.100001,,,1,,,,,0,0,0,,9.0625,9.86247,18.925,1.07503,9.0625,9.86247,0.075,0.123448,0.0958135,0.219261,0.0169742,0.0898251,0.864399,0.939399,2.78624E-05,0.864372,0.0856327,0.778739,0,1,0.100001,0,0,0,0.102202,0,-0.258047,0.256298,0.2945,0.22339,0.225811,3.36733E-07,0.213763,0.277931,0.231449,0.171494,0.105363,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 0.25 TIME 0.25 LT 1.2","1.262E-08","0.8861","41","Tried",1.4E-5,0,1,0.697266,1,1,1,1,0.156129,3.98633,2.76292,1.15362,0.0689309,0.112997,0.0904184,0.218116,0.509537,1,1,0.62669,0.1,,,0,,,,,0,0,1,0.232823,9.15782,9.69215,18.85,1.15003,9.15782,9.69215,0.15,0.121872,0.394749,0.516621,0.088238,0.412412,0.843899,0.993899,2.76292E-05,0.843871,0.427947,0.415924,0,0,,0,0,0,0.515343,0,1.1879,6.42335E-07,5.92588E-07,0.179788,0.0484536,0.771757,0.237073,0.0381919,0.128949,0.275172,0.320614,1,1,0,0,0,0,0,0.767177,0.232823
"Risk Neutral CM 0.25 TIME 0.25 LT 1.2","1.262E-08","0.8861","41","PWins",3.2E-6,0,1,0.77306,1,1,1,1,0.158574,4.3653,2.78737,1.22985,0.0106184,0.0807704,0.106454,0.137007,0.66515,1,1,0.636586,0.100001,,,0,,,,,0,0,1,1,9.925,8.92497,18.85,1.15003,9.925,8.92497,0.15,0.39103,0.0512977,0.442328,0.36906,0.00384733,0.841454,0.991454,2.78737E-05,0.841426,0.568476,0.27295,0,0,,0,0,0,0.68397,0,1.03969,4.903E-07,7.10412E-07,0.13151,0.0630996,0.80539,0.212627,0.0154997,0.0929499,0.282905,0.396018,1,1,0,0,0,0,0,0,1
