"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","All",1,0.999937,6.32063E-05,0.500001,8.087E-11,1.65625E-11,1,6.32063E-05,9.99947E-06,3,4,0.680208,0.2,0.199999,0.199999,0.2,0.200002,1,1,0.100001,0.100001,,,1.65625E-11,,,,,1.32391E-17,1.05951E-23,1.62E-20,0.563541,9.99994,9.99997,19.9999,9.52065E-05,1000,1000,3.27359E-11,1.401E-11,1.0793E-5,1.07928E-5,1.11963E-11,1.07928E-05,8.5207E-05,8.52071E-05,3.20002E-05,5.32069E-05,8.6424E-06,4.45645E-05,0,1.6562E-11,0.100001,1.32391E-17,1.05951E-23,2.91283E-24,0.170755,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,8.0867E-11,1.65625E-11,1,6.43047E-11,1.65625E-11,1.32391E-17,1.05951E-23,7.0678E-21,9.126E-21
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,4,0.680211,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.20002E-05,1000,1000,0,0,0,0,0,0,3.20002E-05,3.20002E-05,3.20002E-05,0,0,0,0,0,,0,0,0,,0,0,0.176196,0.215678,0.216243,0.215682,0.176201,0.176196,0.215678,0.216243,0.215682,0.176201,0,0,1,0,0,0,0,0,0
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","DisputeArises",6.3E-5,0,1,0.454845,1.2794E-6,2.62038E-07,1,1,0.158204,2.77422,4,0.639051,0.259785,0.216848,0.183479,0.169133,0.170755,1,1,0.100001,0.100001,,,2.62038E-07,,,,,2.09458E-13,1.67627E-19,2.56E-16,0.563541,9,9.99997,19,1.00003,998.808,1000,5.17921E-07,2.2161E-7,0.170755,0.170755,1.7714E-07,0.170755,0.841828,0.841829,3.2E-05,0.841796,0.136733,0.705063,0,2.62038E-7,0.100001,2.09458E-13,1.67627E-19,4.60844E-20,0.170755,0,-4.71104E-15,0.215069,0.244791,0.21592,0.186399,0.137821,0.215069,0.244791,0.21592,0.186399,0.137821,1.27942E-6,2.62038E-07,0.999999,1.01738E-06,2.62038E-07,2.09458E-13,1.67627E-19,1.1182E-16,1.444E-16
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","PFiles",8E-11,0,1,0.49208,1,0.204811,1,1,0.119341,2.9604,1.67427,1.55646,0.216218,0.201527,0.190852,0.188444,0.202959,1,1,0.100001,0.100001,,,0.204811,,,,,1.63714E-07,1.31018E-13,2E-10,0.563541,9.53375,9.06143,18.5952,1.40482,999.198,998.935,0.404811,0.173209,0.206529,0.379738,0.138454,0.117957,0.880673,1.28548,1.33942E-05,0.880659,0.688536,0.192123,0,0.204811,0.100001,1.63714E-07,1.31018E-13,3.60199E-14,0.77714,0,0.0291556,0.163095,0.235389,0.223656,0.211181,0.16668,0.183073,0.222618,0.21816,0.209728,0.166421,1,0.204811,0,0.795189,0.204811,1.63714E-07,1.31018E-13,8.74E-11,1.128E-10
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","DAnswers",2E-11,0,1,0.417127,1,1,1,1,0.151391,2.58563,3.76355,0.689707,0.277721,0.261117,0.190434,0.139262,0.131466,1,1,0.100001,0.100001,,,0.999999,,,,,7.99341E-07,6.39703E-13,9.78E-10,0.563541,8.5,9.29997,17.8,2.20003,996.439,999.43,1.2,0.565653,0.287886,0.85354,0.395957,0.431829,0.848639,2.04864,3.01084E-05,0.848609,0.157585,0.691024,0,0.999999,0.100001,7.99341E-07,6.39703E-13,1.75869E-13,0.191925,0,0.246557,0.164217,0.316733,0.236638,0.169642,0.11277,0.261759,0.325816,0.164866,0.142326,0.105233,1,1,0,0,0.999999,7.99341E-07,6.39703E-13,4.2673E-10,5.51E-10
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","Litigated",2E-11,0,1,0.417127,1,1,1,1,0.151391,2.58563,3.76355,0.689707,0.277721,0.261117,0.190434,0.139262,0.131466,1,1,0.100001,0.100001,,,0.999999,,,,,7.99341E-07,6.39703E-13,9.78E-10,0.563541,8.5,9.29997,17.8,2.20003,996.439,999.43,1.2,0.565653,0.287886,0.85354,0.395957,0.431829,0.848639,2.04864,3.01084E-05,0.848609,0.157585,0.691024,0,0.999999,0.100001,7.99341E-07,6.39703E-13,1.75869E-13,0.191925,0,0.246557,0.164217,0.316733,0.236638,0.169642,0.11277,0.261759,0.325816,0.164866,0.142326,0.105233,1,1,0,0,0.999999,7.99341E-07,6.39703E-13,4.2673E-10,5.51E-10
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","Not Litigated",1,0.999937,6.32063E-05,0.500001,6.43E-11,0,1,6.32063E-05,9.99946E-06,3,4,0.680208,0.2,0.199999,0.199999,0.2,0.200002,1,1,,,,,0,,,,,0,0,0,,9.99994,9.99997,19.9999,9.52065E-05,1000,1000,1.28609E-11,4.638E-12,1.0793E-5,1.07928E-5,4.63831E-12,1.07928E-05,8.5207E-05,8.5207E-05,3.20002E-05,5.32069E-05,8.6424E-06,4.45645E-05,0,0,,0,0,0,0.170755,0,-4.0827E-12,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,6.4305E-11,0,1,6.43047E-11,0,0,0,0,0
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","Settles",2E-11,0,1,0.417127,1,1,1,1,0.151391,2.58563,3.76355,0.689707,0.277721,0.261117,0.190434,0.139262,0.131466,1,1,0.100001,0.100001,,,1,,,,,0,0,0,,8.5,9.29997,17.8,2.20003,996.439,999.43,1.2,0.565653,0.287886,0.85354,0.395957,0.431829,0.848639,2.04864,3.01084E-05,0.848609,0.157585,0.691024,0,1,0.100001,0,0,0,0.191925,0,0.246557,0.164217,0.316733,0.236638,0.169642,0.11277,0.261759,0.325816,0.164866,0.142326,0.105233,1,1,0,0,1,0,0,0,0
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","Tried",2E-20,0,1,0.46159,1,1,1,1,0.140319,2.80795,3.00013,1.05564,0.0446105,0.286079,0.498358,0.158653,0.0122994,1,1,0.6,0.1,,,0,,,,,0,0,1,0.563541,8.36354,8.23644,16.6,3.40002,992.395,990.725,2.4,1.09427,1.00616,2.10044,1.48662,1.6541,0.859705,3.25971,2.4001E-05,0.859681,0.574841,0.284841,0,0,,0,0,0,0.669266,0,2.25927,4.96065E-05,5.18736E-05,3.87559E-05,0.999841,1.84692E-05,0.259666,0.740267,2.70013E-05,2.33097E-05,1.72348E-05,1,1,0,0,0,0,0,0.436459,0.563541
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","PWins",9E-21,0,1,0.521553,1,1,1,1,0.140822,3.10776,3.00001,1.13023,0.0086485,0.164041,0.559462,0.246595,0.0212529,1,1,0.6,0.1,,,0,,,,,0,0,1,1,8.8,7.79998,16.6,3.40002,998.13,984.989,2.4,1.37269,0.992769,2.36546,2.02715,1.19132,0.859202,3.2592,2.40001E-05,0.859178,0.710499,0.148678,0,0,,0,0,0,0.827308,0,2.19916,5.86451E-06,8.88022E-06,9.14078E-06,0.99997,5.69724E-06,0.199221,0.800771,1.34531E-06,3.26057E-06,4.07486E-06,1,1,0,0,0,0,0,0,1
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","DWins",7E-21,0,1,0.384169,1,1,1,1,0.139668,2.42085,3.00027,0.959336,0.0910435,0.44365,0.419463,0.0451044,0.000738994,1,1,0.6,0.1,,,0,,,,,0,0,1,0,7.8,8.79998,16.6,3.40002,984.99,998.13,2.4,0.734791,1.02346,1.75825,0.788707,2.25161,0.860356,3.26036,2.40022E-05,0.860332,0.399683,0.460648,0,0,,0,0,0,0.465209,0,2.33687,0.000106084,0.000107385,7.69939E-05,0.999675,3.49599E-05,0.337711,0.662146,6.01274E-05,4.91963E-05,3.42265E-05,1,1,0,0,0,0,0,1,0
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","Abandoned",1E-17,0,1,0.417072,1,1,1,1,0.151405,2.58536,3.76448,0.68926,0.278006,0.261086,0.190058,0.139238,0.131612,1,1,0.6,0.1,,,0,,,,,0.999999,8.00287E-07,0,,8.4,9.39997,17.8,2.20003,995.609,999.567,1.2,0.485196,0.306144,0.791341,0.291118,0.489831,0.848625,2.04863,3.01159E-05,0.848595,0.157075,0.69152,0,0,,0.999999,8.00287E-07,2.20017E-07,0.191341,0,0.244095,0.164417,0.31712,0.236928,0.168626,0.112908,0.261761,0.325309,0.165068,0.1425,0.105362,1,1,0,0,0,0.999999,8.00287E-07,0,0
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","PrecPower1",0.2,0.999918,8.21004E-05,0.1,8.742E-11,2.29987E-11,1,8.21004E-05,1.07434E-05,1,4,0.328762,1,0,0,0,0,1,1,0.100001,0.100001,,,2.29987E-11,,,,,1.84027E-17,1.18272E-23,3.61E-21,0.109252,9.99992,9.99997,19.9999,0.000114101,1000,1000,4.04837E-11,3.575E-11,8.954E-12,4.4708E-11,3.09240E-11,1.79087E-12,0.000103357,0.000103357,3.20002E-05,7.1357E-05,4.0466600000000005E-11,7.1357E-05,0,2.2999E-11,0.100001,1.84027E-17,1.18272E-23,3.20131E-24,5.45327E-07,0,0.560316,0.351393,0.334491,0.195957,0.0865993,0.0315592,0.553794,0.349595,0.0876364,0.00864381,0.000331562,8.7425E-11,2.29987E-11,1,6.44261E-11,2.29987E-11,1.84027E-17,1.18272E-23,3.2174E-21,3.946E-22
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","PrecPower2",0.2,0.999931,6.8531E-05,0.3,8.148E-11,2.16238E-11,1,6.8531E-05,9.58995E-06,2,4,0.479471,0,1,0,0,0,1,1,0.100001,0.100001,,,2.16238E-11,,,,,1.72828E-17,1.05768E-23,2.32E-20,0.323141,9.99993,9.99997,19.9999,0.000100531,1000,1000,3.79208E-11,1.867E-11,1.126E-11,2.9938E-11,1.41326E-11,2.25298E-12,9.09412E-05,9.09413E-05,3.20002E-05,5.8941E-05,5.0533300000000004E-11,5.8941E-05,0,2.1624E-11,0.100001,1.72828E-17,1.05768E-23,3.10909E-24,8.21877E-07,0,0.30701,0.267345,0.295088,0.224401,0.140425,0.0727416,0.2591,0.410442,0.2591,0.064951,0.0064063,8.1485E-11,2.16238E-11,1,5.9861E-11,2.16238E-11,1.72828E-17,1.05768E-23,1.5678E-20,7.485E-21
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","PrecPower3",0.2,0.999942,5.79856E-05,0.5,7.717E-11,1.57704E-11,1,5.79856E-05,9.18488E-06,3,4,0.654209,0,0,1,0,0,1,1,0.100001,0.100001,,,1.57704E-11,,,,,1.2581E-17,9.85482E-24,4.04E-20,0.632636,9.99994,9.99997,19.9999,8.99858E-05,1000,1000,3.12041E-11,8.121E-12,1.938E-11,2.7498E-11,5.68486E-12,1.26794E-11,8.08009E-05,8.08009E-05,3.20002E-05,4.88007E-05,5.88943E-11,4.88006E-05,0,1.577E-11,0.100001,1.2581E-17,9.85482E-24,2.89872E-24,1.1453E-06,0,6.20141E-06,0.157953,0.221799,0.240495,0.221798,0.157955,0.0613593,0.244771,0.387742,0.244769,0.0613585,7.7169E-11,1.57704E-11,1,6.13982E-11,1.57704E-11,1.2581E-17,9.85482E-24,1.4823E-20,2.553E-20
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","PrecPower4",0.2,0.999947,5.34513E-05,0.7,7.619E-11,1.15326E-11,1,5.34513E-05,9.72711E-06,4,4,0.85498,0,0,0,1,0,1,1,0.100001,0.100001,,,1.15326E-11,,,,,9.21691E-18,9.91039E-24,1.28E-20,0.875916,9.99995,9.99997,19.9999,8.54516E-05,1000,1000,2.67715E-11,7.486E-12,1.426E-11,2.1742E-11,5.24033E-12,4.53875E-12,7.57244E-05,7.57244E-05,3.20002E-05,4.37242E-05,5.78946E-11,4.37242E-05,0,1.1533E-11,0.100001,9.21691E-18,9.91039E-24,2.6566E-24,1.22666E-06,0,-0.307004,0.0727414,0.140425,0.224402,0.295086,0.267346,0.00640645,0.0649521,0.259102,0.410441,0.259099,7.6195E-11,1.15326E-11,1,6.46619E-11,1.15326E-11,9.21691E-18,9.91039E-24,1.5939E-21,1.125E-20
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","PrecPower5",0.2,0.999946,5.39634E-05,0.9,8.206E-11,1.08869E-11,1,5.39634E-05,1.0752E-05,5,4,1.08361,0,0,0,0,1,1,1,0.100001,0.100001,,,1.08869E-11,,,,,8.71200E-18,1.08062E-23,9.96E-22,0.973776,9.99995,9.99997,19.9999,8.59636E-05,1000,1000,2.72995E-11,0,5.3963E-5,5.39634E-5,0,5.39634E-05,7.52116E-05,7.52116E-05,3.20002E-05,4.32114E-05,4.32114E-05,0,0,1.0887E-11,0.100001,8.71200E-18,1.08062E-23,2.69842E-24,1,0,-0.560323,0.0315593,0.0866004,0.195961,0.334492,0.351388,0.000331574,0.00864405,0.0876376,0.349595,0.553792,8.2063E-11,1.08869E-11,1,7.1176E-11,1.08869E-11,8.71200E-18,1.08062E-23,2.6115E-23,9.697E-22
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,1.10043E-11,0.5,5.49995E-05,4.9995E-06,3,0,2.14581,0.200001,0.2,0.199999,0.2,0.200001,1,1,0.9,0.9,,,1.10043E-11,,,,,8.81049E-25,8.80696E-18,1.76E-24,1,9.99999,9.99945,19.9994,0.000565999,1000,1000,1.09999E-05,5.502E-12,1.1E-05,1.09999E-5,2.75107E-12,2.2E-06,0.00055,0.000561,0.0005,5E-05,5E-05,0,0,1.1004E-11,0.9,8.81049E-25,8.80696E-18,1.7621E-24,1,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,5.49995E-5,1.10043E-11,0.999945,5.49995E-05,1.10043E-11,8.81049E-25,8.80696E-18,2.2306E-40,1.762E-24
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","PrecLevel1",2E-07,0.999906,9.40985E-05,0.5,9.4098E-5,1.88272E-11,1,9.40985E-05,9.99916E-06,3,1,1.82624,0.200001,0.199999,0.199999,0.199999,0.200002,1,1,0.9,0.9,,,1.88272E-11,,,,,1.50738E-24,1.50678E-17,3.01E-24,1,9.99998,9.9999,19.9999,0.000120918,1000,1000,1.88197E-05,9.414E-12,1.882E-05,1.88197E-5,4.70680E-12,3.76397E-06,9.20993E-05,0.000110919,8E-06,8.40993E-05,8.40993E-05,0,0,1.8827E-11,0.9,1.50738E-24,1.50678E-17,3.01477E-24,1,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,9.40984E-5,1.88272E-11,0.999906,9.40984E-05,1.88272E-11,1.50738E-24,1.50678E-17,3.4401E-40,3.015E-24
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","PrecLevel2",2E-07,0.999919,8.08369E-05,0.5,8.0837E-5,1.61739E-11,1,8.08369E-05,9.99929E-06,3,2,1.48485,0.200001,0.199999,0.199999,0.199999,0.200002,1,1,0.9,0.9,,,1.61738E-11,,,,,1.29494E-24,1.29443E-17,2.59E-24,0.960472,9.99998,9.9999,19.9999,0.000113004,1000,1000,1.61674E-05,1.9083E-5,1.2351E-5,3.14339E-5,1.90832E-05,2.47017E-06,8.68376E-05,0.000103005,1.6E-05,7.08376E-05,5.3916E-05,1.69217E-05,0,1.6174E-11,0.9,1.29494E-24,1.29443E-17,2.58989E-24,0.76393,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,8.08369E-5,1.61739E-11,0.999919,8.08369E-05,1.61738E-11,1.29494E-24,1.29443E-17,1.0237E-25,2.488E-24
"MODRA CM 4 TIME 0.25 UPC 8E-06","0","NaN","64","PrecLevel3",2E-07,0.99993,7.04259E-05,0.5,5.6033E-5,1.95729E-05,1,7.04259E-05,9.9994E-06,3,3,1.11119,0.199999,0.2,0.2,0.199999,0.200001,1,1,0.1,0.100001,,,1.95729E-05,,,,,1.55837E-11,2.26766E-18,8.09E-14,0.563606,9.99995,9.99993,19.9999,0.000125206,1000,1000,3.07796E-05,1.4234E-5,1.5027E-5,2.92609E-5,1.11936E-05,1.367E-05,8.44265E-05,0.000115206,2.4E-05,6.04265E-05,3.24259E-05,2.80006E-05,0,1.95729E-5,0.1,1.55837E-11,2.26766E-18,4.43721E-18,0.54481,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,5.60334E-5,1.95729E-05,0.999944,3.64605E-05,1.95729E-05,1.55837E-11,2.26766E-18,3.5315E-14,4.561E-14
