Adjudication Mode,Cost Misestimation,Costs Multiplier,Court Noise,Damages Multiplier,Fee Shifting Multiplier,Issue,Liability Threshold,Noise Multiplier D,Noise Multiplier P,Num Signals and Offers,Proportion of Costs at Beginning,Relative Costs,Risk Aversion,Unit Precaution Cost,Wrongful Attribution Probability,GroupName,OptionSetName,Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
Baseline,1,0.25,Baseline,2,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 2 DM 2 LT 1.2 UPC 8E-06,0.000025321,2.4E-05,0,1,0.025,0.025,0.05,0,1.100024
Baseline,1,0.25,Baseline,2,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 2 DM 2 LT 1.2 UPC 8E-06,0.000008284,2.4E-05,1,0,0.025,0.025,0.05,0,1.100024
Baseline,1,0.25,Baseline,2,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 2 DM 2 LT 1.2 UPC 8E-06,0.499961378,2.4E-05,0,0,0,0,0,0,2.4E-05
Baseline,1,0.25,Baseline,0.5,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 0.5,0.000000387,0,0,0,0.025,0.025,0.05,0,0.1
Baseline,1,0.25,Baseline,0.5,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 0.5,0.000002338,0,0,1,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,0.5,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 0.5,0.000001537,0,1,0,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,0.5,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 0.5,0.000000205,0,0,1,0.025,0.025,0.05,0.05,1.15
Baseline,1,0.25,Baseline,0.5,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 0.5,0.000000204,0,1,0,0.025,0.025,0.05,0.05,1.15
Baseline,1,0.25,Baseline,0.5,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 0.5,0.365086962,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,0.5,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 0.5,0.000031170,0,0,1,0,0,0,0,1
Baseline,1,0.25,Baseline,0.5,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 0.5,0.000001058,0,1,0,0,0,0,0,1
Baseline,1,0.25,Baseline,0.5,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 0.5,0.634826617,2E-05,0,0,0,0,0,0,2E-05
Baseline,1,0.25,Baseline,0.5,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 0.5,0.000030072,2E-05,0,1,0,0,0,0,1.00002
Baseline,1,0.25,Baseline,0.5,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 0.5,0.000019448,2E-05,1,0,0,0,0,0,1.00002
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 1 LT 1 UPC 1E-05,0.000002259,0,0,0,0.025,0.025,0.05,0,0.1
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 1 LT 1 UPC 1E-05,0.000022062,0,0,1,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 1 LT 1 UPC 1E-05,0.000000531,0,1,0,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 1 LT 1 UPC 1E-05,0.000000205,0,0,1,0.025,0.025,0.05,0.05,1.15
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 1 LT 1 UPC 1E-05,0.000000204,0,1,0,0.025,0.025,0.05,0.05,1.15
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 1 LT 1 UPC 1E-05,0.229992780,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 1 LT 1 UPC 1E-05,0.000007705,2E-05,0,0,0.025,0.025,0.05,0,0.10002
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 1 LT 1 UPC 1E-05,0.000041236,2E-05,0,1,0.025,0.025,0.05,0,1.10002
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 1 LT 1 UPC 1E-05,0.000019591,2E-05,1,0,0.025,0.025,0.05,0,1.10002
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 1 LT 1 UPC 1E-05,0.769913427,2E-05,0,0,0,0,0,0,2E-05
Baseline,1,0.25,Baseline,2,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 2,0.000009998,1E-05,0,0,0.025,0.025,0.05,0,0.10001
Baseline,1,0.25,Baseline,2,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 2,0.000056420,1E-05,0,1,0.025,0.025,0.05,0,1.10001
Baseline,1,0.25,Baseline,2,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 2,0.000033373,1E-05,1,0,0.025,0.025,0.05,0,1.10001
Baseline,1,0.25,Baseline,2,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 DM 2,0.999900209,1E-05,0,0,0,0,0,0,1E-05
Baseline,1,0.25,Baseline,1,5,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 0.8,0.000002283,2E-05,0,0,0.025,0.025,0.05,0,0.10002
Baseline,1,0.25,Baseline,1,5,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 0.8,0.000019151,2E-05,0,1,0.025,0.025,0.05,0,1.10002
Baseline,1,0.25,Baseline,1,5,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 0.8,0.000000521,2E-05,1,0,0.025,0.025,0.05,0,1.10002
Baseline,1,0.25,Baseline,1,5,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 0.8,0.000000029,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
Baseline,1,0.25,Baseline,1,5,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 0.8,0.000000054,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
Baseline,1,0.25,Baseline,1,5,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 0.8,0.229996027,2E-05,0,0,0,0,0,0,2E-05
Baseline,1,0.25,Baseline,1,5,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 0.8,0.000007710,3E-05,0,0,0.025,0.025,0.05,0,0.10003
Baseline,1,0.25,Baseline,1,5,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 0.8,0.000029259,3E-05,0,1,0.025,0.025,0.05,0,1.10003
Baseline,1,0.25,Baseline,1,5,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 0.8,0.000024710,3E-05,1,0,0.025,0.025,0.05,0,1.10003
Baseline,1,0.25,Baseline,1,5,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 0.8,0.769920258,3E-05,0,0,0,0,0,0,3E-05
Baseline,1,0.25,Baseline,1,5,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 1.2,0.000009999,0,0,0,0.025,0.025,0.05,0,0.1
Baseline,1,0.25,Baseline,1,5,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 1.2,0.000073709,0,0,1,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,1,5,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 1.2,0.000026291,0,1,0,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,1,5,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 FSM 5 LT 1.2,0.999890001,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,,MODRA CM 0.25 FSM 5 UPC 1.2E-05,0.000009999,0,0,0,0.025,0.025,0.05,0,0.1
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,,MODRA CM 0.25 FSM 5 UPC 1.2E-05,0.000073681,0,0,1,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,,MODRA CM 0.25 FSM 5 UPC 1.2E-05,0.000026319,0,1,0,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,,MODRA CM 0.25 FSM 5 UPC 1.2E-05,0.999890001,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 5 UPC 8E-06,0.000002253,1.6E-05,0,0,0.025,0.025,0.05,0,0.100016
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 5 UPC 8E-06,0.000019005,1.6E-05,0,1,0.025,0.025,0.05,0,1.100016
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 5 UPC 8E-06,0.000000421,1.6E-05,1,0,0.025,0.025,0.05,0,1.100016
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 5 UPC 8E-06,0.000000169,1.6E-05,0,1,0.025,0.025,0.05,0.05,1.150016
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 5 UPC 8E-06,0.000000160,1.6E-05,1,0,0.025,0.025,0.05,0.05,1.150016
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 5 UPC 8E-06,0.229996034,1.6E-05,0,0,0,0,0,0,1.6E-05
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 5 UPC 8E-06,0.000007717,3.2E-05,0,0,0.025,0.025,0.05,0,0.100032
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 5 UPC 8E-06,0.000033882,3.2E-05,0,1,0.025,0.025,0.05,0,1.100032
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 5 UPC 8E-06,0.000014105,3.2E-05,1,0,0.025,0.025,0.05,0,1.100032
Baseline,1,0.25,Baseline,1,5,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 FSM 5 UPC 8E-06,0.769926256,3.2E-05,0,0,0,0,0,0,3.2E-05
Baseline,1,0.25,Baseline,0.5,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 DM 0.5,0.000006348,0,0,0,0.025,0,0,0,0.025
Baseline,1,0.25,Baseline,0.5,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 DM 0.5,0.000063488,0,1,0,0.025,0,0,0,1.025
Baseline,1,0.25,Baseline,0.5,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 DM 0.5,0.634806149,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,0.5,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 DM 0.5,0.000002626,1E-05,0,0,0.025,0,0,0,0.02501
Baseline,1,0.25,Baseline,0.5,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 DM 0.5,0.000023030,1E-05,1,0,0.025,0,0,0,1.02501
Baseline,1,0.25,Baseline,0.5,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 DM 0.5,0.262267116,1E-05,0,0,0,0,0,0,1E-05
Baseline,1,0.25,Baseline,0.5,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 DM 0.5,0.000001031,2E-05,0,0,0.025,0,0,0,0.02502
Baseline,1,0.25,Baseline,0.5,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 DM 0.5,0.000007716,2E-05,1,0,0.025,0,0,0,1.02502
Baseline,1,0.25,Baseline,0.5,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 DM 0.5,0.102822497,2E-05,0,0,0,0,0,0,2E-05
Baseline,1,0.25,Baseline,2,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 DM 2,0.000010024,7E-05,0,0,0.025,0.025,0.05,0,0.10007
Baseline,1,0.25,Baseline,2,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 DM 2,0.000051445,7E-05,1,0,0.025,0.025,0.05,0,1.10007
Baseline,1,0.25,Baseline,2,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 DM 2,0.999938532,7E-05,0,0,0,0,0,0,7E-05
Baseline,1,0.25,Baseline,1,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 FSM 0 DM 1 UPC 1E-05,0.000010024,7E-05,0,0,0.025,0.025,0.05,0,0.10007
Baseline,1,0.25,Baseline,1,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 FSM 0 DM 1 UPC 1E-05,0.000051445,7E-05,1,0,0.025,0.025,0.05,0,1.10007
Baseline,1,0.25,Baseline,1,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 FSM 0 DM 1 UPC 1E-05,0.999938532,7E-05,0,0,0,0,0,0,7E-05
Baseline,1,0.25,Baseline,1,1,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 FSM 1,0.000010024,7E-05,0,0,0.025,0.025,0.05,0,0.10007
Baseline,1,0.25,Baseline,1,1,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 FSM 1,0.000051445,7E-05,1,0,0.025,0.025,0.05,0,1.10007
Baseline,1,0.25,Baseline,1,1,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 FSM 1,0.999938532,7E-05,0,0,0,0,0,0,7E-05
Baseline,1,0.25,Baseline,1,2,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 FSM 2,0.000009737,7E-05,0,0,0.025,0.025,0.05,0,0.10007
Baseline,1,0.25,Baseline,1,2,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 FSM 2,0.000049772,7E-05,1,0,0.025,0.025,0.05,0,1.10007
Baseline,1,0.25,Baseline,1,2,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 FSM 2,0.000000286,7E-05,0,0,0.025,0.025,0.05,0.05,0.15007
Baseline,1,0.25,Baseline,1,2,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 FSM 2,0.000001673,7E-05,1,0,0.025,0.025,0.05,0.05,1.15007
Baseline,1,0.25,Baseline,1,2,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 0 FSM 2,0.999938532,7E-05,0,0,0,0,0,0,7E-05
Baseline,1,0.25,Baseline,1,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,,MODRA CM 0.25 LT 0 UPC 1.2E-05,0.000009726,8.4E-05,0,0,0.025,0.025,0.05,0,0.100084
Baseline,1,0.25,Baseline,1,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,,MODRA CM 0.25 LT 0 UPC 1.2E-05,0.000049913,8.4E-05,1,0,0.025,0.025,0.05,0,1.100084
Baseline,1,0.25,Baseline,1,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,,MODRA CM 0.25 LT 0 UPC 1.2E-05,0.000000298,8.4E-05,0,0,0.025,0.025,0.05,0.05,0.150084
Baseline,1,0.25,Baseline,1,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,,MODRA CM 0.25 LT 0 UPC 1.2E-05,0.000001531,8.4E-05,1,0,0.025,0.025,0.05,0.05,1.150084
Baseline,1,0.25,Baseline,1,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,,MODRA CM 0.25 LT 0 UPC 1.2E-05,0.999938532,8.4E-05,0,0,0,0,0,0,8.4E-05
Baseline,1,0.25,Baseline,1,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 LT 0 UPC 8E-06,0.000010023,5.6E-05,0,0,0.025,0.025,0.05,0,0.100056
Baseline,1,0.25,Baseline,1,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 LT 0 UPC 8E-06,0.000051445,5.6E-05,1,0,0.025,0.025,0.05,0,1.100056
Baseline,1,0.25,Baseline,1,0,Liability,0,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 LT 0 UPC 8E-06,0.999938532,5.6E-05,0,0,0,0,0,0,5.6E-05
Baseline,1,0.25,Baseline,0.5,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 DM 0.5,0.999900000,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,0.5,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 DM 0.5,0.000100000,0,0,1,0,0,0,0,1
Baseline,1,0.25,Baseline,2,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 DM 2,0.000009999,0,0,0,0.025,0.025,0.05,0,0.1
Baseline,1,0.25,Baseline,2,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 DM 2,0.000100000,0,0,1,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,2,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 DM 2,0.999890001,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,1,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 FSM 0 DM 1 UPC 1E-05,0.000009999,0,0,0,0.025,0.025,0.05,0,0.1
Baseline,1,0.25,Baseline,1,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 FSM 0 DM 1 UPC 1E-05,0.000100000,0,0,1,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,1,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 FSM 0 DM 1 UPC 1E-05,0.999890001,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,1,1,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 FSM 1,0.000009999,0,0,0,0.025,0.025,0.05,0,0.1
Baseline,1,0.25,Baseline,1,1,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 FSM 1,0.000100000,0,0,1,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,1,1,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 FSM 1,0.999890001,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,1,2,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 FSM 2,0.000009999,0,0,0,0.025,0.025,0.05,0,0.1
Baseline,1,0.25,Baseline,1,2,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 FSM 2,0.000100000,0,0,1,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,1,2,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 LT 2 FSM 2,0.999890001,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,1,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,,MODRA CM 0.25 LT 2 UPC 1.2E-05,0.000009999,0,0,0,0.025,0.025,0.05,0,0.1
Baseline,1,0.25,Baseline,1,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,,MODRA CM 0.25 LT 2 UPC 1.2E-05,0.000100000,0,0,1,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,1,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,,MODRA CM 0.25 LT 2 UPC 1.2E-05,0.999890001,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,1,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 LT 2 UPC 8E-06,0.000009999,0,0,0,0.025,0.025,0.05,0,0.1
Baseline,1,0.25,Baseline,1,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 LT 2 UPC 8E-06,0.000100000,0,0,1,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,1,0,Liability,2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,,MODRA CM 0.25 LT 2 UPC 8E-06,0.999890001,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,0.5,0,Liability,1,0.25,0.25,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 Noise 0.25-0.25 DM 0.5,0.000002051,0,0,0,0.025,0.025,0.05,0,0.1
Baseline,1,0.25,Baseline,0.5,0,Liability,1,0.25,0.25,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 Noise 0.25-0.25 DM 0.5,0.000020512,0,0,1,0.025,0.025,0.05,0,1.1
Baseline,1,0.25,Baseline,0.5,0,Liability,1,0.25,0.25,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 Noise 0.25-0.25 DM 0.5,0.000000464,0,0,0,0.025,0.025,0.05,0.05,0.15
Baseline,1,0.25,Baseline,0.5,0,Liability,1,0.25,0.25,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 Noise 0.25-0.25 DM 0.5,0.000004644,0,0,1,0.025,0.025,0.05,0.05,1.15
Baseline,1,0.25,Baseline,0.5,0,Liability,1,0.25,0.25,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 Noise 0.25-0.25 DM 0.5,0.374959959,0,0,0,0,0,0,0,0
Baseline,1,0.25,Baseline,0.5,0,Liability,1,0.25,0.25,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 Noise 0.25-0.25 DM 0.5,0.000012344,0,0,1,0,0,0,0,1
Baseline,1,0.25,Baseline,0.5,0,Liability,1,0.25,0.25,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,,MODRA CM 0.25 Noise 0.25-0.25 DM 0.5,0.000001028,1E-05,0,0,0.025,0.025,0.05,0,0.10001
