Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000031,8E-06,0,0,0.4,0.4,0.8,0,1.600008
0.000000123,8E-06,0,1,0.4,0.4,0.8,0,2.600008
0.000000150,8E-06,1,0,0.4,0.4,0.8,0,2.600008
0.000000010,8E-06,0,0,0.4,0.4,0.8,0.8,2.400008
0.000000063,8E-06,0,1,0.4,0.4,0.8,0.8,3.400008
0.000000031,8E-06,1,0,0.4,0.4,0.8,0.8,3.400008
0.229996709,8E-06,0,0,0,0,0,0,8E-06
0.000020431,8E-06,0,1,0,0,0,0,1.000008
0.000000479,8E-06,1,0,0,0,0,0,1.000008
0.585387511,1.6E-05,0,0,0,0,0,0,1.6E-05
0.000030650,1.6E-05,0,1,0,0,0,0,1.000016
0.000016255,1.6E-05,1,0,0,0,0,0,1.000016
0.184535596,2.4E-05,0,0,0,0,0,0,2.4E-05
0.000006845,2.4E-05,0,1,0,0,0,0,1.000024
0.000005117,2.4E-05,1,0,0,0,0,0,1.000024
