Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000001194,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000010417,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000001099,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000009316,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000000022,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.229995932,2E-05,0,0,0,0,0,0,2E-05
0.000001317,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000010395,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000001376,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000009802,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000000166,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.269958964,3E-05,0,0,0,0,0,0,3E-05
0.000000899,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000005977,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.000001812,4E-05,0,0,0.025,0.025,0.05,0.05,0.15004
0.000010514,4E-05,0,1,0.025,0.025,0.05,0.05,1.15004
0.269962817,4E-05,0,0,0,0,0,0,4E-05
0.000002322,5E-05,0,0,0.025,0.025,0.05,0,0.10005
0.000010942,5E-05,0,1,0.025,0.025,0.05,0,1.10005
0.230004716,5E-05,0,0,0,0,0,0,5E-05
