"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 0.25 Noise 0.5,2 DM 2","0","41","All",1,0.999937,6.32063E-05,0.5,6.3206E-5,6.32063E-05,1,6.32063E-05,9.99947E-06,3,4,0.544166,0.2,0.2,0.2,0.2,0.200001,1,1,0.100001,0.100001,,,6.32062E-05,,,,,5.05852E-11,2.46682E-17,3.2E-11,0.747601,9.99995,9.99994,19.9999,0.000109527,9.99995,9.99994,6.32063E-06,1.5802E-5,1.148E-12,1.58017E-5,3.95053E-06,1.2338E-12,9.3207E-05,9.95277E-05,4.00002E-05,5.32069E-05,4.49757E-11,5.32068E-05,0,6.32062E-5,0.200001,5.05852E-11,2.46682E-17,1.01211E-17,7.9957E-07,0,0,0.194059,0.205848,0.200187,0.205848,0.194059,0.173017,0.21306,0.227846,0.21306,0.173017,6.32063E-5,6.32063E-05,0.999937,1.26463E-11,6.32062E-05,5.05852E-11,2.46682E-17,8.0721E-12,2.391E-11
"Risk Neutral CM 0.25 Noise 0.5,2 DM 2","0","41","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,4,0.544168,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,4.00002E-05,10,9.99996,0,0,0,0,0,0,4.00002E-05,4.00002E-05,4.00002E-05,0,0,0,0,0,,0,0,0,,0,9.64963E-06,0.194056,0.205846,0.200187,0.20585,0.194062,0.173016,0.213059,0.227846,0.213061,0.173018,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 0.25 Noise 0.5,2 DM 2","0","41","DisputeArises",6.3E-5,0,1,0.448453,1,1,1,1,0.158204,2.74227,4,0.505793,0.258421,0.220652,0.197974,0.16615,0.156804,1,1,0.100001,0.100001,,,0.999998,,,,,8.00318E-07,3.90280E-13,5.06E-07,0.747601,9.15,9.74996,18.9,1.10004,9.15,9.74996,0.1,0.250001,1.8168E-8,0.250001,0.0625021,1.95202E-08,0.841836,0.941836,4E-05,0.841796,7.1157E-07,0.841796,0,0.999998,0.200001,8.00318E-07,3.90280E-13,1.60128E-13,7.9957E-07,0,-0.152659,0.245127,0.235668,0.199614,0.175597,0.143994,0.193717,0.226569,0.227794,0.199511,0.152409,1,1,2.0008E-07,2.0008E-07,0.999998,8.00318E-07,3.90280E-13,1.27711E-7,3.7828E-7
"Risk Neutral CM 0.25 Noise 0.5,2 DM 2","0","41","PFiles",6.3E-5,0,1,0.448453,1,1,1,1,0.158204,2.74227,4,0.505793,0.258421,0.220652,0.197974,0.16615,0.156804,1,1,0.100001,0.100001,,,0.999998,,,,,8.00319E-07,3.90281E-13,5.06E-07,0.747601,9.15,9.74996,18.9,1.10004,9.15,9.74996,0.1,0.250001,1.8168E-8,0.250001,0.0625021,1.952E-08,0.841836,0.941836,4E-05,0.841796,7.1157E-07,0.841796,0,0.999998,0.200001,8.00319E-07,3.90281E-13,1.60128E-13,7.9957E-07,0,-0.152659,0.245127,0.235668,0.199614,0.175597,0.143994,0.193717,0.226569,0.227794,0.199511,0.152409,1,1,0,2.0008E-07,0.999998,8.00319E-07,3.90281E-13,1.27711E-7,3.7828E-7
"Risk Neutral CM 0.25 Noise 0.5,2 DM 2","0","41","DAnswers",6.3E-5,0,1,0.448453,1,1,1,1,0.158204,2.74227,4,0.505793,0.258421,0.220652,0.197974,0.16615,0.156804,1,1,0.100001,0.100001,,,0.999999,,,,,8.00319E-07,3.90281E-13,5.06E-07,0.747601,9.15,9.74996,18.9,1.10004,9.15,9.74996,0.1,0.250001,1.8168E-8,0.250001,0.0625013,1.952E-08,0.841836,0.941836,4E-05,0.841796,7.1157E-07,0.841796,0,0.999999,0.200001,8.00319E-07,3.90281E-13,1.60128E-13,7.9957E-07,0,-0.152659,0.245127,0.235668,0.199614,0.175597,0.143994,0.193717,0.226569,0.227794,0.199511,0.152409,1,1,0,0,0.999999,8.00319E-07,3.90281E-13,1.27711E-7,3.7828E-7
"Risk Neutral CM 0.25 Noise 0.5,2 DM 2","0","41","Litigated",6.3E-5,0,1,0.448453,1,1,1,1,0.158204,2.74227,4,0.505793,0.258421,0.220652,0.197974,0.16615,0.156804,1,1,0.100001,0.100001,,,0.999999,,,,,8.00319E-07,3.90281E-13,5.06E-07,0.747601,9.15,9.74996,18.9,1.10004,9.15,9.74996,0.1,0.250001,1.8168E-8,0.250001,0.0625013,1.952E-08,0.841836,0.941836,4E-05,0.841796,7.1157E-07,0.841796,0,0.999999,0.200001,8.00319E-07,3.90281E-13,1.60128E-13,7.9957E-07,0,-0.152659,0.245127,0.235668,0.199614,0.175597,0.143994,0.193717,0.226569,0.227794,0.199511,0.152409,1,1,0,0,0.999999,8.00319E-07,3.90281E-13,1.27711E-7,3.7828E-7
"Risk Neutral CM 0.25 Noise 0.5,2 DM 2","0","41","Not Litigated",0.9999,1,2.52942E-11,0.500004,1.265E-11,0,1,2.52942E-11,4.00164E-12,3.00002,4,0.544168,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,4.00002E-05,10,9.99996,3.16178E-13,2.529E-11,0,2.5294E-11,5.05885E-11,0,4.00002E-05,4.00002E-05,4.00002E-05,2.12926E-11,0,2.12926E-11,0,0,,0,0,0,7.9957E-07,0,9.64963E-06,0.194056,0.205846,0.200187,0.20585,0.194062,0.173016,0.213059,0.227846,0.213061,0.173018,1.2647E-11,0,1,1.26471E-11,0,0,0,0,0
"Risk Neutral CM 0.25 Noise 0.5,2 DM 2","0","41","Settles",6.3E-5,0,1,0.448453,1,1,1,1,0.158204,2.74227,4,0.505793,0.258421,0.220652,0.197974,0.16615,0.156804,1,1,0.1,0.100001,,,1,,,,,0,0,0,,9.15,9.74996,18.9,1.10004,9.15,9.74996,0.1,0.250001,4.634E-11,0.250001,0.0625008,3.93735E-11,0.841836,0.941836,4E-05,0.841796,4.07919E-07,0.841796,0,1,0.200001,0,0,0,4.50725E-07,0,-0.152659,0.245127,0.235668,0.199614,0.175597,0.143994,0.193717,0.226569,0.227794,0.199511,0.152409,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 0.25 Noise 0.5,2 DM 2","0","41","Tried",3E-11,0,1,0.539861,1,1,1,1,0.126362,3.19931,1.87334,1.25215,0.124142,0.194059,0.24849,0.224968,0.20834,1,1,0.858679,0.203357,,,0,,,,,0,0,1,0.747601,10.4202,8.42978,18.85,1.15002,10.4202,8.42978,0.15,0.911586,0.0358142,0.947401,1.15335,0.0385002,0.873657,1.02366,1.87334E-05,0.873638,0.600114,0.273524,0,0,,0,0,0,0.689433,0,0.435398,0.0992677,0.203387,0.262053,0.236119,0.199173,0.18654,0.246937,0.281605,0.152675,0.132243,1,1,0,0,0,0,0,0.252399,0.747601
"Risk Neutral CM 0.25 Noise 0.5,2 DM 2","0","41","PWins",2E-11,0,1,0.610993,1,1,1,1,0.127008,3.55497,1.79653,1.3598,0.06152,0.153583,0.23163,0.274946,0.278321,1,1,0.879865,0.213266,,,0,,,,,0,0,1,1,10.925,7.92498,18.85,1.15002,10.925,7.92498,0.15,1.19737,0,1.19737,1.54109,0,0.87301,1.02301,1.79653E-05,0.872992,0.764418,0.108575,0,0,,0,0,0,0.877631,0,0.640459,0.0615706,0.156493,0.23503,0.284079,0.262828,0.162733,0.23724,0.294837,0.158028,0.147161,1,1,0,0,0,0,0,0,1
