"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 0.25 Noise 0.5,2 FSM 0 DM 1 LT 1 UPC 1E-05","0","NaN","48","All",1,0.999937,6.32063E-05,0.5,6.3206E-5,6.32063E-05,1,6.32063E-05,9.99947E-06,3,4,0.544166,0.2,0.2,0.2,0.2,0.200001,1,1,0.100001,0.100001,,,6.32062E-05,,,,,5.05852E-11,2.59201E-17,1.54E-11,0.753145,9.99994,9.99995,19.9999,0.000109527,1000,1000,6.32063E-06,9.481E-06,7.809E-12,9.48097E-6,1.42217E-06,2.14031E-12,9.3207E-05,9.95277E-05,4.00002E-05,5.32069E-05,4.49757E-11,5.32068E-05,0,6.32062E-5,0.100001,5.05852E-11,2.59201E-17,1.01211E-17,7.9957E-07,0,0,0.194059,0.205848,0.200187,0.205848,0.194059,0.173017,0.21306,0.227846,0.21306,0.173017,6.32063E-5,6.32063E-05,0.999937,1.26463E-11,6.32062E-05,5.05852E-11,2.59201E-17,3.8094E-12,1.162E-11
"MODRA CM 0.25 Noise 0.5,2 FSM 0 DM 1 LT 1 UPC 1E-05","0","NaN","48","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,4,0.544168,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,4.00002E-05,1000,1000,0,0,0,0,0,0,4.00002E-05,4.00002E-05,4.00002E-05,0,0,0,0,0,,0,0,0,,0,9.64963E-06,0.194056,0.205846,0.200187,0.20585,0.194062,0.173016,0.213059,0.227846,0.213061,0.173018,0,0,1,0,0,0,0,0,0
"MODRA CM 0.25 Noise 0.5,2 FSM 0 DM 1 LT 1 UPC 1E-05","0","NaN","48","DisputeArises",6.3E-5,0,1,0.448453,1,1,1,1,0.158204,2.74227,4,0.505793,0.258421,0.220652,0.197974,0.16615,0.156804,1,1,0.100001,0.100001,,,0.999999,,,,,8.00318E-07,4.10087E-13,2.442E-7,0.753145,9.05,9.84996,18.9,1.10004,998.939,999.935,0.1,0.15,1.2354E-7,0.15,0.0225004,3.38623E-08,0.841836,0.941836,4E-05,0.841796,7.1157E-07,0.841796,0,0.999999,0.100001,8.00318E-07,4.10087E-13,1.60128E-13,7.9957E-07,0,-0.152659,0.245127,0.235668,0.199614,0.175597,0.143994,0.193717,0.226569,0.227794,0.199511,0.152409,1,1,2.0008E-07,2.0008E-07,0.999999,8.00318E-07,4.10087E-13,6.02697E-8,1.8388E-7
"MODRA CM 0.25 Noise 0.5,2 FSM 0 DM 1 LT 1 UPC 1E-05","0","NaN","48","PFiles",6.3E-5,0,1,0.448453,1,1,1,1,0.158204,2.74227,4,0.505793,0.258421,0.220652,0.197974,0.16615,0.156804,1,1,0.100001,0.100001,,,0.999999,,,,,8.00319E-07,4.10087E-13,2.442E-7,0.753145,9.05,9.84996,18.9,1.10004,998.939,999.935,0.1,0.15,1.2354E-7,0.15,0.0225004,3.38621E-08,0.841836,0.941836,4E-05,0.841796,7.1157E-07,0.841796,0,0.999999,0.100001,8.00319E-07,4.10087E-13,1.60128E-13,7.9957E-07,0,-0.152659,0.245127,0.235668,0.199614,0.175597,0.143994,0.193717,0.226569,0.227794,0.199511,0.152409,1,1,0,2.0008E-07,0.999999,8.00319E-07,4.10087E-13,6.02697E-8,1.8388E-7
"MODRA CM 0.25 Noise 0.5,2 FSM 0 DM 1 LT 1 UPC 1E-05","0","NaN","48","DAnswers",6.3E-5,0,1,0.448453,1,1,1,1,0.158204,2.74227,4,0.505793,0.258421,0.220652,0.197974,0.16615,0.156804,1,1,0.100001,0.100001,,,0.999999,,,,,8.00319E-07,4.10087E-13,2.442E-7,0.753145,9.05,9.84996,18.9,1.10004,998.939,999.935,0.1,0.15,1.2354E-7,0.15,0.0225002,3.38621E-08,0.841836,0.941836,4E-05,0.841796,7.1157E-07,0.841796,0,0.999999,0.100001,8.00319E-07,4.10087E-13,1.60128E-13,7.9957E-07,0,-0.152659,0.245127,0.235668,0.199614,0.175597,0.143994,0.193717,0.226569,0.227794,0.199511,0.152409,1,1,0,0,0.999999,8.00319E-07,4.10087E-13,6.02697E-8,1.8388E-7
"MODRA CM 0.25 Noise 0.5,2 FSM 0 DM 1 LT 1 UPC 1E-05","0","NaN","48","Litigated",6.3E-5,0,1,0.448453,1,1,1,1,0.158204,2.74227,4,0.505793,0.258421,0.220652,0.197974,0.16615,0.156804,1,1,0.100001,0.100001,,,0.999999,,,,,8.00319E-07,4.10087E-13,2.442E-7,0.753145,9.05,9.84996,18.9,1.10004,998.939,999.935,0.1,0.15,1.2354E-7,0.15,0.0225002,3.38621E-08,0.841836,0.941836,4E-05,0.841796,7.1157E-07,0.841796,0,0.999999,0.100001,8.00319E-07,4.10087E-13,1.60128E-13,7.9957E-07,0,-0.152659,0.245127,0.235668,0.199614,0.175597,0.143994,0.193717,0.226569,0.227794,0.199511,0.152409,1,1,0,0,0.999999,8.00319E-07,4.10087E-13,6.02697E-8,1.8388E-7
"MODRA CM 0.25 Noise 0.5,2 FSM 0 DM 1 LT 1 UPC 1E-05","0","NaN","48","Not Litigated",0.9999,1,2.52942E-11,0.500004,1.265E-11,0,1,2.52942E-11,4.00164E-12,3.00002,4,0.544168,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,4.00002E-05,1000,1000,3.16178E-13,1.265E-11,0,1.2647E-11,1.26471E-11,0,4.00002E-05,4.00002E-05,4.00002E-05,2.12926E-11,0,2.12926E-11,0,0,,0,0,0,7.9957E-07,0,9.64963E-06,0.194056,0.205846,0.200187,0.20585,0.194062,0.173016,0.213059,0.227846,0.213061,0.173018,1.2647E-11,0,1,1.26471E-11,0,0,0,0,0
"MODRA CM 0.25 Noise 0.5,2 FSM 0 DM 1 LT 1 UPC 1E-05","0","NaN","48","Settles",6.3E-5,0,1,0.448453,1,1,1,1,0.158204,2.74227,4,0.505793,0.258421,0.220652,0.197974,0.16615,0.156804,1,1,0.100001,0.100001,,,1,,,,,0,0,0,,9.05,9.84996,18.9,1.10004,998.939,999.935,0.1,0.15,9.884E-08,0.15,0.0225002,1.93579E-08,0.841836,0.941836,4E-05,0.841796,5.63353E-07,0.841796,0,1,0.100001,0,0,0,6.27116E-07,0,-0.152659,0.245127,0.235668,0.199614,0.175597,0.143994,0.193717,0.226569,0.227794,0.199511,0.152409,1,1,0,0,1,0,0,0,0
"MODRA CM 0.25 Noise 0.5,2 FSM 0 DM 1 LT 1 UPC 1E-05","0","NaN","48","Tried",2E-11,0,1,0.554714,1,1,1,1,0.133114,3.27357,2.09657,1.19991,0.116806,0.211566,0.184793,0.254922,0.231914,1,1,0.9,0.171722,,,0,,,,,0,0,1,0.753145,9.67814,9.17183,18.85,1.15002,999.628,998.927,0.15,0.16639,0.101179,0.267569,0.11461,0.059407,0.866907,1.01691,2.09657E-05,0.866886,0.607074,0.259812,0,0,,0,0,0,0.706343,0,1.01394,0.0799585,0.234007,0.169137,0.289792,0.227105,0.357602,0.208272,0.260853,0.0869282,0.0863449,1,1,0,0,0,0,0,0.246855,0.753145
"MODRA CM 0.25 Noise 0.5,2 FSM 0 DM 1 LT 1 UPC 1E-05","0","NaN","48","PWins",1E-11,0,1,0.633279,1,1,1,1,0.136481,3.66639,2.13426,1.28019,0.0504863,0.140548,0.208245,0.293526,0.307194,1,1,0.9,0.170025,,,0,,,,,0,0,1,1,9.925,8.92498,18.85,1.15002,999.97,998.585,0.15,0.201145,0.0655391,0.266684,0.150692,0.00491544,0.86354,1.01354,2.13426E-05,0.863519,0.751567,0.111952,0,0,,0,0,0,0.873855,0,1.22542,0.047703,0.144059,0.193586,0.320479,0.294173,0.329078,0.197812,0.274042,0.0982277,0.10084,1,1,0,0,0,0,0,0,1
