"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","DWins",2E-12,0,1,0.441491,1,1,1,1,0.16338,4.03193,6.82804,0.162352,0.225916,0.131235,0.0907262,0.100613,0.123819,0.129255,0.113205,0.0852309,1,1,0.786834,0.60587,,,0,,,,,0,0,1,0,8.925,9.92493,18.8499,1.15007,8.925,9.92493,0.15,0,1.075,1.075,0,1.15562,0.836688,0.986688,6.82804E-05,0.83662,0.83662,0,0,0,,0,0,0,1,0,1.58053,0.115939,0.113477,0.0822743,0.0455915,0.107969,0.254326,0.172614,0.107809,0.40212,0.0466532,0.0762092,0.109793,0.14046,0.110747,0.114016,1.74395E-07,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","Abandoned",3E-17,0,1,0.496344,1,1,1,1,0.0922706,4.47075,0.162501,0.998821,0.139293,0.128238,0.120197,0.117311,0.11707,0.119042,0.125247,0.133602,1,1,0.934363,0.442146,,,0,,,,,0.0102115,0.989789,0,,9.44489,9.4551,18.9,1.1,9.44489,9.4551,0.1,0,0.555106,0.555106,0,0.310669,0.907731,1.00773,1.62501E-06,0.907729,0.907729,0,0,0,,0.0102115,0.989789,1.95157E-07,1,0,0.0567773,0.103293,0.127014,0.133958,0.132792,0.136889,0.137452,0.126971,0.101632,0.111689,0.126427,0.135986,0.138199,0.131558,0.131782,0.124058,0.100301,1,1,0,0,0,0.0102115,0.989789,0,0
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecPower1",0.125,0.99988,0.000120274,0.0625,0.0001203,6.05893E-11,1,0.000120274,1.0933E-05,1,5.60222E-06,0.609791,1,0,0,0,0,0,0,0,1,1,0.825587,0.793347,,,5.30569E-11,,,,,1.42792E-18,3.37871E-17,7.53E-12,0.638897,9.99994,9.99994,19.9999,0.000123281,9.99994,9.99994,3.00685E-06,0,6.3144E-5,6.31438E-5,0,3.31505E-05,0.000109341,0.000112348,2.561E-10,0.000109341,0.000109341,0,0,5.3057E-11,0.421666,1.42792E-18,3.37871E-17,6.74342E-24,1,0,0.936684,0.224527,0.243923,0.207842,0.146448,0.0898691,0.0498799,0.0255093,0.0120028,0.394013,0.326145,0.184955,0.0718393,0.019103,0.00347584,0.0004325,3.67796E-05,0.00012027,6.05893E-11,0.99988,0.000120274,5.30569E-11,1.42792E-18,3.37871E-17,2.72E-12,4.812E-12
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecPower2",0.125,0.999888,0.000112156,0.1875,0.0001122,5.38033E-11,1,0.000112156,1.01951E-05,2,5.60223E-06,0.743095,0,1,0,0,0,0,0,0,1,1,0.831328,0.809934,,,4.88742E-11,,,,,7.45581E-19,3.16747E-17,4.93E-12,0.679442,9.99994,9.99994,19.9999,0.00011496,9.99994,9.99994,2.80391E-06,0,5.8882E-5,5.8882E-05,0,3.09131E-05,0.000101961,0.000104765,2.56102E-10,0.000101961,0.000101961,0,0,4.8874E-11,0.419951,7.45581E-19,3.16747E-17,6.28828E-24,1,0,0.708268,0.194117,0.219717,0.199293,0.153453,0.105571,0.0669761,0.0395233,0.0213502,0.24594,0.29712,0.245942,0.139472,0.0541729,0.0144053,0.00262107,0.000326141,0.00011216,5.38033E-11,0.999888,0.000112156,4.88742E-11,7.45581E-19,3.16747E-17,1.58E-12,3.349E-12
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecPower3",0.125,0.999895,0.000105339,0.3125,0.0001053,4.76968E-11,1,0.000105339,9.57536E-06,3,5.60225E-06,0.86857,0,0,1,0,0,0,0,0,1,1,0.840763,0.824152,,,4.31408E-11,,,,,2.98484E-19,3.00891E-17,4.56E-12,0.760239,9.99994,9.99995,19.9999,0.000107972,9.99994,9.99995,2.63347E-06,0,5.5303E-5,5.53027E-5,0,2.9034E-05,9.57634E-05,9.83969E-05,2.56103E-10,9.57632E-05,9.57632E-05,0,0,4.3141E-11,0.420363,2.98484E-19,3.00891E-17,5.90604E-24,1,0,0.437027,0.153944,0.184878,0.182934,0.15825,0.125175,0.0923998,0.0633454,0.0390741,0.122434,0.215899,0.260828,0.215901,0.122436,0.0475556,0.0126456,0.0023009,0.00010534,4.76968E-11,0.999895,0.000105338,4.31408E-11,2.98484E-19,3.00891E-17,1.0923E-12,3.464E-12
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecPower4",0.125,0.999898,0.000102234,0.4375,0.0001022,4.28832E-11,1,0.000102234,9.29316E-06,4,5.60225E-06,0.986129,0,0,0,1,0,0,0,0,1,1,0.855106,0.834816,,,3.64269E-11,,,,,8.77684E-20,2.95704E-17,6.46E-12,0.812371,9.99995,9.99995,19.9999,0.00010479,9.99995,9.99995,2.55585E-06,0,5.3673E-5,5.36729E-5,0,2.81783E-05,9.29411E-05,9.54969E-05,2.56104E-10,9.29408E-05,9.29408E-05,0,0,3.6427E-11,0.424833,8.77684E-20,2.95704E-17,5.73197E-24,1,0,0.146653,0.109091,0.141947,0.157034,0.156102,0.144143,0.12449,0.0986523,0.0685423,0.0454961,0.117134,0.206552,0.249536,0.206553,0.117134,0.0454964,0.012098,0.00010223,4.28832E-11,0.999898,0.000102234,3.64269E-11,8.77684E-20,2.95704E-17,1.2114E-12,5.245E-12
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecPower5",0.125,0.999898,0.000102231,0.5625,0.0001022,3.87406E-11,1,0.000102231,9.29284E-06,5,5.60226E-06,1.09569,0,0,0,0,1,0,0,0,1,1,0.871586,0.844055,,,3.0068E-11,,,,,1.86389E-20,2.95786E-17,8.67E-12,0.828105,9.99995,9.99995,19.9999,0.000104787,9.99995,9.99995,2.55577E-06,0,5.3671E-5,5.3671E-05,0,2.81773E-05,9.29379E-05,9.54937E-05,2.56104E-10,9.29377E-05,9.29377E-05,0,0,3.0068E-11,0.43463,1.86389E-20,2.95786E-17,5.73178E-24,1,0,-0.146653,0.0685423,0.0986523,0.12449,0.144143,0.156102,0.157034,0.141947,0.109091,0.012098,0.0454964,0.117134,0.206553,0.249536,0.206552,0.117134,0.0454961,0.00010223,3.87406E-11,0.999898,0.00010223,3.0068E-11,1.86389E-20,2.95786E-17,1.4908E-12,7.182E-12
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecPower6",0.125,0.999895,0.000105332,0.6875,0.0001053,3.55337E-11,1,0.000105332,9.57474E-06,6,5.60225E-06,1.19715,0,0,0,0,0,1,0,0,1,1,0.885471,0.85506,,,2.64042E-11,,,,,2.84735E-21,3.00929E-17,9.13E-12,0.829537,9.99994,9.99995,19.9999,0.000107965,9.99994,9.99995,2.63329E-06,0,5.5299E-5,5.52991E-5,0,2.90321E-05,9.57572E-05,9.83905E-05,2.56104E-10,9.57569E-05,9.57569E-05,0,0,2.6404E-11,0.447092,2.84735E-21,3.00929E-17,5.90565E-24,1,0,-0.437027,0.0390741,0.0633454,0.0923998,0.125175,0.15825,0.182934,0.184878,0.153944,0.0023009,0.0126456,0.0475556,0.122436,0.215901,0.260828,0.215899,0.122434,0.00010533,3.55337E-11,0.999895,0.000105332,2.64042E-11,2.84735E-21,3.00929E-17,1.5562E-12,7.573E-12
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecPower7",0.125,0.999888,0.000112152,0.8125,0.0001122,3.40605E-11,1,0.000112152,1.01947E-05,7,5.60224E-06,1.29043,0,0,0,0,0,0,1,0,1,1,0.895204,0.868395,,,2.62393E-11,,,,,3.23542E-22,3.16640E-17,7.82E-12,0.825733,9.99994,9.99994,19.9999,0.000114956,9.99994,9.99994,2.80379E-06,0,5.888E-05,5.88797E-5,0,3.09118E-05,0.000101957,0.000104761,2.56102E-10,0.000101957,0.000101957,0,0,2.6239E-11,0.455646,3.23542E-22,3.16640E-17,6.28803E-24,1,0,-0.708268,0.0213502,0.0395233,0.0669761,0.105571,0.153453,0.199293,0.219717,0.194117,0.000326141,0.00262107,0.0144053,0.0541729,0.139472,0.245942,0.29712,0.24594,0.00011215,3.40605E-11,0.999888,0.000112152,2.62393E-11,3.23542E-22,3.16640E-17,1.363E-12,6.458E-12
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecPower8",0.125,0.99988,0.000120275,0.9375,0.0001203,3.37466E-11,1,0.000120275,1.09331E-05,8,5.60221E-06,1.37544,0,0,0,0,0,0,0,1,1,1,0.901993,0.881857,,,2.79729E-11,,,,,3.34805E-23,3.37761E-17,5.77E-12,0.822267,9.99994,9.99994,19.9999,0.000123282,9.99994,9.99994,3.00687E-06,0,6.3144E-5,6.31442E-5,0,3.31507E-05,0.000109342,0.000112349,2.561E-10,0.000109342,0.000109342,0,0,2.7973E-11,0.458628,3.34805E-23,3.37761E-17,6.74347E-24,1,0,-0.936684,0.0120028,0.0255093,0.0498799,0.0898691,0.146448,0.207842,0.243923,0.224527,3.67796E-05,0.0004325,0.00347584,0.019103,0.0718393,0.184955,0.326145,0.394013,0.00012027,3.37466E-11,0.99988,0.000120275,2.79729E-11,3.34805E-23,3.37761E-17,1.0262E-12,4.747E-12
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecLevel0",1,0.99989,0.000109999,0.5,0.00011,2.20086E-11,1,0.000109999,9.999E-06,4.5,0,1.02079,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,0.937499,0.937499,,,2.20086E-11,,,,,3.08367E-24,3.08243E-17,6.17E-24,0.999616,9.99994,9.99995,19.9999,0.000112749,9.99994,9.99995,2.74998E-06,0,5.7749E-5,5.77495E-5,0,3.03185E-05,0.0001,0.00010275,2.0008E-10,0.0001,0.0001,0,0,2.2009E-11,0.46875,3.08367E-24,3.08243E-17,6.16733E-24,1,0,-2.29134E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,2.20086E-11,0.99989,0.000109999,2.20086E-11,3.08367E-24,3.08243E-17,2.3681E-27,6.165E-24
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecLevel1",2E-07,0.9999,9.97911E-05,0.5,9.9791E-5,1.99662E-11,1,9.97911E-05,9.99821E-06,4.5,1,0.921114,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,0.937499,0.937499,,,1.99662E-11,,,,,2.79751E-24,2.79639E-17,5.6E-24,0.998798,9.99995,9.99994,19.9999,0.000112286,9.99995,9.99994,2.49478E-06,0,5.239E-05,5.23904E-5,0,2.75049E-05,9.97929E-05,0.000102288,1E-05,8.97929E-05,8.97929E-05,0,0,1.9966E-11,0.46875,2.79751E-24,2.79639E-17,5.59501E-24,1,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,9.97911E-5,1.99662E-11,0.9999,9.97911E-05,1.99662E-11,2.79751E-24,2.79639E-17,6.7267E-27,5.588E-24
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecLevel2",2E-07,0.999909,9.058E-05,0.5,9.058E-05,1.81232E-11,1,9.058E-05,9.99829E-06,4.5,2,0.8173,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.937499,0.937499,,,1.81232E-11,,,,,2.53928E-24,2.53827E-17,5.08E-24,0.996505,9.99995,9.99993,19.9999,0.000112844,9.99995,9.99993,2.2645E-06,0,4.7555E-5,4.75545E-5,0,2.49661E-05,0.000100582,0.000102846,2E-05,8.05817E-05,8.05817E-05,0,0,1.8123E-11,0.46875,2.53928E-24,2.53827E-17,5.07857E-24,1,0,1.04253E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,9.058E-05,1.81232E-11,0.999909,9.058E-05,1.81232E-11,2.53928E-24,2.53827E-17,1.7751E-26,5.061E-24
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecLevel3",2E-07,0.999918,8.2407E-05,0.5,8.2407E-5,1.64880E-11,1,8.2407E-05,9.99961E-06,4.5,3,0.708301,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.937499,0.937499,,,1.64880E-11,,,,,2.31017E-24,2.30924E-17,4.62E-24,0.990543,9.99996,9.99993,19.9999,0.000114467,9.99996,9.99993,2.06018E-06,0,4.3264E-5,4.32637E-5,0,2.27134E-05,0.000102407,0.000104468,3E-05,7.24074E-05,7.24074E-05,0,0,1.6488E-11,0.46875,2.31017E-24,2.30924E-17,4.62033E-24,1,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,8.2407E-05,1.64880E-11,0.999918,8.2407E-05,1.64880E-11,2.31017E-24,2.30924E-17,4.3696E-26,4.577E-24
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecLevel4",2E-07,0.999925,7.5324E-05,0.5,7.5324E-5,1.50708E-11,1,7.5324E-05,1.00026E-05,4.5,4,0.592495,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.937499,0.937499,,,1.50708E-11,,,,,2.1116E-24,2.11076E-17,4.22E-24,0.976089,9.99996,9.99992,19.9999,0.000117207,9.99996,9.99992,1.8831E-06,0,3.9545E-5,3.95451E-5,0,2.07612E-05,0.000105321,0.000107205,4E-05,6.53214E-05,6.53214E-05,0,0,1.5071E-11,0.46875,2.1116E-24,2.11076E-17,4.2232E-24,1,0,-1.25642E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,7.5324E-05,1.50708E-11,0.999925,7.5324E-05,1.50708E-11,2.1116E-24,2.11076E-17,1.0098E-25,4.122E-24
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecLevel5",2E-07,0.999931,6.9399E-05,0.5,6.9399E-5,1.38854E-11,1,6.9399E-05,1.00075E-05,4.5,5,0.467059,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.937499,0.937499,,,1.38853E-11,,,,,3.03205E-24,8.58618E-18,1.09E-17,0.919693,9.99996,9.99992,19.9999,0.000121134,9.99996,9.99992,1.73498E-06,0,3.6434E-5,3.64345E-5,0,1.91281E-05,0.000109392,0.000111127,5E-05,5.93916E-05,5.93916E-05,0,0,1.3885E-11,0.46875,3.03205E-24,8.58618E-18,1.71792E-24,1,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,6.9399E-05,1.38854E-11,0.999931,6.9399E-05,1.38853E-11,3.03205E-24,8.58618E-18,8.7222E-19,9.989E-18
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecLevel6",2E-07,0.999935,6.47284E-05,0.5,6.4728E-5,4.53549E-05,1,6.47284E-05,1.00146E-05,4.5,6,0.326009,0.125001,0.125,0.125,0.124999,0.125,0.125,0.125,0.125001,1,1,0.846177,0.8125,,,3.31352E-05,,,,,1.27095E-17,1.53561E-12,1.222E-5,0.894146,9.99996,9.99991,19.9999,0.000130359,9.99996,9.99991,5.6308E-06,0,3.9175E-5,3.9175E-05,0,2.41788E-05,0.000114714,0.000120345,6E-05,5.47139E-05,5.47139E-05,0,0,3.31352E-5,0.40625,1.27095E-17,1.53561E-12,2.47635E-24,1,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,6.47284E-5,4.53549E-05,0.999935,1.93736E-05,3.31352E-05,1.27095E-17,1.53561E-12,1.29349E-6,1.0926E-5
"Risk Neutral CM 0.25 LT 0 DM 0.5","0","433","PrecLevel7",2E-07,0.999939,6.14683E-05,0.5,6.1468E-5,6.14683E-05,1,6.14683E-05,1.00237E-05,4.5,7,0.146885,0.125001,0.125,0.125,0.124999,0.125,0.125,0.125,0.125001,1,1,0.723533,0.661923,,,3.94075E-05,,,,,1.61283E-12,7.3751E-13,2.206E-5,0.717669,9.99996,9.9999,19.9999,0.000138718,9.99996,9.9999,7.24987E-06,0,4.3378E-5,4.33781E-5,0,3.17462E-05,0.000121445,0.000128695,7E-05,5.14447E-05,5.14447E-05,0,0,3.94075E-5,0.350162,1.61283E-12,7.3751E-13,3.24165E-24,1,0,-1.73137E-14,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,6.14683E-5,6.14683E-05,0.999939,1.22986E-11,3.94075E-05,1.61283E-12,7.3751E-13,6.22845E-6,1.5832E-5
