"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1E-05","0","168","All",1,0.99989,0.000109999,0.5,0.00011,2.20086E-11,1,0.000109999,9.999E-06,4.5,5.60224E-06,1.02079,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,0.937499,0.152478,,,2.26319E-12,,,,,8.71641E-12,9.63176E-12,1.4E-12,0.476081,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,2.7507E-5,4.9486E-5,7.69934E-5,1.37535E-05,4.45377E-05,0.0001,0.000144,2.56102E-10,9.99999E-05,4.99867E-05,5.00133E-05,0,2.2632E-12,0.468745,8.71641E-12,9.63176E-12,4.15558E-12,0.499867,0,-2.96618E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,2.20086E-11,0.99989,0.000109999,2.26319E-12,8.71641E-12,9.63176E-12,7.3203E-13,6.652E-13
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1E-05","0","168","NoDispute",0.9999,1,0,0.5,0,0,1,0,0,4.5,5.60246E-06,1.02079,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,10,10,20,2.56127E-10,10,10,0,0,0,0,0,0,2.56127E-10,2.56127E-10,2.56127E-10,0,0,0,0,0,,0,0,0,,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1E-05","0","168","DisputeArises",0.0001,0,1,0.500024,1,2.0008E-07,1,1,0.0909009,4.50019,3.62896E-06,1.01979,0.135243,0.126938,0.120334,0.117617,0.117453,0.120056,0.126869,0.135489,1,1,0.937499,0.152478,,,2.05746E-08,,,,,7.92409E-08,8.75623E-08,1.27E-08,0.476081,9.1,9.5,18.6,1.4,9.1,9.5,0.4,0.250066,0.44988,0.699947,0.125033,0.404893,0.909099,1.3091,3.62896E-11,0.909099,0.454429,0.45467,0,2.05746E-8,0.468745,7.92409E-08,8.75623E-08,3.77784E-08,0.499867,0,-6.28406E-14,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,2.0008E-07,2.0008E-07,1,2.05746E-08,7.92409E-08,8.75623E-08,6.65493E-9,6.0473E-9
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1E-05","0","168","PFiles",0.0001,0,1,0.500024,1,2.0008E-07,1,1,0.0909009,4.50019,3.62896E-06,1.01979,0.135243,0.126938,0.120334,0.117617,0.117453,0.120056,0.126869,0.135489,1,1,0.937499,0.152478,,,2.05746E-08,,,,,7.92409E-08,8.75623E-08,1.27E-08,0.476081,9.1,9.5,18.6,1.4,9.1,9.5,0.4,0.250067,0.44988,0.699947,0.125033,0.404892,0.909099,1.3091,3.62896E-11,0.909099,0.454429,0.45467,0,2.05746E-8,0.468745,7.92409E-08,8.75623E-08,3.77784E-08,0.499867,0,-4.83958E-14,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,2.0008E-07,0,1,2.05746E-08,7.92409E-08,8.75623E-08,6.65493E-9,6.0473E-9
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1E-05","0","168","DAnswers",2E-11,0,1,0.500024,1,1,1,1,0.0909009,4.50019,3.62896E-06,1.01979,0.135243,0.126938,0.120334,0.117617,0.117453,0.120056,0.126869,0.135489,1,1,0.937499,0.152478,,,0.102832,,,,,0.396046,0.437636,0.063486,0.476081,8.45309,8.89612,17.3492,2.65079,8.45309,8.89612,1.65079,0.619766,0.678537,1.2983,0.62641,0.973674,0.909099,2.55989,3.62896E-11,0.909099,0.454429,0.45467,0,0.102832,0.468745,0.396046,0.437636,0.188816,0.499867,0,-3.34146E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0.102832,0.396046,0.437636,0.0332613,0.0302244
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1E-05","0","168","Litigated",2E-11,0,1,0.500024,1,1,1,1,0.0909009,4.50019,3.62896E-06,1.01979,0.135243,0.126938,0.120334,0.117617,0.117453,0.120056,0.126869,0.135489,1,1,0.937499,0.152478,,,0.102832,,,,,0.396046,0.437636,0.063486,0.476081,8.45309,8.89612,17.3492,2.65079,8.45309,8.89612,1.65079,0.619766,0.678537,1.2983,0.62641,0.973674,0.909099,2.55989,3.62896E-11,0.909099,0.454429,0.45467,0,0.102832,0.468745,0.396046,0.437636,0.188816,0.499867,0,-3.34146E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0.102832,0.396046,0.437636,0.0332613,0.0302244
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1E-05","0","168","Not Litigated",1,0.99989,0.000109999,0.5,0.00011,0,1,0.000109999,9.999E-06,4.5,5.60224E-06,1.02079,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,2.7507E-5,4.9486E-5,7.69934E-5,1.37535E-05,4.45377E-05,0.0001,0.000144,2.56102E-10,9.99999E-05,4.99867E-05,5.00132E-05,0,0,,0,0,0,0.499867,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,0,0.99989,0.000109999,0,0,0,0,0
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1E-05","0","168","Settles",2E-12,0,1,0.845651,1,1,1,1,0.0909012,7.26521,3.3837E-05,1.31017,2.37075E-05,0.000220236,0.00173274,0.0101201,0.0426097,0.130332,0.295668,0.519293,1,1,0.937491,0.937491,,,1,,,,,0,0,0,,8.66875,8.73125,17.4,2.6,8.66875,8.73125,1.6,0.280845,1.31514,1.59599,0.0908218,1.75079,0.909099,2.5091,3.3837E-10,0.909099,0.898099,0.0109995,0,1,0.468745,0,0,0,0.9879,0,-1.50625,0.00225488,0.0078497,0.0234019,0.0593242,0.125441,0.214215,0.284351,0.283163,1.41974E-06,1.70911E-06,1.74498E-06,1.65624E-06,1.57057E-06,1.50298E-06,1.36871E-06,0.999989,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1E-05","0","168","Tried",1E-12,0,1,0.429527,1,1,1,1,0.0909008,3.93621,1.80255E-07,0.971076,0.0397355,0.11118,0.224963,0.286714,0.211482,0.0926387,0.0271641,0.00612283,1,1,0.937499,0.0625005,,,0,,,,,0,0,1,0.476081,7.98064,8.61936,16.6,3.4,7.98064,8.61936,2.4,1.17298,0.544984,1.71796,3.0071,1.55185,0.909099,3.3091,1.80255E-12,0.909099,0.306737,0.602362,0,0,,0,0,0,0.337407,0,3.31563,2.53344E-07,2.80102E-07,2.43337E-07,1.73852E-07,0.530526,0.282821,0.132387,0.0542651,0.150354,0.30454,0.545105,2.69771E-07,2.50454E-07,3.16731E-07,3.39906E-07,4.56364E-13,1,1,0,0,0,0,0,0.523919,0.476081
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1E-05","0","168","PWins",7E-13,0,1,0.473557,1,1,1,1,0.0909008,4.28846,1.71069E-07,1.01097,0.0212197,0.072375,0.182456,0.287772,0.25512,0.129056,0.0419109,0.0100901,1,1,0.937499,0.0625005,,,0,,,,,0,0,1,1,9.5,7.1,16.6,3.4,9.5,7.1,2.4,2.46382,0.218088,2.68191,6.31635,0.109044,0.909099,3.3091,1.71069E-12,0.909099,0.396528,0.512571,0,0,,0,0,0,0.436177,0,3.35088,1.34559E-07,1.62995E-07,1.60233E-07,1.32945E-07,0.475595,0.294815,0.15752,0.0720692,0.119809,0.285204,0.594986,3.17627E-07,3.4875E-07,4.78123E-07,5.41591E-07,7.4052E-13,1,1,0,0,0,0,0,0,1
