"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","DWins",4E-24,0,1,0.434484,1,1,1,1,0.0909009,3.97587,5.08173E-06,0.802099,0.17596,0.159224,0.14158,0.125628,0.111061,0.0996752,0.0941229,0.09275,1,1,0.5625,0.0625002,,,0,,,,,0,0,1,0,5.4,11.2,16.6,3.4,5.4,11.2,2.4,0,0.859614,0.859614,0,3.95423,0.909099,3.3091,6.09807E-11,0.909099,0.169886,0.739213,0,0,,0,0,0,0.186873,0,-2.25385E-13,0.130389,0.156262,0.156987,0.143531,0.127971,0.113876,0.0973223,0.0736611,0.130389,0.156262,0.156987,0.143531,0.127971,0.113876,0.0973223,0.0736611,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","Abandoned",3E-17,0,1,0.5002,1,1,1,1,0.0909009,4.5016,3.62896E-06,0.849909,0.135739,0.126997,0.119936,0.117009,0.117057,0.120076,0.127207,0.135979,1,1,0.5625,0.0625002,,,0,,,,,1,1.0004E-07,0,,8.2,9.2,17.4,2.6,8.2,9.2,1.6,0.589452,0.473734,1.06319,0.471561,0.85272,0.909099,2.5091,4.35476E-11,0.909099,0.239262,0.669838,0,0,,1,1.0004E-07,2.0008E-07,0.263185,0,-3.23013E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0,1,1.0004E-07,0,0
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecPower1",0.125,0.999881,0.000119448,0.0625,0.0001194,2.38992E-11,1,0.000119448,1.08579E-05,1,5.60223E-06,0.508159,1,0,0,0,0,0,0,0,1,1,0.0625007,0.0625007,,,2.38991E-11,,,,,3.34722E-17,3.34856E-24,6.70E-24,0.111265,9.99989,9.99994,19.9998,0.000167227,9.99989,9.99994,4.77792E-05,5.9724E-5,0,5.9724E-05,2.9862E-05,0,0.00010859,0.00015637,2.67305E-10,0.00010859,0,0.00010859,0,2.3899E-11,0.0312502,3.34722E-17,3.34856E-24,6.69711E-24,0,0,0.936685,0.224527,0.243923,0.207841,0.146448,0.0898691,0.04988,0.0255093,0.0120028,0.394013,0.326145,0.184955,0.0718392,0.019103,0.00347584,0.0004325,3.67796E-05,0.00011945,2.38992E-11,0.999881,0.000119448,2.38991E-11,3.34722E-17,3.34856E-24,5.9520E-24,7.452E-25
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecPower2",0.125,0.999888,0.000111756,0.1875,0.0001118,2.23602E-11,1,0.000111756,1.01587E-05,2,5.60224E-06,0.619246,0,1,0,0,0,0,0,0,1,1,0.0625007,0.0625007,,,2.23602E-11,,,,,3.13168E-17,3.13293E-24,6.27E-24,0.140441,9.9999,9.99994,19.9998,0.000156459,9.9999,9.99994,4.47026E-05,5.5878E-5,0,5.58782E-5,2.79391E-05,0,0.000101598,0.0001463,2.67307E-10,0.000101598,0,0.000101598,0,2.236E-11,0.0312502,3.13168E-17,3.13293E-24,6.26587E-24,0,0,0.708269,0.194117,0.219717,0.199293,0.153453,0.105571,0.0669761,0.0395234,0.0213503,0.24594,0.29712,0.245942,0.139472,0.0541729,0.0144053,0.00262107,0.000326141,0.00011176,2.23602E-11,0.999888,0.000111756,2.23602E-11,3.13168E-17,3.13293E-24,5.3859E-24,8.800E-25
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecPower3",0.125,0.999894,0.000105543,0.3125,0.0001055,2.11171E-11,1,0.000105543,9.59396E-06,3,5.60224E-06,0.723808,0,0,1,0,0,0,0,0,1,1,0.0625007,0.0625007,,,2.1117E-11,,,,,2.95757E-17,2.95876E-24,5.92E-24,0.190691,9.99991,9.99995,19.9999,0.000147761,9.99991,9.99995,4.22173E-05,5.2772E-5,0,5.27716E-5,2.63858E-05,0,9.59495E-05,0.000138167,2.67308E-10,9.59492E-05,0,9.59492E-05,0,2.1117E-11,0.0312502,2.95757E-17,2.95876E-24,5.91751E-24,0,0,0.437027,0.153945,0.184878,0.182934,0.15825,0.125175,0.0923998,0.0633454,0.0390741,0.122434,0.215899,0.260828,0.215901,0.122436,0.0475556,0.0126456,0.0023009,0.00010554,2.11171E-11,0.999894,0.000105543,2.1117E-11,2.95757E-17,2.95876E-24,4.7891E-24,1.128E-24
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecPower4",0.125,0.999897,0.000102968,0.4375,0.000103,2.06018E-11,1,0.000102968,9.35985E-06,4,5.60225E-06,0.821774,0,0,0,1,0,0,0,0,1,1,0.0625007,0.0625007,,,2.06017E-11,,,,,2.88540E-17,2.88656E-24,5.77E-24,0.263913,9.99991,9.99995,19.9999,0.000144155,9.99991,9.99995,4.11871E-05,5.1484E-5,0,5.14838E-5,2.57419E-05,0,9.36081E-05,0.000134795,2.67308E-10,9.36078E-05,0,9.36078E-05,0,2.0602E-11,0.0312502,2.88540E-17,2.88656E-24,5.77311E-24,0,0,0.146653,0.109091,0.141947,0.157034,0.156102,0.144143,0.12449,0.0986523,0.0685422,0.0454962,0.117134,0.206552,0.249536,0.206553,0.117134,0.0454964,0.012098,0.00010297,2.06018E-11,0.999897,0.000102968,2.06017E-11,2.88540E-17,2.88656E-24,4.2495E-24,1.524E-24
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecPower5",0.125,0.999897,0.00010301,0.5625,0.000103,2.06102E-11,1,0.00010301,9.36367E-06,5,5.60225E-06,0.913071,0,0,0,0,1,0,0,0,1,1,0.0625007,0.0625007,,,2.06102E-11,,,,,2.88658E-17,2.88773E-24,5.78E-24,0.349531,9.99991,9.99995,19.9999,0.000144214,9.99991,9.99995,4.12039E-05,5.1505E-5,0,5.15048E-5,2.57524E-05,0,9.36463E-05,0.00013485,2.67308E-10,9.3646E-05,0,9.3646E-05,0,2.061E-11,0.0312502,2.88658E-17,2.88773E-24,5.77546E-24,0,0,-0.146653,0.0685422,0.0986523,0.12449,0.144143,0.156102,0.157034,0.141947,0.109091,0.0120981,0.0454964,0.117134,0.206553,0.249536,0.206552,0.117134,0.0454961,0.00010301,2.06102E-11,0.999897,0.00010301,2.06102E-11,2.88658E-17,2.88773E-24,3.7568E-24,2.019E-24
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecPower6",0.125,0.999894,0.000105667,0.6875,0.0001057,2.11418E-11,1,0.000105667,9.60519E-06,6,5.60225E-06,0.997624,0,0,0,0,0,1,0,0,1,1,0.0625007,0.0625007,,,2.11418E-11,,,,,2.96103E-17,2.96222E-24,5.92E-24,0.430895,9.9999,9.99995,19.9999,0.000147934,9.9999,9.99995,4.22667E-05,5.2833E-5,0,5.28333E-5,2.64167E-05,0,9.60617E-05,0.000138328,2.67308E-10,9.60615E-05,0,9.60615E-05,0,2.1142E-11,0.0312502,2.96103E-17,2.96222E-24,5.92443E-24,0,0,-0.437027,0.0390741,0.0633454,0.0923998,0.125175,0.15825,0.182934,0.184878,0.153945,0.0023009,0.0126456,0.0475556,0.122436,0.215901,0.260828,0.215899,0.122434,0.00010567,2.11418E-11,0.999894,0.000105667,2.11418E-11,2.96103E-17,2.96222E-24,3.3716E-24,2.553E-24
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecPower7",0.125,0.999888,0.000111941,0.8125,0.0001119,2.23971E-11,1,0.000111941,1.01755E-05,7,5.60224E-06,1.07536,0,0,0,0,0,0,1,0,1,1,0.0625007,0.0625007,,,2.23971E-11,,,,,3.13685E-17,3.13810E-24,6.28E-24,0.49272,9.9999,9.99994,19.9998,0.000156717,9.9999,9.99994,4.47763E-05,4.878E-11,0.0001007,0.00010075,2.43912E-11,9.0672E-05,0.000101765,0.000146542,2.67307E-10,0.000101765,0.000101765,8.31778E-11,0,2.2397E-11,0.0312502,3.13685E-17,3.13810E-24,6.27620E-24,0.999999,0,-0.708269,0.0213502,0.0395233,0.0669761,0.105571,0.153453,0.199293,0.219717,0.194117,0.000326141,0.00262107,0.0144053,0.0541729,0.139472,0.245942,0.29712,0.24594,0.00011194,2.23971E-11,0.999888,0.000111941,2.23971E-11,3.13685E-17,3.13810E-24,3.1838E-24,3.092E-24
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecPower8",0.125,0.99988,0.000119659,0.9375,0.0001197,2.39414E-11,1,0.000119659,1.08771E-05,8,5.60222E-06,1.1462,0,0,0,0,0,0,0,1,1,1,0.0625007,0.0625007,,,2.39413E-11,,,,,3.35313E-17,3.35447E-24,6.71E-24,0.532366,9.99989,9.99994,19.9998,0.000167523,9.99989,9.99994,4.78636E-05,3.902E-11,0.0001077,0.00010769,1.95094E-11,9.69237E-05,0.000108782,0.000156646,2.67305E-10,0.000108782,0.000108782,6.480860000000001E-11,0,2.3941E-11,0.0312502,3.35313E-17,3.35447E-24,6.70894E-24,0.999999,0,-0.936685,0.0120028,0.0255093,0.04988,0.0898691,0.146448,0.207841,0.243923,0.224527,3.67797E-05,0.0004325,0.00347584,0.019103,0.0718392,0.184955,0.326145,0.394013,0.00011966,2.39414E-11,0.99988,0.000119659,2.39413E-11,3.35313E-17,3.35447E-24,3.1373E-24,3.572E-24
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecLevel0",1,0.99989,0.000109999,0.5,0.00011,2.20086E-11,1,0.000109999,9.999E-06,4.5,0,0.850655,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,0.0625007,0.0625007,,,2.20086E-11,,,,,3.08243E-17,3.08367E-24,6.17E-24,0.314413,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,4.0524E-5,2.6055E-5,6.65795E-5,2.02622E-05,2.34496E-05,0.0001,0.000144,2.0008E-10,0.0001,2.63185E-05,7.36814E-05,0,2.2009E-11,0.0312502,3.08243E-17,3.08367E-24,6.16733E-24,0.263186,0,-1.14607E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,2.20086E-11,0.99989,0.000109999,2.20086E-11,3.08243E-17,3.08367E-24,4.2282E-24,1.939E-24
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecLevel1",2E-07,0.9999,9.97911E-05,0.5,9.9791E-5,1.99662E-11,1,9.97911E-05,9.99845E-06,4.5,1,0.767595,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.0625007,0.0625007,,,1.99662E-11,,,,,2.79639E-17,2.79751E-24,5.6E-24,0.217905,9.99991,9.99994,19.9998,0.000151708,9.99991,9.99994,3.99165E-05,4.3338E-5,1.1804E-5,5.51418E-5,2.16689E-05,1.06236E-05,0.000101793,0.000141709,1.2E-05,8.97927E-05,1.1753E-05,7.80397E-05,0,1.9966E-11,0.0312502,2.79639E-17,2.79751E-24,5.59501E-24,0.13143,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,9.97911E-5,1.99662E-11,0.9999,9.97911E-05,1.99662E-11,2.79639E-17,2.79751E-24,4.3758E-24,1.219E-24
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecLevel2",2E-07,0.999909,9.058E-05,0.5,9.058E-05,1.81232E-11,1,9.058E-05,9.99868E-06,4.5,2,0.681083,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.0625007,0.0625007,,,1.81232E-11,,,,,2.53827E-17,2.53928E-24,5.08E-24,0.135842,9.99992,9.99993,19.9998,0.000150812,9.99992,9.99993,3.6232E-05,4.529E-05,0,4.529E-05,2.2645E-05,0,0.000104581,0.000140813,2.4E-05,8.05813E-05,0,8.05813E-05,0,1.8123E-11,0.0312502,2.53827E-17,2.53928E-24,5.07857E-24,0,0,-1.77853E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,9.058E-05,1.81232E-11,0.999909,9.058E-05,1.81232E-11,2.53827E-17,2.53928E-24,4.3887E-24,6.899E-25
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecLevel3",2E-07,0.999918,8.2407E-05,0.5,8.2407E-5,1.64880E-11,1,8.2407E-05,1.00001E-05,4.5,3,0.590251,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.0625007,0.0625007,,,1.64880E-11,,,,,2.30924E-17,2.31017E-24,4.62E-24,0.073719,9.99993,9.99992,19.9998,0.00015137,9.99993,9.99992,3.29628E-05,4.1203E-5,0,4.12035E-5,2.06018E-05,0,0.000108407,0.00014137,3.6E-05,7.24069E-05,0,7.24069E-05,0,1.6488E-11,0.0312502,2.30924E-17,2.31017E-24,4.62033E-24,0,0,-1.01221E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,8.2407E-05,1.64880E-11,0.999918,8.2407E-05,1.64880E-11,2.30924E-17,2.31017E-24,4.2797E-24,3.406E-25
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecLevel4",2E-07,0.999925,7.5324E-05,0.5,7.5324E-5,1.50708E-11,1,7.5324E-05,1.00031E-05,4.5,4,0.493746,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.0625007,0.0625007,,,1.50708E-11,,,,,2.11076E-17,2.1116E-24,4.22E-24,0.0332088,9.99993,9.99991,19.9998,0.000153454,9.99993,9.99991,3.01296E-05,3.7662E-5,0,3.7662E-05,1.8831E-05,0,0.000113321,0.00014345,4.8E-05,6.53209E-05,0,6.53209E-05,0,1.5071E-11,0.0312502,2.11076E-17,2.1116E-24,4.2232E-24,0,0,-1.056E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,7.5324E-05,1.50708E-11,0.999925,7.5324E-05,1.50708E-11,2.11076E-17,2.1116E-24,4.083E-24,1.402E-25
"Risk Neutral CM 4 FSM 2 DM 0.5 LT 1 UPC 1.2E-05","0","179","PrecLevel5",2E-07,0.999931,6.9399E-05,0.5,6.9399E-5,1.38854E-11,1,6.9399E-05,1.00083E-05,4.5,5,0.389216,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.0625007,0.0625007,,,1.38853E-11,,,,,1.94473E-17,1.94551E-24,3.89E-24,0.0115049,9.99994,9.99991,19.9998,0.000157159,9.99994,9.99991,2.77596E-05,3.47E-05,0,3.46995E-5,1.73498E-05,0,0.000119391,0.00014715,6E-05,5.93907E-05,0,5.93907E-05,0,1.3885E-11,0.0312502,1.94473E-17,1.94551E-24,3.89101E-24,0,0,1.08127E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,6.9399E-05,1.38854E-11,0.999931,6.9399E-05,1.38853E-11,1.94473E-17,1.94551E-24,3.8462E-24,4.477E-26
