"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1.2 UPC 8E-06","0","104","All",1,0.99989,0.000109999,0.5,0.00011,2.20086E-11,1,0.000109999,9.999E-06,4.5,5.60224E-06,1.27598,0.125001,0.125,0.125,0.124999,0.124999,0.124999,0.125,0.125001,1,1,0.937499,0.152478,,,2.26319E-12,,,,,8.71641E-12,9.63176E-12,1.4E-12,0.529484,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,2.1021E-5,6.1161E-5,8.21823E-5,1.05105E-05,5.50453E-05,0.0001,0.000144,2.44898E-10,9.99999E-05,6.17797E-05,3.82202E-05,0,2.2632E-12,0.468746,8.71641E-12,9.63176E-12,4.15558E-12,0.617798,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,2.20086E-11,0.99989,0.000109999,2.26319E-12,8.71641E-12,9.63176E-12,6.5742E-13,7.398E-13
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1.2 UPC 8E-06","0","104","NoDispute",0.9999,1,0,0.5,0,0,1,0,0,4.5,5.60246E-06,1.27598,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,10,10,20,2.44922E-10,10,10,0,0,0,0,0,0,2.44922E-10,2.44922E-10,2.44922E-10,0,0,0,0,0,,0,0,0,,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1.2 UPC 8E-06","0","104","DisputeArises",0.0001,0,1,0.499868,1,2.0008E-07,1,1,0.0909009,4.49894,3.62896E-06,1.27465,0.134599,0.126819,0.120784,0.118358,0.11798,0.120086,0.126486,0.134888,1,1,0.937499,0.152478,,,2.05746E-08,,,,,7.92409E-08,8.75623E-08,1.27E-08,0.529484,9.1,9.5,18.6,1.4,9.1,9.5,0.4,0.191101,0.556018,0.747119,0.0955506,0.500416,0.909099,1.3091,2.90317E-11,0.909099,0.561639,0.34746,0,2.05746E-8,0.468746,7.92409E-08,8.75623E-08,3.77784E-08,0.617798,0,-6.34907E-14,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,2.0008E-07,2.0008E-07,1,2.05746E-08,7.92409E-08,8.75623E-08,5.97659E-9,6.7256E-9
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1.2 UPC 8E-06","0","104","PFiles",0.0001,0,1,0.499868,1,2.0008E-07,1,1,0.0909009,4.49894,3.62896E-06,1.27465,0.134599,0.126819,0.120784,0.118358,0.11798,0.120086,0.126486,0.134888,1,1,0.937499,0.152478,,,2.05746E-08,,,,,7.92409E-08,8.75623E-08,1.27E-08,0.529484,9.1,9.5,18.6,1.4,9.1,9.5,0.4,0.191101,0.556018,0.747119,0.0955506,0.500416,0.909099,1.3091,2.90317E-11,0.909099,0.561639,0.34746,0,2.05746E-8,0.468746,7.92409E-08,8.75623E-08,3.77784E-08,0.617798,0,-4.76716E-14,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,2.0008E-07,0,1,2.05746E-08,7.92409E-08,8.75623E-08,5.97659E-9,6.7256E-9
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1.2 UPC 8E-06","0","104","DAnswers",2E-11,0,1,0.499868,1,1,1,1,0.0909009,4.49894,3.62896E-06,1.27465,0.134599,0.126819,0.120784,0.118358,0.11798,0.120086,0.126486,0.134888,1,1,0.937499,0.152478,,,0.102832,,,,,0.396046,0.437636,0.063486,0.529484,8.46293,8.88629,17.3492,2.65079,8.46293,8.88629,1.65079,0.528192,0.861357,1.38955,0.487298,1.29932,0.909099,2.55989,2.90317E-11,0.909099,0.561639,0.34746,0,0.102832,0.468746,0.396046,0.437636,0.188816,0.617798,0,-3.60945E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0.102832,0.396046,0.437636,0.029871,0.0336147
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1.2 UPC 8E-06","0","104","Litigated",2E-11,0,1,0.499868,1,1,1,1,0.0909009,4.49894,3.62896E-06,1.27465,0.134599,0.126819,0.120784,0.118358,0.11798,0.120086,0.126486,0.134888,1,1,0.937499,0.152478,,,0.102832,,,,,0.396046,0.437636,0.063486,0.529484,8.46293,8.88629,17.3492,2.65079,8.46293,8.88629,1.65079,0.528192,0.861357,1.38955,0.487298,1.29932,0.909099,2.55989,2.90317E-11,0.909099,0.561639,0.34746,0,0.102832,0.468746,0.396046,0.437636,0.188816,0.617798,0,-3.60945E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0.102832,0.396046,0.437636,0.029871,0.0336147
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1.2 UPC 8E-06","0","104","Not Litigated",1,0.99989,0.000109999,0.5,0.00011,0,1,0.000109999,9.999E-06,4.5,5.60224E-06,1.27598,0.125001,0.125,0.125,0.124999,0.124999,0.124999,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,2.1021E-5,6.1161E-5,8.21823E-5,1.05105E-05,5.50452E-05,0.0001,0.000144,2.44898E-10,9.99999E-05,6.17797E-05,3.82202E-05,0,0,,0,0,0,0.617798,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,0,0.99989,0.000109999,0,0,0,0,0
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1.2 UPC 8E-06","0","104","Settles",2E-12,0,1,0.845183,1,1,1,1,0.0909012,7.26146,3.25982E-05,1.63727,2.41744E-05,0.000225721,0.00177551,0.0103236,0.0431264,0.130925,0.295615,0.517985,1,1,0.937491,0.937492,,,1,,,,,0,0,0,,8.66875,8.73125,17.4,2.6,8.66875,8.73125,1.6,0.270775,1.32855,1.59932,0.0753387,1.76863,0.909099,2.5091,2.60785E-10,0.909099,0.907255,0.00184421,0,1,0.468746,0,0,0,0.997971,0,-1.50625,0.00225488,0.00784958,0.023402,0.0593242,0.125441,0.214215,0.284351,0.283163,1.38512E-06,1.66382E-06,1.6895E-06,1.5851E-06,1.47503E-06,1.38036E-06,1.23261E-06,0.99999,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1.2 UPC 8E-06","0","104","Tried",1E-12,0,1,0.429533,1,1,1,1,0.0909008,3.93626,5.4081E-07,1.21389,0.0394745,0.110895,0.225151,0.287366,0.211688,0.0923935,0.0269734,0.00605837,1,1,0.937499,0.0625005,,,0,,,,,0,0,1,0.529484,8.1355,8.4645,16.6,3.4,8.1355,8.4645,2.4,1.1489,1.00207,2.15097,2.59725,2.84645,0.909099,3.3091,4.32648E-12,0.909099,0.567713,0.341386,0,0,,0,0,0,0.624479,0,3.31563,2.53344E-07,2.80102E-07,2.43337E-07,1.73852E-07,0.530526,0.282821,0.132387,0.0542652,0.150354,0.30454,0.545104,2.84942E-07,2.82191E-07,3.70477E-07,4.10812E-07,5.54837E-13,1,1,0,0,0,0,0,0.470516,0.529484
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1.2 UPC 8E-06","0","104","PWins",7E-13,0,1,0.475622,1,1,1,1,0.0909008,4.30498,5.40443E-07,1.26618,0.0195784,0.0695035,0.180761,0.29013,0.258298,0.129969,0.0417964,0.00996414,1,1,0.937499,0.0625005,,,0,,,,,0,0,1,1,9.5,7.1,16.6,3.4,9.5,7.1,2.4,2.16984,0.365078,2.53492,4.90525,0.182539,0.909099,3.3091,4.32354E-12,0.909099,0.663785,0.245314,0,0,,0,0,0,0.730157,0,3.35079,1.26638E-07,1.55568E-07,1.55384E-07,1.30881E-07,0.473645,0.295615,0.158343,0.0723964,0.118341,0.284629,0.597028,3.33597E-07,3.80609E-07,5.33848E-07,6.16722E-07,8.47882E-13,1,1,0,0,0,0,0,0,1
