Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000002486,0,0,0,0.025,0.025,0.05,0,0.1
0.000024858,0,0,1,0.025,0.025,0.05,0,1.1
0.000001264,0,0,0,0.025,0.025,0.05,0.05,0.15
0.000012642,0,0,1,0.025,0.025,0.05,0.05,1.15
0.374958580,0,0,0,0,0,0,0,0
0.000000222,1E-05,0,0,0.025,0.025,0.05,0,0.10001
0.000002018,1E-05,0,1,0.025,0.025,0.05,0,1.10001
0.000001028,1E-05,0,0,0.025,0.025,0.05,0.05,0.15001
0.000009251,1E-05,0,1,0.025,0.025,0.05,0.05,1.15001
0.124987560,1E-05,0,0,0,0,0,0,1E-05
0.000001250,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000009738,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000001250,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000009805,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.249980385,2E-05,0,0,0,0,0,0,2E-05
0.000000095,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000001252,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000008078,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.126547051,3E-05,0,0,0,0,0,0,3E-05
0.000000249,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000001323,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.000000987,4E-05,0,0,0.025,0.025,0.05,0.05,0.15004
0.000005094,4E-05,0,1,0.025,0.025,0.05,0.05,1.15004
0.123433537,4E-05,0,0,0,0,0,0,4E-05
