"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","All",1,0.99993,6.99039E-05,0.500001,6.9904E-5,6.99039E-05,1,6.99039E-05,9.9994E-06,3,3,0.715664,0.2,0.199999,0.199999,0.2,0.200002,1,1,0.150422,0.100001,,,6.31107E-05,,,,,4.85522E-11,1.35920E-12,6.793E-6,0.220182,9.99993,9.99993,19.9999,0.000135224,9.99993,9.99993,2.93202E-05,2.7048E-5,6.3974E-6,3.34456E-5,1.55982E-05,8.59914E-06,9.59047E-05,0.000125225,3.60002E-05,5.99045E-05,5.0434E-06,5.48611E-05,0,6.31107E-5,0.200001,4.85522E-11,1.35920E-12,9.71434E-18,0.0860491,0,-3.59110E-15,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,6.99039E-5,6.99039E-05,0.99993,1.39864E-11,6.31107E-05,4.85522E-11,1.35920E-12,5.29742E-6,1.4957E-6
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,3.00001,0.715664,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,3.60003E-05,10,9.99996,0,0,0,0,0,0,3.60003E-05,3.60003E-05,3.60003E-05,0,0,0,0,0,,0,0,0,,0,-2.56055E-06,0.176196,0.215678,0.216243,0.215682,0.176201,0.176195,0.215679,0.216243,0.215682,0.176202,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","DisputeArises",7E-05,0,1,0.455764,1,1,1,1,0.143045,2.77882,2.90091,0.706072,0.255081,0.218355,0.186819,0.172151,0.167594,1,1,0.150422,0.100001,,,0.90282,,,,,6.94557E-07,1.94439E-08,0.097178,0.220182,8.99733,9.5832,18.5805,1.41947,8.99733,9.5832,0.419436,0.386935,0.0915164,0.478452,0.223138,0.123014,0.85699,1.27643,3.4811E-05,0.856955,0.0721476,0.784807,0,0.90282,0.200001,6.94557E-07,1.94439E-08,1.38967E-13,0.0860491,0,0.036627,0.212772,0.243736,0.216817,0.187941,0.138734,0.223701,0.238324,0.217362,0.195996,0.124616,1,1,2.0008E-07,2.0008E-07,0.90282,6.94557E-07,1.94439E-08,0.0757815,0.021397
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","PFiles",7E-05,0,1,0.455764,1,1,1,1,0.143045,2.77882,2.90091,0.706072,0.255081,0.218355,0.186819,0.172151,0.167594,1,1,0.150422,0.100001,,,0.902821,,,,,6.94557E-07,1.94439E-08,0.097178,0.220182,8.99733,9.5832,18.5805,1.41947,8.99733,9.5832,0.419436,0.386935,0.0915164,0.478452,0.223138,0.123014,0.85699,1.27643,3.4811E-05,0.856955,0.0721476,0.784807,0,0.902821,0.200001,6.94557E-07,1.94439E-08,1.38967E-13,0.0860491,0,0.036627,0.212772,0.243736,0.216817,0.187941,0.138734,0.223701,0.238324,0.217362,0.195996,0.124616,1,1,0,2.0008E-07,0.902821,6.94557E-07,1.94439E-08,0.0757815,0.021397
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","DAnswers",7E-05,0,1,0.455764,1,1,1,1,0.143045,2.77882,2.90091,0.706072,0.255081,0.218355,0.186819,0.172151,0.167594,1,1,0.150422,0.100001,,,0.902821,,,,,6.94557E-07,1.94439E-08,0.097178,0.220182,8.99733,9.5832,18.5805,1.41947,8.99733,9.5832,0.419436,0.386935,0.0915165,0.478451,0.223137,0.123014,0.85699,1.27643,3.4811E-05,0.856955,0.0721476,0.784807,0,0.902821,0.200001,6.94557E-07,1.94439E-08,1.38967E-13,0.0860491,0,0.036627,0.212772,0.243736,0.216817,0.187941,0.138734,0.223701,0.238324,0.217362,0.195996,0.124616,1,1,0,0,0.902821,6.94557E-07,1.94439E-08,0.0757815,0.021397
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","Litigated",7E-05,0,1,0.455764,1,1,1,1,0.143045,2.77882,2.90091,0.706072,0.255081,0.218355,0.186819,0.172151,0.167594,1,1,0.150422,0.100001,,,0.902821,,,,,6.94557E-07,1.94439E-08,0.097178,0.220182,8.99733,9.5832,18.5805,1.41947,8.99733,9.5832,0.419436,0.386935,0.0915165,0.478451,0.223137,0.123014,0.85699,1.27643,3.4811E-05,0.856955,0.0721476,0.784807,0,0.902821,0.200001,6.94557E-07,1.94439E-08,1.38967E-13,0.0860491,0,0.036627,0.212772,0.243736,0.216817,0.187941,0.138734,0.223701,0.238324,0.217362,0.195996,0.124616,1,1,0,0,0.902821,6.94557E-07,1.94439E-08,0.0757815,0.021397
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","Not Litigated",0.9999,1,2.79747E-11,0.500004,1.399E-11,0,1,2.79747E-11,4.00164E-12,3.00002,3.00001,0.715664,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,3.60003E-05,10,9.99996,1.39873E-12,2.677E-11,1.204E-12,2.7975E-11,5.23386E-11,1.20360E-12,3.60003E-05,3.60003E-05,3.60003E-05,2.39731E-11,2.01831E-12,2.19548E-11,0,0,,0,0,0,0.0860491,0,-2.56055E-06,0.176196,0.215678,0.216243,0.215682,0.176201,0.176195,0.215679,0.216243,0.215682,0.176202,1.3987E-11,0,1,1.39873E-11,0,0,0,0,0
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","Settles",6.3E-5,0,1,0.424813,1,1,1,1,0.141243,2.62407,2.90259,0.677308,0.281353,0.236331,0.193713,0.154107,0.134497,1,1,0.1,0.100001,,,1,,,,,0,0,0,,9,9.59996,18.6,1.40003,9,9.59996,0.4,0.382712,0.0432211,0.425933,0.153086,0.043221,0.858792,1.25879,3.48311E-05,0.858757,0.0364599,0.822297,0,1,0.200001,0,0,0,0.0432216,0,-0.137895,0.235675,0.269971,0.240154,0.197731,0.0564684,0.235438,0.255749,0.212977,0.157807,0.13803,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","Tried",6.8E-6,0,1,0.743312,1,1,1,1,0.159783,4.21656,2.88533,0.973302,0.0110132,0.0513489,0.122775,0.339792,0.475071,1,1,0.618849,0.1,,,0,,,,,0,0,1,0.220182,8.97247,9.42749,18.4,1.60003,8.97247,9.42749,0.6,0.426166,0.540197,0.966363,0.873938,0.864316,0.840251,1.44025,3.4624E-05,0.840217,0.403699,0.436518,0,0,,0,0,0,0.483931,0,1.658,4.02718E-07,3.85497E-07,5.09096E-07,0.096985,0.903014,0.114664,0.0764448,0.258104,0.550787,1.284E-07,1,1,0,0,0,0,0,0.779818,0.220182
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","PWins",1.5E-6,0,1,0.788568,1,1,1,1,0.158284,4.44284,2.8283,1.02904,0.00207853,0.0377999,0.109427,0.216592,0.634102,1,1,0.634535,0.1,,,0,,,,,0,0,1,1,11,7.39997,18.4,1.60003,11,7.39997,0.6,1.93551,0,1.93551,3.96916,0,0.84175,1.44175,3.39397E-05,0.841716,0.555158,0.286558,0,0,,0,0,0,0.664485,0,1.64385,6.45344E-07,7.99305E-07,8.38152E-07,0.133551,0.866446,0.17169,0.0328053,0.196729,0.598776,1.67705E-07,1,1,0,0,0,0,0,0,1
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","DWins",5.3E-6,0,1,0.730534,1,1,1,1,0.160207,4.15267,2.90144,0.957564,0.0135359,0.0551745,0.126544,0.374578,0.430168,1,1,0.614421,0.1,,,0,,,,,0,0,1,0,8.4,9.99997,18.4,1.60003,8.4,9.99997,0.6,0,0.692722,0.692722,0,1.10836,0.839828,1.43983,3.48172E-05,0.839793,0.360935,0.478859,0,0,,0,0,0,0.432951,0,1.66199,3.34213E-07,2.68658E-07,4.16186E-07,0.0866604,0.913339,0.0985622,0.0887664,0.275434,0.537237,1.17303E-07,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","Abandoned",5E-11,0,1,0.439818,1,1,1,1,0.142759,2.69909,2.9375,0.682066,0.27119,0.221515,0.19335,0.164903,0.149041,1,1,0.600513,0.1,,,0,,,,,0.972768,0.0272323,0,,8.85446,9.7455,18.6,1.40004,8.85446,9.7455,0.4,0.232599,0.0521217,0.284721,0.12417,0.062546,0.857277,1.25728,3.525E-05,0.857241,0.047621,0.809621,0,0,,0.972768,0.0272323,1.94632E-07,0.0566134,0,-0.172793,0.238495,0.273202,0.203829,0.202738,0.0817347,0.202179,0.260891,0.222554,0.174694,0.139681,1,1,0,0,0,0.972768,0.0272323,0,0
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","PrecPower1",0.2,0.999911,8.91558E-05,0.1,8.9156E-5,8.91558E-05,1,8.91558E-05,1.0513E-05,1,2.44654,0.516827,1,0,0,0,0,1,1,0.103117,0.100001,,,8.87817E-05,,,,,6.76026E-11,7.48664E-14,3.741E-7,0.0415552,9.99991,9.99994,19.9998,0.000154252,9.99991,9.99994,3.57371E-05,3.5553E-5,0,3.55532E-5,1.43104E-05,0,0.000108001,0.000143739,2.93587E-05,7.86428E-05,0,7.86428E-05,0,8.87817E-5,0.200001,6.76026E-11,7.48664E-14,1.35259E-17,0,0,0.56031,0.351395,0.334491,0.195957,0.0865987,0.0315589,0.553793,0.349595,0.0876366,0.00864382,0.000331562,8.91558E-5,8.91558E-05,0.999911,1.78383E-11,8.87817E-05,6.76026E-11,7.48664E-14,3.58527E-7,1.5545E-8
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","PrecPower2",0.2,0.999924,7.63195E-05,0.3,7.6319E-5,7.63194E-05,1,7.63195E-05,9.66818E-06,2,2.7473,0.627266,0,1,0,0,0,1,1,0.116546,0.100001,,,7.45753E-05,,,,,5.4932E-11,3.48983E-13,1.744E-6,0.162084,9.99992,9.99994,19.9999,0.000140164,9.99992,9.99994,3.08766E-05,3.0565E-5,9.061E-12,3.05652E-5,1.38431E-05,1.44981E-11,9.96191E-05,0.000130496,3.29679E-05,6.66513E-05,3.69319E-11,6.66512E-05,0,7.45753E-5,0.200001,5.4932E-11,3.48983E-13,1.09908E-17,5.35933E-07,0,0.307008,0.267345,0.295089,0.224402,0.140424,0.0727411,0.259101,0.410442,0.2591,0.064951,0.0064063,7.63194E-5,7.63194E-05,0.999924,1.527E-11,7.45753E-05,5.4932E-11,3.48983E-13,1.46142E-6,2.8269E-7
"Risk Neutral CM 1 FSM 1 DM 2 LT 1 UPC 1.2E-05","1.813E-08","0.7406","30","PrecPower3",0.2,0.999935,6.52972E-05,0.5,6.5297E-5,6.52972E-05,1,6.52972E-05,9.26956E-06,3,3,0.731246,0,0,1,0,0,1,1,0.13783,0.100001,,,6.1127E-05,,,,,4.74178E-11,8.34390E-13,4.17E-06,0.196245,9.99993,9.99994,19.9999,0.00012825,9.99993,9.99994,2.69529E-05,2.6579E-5,1.36E-12,2.65786E-5,1.53126E-05,2.17618E-12,9.20278E-05,0.000118981,3.60002E-05,5.60276E-05,3.43758E-11,5.60276E-05,0,6.1127E-05,0.200001,4.74178E-11,8.34390E-13,9.48736E-18,5.8375E-07,0,7.02543E-06,0.157953,0.221799,0.240496,0.221798,0.157954,0.0613597,0.244771,0.387742,0.244769,0.0613585,6.52972E-5,6.52972E-05,0.999935,1.30647E-11,6.1127E-05,4.74178E-11,8.34390E-13,3.35179E-6,8.1837E-7
