"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 FSM 1 DM 0.5 LT 0.8 UPC 1E-05","9.918E-08","1.023","48","All",1,0.999935,6.51101E-05,0.500001,2.7329E-6,6.91751E-07,1,6.51101E-05,9.99945E-06,3,3.62309,0.650396,0.2,0.2,0.199999,0.2,0.200002,1,1,0.689562,0.100001,,,1.0631E-11,,,,,7.9434E-18,2.63463E-13,6.917E-7,0.459292,9.99994,9.99996,19.9999,0.00010196,9.99994,9.99996,6.19168E-07,3.38E-07,1.5034E-5,1.53718E-5,2.25184E-07,1.46975E-05,9.13417E-05,9.19609E-05,3.62311E-05,5.51106E-05,1.29113E-05,4.21993E-05,0,1.0631E-11,0.06542,7.9434E-18,2.63463E-13,1.66397E-24,0.241525,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,2.73295E-6,6.91751E-07,0.999997,2.0412E-06,1.0631E-11,7.9434E-18,2.63463E-13,3.7403E-07,3.1771E-7
"Risk Neutral CM 1 FSM 1 DM 0.5 LT 0.8 UPC 1E-05","9.918E-08","1.023","48","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,3.6231,0.650397,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,3.62312E-05,10,9.99996,0,0,0,0,0,0,3.62312E-05,3.62312E-05,3.62312E-05,0,0,0,0,0,,0,0,0,,0,-1.27586E-06,0.176195,0.215678,0.216243,0.215682,0.176201,0.176195,0.215678,0.216244,0.215683,0.176201,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 FSM 1 DM 0.5 LT 0.8 UPC 1E-05","9.918E-08","1.023","48","DisputeArises",6.5E-5,0,1,0.452443,0.0419743,0.0106243,1,1,0.153578,2.76222,3.54084,0.636744,0.253225,0.227639,0.188509,0.164948,0.165678,1,1,0.689562,0.100001,,,1.63278E-07,,,,,1.22000E-13,4.04642E-09,0.010624,0.459292,9.01153,9.97892,18.9905,1.00954,9.01153,9.97892,0.00950956,0.0051912,0.230898,0.236089,0.00345851,0.225733,0.846458,0.855967,3.54084E-05,0.846422,0.1983,0.648123,0,1.63278E-7,0.06542,1.22000E-13,4.04642E-09,2.55563E-20,0.241525,0,0.0195942,0.21761,0.247222,0.216178,0.184111,0.134878,0.221048,0.254606,0.209607,0.180949,0.133791,0.0419743,0.0106243,0.958026,0.0313499,1.63278E-07,1.22000E-13,4.04642E-09,0.00574457,0.0048796
"Risk Neutral CM 1 FSM 1 DM 0.5 LT 0.8 UPC 1E-05","9.918E-08","1.023","48","PFiles",2.7E-6,0,1,0.488701,1,0.253115,1,1,0.142313,2.9435,2.99996,0.872002,0.0370993,0.246422,0.481193,0.206444,0.0288406,1,1,0.689562,0.100001,,,3.88996E-06,,,,,2.90653E-12,9.64024E-08,0.253111,0.459292,9.27476,9.49865,18.7734,1.22659,9.27476,9.49865,0.226557,0.123676,0.463302,0.586978,0.082396,0.340266,0.857717,1.08427,2.99996E-05,0.857687,0.61365,0.244037,0,3.88996E-6,0.06542,2.90653E-12,9.64024E-08,6.08855E-19,0.716484,0,2.46815,4.86802E-06,5.79112E-06,5.53684E-06,0.784883,0.2151,0.253117,0.746867,5.87472E-06,5.84241E-06,4.75798E-06,1,0.253115,0,0.746885,3.88996E-06,2.90653E-12,9.64024E-08,0.136859,0.116252
"Risk Neutral CM 1 FSM 1 DM 0.5 LT 0.8 UPC 1E-05","9.918E-08","1.023","48","DAnswers",6.9E-7,0,1,0.391648,1,1,1,1,0.135397,2.45824,3.00001,0.775289,0.0997718,0.419507,0.406878,0.0703929,0.00345004,1,1,0.689562,0.100001,,,1.53683E-05,,,,,1.1483E-11,3.80863E-07,0.999984,0.459292,8.90522,9.49475,18.4,1.60003,8.90522,9.49475,0.599997,0.188205,0.420431,0.608636,0.175322,0.498332,0.864633,1.46463,3.00001E-05,0.864603,0.415283,0.449321,0,1.53683E-5,0.06542,1.1483E-11,3.80863E-07,2.40545E-18,0.480716,0,3.15116,2.70886E-06,3.15243E-06,3.06989E-06,0.848789,0.151202,0.999989,9.01004E-07,3.94736E-06,3.40768E-06,2.51959E-06,1,1,0,0,1.53683E-05,1.1483E-11,3.80863E-07,0.5407,0.459284
"Risk Neutral CM 1 FSM 1 DM 0.5 LT 0.8 UPC 1E-05","9.918E-08","1.023","48","Litigated",6.9E-7,0,1,0.391648,1,1,1,1,0.135397,2.45824,3.00001,0.775289,0.0997718,0.419507,0.406878,0.0703929,0.00345004,1,1,0.689562,0.100001,,,1.53683E-05,,,,,1.1483E-11,3.80863E-07,0.999984,0.459292,8.90522,9.49475,18.4,1.60003,8.90522,9.49475,0.599997,0.188205,0.420431,0.608636,0.175322,0.498332,0.864633,1.46463,3.00001E-05,0.864603,0.415283,0.449321,0,1.53683E-5,0.06542,1.1483E-11,3.80863E-07,2.40545E-18,0.480716,0,3.15116,2.70886E-06,3.15243E-06,3.06989E-06,0.848789,0.151202,0.999989,9.01004E-07,3.94736E-06,3.40768E-06,2.51959E-06,1,1,0,0,1.53683E-05,1.1483E-11,3.80863E-07,0.5407,0.459284
"Risk Neutral CM 1 FSM 1 DM 0.5 LT 0.8 UPC 1E-05","9.918E-08","1.023","48","Not Litigated",1,0.999936,6.44184E-05,0.500001,2.0412E-6,0,1,6.44184E-05,9.90579E-06,3,3.62309,0.650396,0.2,0.2,0.199999,0.2,0.200002,1,1,,,,,0,,,,,0,0,0,,9.99994,9.99996,19.9999,0.000100854,9.99994,9.99996,2.0412E-07,2.0781E-7,1.4743E-5,1.49507E-5,1.03905E-07,1.43528E-05,9.07437E-05,9.09478E-05,3.62311E-05,5.45126E-05,1.2624E-05,4.18885E-05,0,0,,0,0,0,0.238956,0,-2.17982E-06,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,2.0412E-06,0,0.999998,2.0412E-06,0,0,0,0,0
"Risk Neutral CM 1 FSM 1 DM 0.5 LT 0.8 UPC 1E-05","9.918E-08","1.023","48","Settles",1E-11,0,1,0.496405,1,1,1,1,0.15957,2.98203,3.66274,0.634651,0.214963,0.188176,0.19874,0.196113,0.202008,1,1,0.127888,0.133792,,,1,,,,,0,0,0,,8.86542,9.73454,18.6,1.40004,8.86542,9.73454,0.4,0.19208,0.28601,0.47809,0.0514493,0.321077,0.840467,1.24047,3.66274E-05,0.84043,0.208982,0.631448,0,1,0.06542,0,0,0,0.256678,0,0.141142,0.176262,0.205125,0.199754,0.258738,0.160121,0.31197,0.045499,0.25685,0.221734,0.163947,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 1 FSM 1 DM 0.5 LT 0.8 UPC 1E-05","9.918E-08","1.023","48","Tried",6.9E-7,0,1,0.391647,1,1,1,1,0.135396,2.45823,3,0.775291,0.0997701,0.419511,0.406881,0.0703909,0.00344697,1,1,0.689571,0.1,,,0,,,,,0,0,1,0.459292,8.90522,9.49475,18.4,1.60003,8.90522,9.49475,0.6,0.188205,0.420433,0.608638,0.175324,0.498335,0.864634,1.46463,3E-05,0.864604,0.415286,0.449318,0,0,,0,0,0,0.480719,0,3.1512,4.33770E-19,5.04800E-19,4.91582E-19,0.848798,0.151202,1,5.9515E-14,6.32093E-19,5.45673E-19,4.03463E-19,1,1,0,0,0,0,0,0.540708,0.459292
"Risk Neutral CM 1 FSM 1 DM 0.5 LT 0.8 UPC 1E-05","9.918E-08","1.023","48","PWins",3.2E-7,0,1,0.462969,1,1,1,1,0.135811,2.81485,3,0.845347,0.0228535,0.286919,0.550055,0.132871,0.00730122,1,1,0.701877,0.1,,,0,,,,,0,0,1,1,9.5,8.89997,18.4,1.60003,9.5,8.89997,0.6,0.409773,0.345114,0.754886,0.381727,0.172557,0.864219,1.46422,3E-05,0.864189,0.596179,0.26801,0,0,,0,0,0,0.690227,0,3.20084,7.7832E-20,9.82432E-20,9.75319E-20,0.79916,0.20084,1,8.85787E-14,3.86417E-20,9.36543E-20,1.17043E-19,1,1,0,0,0,0,0,0,1
