"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 FSM 0 DM 2 LT 0.8 UPC 1.2E-05","1.657E-08","0.9291","63","All",1,0.999936,6.4005E-05,0.500001,6.4005E-5,6.4005E-05,1,6.4005E-05,9.99946E-06,3,3.8238,0.492074,0.2,0.199999,0.199999,0.2,0.200002,1,1,0.124444,0.100001,,,6.10918E-05,,,,,4.47622E-11,5.82898E-13,2.913E-6,0.140284,9.99994,9.99993,19.9999,0.000136075,9.99994,9.99993,2.61846E-05,2.6068E-5,3.7433E-8,2.61058E-5,1.19777E-05,4.7447E-08,9.98914E-05,0.000126076,4.58858E-05,5.40056E-05,6.9399E-08,5.39362E-05,0,6.10918E-5,0.200002,4.47622E-11,5.82898E-13,8.95604E-18,0.00125271,0,-1.19836E-15,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,6.4005E-05,6.4005E-05,0.999936,1.28061E-11,6.10918E-05,4.47622E-11,5.82898E-13,2.50447E-6,4.0867E-7
"Risk Neutral CM 1 FSM 0 DM 2 LT 0.8 UPC 1.2E-05","1.657E-08","0.9291","63","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,3.8238,0.492075,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99995,20,4.58858E-05,10,9.99995,0,0,0,0,0,0,4.58858E-05,4.58858E-05,4.58858E-05,0,0,0,0,0,,0,0,0,,0,-7.60941E-07,0.176196,0.215678,0.216243,0.215682,0.176201,0.176195,0.215679,0.216243,0.215682,0.176201,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 FSM 0 DM 2 LT 0.8 UPC 1.2E-05","1.657E-08","0.9291","63","DisputeArises",6.4E-5,0,1,0.452157,1,1,1,1,0.156229,2.76079,3.77513,0.472966,0.26095,0.220109,0.184729,0.165628,0.168584,1,1,0.124444,0.100001,,,0.954485,,,,,6.99355E-07,9.10707E-09,0.045514,0.140284,8.99912,9.59173,18.5909,1.40915,8.99912,9.59173,0.409103,0.407286,0.0005849,0.407871,0.187136,0.000741301,0.843816,1.25292,4.53016E-05,0.843771,0.00108427,0.842686,0,0.954485,0.200002,6.99355E-07,9.10707E-09,1.39927E-13,0.00125271,0,0.011888,0.217245,0.246166,0.215501,0.184821,0.136267,0.224864,0.241736,0.213225,0.184073,0.136101,1,1,2.0008E-07,2.0008E-07,0.954485,6.99355E-07,9.10707E-09,0.0391293,0.0063849
"Risk Neutral CM 1 FSM 0 DM 2 LT 0.8 UPC 1.2E-05","1.657E-08","0.9291","63","PFiles",6.4E-5,0,1,0.452157,1,1,1,1,0.156229,2.76079,3.77513,0.472966,0.26095,0.220109,0.184729,0.165628,0.168584,1,1,0.124444,0.100001,,,0.954485,,,,,6.99355E-07,9.10707E-09,0.045514,0.140284,8.99912,9.59173,18.5909,1.40915,8.99912,9.59173,0.409103,0.407286,0.0005848,0.407871,0.187136,0.0007413,0.843816,1.25292,4.53016E-05,0.843771,0.00108427,0.842686,0,0.954485,0.200002,6.99355E-07,9.10707E-09,1.39927E-13,0.00125271,0,0.011888,0.217245,0.246166,0.215501,0.184821,0.136267,0.224864,0.241736,0.213225,0.184073,0.136101,1,1,0,2.0008E-07,0.954485,6.99355E-07,9.10707E-09,0.0391293,0.0063849
"Risk Neutral CM 1 FSM 0 DM 2 LT 0.8 UPC 1.2E-05","1.657E-08","0.9291","63","DAnswers",6.4E-5,0,1,0.452157,1,1,1,1,0.156229,2.76079,3.77513,0.472966,0.26095,0.220109,0.184729,0.165628,0.168584,1,1,0.124444,0.100001,,,0.954485,,,,,6.99356E-07,9.10707E-09,0.045514,0.140284,8.99912,9.59173,18.5909,1.40915,8.99912,9.59173,0.409103,0.407286,0.0005849,0.407871,0.187136,0.000741301,0.843816,1.25292,4.53016E-05,0.843771,0.00108427,0.842686,0,0.954485,0.200002,6.99356E-07,9.10707E-09,1.39927E-13,0.00125271,0,0.011888,0.217245,0.246166,0.215501,0.184821,0.136267,0.224864,0.241736,0.213225,0.184073,0.136101,1,1,0,0,0.954485,6.99356E-07,9.10707E-09,0.0391293,0.0063849
"Risk Neutral CM 1 FSM 0 DM 2 LT 0.8 UPC 1.2E-05","1.657E-08","0.9291","63","Litigated",6.4E-5,0,1,0.452157,1,1,1,1,0.156229,2.76079,3.77513,0.472966,0.26095,0.220109,0.184729,0.165628,0.168584,1,1,0.124444,0.100001,,,0.954485,,,,,6.99356E-07,9.10707E-09,0.045514,0.140284,8.99912,9.59173,18.5909,1.40915,8.99912,9.59173,0.409103,0.407286,0.0005849,0.407871,0.187136,0.000741301,0.843816,1.25292,4.53016E-05,0.843771,0.00108427,0.842686,0,0.954485,0.200002,6.99356E-07,9.10707E-09,1.39927E-13,0.00125271,0,0.011888,0.217245,0.246166,0.215501,0.184821,0.136267,0.224864,0.241736,0.213225,0.184073,0.136101,1,1,0,0,0.954485,6.99356E-07,9.10707E-09,0.0391293,0.0063849
"Risk Neutral CM 1 FSM 0 DM 2 LT 0.8 UPC 1.2E-05","1.657E-08","0.9291","63","Not Litigated",0.9999,1,2.56139E-11,0.500004,1.281E-11,0,1,2.56139E-11,4.00164E-12,3.00002,3.8238,0.492075,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99995,20,4.58859E-05,10,9.99995,1.28069E-12,2.56E-11,1.604E-14,2.5614E-11,5.11796E-11,1.60434E-14,4.58859E-05,4.58859E-05,4.58858E-05,2.16123E-11,2.7772500000000002E-14,2.15845E-11,0,0,,0,0,0,0.00125271,0,-7.60941E-07,0.176196,0.215678,0.216243,0.215682,0.176201,0.176195,0.215679,0.216243,0.215682,0.176201,1.2807E-11,0,1,1.28069E-11,0,0,0,0,0
"Risk Neutral CM 1 FSM 0 DM 2 LT 0.8 UPC 1.2E-05","1.657E-08","0.9291","63","Settles",6.1E-5,0,1,0.459699,1,1,1,1,0.157525,2.7985,3.8121,0.46847,0.259236,0.208507,0.183354,0.17233,0.176573,1,1,0.100001,0.100001,,,1,,,,,0,0,0,,9,9.59995,18.6,1.40005,9,9.59995,0.4,0.399974,6.6367E-5,0.400041,0.159991,6.63665E-05,0.84252,1.24252,4.57451E-05,0.842475,5.89035E-05,0.842416,0,1,0.200002,0,0,0,6.70731E-05,0,-0.0959487,0.227604,0.257905,0.189416,0.184023,0.141052,0.187902,0.253263,0.223393,0.192851,0.142591,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 1 FSM 0 DM 2 LT 0.8 UPC 1.2E-05","1.657E-08","0.9291","63","Tried",2.9E-6,0,1,0.293991,1,1,1,1,0.129048,1.96995,3,0.567247,0.296891,0.463427,0.213566,0.0250708,0.00104539,1,1,0.637044,0.100001,,,0,,,,,0,0,1,0.140284,8.98057,9.4194,18.4,1.60004,8.98057,9.4194,0.6,0.56062,0.011458,0.572078,0.756391,0.0148954,0.870988,1.47099,3.6E-05,0.870952,0.0225875,0.848365,0,0,,0,0,0,0.0261169,0,2.27335,8.52621E-07,2.5117E-06,0.762539,0.201553,0.0359046,0.999995,1.67388E-06,1.66572E-06,7.85698E-07,3.79796E-07,1,1,0,0,0,0,0,0.859716,0.140284
"Risk Neutral CM 1 FSM 0 DM 2 LT 0.8 UPC 1.2E-05","1.657E-08","0.9291","63","PWins",4.1E-7,0,1,0.448376,1,1,1,1,0.130705,2.74188,2.99999,0.692439,0.0322696,0.323421,0.52097,0.116838,0.00650112,1,1,0.669951,0.100005,,,0,,,,,0,0,1,1,10.7,7.69996,18.4,1.60004,10.7,7.69996,0.6,2.17666,0,2.17666,4.84596,0,0.869331,1.46933,3.59998E-05,0.869295,0.106676,0.762619,0,0,,0,0,0,0.123343,0,2.49733,1.96747E-06,4.30218E-06,0.596712,0.309182,0.0940993,0.99998,5.5993E-06,8.1039E-06,3.90824E-06,2.32661E-06,1,1,0,0,0,0,0,0,1
