"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 FSM 2 DM 0.5 LT 0.8 UPC 1.2E-05","5.764E-08","0.9554","46","All",1,0.999933,6.67395E-05,0.500001,7.9281E-6,2.88513E-06,1,6.67395E-05,9.99943E-06,3,3.39188,0.6088,0.2,0.199999,0.2,0.2,0.200002,1,1,0.242512,0.1,,,2.26124E-06,,,,,3.01761E-12,4.75638E-13,6.239E-7,0.514932,9.99993,9.99996,19.9999,0.000109225,9.99993,9.99996,1.78313E-06,1.57E-06,4.1824E-6,5.75239E-6,7.88203E-07,3.58753E-06,9.74427E-05,9.92259E-05,4.07027E-05,5.674E-05,4.69719E-06,5.20428E-05,0,2.26124E-6,0.0500001,3.01761E-12,4.75638E-13,1.28489E-18,0.0827933,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,7.92815E-6,2.88513E-06,0.999992,5.04301E-06,2.26124E-06,3.01761E-12,4.75638E-13,3.02629E-7,3.2126E-7
"Risk Neutral CM 1 FSM 2 DM 0.5 LT 0.8 UPC 1.2E-05","5.764E-08","0.9554","46","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,3.39188,0.6088,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,4.07028E-05,10,9.99996,0,0,0,0,0,0,4.07028E-05,4.07028E-05,4.07028E-05,0,0,0,0,0,,0,0,0,,0,-1.65209E-06,0.176196,0.215678,0.216243,0.215682,0.176201,0.176195,0.215678,0.216242,0.215683,0.176201,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 FSM 2 DM 0.5 LT 0.8 UPC 1.2E-05","5.764E-08","0.9554","46","DisputeArises",6.7E-5,0,1,0.453837,0.118792,0.0432298,1,1,0.149828,2.76919,3.30705,0.598811,0.251466,0.220482,0.197961,0.167579,0.162511,1,1,0.242512,0.1,,,0.0338816,,,,,4.52148E-08,7.12679E-09,0.009348,0.514932,9.02491,9.94833,18.9732,1.02676,9.02491,9.94833,0.0267178,0.0235245,0.0626672,0.0861917,0.0118102,0.0537543,0.850212,0.87693,3.96846E-05,0.850172,0.070381,0.779791,0,0.0338816,0.0500001,4.52148E-08,7.12679E-09,1.92524E-14,0.0827933,0,0.0247527,0.214774,0.246112,0.217614,0.18593,0.135569,0.215651,0.249625,0.227668,0.176531,0.130525,0.118792,0.0432298,0.881208,0.0755627,0.0338816,4.52148E-08,7.12679E-09,0.00453449,0.0048137
"Risk Neutral CM 1 FSM 2 DM 0.5 LT 0.8 UPC 1.2E-05","5.764E-08","0.9554","46","PFiles",7.9E-6,0,1,0.601487,1,0.36391,1,1,0.150371,3.50744,2.99999,0.822321,0.0126897,0.105678,0.375163,0.374445,0.132024,1,1,0.242512,0.1,,,0.285217,,,,,3.8062E-07,5.99936E-08,0.078693,0.514932,9.20972,9.56534,18.7751,1.22495,9.20972,9.56534,0.224912,0.198031,0.33705,0.53508,0.0994184,0.26202,0.849665,1.07458,3.59998E-05,0.849629,0.428491,0.421138,0,0.285217,0.0500001,3.8062E-07,5.99936E-08,1.62067E-13,0.506472,0,1.751,1.68225E-06,2.00458E-06,1.91994E-06,0.700146,0.299849,0.0872529,0.276659,0.636084,2.01396E-06,1.64014E-06,1,0.36391,0,0.63609,0.285217,3.8062E-07,5.99936E-08,0.0381715,0.0405215
"Risk Neutral CM 1 FSM 2 DM 0.5 LT 0.8 UPC 1.2E-05","5.764E-08","0.9554","46","DAnswers",2.9E-6,0,1,0.498738,1,1,1,1,0.142438,2.99369,3,0.735031,0.0331718,0.226251,0.485307,0.224256,0.0310135,1,1,0.242512,0.1,,,0.783756,,,,,1.04592E-06,1.64858E-07,0.216243,0.514932,8.87711,9.6796,18.5567,1.44328,8.87711,9.6796,0.443249,0.238449,0.244301,0.48275,0.120332,0.310881,0.857598,1.30085,3.6E-05,0.857562,0.218084,0.639479,0,0.783756,0.0500001,1.04592E-06,1.64858E-07,4.4535E-13,0.255269,0,2.45599,1.46739E-06,1.43993E-06,1.00029E-06,0.783753,0.216243,0.239762,0.760236,3.49723E-07,8.17038E-07,6.04106E-07,1,1,0,0,0.783756,1.04592E-06,1.64858E-07,0.104893,0.11135
"Risk Neutral CM 1 FSM 2 DM 0.5 LT 0.8 UPC 1.2E-05","5.764E-08","0.9554","46","Litigated",2.9E-6,0,1,0.498738,1,1,1,1,0.142438,2.99369,3,0.735031,0.0331718,0.226251,0.485307,0.224256,0.0310135,1,1,0.242512,0.1,,,0.783756,,,,,1.04592E-06,1.64858E-07,0.216243,0.514932,8.87711,9.6796,18.5567,1.44328,8.87711,9.6796,0.443249,0.238449,0.244301,0.48275,0.120332,0.310881,0.857598,1.30085,3.6E-05,0.857562,0.218084,0.639479,0,0.783756,0.0500001,1.04592E-06,1.64858E-07,4.4535E-13,0.255269,0,2.45599,1.46739E-06,1.43993E-06,1.00029E-06,0.783753,0.216243,0.239762,0.760236,3.49723E-07,8.17038E-07,6.04106E-07,1,1,0,0,0.783756,1.04592E-06,1.64858E-07,0.104893,0.11135
"Risk Neutral CM 1 FSM 2 DM 0.5 LT 0.8 UPC 1.2E-05","5.764E-08","0.9554","46","Not Litigated",1,0.999936,6.38545E-05,0.500001,5.043E-06,0,1,6.38545E-05,9.58851E-06,3,3.39188,0.608799,0.2,0.199999,0.199999,0.2,0.200002,1,1,,,,,0,,,,,0,0,0,,9.99994,9.99996,19.9999,0.000105062,9.99994,9.99996,5.04303E-07,8.8206E-7,3.4775E-6,4.3596E-06,4.4103E-07,2.69061E-06,9.49687E-05,9.5473E-05,4.07027E-05,5.4266E-05,4.068E-06,5.0198E-05,0,0,,0,0,0,0.0750003,0,-7.08589E-06,0.176199,0.215681,0.216244,0.215679,0.176198,0.176198,0.215679,0.216244,0.215681,0.176199,5.04303E-6,0,0.999995,5.04303E-06,0,0,0,0,0
"Risk Neutral CM 1 FSM 2 DM 0.5 LT 0.8 UPC 1.2E-05","5.764E-08","0.9554","46","Settles",2.3E-6,0,1,0.470522,1,1,1,1,0.140317,2.85261,3,0.711243,0.0412305,0.267261,0.503213,0.174256,0.0140391,1,1,0.1,0.1,,,1,,,,,0,0,0,,8.85,9.74996,18.6,1.40004,8.85,9.74996,0.4,0.202927,0.216538,0.419464,0.0507317,0.249018,0.859719,1.25972,3.6E-05,0.859683,0.161589,0.698094,0,1,0.0500001,0,0,0,0.188294,0,2.25965,1.87225E-06,1.35824E-06,9.12537E-07,0.999995,7.39542E-07,0.259659,0.740338,2.91074E-07,1.04246E-06,7.70783E-07,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 1 FSM 2 DM 0.5 LT 0.8 UPC 1.2E-05","5.764E-08","0.9554","46","Tried",6.2E-7,0,1,0.601002,1,1,1,1,0.150122,3.50501,3,0.821248,0.00396246,0.0776127,0.420411,0.405478,0.0925358,1,1,0.759034,0.1,,,0,,,,,0,0,1,0.514932,8.97538,9.42458,18.4,1.60004,8.97538,9.42458,0.6,0.367198,0.344926,0.712123,0.372594,0.535098,0.849914,1.44991,3.6E-05,0.849878,0.422843,0.427034,0,0,,0,0,0,0.498014,0,3.16764,2.32203E-12,1.06626E-18,1.31835E-06,4.57372E-07,0.999998,0.167647,0.832353,1.12504E-13,6.05017E-19,4.47341E-19,1,1,0,0,0,0,0,0.485068,0.514932
"Risk Neutral CM 1 FSM 2 DM 0.5 LT 0.8 UPC 1.2E-05","5.764E-08","0.9554","46","PWins",3.2E-7,0,1,0.665498,1,1,1,1,0.150562,3.82749,3,0.876395,0.000201687,0.0188889,0.29401,0.527018,0.159881,1,1,0.759034,0.1,,,0,,,,,0,0,1,1,9.8,8.59996,18.4,1.60004,9.8,8.59996,0.6,0.7131,0.13738,0.85048,0.72358,0.027476,0.849474,1.44947,3.6E-05,0.849438,0.583189,0.266249,0,0,,0,0,0,0.6869,0,3.11969,1.39547E-12,4.09524E-19,1.40108E-06,6.40089E-07,0.999998,0.119695,0.880305,1.54681E-13,1.17085E-24,1.00074E-24,1,1,0,0,0,0,0,0,1
