"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 0.25 FSM 2 DM 1 LT 0.8 UPC 1E-05","7.903E-09","0.835","36","All",1,0.999936,6.4005E-05,0.500001,6.4005E-5,6.4005E-05,1,6.4005E-05,9.99946E-06,3,3.8238,0.590489,0.2,0.2,0.199999,0.2,0.200002,1,1,0.129471,0.100001,,,6.10918E-05,,,,,4.47622E-11,5.82912E-13,2.913E-6,0.319393,9.99994,9.99995,19.9999,0.000108789,9.99994,9.99995,6.54616E-06,8.2177E-6,1.0775E-5,1.89924E-5,1.89599E-06,1.0319E-05,9.22438E-05,9.87899E-05,3.82382E-05,5.40056E-05,9.43504E-06,4.45705E-05,0,6.10918E-5,0.100001,4.47622E-11,5.82912E-13,8.95604E-18,0.182841,0,-2.22474E-15,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,6.4005E-05,6.4005E-05,0.999936,1.28061E-11,6.10918E-05,4.47622E-11,5.82912E-13,1.98269E-6,9.3043E-7
"Risk Neutral CM 0.25 FSM 2 DM 1 LT 0.8 UPC 1E-05","7.903E-09","0.835","36","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,3.00002,3.8238,0.59049,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,3.82382E-05,10,9.99996,0,0,0,0,0,0,3.82382E-05,3.82382E-05,3.82382E-05,0,0,0,0,0,,0,0,0,,0,-7.60941E-07,0.176196,0.215678,0.216243,0.215682,0.176201,0.176195,0.215679,0.216243,0.215682,0.176201,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 0.25 FSM 2 DM 1 LT 0.8 UPC 1E-05","7.903E-09","0.835","36","DisputeArises",6.4E-5,0,1,0.45325,1,1,1,1,0.156229,2.76625,3.77513,0.568464,0.257943,0.222247,0.184046,0.167145,0.168619,1,1,0.129471,0.100001,,,0.954485,,,,,6.99355E-07,9.10728E-09,0.045514,0.319393,9.05638,9.8413,18.8977,1.10231,9.05638,9.8413,0.102276,0.128392,0.168342,0.296733,0.0296225,0.161221,0.843808,0.946084,3.77513E-05,0.843771,0.147411,0.69636,0,0.954485,0.100001,6.99355E-07,9.10728E-09,1.39927E-13,0.182841,0,0.011888,0.217245,0.246166,0.215501,0.184821,0.136267,0.224864,0.241736,0.213225,0.184073,0.136101,1,1,2.0008E-07,2.0008E-07,0.954485,6.99355E-07,9.10728E-09,0.0309771,0.0145369
"Risk Neutral CM 0.25 FSM 2 DM 1 LT 0.8 UPC 1E-05","7.903E-09","0.835","36","PFiles",6.4E-5,0,1,0.45325,1,1,1,1,0.156229,2.76625,3.77513,0.568464,0.257943,0.222247,0.184046,0.167145,0.168619,1,1,0.129471,0.100001,,,0.954485,,,,,6.99355E-07,9.10728E-09,0.045514,0.319393,9.05638,9.8413,18.8977,1.10231,9.05638,9.8413,0.102276,0.128392,0.168342,0.296733,0.0296225,0.161221,0.843808,0.946084,3.77513E-05,0.843771,0.147411,0.69636,0,0.954485,0.100001,6.99355E-07,9.10728E-09,1.39927E-13,0.182841,0,0.011888,0.217245,0.246166,0.215501,0.184821,0.136267,0.224864,0.241736,0.213225,0.184073,0.136101,1,1,0,2.0008E-07,0.954485,6.99355E-07,9.10728E-09,0.0309772,0.0145369
"Risk Neutral CM 0.25 FSM 2 DM 1 LT 0.8 UPC 1E-05","7.903E-09","0.835","36","DAnswers",6.4E-5,0,1,0.45325,1,1,1,1,0.156229,2.76625,3.77513,0.568464,0.257943,0.222247,0.184046,0.167145,0.168619,1,1,0.129471,0.100001,,,0.954485,,,,,6.99356E-07,9.10728E-09,0.045514,0.319393,9.05638,9.8413,18.8977,1.10231,9.05638,9.8413,0.102276,0.128391,0.168342,0.296733,0.0296224,0.161221,0.843808,0.946084,3.77513E-05,0.843771,0.147411,0.69636,0,0.954485,0.100001,6.99356E-07,9.10728E-09,1.39927E-13,0.182841,0,0.011888,0.217245,0.246166,0.215501,0.184821,0.136267,0.224864,0.241736,0.213225,0.184073,0.136101,1,1,0,0,0.954485,6.99356E-07,9.10728E-09,0.0309772,0.0145369
"Risk Neutral CM 0.25 FSM 2 DM 1 LT 0.8 UPC 1E-05","7.903E-09","0.835","36","Litigated",6.4E-5,0,1,0.45325,1,1,1,1,0.156229,2.76625,3.77513,0.568464,0.257943,0.222247,0.184046,0.167145,0.168619,1,1,0.129471,0.100001,,,0.954485,,,,,6.99356E-07,9.10728E-09,0.045514,0.319393,9.05638,9.8413,18.8977,1.10231,9.05638,9.8413,0.102276,0.128391,0.168342,0.296733,0.0296224,0.161221,0.843808,0.946084,3.77513E-05,0.843771,0.147411,0.69636,0,0.954485,0.100001,6.99356E-07,9.10728E-09,1.39927E-13,0.182841,0,0.011888,0.217245,0.246166,0.215501,0.184821,0.136267,0.224864,0.241736,0.213225,0.184073,0.136101,1,1,0,0,0.954485,6.99356E-07,9.10728E-09,0.0309772,0.0145369
"Risk Neutral CM 0.25 FSM 2 DM 1 LT 0.8 UPC 1E-05","7.903E-09","0.835","36","Not Litigated",0.9999,1,2.56139E-11,0.500004,1.281E-11,0,1,2.56139E-11,4.00164E-12,3.00002,3.8238,0.59049,0.199996,0.199998,0.2,0.200002,0.200004,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,3.82382E-05,10,9.99996,3.20174E-13,1.047E-11,2.4E-12,1.2865E-11,1.04653E-11,2.34310E-12,3.82382E-05,3.82382E-05,3.82382E-05,2.16123E-11,3.77577E-12,1.78365E-11,0,0,,0,0,0,0.182841,0,-7.60941E-07,0.176196,0.215678,0.216243,0.215682,0.176201,0.176195,0.215679,0.216243,0.215682,0.176201,1.2807E-11,0,1,1.28069E-11,0,0,0,0,0
"Risk Neutral CM 0.25 FSM 2 DM 1 LT 0.8 UPC 1E-05","7.903E-09","0.835","36","Settles",6.1E-5,0,1,0.460896,1,1,1,1,0.157525,2.80448,3.8121,0.563167,0.256323,0.21019,0.182791,0.174078,0.176618,1,1,0.100001,0.100001,,,1,,,,,0,0,0,,9.05,9.84996,18.9,1.10004,9.05,9.84996,0.1,0.122933,0.171427,0.29436,0.01844,0.162856,0.842513,0.942513,3.8121E-05,0.842475,0.144792,0.697683,0,1,0.100001,0,0,0,0.180451,0,-0.0959486,0.227604,0.257905,0.189416,0.184023,0.141052,0.187902,0.253263,0.223393,0.192851,0.142591,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 0.25 FSM 2 DM 1 LT 0.8 UPC 1E-05","7.903E-09","0.835","36","Tried",2.9E-6,0,1,0.292905,1,1,1,1,0.129048,1.96453,3,0.679545,0.291927,0.475094,0.210368,0.0217475,0.000863598,1,1,0.747491,0.1,,,0,,,,,0,0,1,0.319393,9.19021,9.65976,18.85,1.15003,9.19021,9.65976,0.15,0.242871,0.103627,0.346499,0.264131,0.126944,0.870982,1.02098,3E-05,0.870952,0.202342,0.66861,0,0,,0,0,0,0.232979,0,2.27336,7.64313E-13,1.41797E-06,0.762542,0.201553,0.035904,0.999999,4.06135E-07,6.35533E-07,6.47608E-13,4.78832E-13,1,1,0,0,0,0,0,0.680607,0.319393
"Risk Neutral CM 0.25 FSM 2 DM 1 LT 0.8 UPC 1E-05","7.903E-09","0.835","36","PWins",9.3E-7,0,1,0.388412,1,1,1,1,0.130055,2.44206,3,0.771856,0.0864937,0.448921,0.403244,0.0587119,0.00262864,1,1,0.768293,0.1,,,0,,,,,0,0,1,1,10.075,8.77497,18.85,1.15003,10.075,8.77497,0.15,0.760415,0,0.760415,0.826977,0,0.869975,1.01997,3E-05,0.869945,0.403385,0.46656,0,0,,0,0,0,0.464585,0,2.41004,1.33345E-13,7.69323E-07,0.658533,0.272886,0.0685805,0.999998,6.50838E-07,1.42587E-06,1.59835E-13,1.99751E-13,1,1,0,0,0,0,0,0,1
