"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","All",1,0.999927,7.26971E-05,0.8,7.2697E-5,7.26971E-05,1,7.26971E-05,1.00093E-05,4.5,4.45158,0.530771,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.1769,0.163425,,,7.02354E-05,,,,,8.28352E-12,4.92531E-13,2.462E-6,0.562092,9.99994,9.99994,19.9999,0.000124606,1000,1000,7.39279E-06,1.3722E-5,3.6058E-6,1.73281E-5,3.40175E-06,2.94668E-06,0.000107204,0.000114597,4.4516E-05,6.26879E-05,4.80185E-06,5.7886E-05,0,7.02354E-5,0.158638,8.28352E-12,4.92531E-13,1.65737E-18,0.0761913,0,-2.07696E-15,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,7.26971E-5,7.26971E-05,0.999927,1.45452E-11,7.02354E-05,8.28352E-12,4.92531E-13,1.07798E-6,1.3837E-6
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","NoDispute",0.9999,1,0,0.800005,0,0,1,0,0,4.50003,4.45159,0.530772,0.124998,0.124998,0.124999,0.125,0.125,0.125001,0.125002,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,4.45161E-05,1000,1000,0,0,0,0,0,0,4.45161E-05,4.45161E-05,4.45161E-05,0,0,0,0,0,,0,0,0,,0,-8.14635E-07,0.177371,0.214816,0.21562,0.214819,0.177375,0.177371,0.214816,0.215619,0.214819,0.177376,0,0,1,0,0,0,0,0,0
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","DisputeArises",7.3E-5,0,1,0.728827,1,1,1,1,0.137684,4.14413,4.36576,0.512912,0.166866,0.147428,0.131096,0.120421,0.113566,0.109201,0.106975,0.104448,1,1,0.1769,0.163425,,,0.966138,,,,,1.13946E-07,6.77511E-09,0.033862,0.562092,9.12145,9.77681,18.8983,1.10174,999.07,999.874,0.101693,0.18876,0.0495998,0.23836,0.0467935,0.0405337,0.862359,0.964052,4.36576E-05,0.862316,0.0660528,0.796263,0,0.966138,0.158638,1.13946E-07,6.77511E-09,2.27983E-14,0.0761913,0,0.0112051,0.206968,0.236848,0.216029,0.193004,0.147151,0.207057,0.237378,0.218128,0.198065,0.139372,1,1,2.0008E-07,2.0008E-07,0.966138,1.13946E-07,6.77511E-09,0.0148284,0.0190335
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","PFiles",7.3E-5,0,1,0.728827,1,1,1,1,0.137684,4.14413,4.36576,0.512912,0.166866,0.147428,0.131096,0.120421,0.113566,0.109201,0.106975,0.104448,1,1,0.1769,0.163425,,,0.966138,,,,,1.13946E-07,6.77511E-09,0.033862,0.562092,9.12145,9.77681,18.8983,1.10174,999.07,999.874,0.101693,0.18876,0.0495998,0.23836,0.0467935,0.0405337,0.862359,0.964052,4.36576E-05,0.862316,0.0660528,0.796263,0,0.966138,0.158638,1.13946E-07,6.77511E-09,2.27983E-14,0.0761913,0,0.0112051,0.206968,0.236848,0.216029,0.193004,0.147151,0.207057,0.237378,0.218128,0.198065,0.139372,1,1,0,2.0008E-07,0.966138,1.13946E-07,6.77511E-09,0.0148284,0.0190335
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","DAnswers",7.3E-5,0,1,0.728827,1,1,1,1,0.137684,4.14413,4.36576,0.512912,0.166866,0.147428,0.131096,0.120421,0.113566,0.109201,0.106975,0.104448,1,1,0.1769,0.163425,,,0.966138,,,,,1.13946E-07,6.77511E-09,0.033862,0.562092,9.12145,9.77681,18.8983,1.10174,999.07,999.874,0.101693,0.18876,0.0495998,0.238359,0.0467933,0.0405337,0.862359,0.964052,4.36576E-05,0.862316,0.0660528,0.796263,0,0.966138,0.158638,1.13946E-07,6.77511E-09,2.27983E-14,0.0761913,0,0.0112051,0.206968,0.236848,0.216029,0.193004,0.147151,0.207057,0.237378,0.218128,0.198065,0.139372,1,1,0,0,0.966138,1.13946E-07,6.77511E-09,0.0148284,0.0190335
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","Litigated",7.3E-5,0,1,0.728827,1,1,1,1,0.137684,4.14413,4.36576,0.512912,0.166866,0.147428,0.131096,0.120421,0.113566,0.109201,0.106975,0.104448,1,1,0.1769,0.163425,,,0.966138,,,,,1.13946E-07,6.77511E-09,0.033862,0.562092,9.12145,9.77681,18.8983,1.10174,999.07,999.874,0.101693,0.18876,0.0495998,0.238359,0.0467933,0.0405337,0.862359,0.964052,4.36576E-05,0.862316,0.0660528,0.796263,0,0.966138,0.158638,1.13946E-07,6.77511E-09,2.27983E-14,0.0761913,0,0.0112051,0.206968,0.236848,0.216029,0.193004,0.147151,0.207057,0.237378,0.218128,0.198065,0.139372,1,1,0,0,0.966138,1.13946E-07,6.77511E-09,0.0148284,0.0190335
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","Not Litigated",0.9999,1,2.90926E-11,0.800005,1.455E-11,0,1,2.90926E-11,4.00559E-12,4.50003,4.45159,0.530772,0.124998,0.124998,0.124999,0.125,0.125,0.125001,0.125002,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99996,20,4.45161E-05,1000,1000,3.63657E-13,1.344E-11,1.136E-12,1.4574E-11,1.3438E-11,1.10899E-12,4.45161E-05,4.45161E-05,4.45161E-05,2.50870E-11,1.92165E-12,2.31654E-11,0,0,,0,0,0,0.0761913,0,-8.14635E-07,0.177371,0.214816,0.21562,0.214819,0.177375,0.177371,0.214816,0.215619,0.214819,0.177376,1.4546E-11,0,1,1.45463E-11,0,0,0,0,0
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","Settles",7E-05,0,1,0.710531,1,1,1,1,0.137853,4.05266,4.41362,0.498626,0.172709,0.152555,0.135441,0.123501,0.113899,0.10524,0.0996626,0.096992,1,1,0.158638,0.158638,,,1,,,,,0,0,0,,9.10864,9.79132,18.9,1.10004,999.06,999.898,0.1,0.191525,0.0366712,0.228196,0.0458293,0.0275034,0.862191,0.962191,4.41362E-05,0.862147,0.0424348,0.819712,0,1,0.158638,0,0,0,0.0488952,0,-0.0408326,0.214222,0.245149,0.2236,0.199769,0.11726,0.213748,0.242821,0.215841,0.183333,0.144256,1,1,0,0,1,0,0,0,0
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","Tried",2.5E-6,0,1,1.25083,1,1,1,1,0.132874,6.75414,3.00002,0.920523,0.000149468,0.00115041,0.00711356,0.0325432,0.104045,0.222215,0.315604,0.31718,1,1,0.697951,0.299998,,,0,,,,,0,0,1,0.562092,9.48709,9.36288,18.85,1.15003,999.363,999.191,0.15,0.109872,0.418474,0.528347,0.0742976,0.412312,0.867156,1.01716,3.00002E-05,0.867126,0.739915,0.127211,0,0,,0,0,0,0.854993,0,1.49593,1.72673E-06,6.03604E-06,5.99048E-06,5.59795E-06,0.999981,0.016136,0.0820963,0.283375,0.618389,3.70923E-06,1,1,0,0,0,0,0,0.437908,0.562092
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","PWins",1.4E-6,0,1,1.27886,1,1,1,1,0.133551,6.89429,3,0.933556,4.46812E-05,0.000442802,0.00358266,0.0212095,0.0840408,0.209445,0.328973,0.352262,1,1,0.697953,0.3,,,0,,,,,0,0,1,1,9.925,8.92497,18.85,1.15003,999.97,998.585,0.15,0.184321,0.0668009,0.251122,0.131344,0.00501007,0.866479,1.01648,3E-05,0.866449,0.770583,0.0958656,0,0,,0,0,0,0.890679,0,1.43694,5.55315E-07,1.34007E-06,2.59481E-06,3.44161E-06,0.999992,0.0106784,0.0670869,0.270744,0.651488,1.72765E-06,1,1,0,0,0,0,0,0,1
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","DWins",1.1E-6,0,1,1.21485,1,1,1,1,0.132005,6.57424,3.00005,0.903794,0.00028397,0.00205868,0.0116458,0.0470909,0.129723,0.238606,0.298442,0.272149,1,1,0.697949,0.299994,,,0,,,,,0,0,1,0,8.925,9.92497,18.85,1.15003,998.585,999.97,0.15,0.0143109,0.869877,0.884188,0.00107332,0.935118,0.868025,1.01802,3.00005E-05,0.867995,0.70055,0.167445,0,0,,0,0,0,0.809188,0,1.57165,3.23033E-06,1.20637E-05,1.03491E-05,8.3658E-06,0.999966,0.0231412,0.101362,0.299587,0.575904,6.25276E-06,1,1,0,0,0,0,0,1,0
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","Abandoned",9E-12,0,1,0.373057,1,1,1,1,0.122373,2.36529,4.77552,0.342403,0.437132,0.263512,0.126266,0.0494446,0.024481,0.0276565,0.0358541,0.035654,1,1,0.610995,0.122449,,,0,,,,,0.943878,0.0561221,0,,9.00612,9.89383,18.9,1.10005,998.737,999.906,0.1,0.0557389,0.0527824,0.108521,0.011332,0.0530223,0.877675,0.977675,4.77552E-05,0.877627,0.0830511,0.794576,0,0,,0.943878,0.0561221,1.88851E-07,0.0959679,0,-0.556593,0.887755,1.24395E-06,1.16805E-06,8.31351E-07,0.112242,0.397671,0.32259,0.165628,0.104724,0.009387,1,1,0,0,0,0.943878,0.0561221,0,0
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","PrecPower1",0.125,0.999903,9.70448E-05,0.1,9.7045E-5,9.70448E-05,1,9.70448E-05,1.0838E-05,1,4.33345,0.269443,1,0,0,0,0,0,0,0,1,1,0.169948,0.169937,,,9.70418E-05,,,,,3.06895E-11,5.92004E-16,2.943E-9,0.168029,9.99991,9.99994,19.9998,0.000150084,1000,1000,9.70463E-06,2.1343E-5,0,2.13434E-5,5.57724E-06,0,0.000129542,0.000139246,4.33347E-05,8.62068E-05,0,8.62068E-05,0,9.70418E-5,0.169932,3.06895E-11,5.92004E-16,6.14036E-18,0,0,0.591819,0.366264,0.336055,0.190321,0.0800016,0.0273594,0.605115,0.321408,0.0676987,0.00559873,0.000179671,9.70448E-5,9.70448E-05,0.999903,1.94167E-11,9.70418E-05,3.06895E-11,5.92004E-16,2.4489E-09,4.946E-10
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","PrecPower2",0.125,0.999914,8.57405E-05,0.3,8.574E-05,8.57405E-05,1,8.57405E-05,1.01192E-05,2,4.3342,0.343657,0,1,0,0,0,0,0,0,1,1,0.171248,0.171143,,,8.57178E-05,,,,,1.84962E-11,4.53473E-15,2.266E-8,0.216354,9.99992,9.99994,19.9999,0.000137658,1000,1000,8.57518E-06,1.896E-05,0,1.89595E-5,4.98207E-06,0,0.000118964,0.000127539,4.33422E-05,7.56213E-05,0,7.56213E-05,0,8.57178E-5,0.171108,1.84962E-11,4.53473E-15,3.70072E-18,0,0,0.456904,0.322426,0.31936,0.207368,0.105902,0.0449442,0.424677,0.400955,0.150685,0.022383,0.00129974,8.57405E-5,8.57405E-05,0.999914,1.7155E-11,8.57178E-05,1.84962E-11,4.53473E-15,1.77538E-8,4.9016E-9
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","PrecPower3",0.125,0.999924,7.62426E-05,0.5,7.6243E-5,7.62425E-05,1,7.62426E-05,9.52462E-06,3,4.33836,0.420171,0,0,1,0,0,0,0,0,1,1,0.172987,0.172256,,,7.61024E-05,,,,,8.83696E-12,2.80301E-14,1.401E-7,0.283091,9.99993,9.99994,19.9999,0.000127258,1000,1000,7.63126E-06,1.6946E-5,9.897E-12,1.69465E-5,4.49919E-06,6.01269E-12,0.000110102,0.000117733,4.33838E-05,6.67179E-05,1.92725E-11,6.67179E-05,0,7.61024E-5,0.172021,8.83696E-12,2.80301E-14,1.76810E-18,2.78054E-07,0,0.286932,0.262224,0.290267,0.22595,0.144927,0.0766324,0.242182,0.406368,0.271722,0.0721789,0.0075491,7.62425E-5,7.62425E-05,0.999924,1.52546E-11,7.61024E-05,8.83696E-12,2.80301E-14,1.00432E-7,3.9658E-8
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","PrecPower4",0.125,0.99993,7.00344E-05,0.7,7.0034E-5,7.00344E-05,1,7.00344E-05,9.28367E-06,4,4.35537,0.49765,0,0,0,1,0,0,0,0,1,1,0.175936,0.172295,,,6.93935E-05,,,,,3.34322E-12,1.28229E-13,6.409E-7,0.366335,9.99994,9.99994,19.9999,0.000120624,1000,1000,7.03548E-06,1.5627E-5,1.668E-11,1.56268E-5,4.30242E-06,9.17512E-12,0.000104305,0.00011134,4.35539E-05,6.07508E-05,3.5620600000000006E-11,6.07507E-05,0,6.93935E-5,0.171115,3.34322E-12,1.28229E-13,6.68911E-19,5.6211E-07,0,0.0973187,0.192437,0.247052,0.238839,0.194975,0.126697,0.104925,0.313388,0.372375,0.176261,0.0330516,7.00344E-5,7.00344E-05,0.99993,1.40125E-11,6.93935E-05,3.34322E-12,1.28229E-13,4.06107E-7,2.3478E-7
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","PrecPower5",0.125,0.999934,6.60474E-05,0.9,6.6047E-5,6.60474E-05,1,6.60474E-05,9.33631E-06,5,4.40328,0.573279,0,0,0,0,1,0,0,0,1,1,0.181467,0.169122,,,6.39984E-05,,,,,1.30882E-12,4.09965E-13,2.049E-6,0.45402,9.99994,9.99994,19.9999,0.000116788,1000,1000,6.70719E-06,1.4839E-5,2.291E-11,1.48392E-5,4.59907E-06,1.17122E-11,0.000100744,0.000107451,4.4033E-05,5.67111E-05,5.0155400000000005E-11,5.6711E-05,0,6.39984E-5,0.164931,1.30882E-12,4.09965E-13,2.61868E-19,8.44329E-07,0,-0.097309,0.126696,0.194974,0.238838,0.247053,0.192439,0.0330516,0.176261,0.372375,0.313388,0.104925,6.60474E-5,6.60474E-05,0.999934,1.32148E-11,6.39984E-05,1.30882E-12,4.09965E-13,1.11872E-6,9.3029E-7
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","PrecPower6",0.125,0.999936,6.3509E-05,1.1,6.3509E-5,6.35089E-05,1,6.3509E-05,9.65986E-06,6,4.49479,0.64464,0,0,0,0,0,1,0,0,1,1,0.188,0.160579,,,5.91328E-05,,,,,1.06615E-12,8.75581E-13,4.376E-6,0.52979,9.99994,9.99994,19.9999,0.000115027,1000,1000,6.5697E-06,6.8148E-6,1.3531E-5,2.03459E-5,1.00919E-06,1.07498E-05,9.87972E-05,0.000105367,4.49481E-05,5.38491E-05,1.67516E-05,3.70975E-05,0,5.91328E-5,0.150261,1.06615E-12,8.75581E-13,2.13314E-19,0.302893,0,-0.286926,0.0766321,0.144926,0.225949,0.290267,0.262227,0.00754911,0.0721789,0.271722,0.406368,0.242182,6.35089E-5,6.35089E-05,0.999936,1.27069E-11,5.91328E-05,1.06615E-12,8.75581E-13,2.05771E-6,2.3184E-6
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","PrecPower7",0.125,0.999938,6.2214E-05,1.3,6.2214E-5,6.2214E-05,1,6.2214E-05,1.02932E-05,7,4.61645,0.713259,0,0,0,0,0,0,1,0,1,1,0.187302,0.147546,,,5.59987E-05,,,,,1.27370E-12,1.24355E-12,6.215E-6,0.585904,9.99995,9.99994,19.9999,0.000114911,1000,1000,6.53216E-06,7.3867E-6,9.4709E-6,1.68576E-5,1.08755E-06,7.81799E-06,9.80855E-05,0.000104618,4.61647E-05,5.19208E-05,1.28075E-05,3.91133E-05,0,5.59987E-5,0.130625,1.27370E-12,1.24355E-12,2.54843E-19,0.237728,0,-0.456906,0.0449443,0.105902,0.207368,0.319359,0.322426,0.00129975,0.0223831,0.150685,0.400955,0.424677,6.2214E-05,6.2214E-05,0.999938,1.24478E-11,5.59987E-05,1.27370E-12,1.24355E-12,2.57372E-6,3.6415E-6
"MODRA CM 0.25 PCPM 2 LT 0.8","6.445E-08","0.8739","49","PrecPower8",0.125,0.999939,6.07442E-05,1.5,6.0744E-5,6.07442E-05,1,6.07442E-05,1.10192E-05,8,4.73674,0.784067,0,0,0,0,0,0,0,1,1,1,0.174783,0.133862,,,5.44979E-05,,,,,1.25344E-12,1.24976E-12,6.246E-6,0.624263,9.99995,9.99994,19.9999,0.000114499,1000,1000,6.38673E-06,7.8614E-6,5.8441E-6,1.37055E-5,1.1573E-06,5.0056E-06,9.70926E-05,0.000103479,4.73676E-05,4.9725E-05,8.85553E-06,4.08694E-05,0,5.44979E-5,0.114821,1.25344E-12,1.24976E-12,2.50789E-19,0.169308,0,-0.591832,0.0273598,0.0800032,0.190324,0.336055,0.366257,0.000179674,0.00559878,0.0676989,0.321408,0.605115,6.07442E-5,6.07442E-05,0.999939,1.21537E-11,5.44979E-05,1.25344E-12,1.24976E-12,2.34696E-6,3.8993E-6
