"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 PCPM 2 DM 0.5","5.27E-08","0.8559","44","All",1,0.999906,9.36949E-05,0.8,3.3517E-5,2.7013E-05,1,9.36949E-05,1.00066E-05,4.5,1.60755,0.850728,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.5,0.457497,,,2.3218E-05,,,,,3.19413E-12,7.59301E-13,3.795E-6,0.253118,9.99991,9.99997,19.9999,0.000121985,9.99991,9.99997,1.22145E-05,7.8212E-6,1.9585E-5,2.74059E-5,3.65553E-06,1.76127E-05,9.97639E-05,0.000111978,1.60757E-05,8.36883E-05,2.01277E-05,6.35606E-05,0,2.3218E-05,0.25,3.19413E-12,7.59301E-13,6.39081E-19,0.241247,0,-1.1813E-15,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,3.35166E-5,2.7013E-05,0.999966,6.50361E-06,2.3218E-05,3.19413E-12,7.59301E-13,2.83441E-6,9.6058E-7
"Risk Neutral CM 1 PCPM 2 DM 0.5","5.27E-08","0.8559","44","NoDispute",0.9999,1,0,0.800003,0,0,1,0,0,4.50002,1.60756,0.850728,0.124999,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125001,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,1.60758E-05,10,9.99998,0,0,0,0,0,0,1.60758E-05,1.60758E-05,1.60758E-05,0,0,0,0,0,,0,0,0,,0,-1.80115E-06,0.177371,0.214816,0.21562,0.214818,0.177374,0.177371,0.214816,0.21562,0.214819,0.177374,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 PCPM 2 DM 0.5","5.27E-08","0.8559","44","DisputeArises",9.4E-5,0,1,0.76475,0.357721,0.288308,1,1,0.1068,4.32375,1.48223,0.845839,0.149855,0.137891,0.127003,0.119532,0.114701,0.113185,0.116306,0.121527,1,1,0.5,0.457497,,,0.247804,,,,,3.40907E-08,8.10397E-09,0.040504,0.253118,9.03313,9.83649,18.8696,1.13038,9.03313,9.83649,0.130365,0.0834748,0.209027,0.292502,0.0390153,0.18798,0.893215,1.02358,1.48223E-05,0.8932,0.214822,0.678379,0,0.247804,0.25,3.40907E-08,8.10397E-09,6.82088E-15,0.241247,0,0.0192217,0.191929,0.226061,0.215783,0.203651,0.162576,0.194289,0.232559,0.216013,0.19348,0.163659,0.357721,0.288308,0.642279,0.0694127,0.247804,3.40907E-08,8.10397E-09,0.0302515,0.0102522
"Risk Neutral CM 1 PCPM 2 DM 0.5","5.27E-08","0.8559","44","PFiles",3.4E-5,0,1,0.946328,1,0.805958,1,1,0.0987348,5.23164,0.805959,1.02188,0.0278274,0.0623952,0.113533,0.159222,0.17308,0.161969,0.151468,0.150505,1,1,0.5,0.457497,,,0.692731,,,,,9.52999E-08,2.26545E-08,0.113227,0.253118,9.09261,9.54294,18.6356,1.36444,9.09261,9.54294,0.364433,0.233352,0.385401,0.618753,0.109066,0.326563,0.901273,1.26571,8.05959E-06,0.901265,0.428875,0.47239,0,0.692731,0.25,9.52999E-08,2.26545E-08,1.90676E-14,0.475471,0,0.675865,0.00162944,0.00859801,0.433141,0.329448,0.227184,0.113227,0.243613,0.271042,0.178077,0.194042,1,0.805958,0,0.194042,0.692731,9.52999E-08,2.26545E-08,0.0845673,0.0286598
"Risk Neutral CM 1 PCPM 2 DM 0.5","5.27E-08","0.8559","44","DAnswers",2.7E-5,0,1,0.855158,1,1,1,1,0.100621,4.77579,1,0.95561,0.0345108,0.0772851,0.140015,0.193468,0.200446,0.164012,0.115615,0.0746481,1,1,0.5,0.457497,,,0.859512,,,,,1.18244E-07,2.81088E-08,0.140487,0.253118,9.01861,9.55328,18.5719,1.42811,9.01861,9.55328,0.428097,0.286989,0.336787,0.623776,0.134053,0.320344,0.899389,1.32749,1E-05,0.899379,0.317884,0.581495,0,0.859512,0.25,1.18244E-07,2.81088E-08,2.36583E-14,0.354275,0,1.04008,2.70092E-07,3.06079E-07,0.499349,0.323512,0.177138,0.140487,0.302265,0.336297,0.22095,3.2233E-07,1,1,0,0,0.859512,1.18244E-07,2.81088E-08,0.104928,0.0355598
"Risk Neutral CM 1 PCPM 2 DM 0.5","5.27E-08","0.8559","44","Litigated",2.7E-5,0,1,0.855158,1,1,1,1,0.100621,4.77579,1,0.95561,0.0345108,0.0772851,0.140015,0.193468,0.200446,0.164012,0.115615,0.0746481,1,1,0.5,0.457497,,,0.859512,,,,,1.18244E-07,2.81088E-08,0.140487,0.253118,9.01861,9.55328,18.5719,1.42811,9.01861,9.55328,0.428097,0.286989,0.336787,0.623776,0.134053,0.320344,0.899389,1.32749,1E-05,0.899379,0.317884,0.581495,0,0.859512,0.25,1.18244E-07,2.81088E-08,2.36583E-14,0.354275,0,1.04008,2.70092E-07,3.06079E-07,0.499349,0.323512,0.177138,0.140487,0.302265,0.336297,0.22095,3.2233E-07,1,1,0,0,0.859512,1.18244E-07,2.81088E-08,0.104928,0.0355598
"Risk Neutral CM 1 PCPM 2 DM 0.5","5.27E-08","0.8559","44","Not Litigated",1,0.999933,6.66837E-05,0.799998,6.5038E-6,0,1,6.66837E-05,7.28871E-06,4.49999,1.60756,0.850725,0.125004,0.125001,0.124999,0.124997,0.124997,0.124999,0.125,0.125002,1,1,,,,,0,,,,,0,0,0,,9.99994,9.99998,19.9999,8.34099E-05,9.99994,9.99998,6.50379E-07,6.874E-08,1.0487E-5,1.05562E-5,3.43698E-08,8.95953E-06,7.54708E-05,7.61212E-05,1.60758E-05,5.9395E-05,1.1541E-05,4.7854E-05,0,0,,0,0,0,0.195459,0,-2.80963E-05,0.177378,0.214823,0.215612,0.214814,0.177373,0.177374,0.214815,0.215616,0.214817,0.177378,6.50379E-6,0,0.999993,6.50379E-06,0,0,0,0,0
"Risk Neutral CM 1 PCPM 2 DM 0.5","5.27E-08","0.8559","44","Settles",2.3E-5,0,1,0.920226,1,1,1,1,0.100984,5.10113,1,0.990478,0.0132386,0.0459155,0.115263,0.19451,0.221915,0.188251,0.134108,0.0867997,1,1,0.5,0.5,,,1,,,,,0,0,0,,9.05,9.54999,18.6,1.40001,9.05,9.54998,0.4,0.265879,0.3887,0.654579,0.119645,0.369265,0.899026,1.29903,1E-05,0.899016,0.367127,0.531889,0,1,0.25,0,0,0,0.409158,0,0.836301,2.79058E-07,3.00558E-07,0.458003,0.342296,0.1997,3.39458E-07,0.35167,0.391265,0.257064,3.75015E-07,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 1 PCPM 2 DM 0.5","5.27E-08","0.8559","44","Tried",3.8E-6,0,1,0.457069,1,1,1,1,0.0984023,2.78535,1,0.742286,0.164656,0.269206,0.291452,0.187088,0.0691004,0.0157166,0.00247669,0.000303617,1,1,0.500001,0.197461,,,0,,,,,0,0,1,0.253118,8.82656,9.57343,18.4,1.60001,8.82656,9.57343,0.6,0.416144,0.0191804,0.435324,0.222198,0.021042,0.901608,1.50161,1E-05,0.901598,0.0166072,0.884991,0,0,,0,0,0,0.0184969,0,2.28679,7.91531E-13,1.10492E-12,0.752303,0.208592,0.0391051,0.999994,2.05586E-06,2.18549E-06,1.25869E-06,1.74696E-12,1,1,0,0,0,0,0,0.746882,0.253118
"Risk Neutral CM 1 PCPM 2 DM 0.5","5.27E-08","0.8559","44","PWins",9.6E-7,0,1,0.536033,1,1,1,1,0.0988648,3.18017,0.999999,0.786854,0.102874,0.209252,0.291573,0.243276,0.114579,0.0318386,0.00581791,0.000789152,1,1,0.500002,0.197462,,,0,,,,,0,0,1,1,9.2,9.19999,18.4,1.60001,9.2,9.19999,0.6,0.769243,0.0307566,0.8,0.615395,0.0246053,0.901145,1.50115,9.99999E-06,0.901135,0.034517,0.866618,0,0,,0,0,0,0.0384458,0,2.37614,8.33059E-13,1.37373E-12,0.685567,0.252706,0.0617264,0.99999,2.96721E-06,4.11381E-06,2.8613E-06,3.80778E-12,1,1,0,0,0,0,0,0,1
