"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 1 PCPM 2 UPC 1.2E-05","7.303E-07","0.9837","40","All",1,0.999907,9.34908E-05,0.8,1.3781E-5,1.37806E-05,1,9.34908E-05,1.00033E-05,4.5,1.60755,0.712163,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.3,0.3,,,1.37806E-05,,,,,2.25586E-12,2.14566E-18,9.6E-12,0.197502,9.99991,9.99997,19.9999,0.000118294,1000,1000,5.51223E-06,6.7327E-6,2.8438E-7,7.01703E-6,3.36633E-06,2.56001E-07,0.000102778,0.00010829,1.92907E-05,8.34874E-05,2.83084E-07,8.32044E-05,0,1.37806E-5,0.3,2.25586E-12,2.14566E-18,4.51353E-19,0.00337898,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,1.37806E-5,1.37806E-05,0.999986,2.75722E-12,1.37806E-05,2.25586E-12,2.14566E-18,7.7008E-12,1.895E-12
"MODRA CM 1 PCPM 2 UPC 1.2E-05","7.303E-07","0.9837","40","NoDispute",0.9999,1,0,0.800003,0,0,1,0,0,4.50002,1.60755,0.712164,0.124999,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125001,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,1.92908E-05,1000,1000,0,0,0,0,0,0,1.92908E-05,1.92908E-05,1.92908E-05,0,0,0,0,0,,0,0,0,,0,-1.63415E-06,0.177372,0.214816,0.21562,0.214818,0.177374,0.177371,0.214816,0.21562,0.214819,0.177374,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 2 UPC 1.2E-05","7.303E-07","0.9837","40","DisputeArises",9.3E-5,0,1,0.767397,0.1474,0.1474,1,1,0.106998,4.33698,1.57327,0.700473,0.149989,0.13714,0.125608,0.118274,0.114437,0.11405,0.117705,0.122797,1,1,0.3,0.3,,,0.1474,,,,,2.41292E-08,2.29505E-14,1.026E-7,0.197502,9.01474,9.92628,18.941,1.05898,998.845,999.953,0.0589602,0.0720141,0.0030418,0.0750558,0.0360071,0.00273825,0.893021,0.951981,1.88792E-05,0.893002,0.00302793,0.889974,0,0.1474,0.3,2.41292E-08,2.29505E-14,4.82778E-15,0.00337898,0,0.0174776,0.190957,0.225055,0.215648,0.204593,0.163747,0.194713,0.22723,0.215664,0.200487,0.161906,0.1474,0.1474,0.8526,2.94919E-08,0.1474,2.41292E-08,2.29505E-14,8.23701E-8,2.0272E-8
"MODRA CM 1 PCPM 2 UPC 1.2E-05","7.303E-07","0.9837","40","PFiles",1.4E-5,0,1,0.711821,1,1,1,1,0.0998444,4.0591,1,0.734166,0.0603458,0.123729,0.197516,0.230839,0.191867,0.116741,0.0560845,0.0228782,1,1,0.3,0.3,,,0.999999,,,,,1.63699E-07,1.55702E-13,6.963E-7,0.197502,9.1,9.49999,18.6,1.40001,999.058,999.679,0.4,0.488561,0.0205904,0.509151,0.244281,0.0185314,0.900168,1.30017,1.2E-05,0.900156,0.0205013,0.879654,0,0.999999,0.3,1.63699E-07,1.55702E-13,3.27528E-14,0.0228782,0,1.46612,2.59203E-07,3.05488E-07,0.594259,0.291135,0.114605,0.275386,0.395004,0.329609,8.24569E-07,7.24855E-07,1,1,0,2.0008E-07,0.999999,1.63699E-07,1.55702E-13,5.58819E-7,1.3753E-7
"MODRA CM 1 PCPM 2 UPC 1.2E-05","7.303E-07","0.9837","40","DAnswers",1.4E-5,0,1,0.711821,1,1,1,1,0.0998444,4.0591,1,0.734166,0.0603458,0.123729,0.197516,0.230839,0.191867,0.116741,0.0560845,0.0228782,1,1,0.3,0.3,,,0.999999,,,,,1.63699E-07,1.55702E-13,6.963E-7,0.197502,9.1,9.49999,18.6,1.40001,999.058,999.679,0.4,0.488561,0.0205904,0.509151,0.244281,0.0185314,0.900168,1.30017,1.2E-05,0.900156,0.0205013,0.879654,0,0.999999,0.3,1.63699E-07,1.55702E-13,3.27528E-14,0.0228782,0,1.46612,2.59203E-07,3.05488E-07,0.594259,0.291135,0.114605,0.275386,0.395004,0.329609,8.24569E-07,7.24855E-07,1,1,0,0,0.999999,1.63699E-07,1.55702E-13,5.58819E-7,1.3753E-7
"MODRA CM 1 PCPM 2 UPC 1.2E-05","7.303E-07","0.9837","40","Litigated",1.4E-5,0,1,0.711821,1,1,1,1,0.0998444,4.0591,1,0.734166,0.0603458,0.123729,0.197516,0.230839,0.191867,0.116741,0.0560845,0.0228782,1,1,0.3,0.3,,,0.999999,,,,,1.63699E-07,1.55702E-13,6.963E-7,0.197502,9.1,9.49999,18.6,1.40001,999.058,999.679,0.4,0.488561,0.0205904,0.509151,0.244281,0.0185314,0.900168,1.30017,1.2E-05,0.900156,0.0205013,0.879654,0,0.999999,0.3,1.63699E-07,1.55702E-13,3.27528E-14,0.0228782,0,1.46612,2.59203E-07,3.05488E-07,0.594259,0.291135,0.114605,0.275386,0.395004,0.329609,8.24569E-07,7.24855E-07,1,1,0,0,0.999999,1.63699E-07,1.55702E-13,5.58819E-7,1.3753E-7
"MODRA CM 1 PCPM 2 UPC 1.2E-05","7.303E-07","0.9837","40","Not Litigated",1,0.99992,7.97113E-05,0.800001,2.757E-12,0,1,7.97113E-05,8.62753E-06,4.50001,1.60755,0.712163,0.125002,0.125,0.124998,0.124998,0.124998,0.125,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,9.99992,9.99998,19.9999,9.90021E-05,1000,1000,2.75726E-13,2.694E-12,6.286E-10,6.3126E-10,2.69418E-12,6.28564E-10,9.03746E-05,9.03746E-05,1.92908E-05,7.10838E-05,5.63317E-10,7.10832E-05,0,0,,0,0,0,7.88629E-06,0,-2.02042E-05,0.177375,0.21482,0.215614,0.214816,0.177374,0.177372,0.214815,0.215618,0.21482,0.177375,2.7573E-12,0,1,2.75726E-12,0,0,0,0,0
"MODRA CM 1 PCPM 2 UPC 1.2E-05","7.303E-07","0.9837","40","Settles",1.4E-5,0,1,0.711821,1,1,1,1,0.0998444,4.0591,1,0.734166,0.0603458,0.123729,0.197516,0.230839,0.191867,0.116741,0.0560845,0.0228782,1,1,0.3,0.3,,,1,,,,,0,0,0,,9.1,9.49999,18.6,1.40001,999.058,999.679,0.4,0.488561,0.0205904,0.509151,0.24428,0.0185314,0.900168,1.30017,1.2E-05,0.900156,0.0205013,0.879654,0,1,0.3,0,0,0,0.0228782,0,1.46612,2.59203E-07,3.05488E-07,0.594259,0.291135,0.114605,0.275385,0.395004,0.329609,8.2457E-07,7.24855E-07,1,1,0,0,1,0,0,0,0
"MODRA CM 1 PCPM 2 UPC 1.2E-05","7.303E-07","0.9837","40","Tried",1E-11,0,1,0.733452,1,1,1,1,0.0997827,4.16726,0.978559,0.745597,0.0540594,0.113782,0.18817,0.229207,0.199284,0.12665,0.0628051,0.0260427,1,1,0.644792,0.272396,,,0,,,,,0,0,1,0.197502,8.8975,9.50249,18.4,1.60001,998.104,999.418,0.6,0.482512,0.0239564,0.506468,0.388291,0.0280936,0.900229,1.50023,1.17427E-05,0.900217,0.0235241,0.876693,0,0,,0,0,0,0.0262481,0,1.564,5.96046E-14,1.17884E-13,0.512239,0.352629,0.135132,0.278416,0.384276,0.337306,7.82901E-07,7.54402E-07,1,1,0,0,0,0,0,0.802498,0.197502
"MODRA CM 1 PCPM 2 UPC 1.2E-05","7.303E-07","0.9837","40","PWins",2E-12,0,1,0.873672,1,1,1,1,0.100502,4.86836,0.973355,0.80818,0.0197677,0.0544517,0.123732,0.208124,0.240592,0.191279,0.111068,0.050986,1,1,0.631445,0.265722,,,0,,,,,0,0,1,1,9.7,8.69999,18.4,1.60001,999.847,997.674,0.6,1.24853,0.0154419,1.26397,1.60764,0.00463258,0.899509,1.49951,1.16803E-05,0.899498,0.0461327,0.853365,0,0,,0,0,0,0.0514731,0,1.55364,2.17901E-14,8.78395E-14,0.394379,0.400922,0.204699,0.190538,0.362246,0.447214,1.41156E-06,1.51377E-06,1,1,0,0,0,0,0,0,1
