"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 4 LT 2 UPC 8E-06","1.049E-06","0.9927","41","All",1,0.999919,8.08369E-05,0.5,4.531E-11,1.69463E-11,1,8.08369E-05,9.99929E-06,3,2,1.48485,0.200001,0.199999,0.199999,0.2,0.200002,1,1,0.100001,0.100001,,,1.69463E-11,,,,,1.37301E-17,3.44023E-19,3.57E-19,0.472945,9.99992,9.99998,19.9999,9.68371E-05,1000,1000,3.84614E-11,2.189E-11,1.5839E-5,1.58389E-5,2.06683E-11,1.58389E-05,8.68378E-05,8.68379E-05,1.60002E-05,7.08376E-05,1.36873E-05,5.71503E-05,0,1.6946E-11,0.1,1.37301E-17,3.44023E-19,3.94774E-24,0.195937,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,4.5315E-11,1.69463E-11,1,2.83683E-11,1.69463E-11,1.37301E-17,3.44023E-19,1.8832E-19,1.690E-19
"MODRA CM 4 LT 2 UPC 8E-06","1.049E-06","0.9927","41","NoDispute",0.9999,1,0,0.500002,0,0,1,0,0,3.00001,2,1.48485,0.199998,0.199999,0.2,0.200001,0.200002,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,1.60002E-05,1000,1000,0,0,0,0,0,0,1.60002E-05,1.60002E-05,1.60002E-05,0,0,0,0,0,,0,0,0,,0,0,0.176197,0.215679,0.216243,0.215681,0.176199,0.176197,0.215679,0.216243,0.215681,0.176199,0,0,1,0,0,0,0,0,0
"MODRA CM 4 LT 2 UPC 8E-06","1.049E-06","0.9927","41","DisputeArises",8.1E-5,0,1,0.47994,5.6057E-7,2.09635E-07,1,1,0.123697,2.8997,2,1.45547,0.235073,0.203519,0.183983,0.181489,0.195937,1,1,0.100001,0.100001,,,2.09635E-07,,,,,1.6985E-13,4.25577E-15,4.42E-15,0.472945,9,9.99998,19,1.00002,998.808,1000,4.7579E-07,2.7079E-7,0.195937,0.195937,2.55679E-07,0.195937,0.876319,0.876319,1.6E-05,0.876303,0.16932,0.706983,0,2.09635E-7,0.1,1.6985E-13,4.25577E-15,4.88358E-20,0.195937,0,-4.48031E-15,0.193446,0.22834,0.215793,0.202784,0.159637,0.193446,0.22834,0.215793,0.202784,0.159637,5.60568E-7,2.09635E-07,0.999999,3.50933E-07,2.09635E-07,1.6985E-13,4.25577E-15,2.3296E-15,2.09E-15
"MODRA CM 4 LT 2 UPC 8E-06","1.049E-06","0.9927","41","PFiles",5E-11,0,1,0.531542,1,0.37397,1,1,0.105601,3.15771,0.871239,1.90937,0.182766,0.175573,0.186466,0.211577,0.243618,1,1,0.100001,0.100001,,,0.373969,,,,,3.02996E-07,7.59188E-09,7.885E-9,0.472945,9.11384,9.03739,18.1512,1.84877,997.836,998.901,0.848763,0.48306,0.291643,0.774703,0.456108,0.281295,0.894406,1.74317,6.96991E-06,0.894399,0.437094,0.457305,0,0.373969,0.1,3.02996E-07,7.59188E-09,8.71185E-14,0.486993,0,0.0849285,0.154622,0.186253,0.182048,0.264353,0.212724,0.158562,0.199359,0.213759,0.230781,0.197539,1,0.37397,0,0.62603,0.373969,3.02996E-07,7.59188E-09,4.15582E-9,3.7292E-9
"MODRA CM 4 LT 2 UPC 8E-06","1.049E-06","0.9927","41","DAnswers",2E-11,0,1,0.481034,1,1,1,1,0.122911,2.90517,1.95442,1.47336,0.225802,0.204183,0.197593,0.183889,0.188533,1,1,0.100001,0.100001,,,0.999999,,,,,8.10215E-07,2.03008E-08,2.108E-8,0.472945,8.3,9.09998,17.4,2.60002,994.596,999.058,1.6,0.720715,0.33865,1.05936,0.648643,0.575705,0.877105,2.4771,1.56353E-05,0.877089,0.172496,0.704594,0,0.999999,0.1,8.10215E-07,2.03008E-08,2.32956E-13,0.199206,0,0.111944,0.184629,0.217932,0.205957,0.228875,0.162607,0.195164,0.252978,0.205957,0.19354,0.152361,1,1,0,0,0.999999,8.10215E-07,2.03008E-08,1.11127E-8,9.9719E-9
"MODRA CM 4 LT 2 UPC 8E-06","1.049E-06","0.9927","41","Litigated",2E-11,0,1,0.481034,1,1,1,1,0.122911,2.90517,1.95442,1.47336,0.225802,0.204183,0.197593,0.183889,0.188533,1,1,0.100001,0.100001,,,0.999999,,,,,8.10215E-07,2.03008E-08,2.108E-8,0.472945,8.3,9.09998,17.4,2.60002,994.596,999.058,1.6,0.720715,0.33865,1.05936,0.648643,0.575705,0.877105,2.4771,1.56353E-05,0.877089,0.172496,0.704594,0,0.999999,0.1,8.10215E-07,2.03008E-08,2.32956E-13,0.199206,0,0.111944,0.184629,0.217932,0.205957,0.228875,0.162607,0.195164,0.252978,0.205957,0.19354,0.152361,1,1,0,0,0.999999,8.10215E-07,2.03008E-08,1.11127E-8,9.9719E-9
"MODRA CM 4 LT 2 UPC 8E-06","1.049E-06","0.9927","41","Not Litigated",1,0.999919,8.08369E-05,0.5,2.837E-11,0,1,8.08369E-05,9.99929E-06,3,2,1.48485,0.200001,0.199999,0.199999,0.2,0.200002,1,1,,,,,0,,,,,0,0,0,,9.99992,9.99998,19.9999,9.68371E-05,1000,1000,1.13473E-11,9.676E-12,1.5839E-5,1.58389E-5,9.67625E-12,1.58389E-05,8.68378E-05,8.68378E-05,1.60002E-05,7.08376E-05,1.36873E-05,5.71503E-05,0,0,,0,0,0,0.195937,0,-1.89654E-12,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,2.8368E-11,0,1,2.83683E-11,0,0,0,0,0
"MODRA CM 4 LT 2 UPC 8E-06","1.049E-06","0.9927","41","Settles",2E-11,0,1,0.481034,1,1,1,1,0.122911,2.90517,1.95442,1.47336,0.225802,0.204183,0.197593,0.183889,0.188533,1,1,0.1,0.1,,,1,,,,,0,0,0,,8.3,9.09998,17.4,2.60002,994.596,999.058,1.6,0.720715,0.33865,1.05936,0.648644,0.575705,0.877105,2.4771,1.56354E-05,0.877089,0.172496,0.704594,0,1,0.1,0,0,0,0.199206,0,0.111943,0.184629,0.217932,0.205957,0.228875,0.162607,0.195164,0.252978,0.205957,0.19354,0.152361,1,1,0,0,1,0,0,0,0
"MODRA CM 4 LT 2 UPC 8E-06","1.049E-06","0.9927","41","Tried",4E-19,0,1,0.484913,1,1,1,1,0.0983603,2.92456,0.493517,1.98561,0.0368208,0.247719,0.492823,0.19935,0.0232866,1,1,0.751947,0.1,,,0,,,,,0,0,1,0.472945,8.27295,8.32705,16.6,3.4,991.204,991.915,2.4,1.20574,0.687263,1.893,1.71275,1.10327,0.901644,3.30164,3.94814E-06,0.90164,0.423236,0.478404,0,0,,0,0,0,0.467206,0,2.35491,1.40217E-06,1.6551E-06,1.71404E-06,0.88456,0.115435,0.239493,0.760503,1.71627E-06,1.46985E-06,1.15711E-06,1,1,0,0,0,0,0,0.527055,0.472945
"MODRA CM 4 LT 2 UPC 8E-06","1.049E-06","0.9927","41","PWins",2E-19,0,1,0.55822,1,1,1,1,0.0956764,3.2911,0.312585,2.16533,0.00532779,0.115602,0.508002,0.324778,0.04629,1,1,0.806224,0.1,,,0,,,,,0,0,1,1,8.8,7.8,16.6,3.4,998.13,984.99,2.4,1.47985,0.864175,2.34403,2.3915,1.03701,0.904326,3.30433,2.50068E-06,0.904324,0.65269,0.251633,0,0,,0,0,0,0.720146,0,2.36044,1.11261E-13,1.7757E-13,4.92701E-08,0.811419,0.188581,0.171855,0.828145,1.6433E-07,5.77609E-13,6.20696E-13,1,1,0,0,0,0,0,0,1
