"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 PCPM 5 UPC 8E-06","1.18E-06","0.9822","241","All",1,0.999913,8.68823E-05,0.8,3.6666E-5,1.92763E-11,1,8.68823E-05,1.00024E-05,4.5,2.66667,0.919073,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.390134,0.390964,,,1.84232E-11,,,,,1.00364E-17,1.26979E-13,7.26E-13,0.545119,9.99994,9.99994,19.9999,0.000122882,9.99994,9.99995,1.46666E-05,9.6451E-6,2.2012E-5,3.16567E-5,9.64509E-06,1.55265E-05,9.82134E-05,0.00011288,2.13335E-05,7.68799E-05,3.39991E-05,4.28808E-05,0,1.8423E-11,0.385458,1.00364E-17,1.26979E-13,8.65438E-19,0.439955,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,3.66663E-5,1.92763E-11,0.999963,3.66663E-05,1.84232E-11,1.00364E-17,1.26979E-13,3.3029E-13,3.958E-13
"Risk Neutral CM 4 PCPM 5 UPC 8E-06","1.18E-06","0.9822","241","NoDispute",0.9999,1,0,0.800003,0,0,1,0,0,4.50001,2.6667,0.919071,0.124999,0.124999,0.125,0.125,0.125,0.125001,0.125001,0.125001,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,2.13338E-05,10,9.99999,0,0,0,0,0,0,2.13338E-05,2.13338E-05,2.13338E-05,0,0,0,0,0,,0,0,0,,0,0,0.177372,0.214816,0.21562,0.214818,0.177374,0.177372,0.214816,0.21562,0.214818,0.177374,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 PCPM 5 UPC 8E-06","1.18E-06","0.9822","241","DisputeArises",8.7E-5,0,1,0.766594,0.422023,2.21867E-07,1,1,0.115126,4.33297,2.31191,0.948119,0.150821,0.136859,0.125226,0.118311,0.114785,0.114375,0.117648,0.121975,1,1,0.390134,0.390964,,,2.12048E-07,,,,,1.15517E-13,1.4615E-09,8.357E-9,0.545119,9.25321,9.57796,18.8312,1.16883,9.25321,9.57797,0.16881,0.111013,0.253349,0.364363,0.111013,0.178707,0.884893,1.0537,1.84953E-05,0.884874,0.391324,0.49355,0,2.12048E-7,0.385458,1.15517E-13,1.4615E-09,9.96104E-15,0.439955,0,-1.23186E-14,0.191648,0.225027,0.215275,0.204411,0.16364,0.191648,0.225027,0.215275,0.204411,0.16364,0.422023,2.21867E-07,0.577977,0.422023,2.12048E-07,1.15517E-13,1.4615E-09,3.8016E-09,4.5558E-9
"Risk Neutral CM 4 PCPM 5 UPC 8E-06","1.18E-06","0.9822","241","PFiles",3.7E-5,0,1,0.799149,1,5.25722E-07,1,1,0.0909009,4.49574,3.11866E-06,1.2741,0.135502,0.127547,0.120831,0.117523,0.116844,0.119497,0.126682,0.135573,1,1,0.390134,0.390964,,,5.02455E-07,,,,,2.73721E-13,3.46309E-09,1.98E-08,0.545119,9.6,9,18.6,1.4,9.6,9,0.400001,0.26305,0.29478,0.55783,0.26305,0.117912,0.909099,1.3091,2.49492E-11,0.909099,0.669961,0.239139,0,5.02455E-7,0.385458,2.73721E-13,3.46309E-09,2.36031E-14,0.73695,0,9.01226E-08,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,1,5.25722E-07,0,0.999999,5.02455E-07,2.73721E-13,3.46309E-09,9.00804E-9,1.0795E-8
"Risk Neutral CM 4 PCPM 5 UPC 8E-06","1.18E-06","0.9822","241","DAnswers",2E-11,0,1,0.78598,1,1,1,1,0.116192,4.4299,2.37948,0.951572,0.136566,0.125689,0.12032,0.123936,0.129344,0.127013,0.120597,0.116535,1,1,0.390134,0.390964,,,0.955744,,,,,5.20658E-07,0.00658731,0.037668,0.545119,8.58045,8.78939,17.3698,2.63015,8.58045,8.7894,1.63013,0.782934,0.533965,1.3169,0.786557,0.712665,0.883827,2.51396,1.90358E-05,0.883808,0.391869,0.491938,0,0.955744,0.385458,5.20658E-07,0.00658731,4.48965E-08,0.441661,0,0.171427,0.172829,0.20293,0.194135,0.252513,0.177593,0.181046,0.229702,0.257343,0.184338,0.147571,1,1,0,0,0.955744,5.20658E-07,0.00658731,0.0171346,0.0205337
"Risk Neutral CM 4 PCPM 5 UPC 8E-06","1.18E-06","0.9822","241","Litigated",2E-11,0,1,0.78598,1,1,1,1,0.116192,4.4299,2.37948,0.951572,0.136566,0.125689,0.12032,0.123936,0.129344,0.127013,0.120597,0.116535,1,1,0.390134,0.390964,,,0.955744,,,,,5.20658E-07,0.00658731,0.037668,0.545119,8.58045,8.78939,17.3698,2.63015,8.58045,8.7894,1.63013,0.782934,0.533965,1.3169,0.786557,0.712665,0.883827,2.51396,1.90358E-05,0.883808,0.391869,0.491938,0,0.955744,0.385458,5.20658E-07,0.00658731,4.48965E-08,0.441661,0,0.171427,0.172829,0.20293,0.194135,0.252513,0.177593,0.181046,0.229702,0.257343,0.184338,0.147571,1,1,0,0,0.955744,5.20658E-07,0.00658731,0.0171346,0.0205337
"Risk Neutral CM 4 PCPM 5 UPC 8E-06","1.18E-06","0.9822","241","Not Litigated",1,0.999913,8.68823E-05,0.8,3.6666E-5,0,1,8.68823E-05,1.00024E-05,4.5,2.66667,0.919073,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.99994,9.99994,19.9999,0.000122882,9.99994,9.99995,1.46665E-05,9.6451E-6,2.2012E-5,3.16566E-5,9.64507E-06,1.55265E-05,9.82134E-05,0.00011288,2.13335E-05,7.68799E-05,3.39991E-05,4.28808E-05,0,0,,0,0,0,0.439955,0,-3.30483E-12,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,3.66663E-5,0,0.999963,3.66663E-05,0,0,0,0,0
"Risk Neutral CM 4 PCPM 5 UPC 8E-06","1.18E-06","0.9822","241","Settles",2E-11,0,1,0.780096,1,1,1,1,0.116138,4.40048,2.39542,0.946131,0.140478,0.127432,0.120955,0.124445,0.128061,0.12341,0.118018,0.1172,1,1,0.375415,0.395502,,,1,,,,,0,0,0,,8.58546,8.81452,17.4,2.60002,8.58546,8.81453,1.6,0.768611,0.512773,1.28138,0.750241,0.66815,0.883881,2.48388,1.91634E-05,0.883862,0.38312,0.500742,0,1,0.385458,0,0,0,0.431503,0,0.0730262,0.180831,0.212327,0.191955,0.261076,0.153811,0.173209,0.233581,0.245932,0.192874,0.154404,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 4 PCPM 5 UPC 8E-06","1.18E-06","0.9822","241","Tried",7E-13,0,1,0.992298,1,1,1,1,0.121982,5.46149,2.39103,1.07285,0.0330108,0.0566697,0.0740046,0.0995627,0.172267,0.237839,0.206665,0.119981,1,1,0.674419,0.221794,,,0,,,,,0,0,1,0.545119,8.34512,8.25486,16.6,3.40002,8.34512,8.25484,2.4,1.06844,1.08506,2.1535,1.5388,1.90279,0.878037,3.27804,1.91282E-05,0.878018,0.591534,0.286484,0,0,,0,0,0,0.676678,0,2.29766,3.35201E-07,7.51155E-07,0.152249,0.0426579,0.805092,0.236683,0.17146,0.591858,7.93583E-13,6.76505E-13,1,1,0,0,0,0,0,0.454881,0.545119
"Risk Neutral CM 4 PCPM 5 UPC 8E-06","1.18E-06","0.9822","241","PWins",4E-13,0,1,1.01086,1,1,1,1,0.121348,5.55428,2.2769,1.09878,0.0313195,0.0587039,0.0783006,0.0900142,0.14679,0.229022,0.224283,0.141566,1,1,0.685187,0.24462,,,0,,,,,0,0,1,1,8.8,7.79998,16.6,3.40002,8.8,7.79996,2.4,1.45956,0.88853,2.34809,2.3225,1.06624,0.87867,3.27867,1.82152E-05,0.878652,0.648138,0.230514,0,0,,0,0,0,0.740442,0,2.26583,3.17934E-07,6.02317E-07,0.173778,0.0554456,0.770775,0.262853,0.143127,0.59402,8.12428E-13,7.90651E-13,1,1,0,0,0,0,0,0,1
"Risk Neutral CM 4 PCPM 5 UPC 8E-06","1.18E-06","0.9822","241","DWins",3E-13,0,1,0.970058,1,1,1,1,0.122741,5.35029,2.5278,1.04177,0.0350376,0.0542319,0.0688563,0.111005,0.202797,0.248404,0.185552,0.0941149,1,1,0.661516,0.194439,,,0,,,,,0,0,1,0,7.8,8.79998,16.6,3.40002,7.8,8.79996,2.4,0.599734,1.32059,1.92032,0.599628,2.90529,0.87728,3.27728,2.02224E-05,0.877259,0.523701,0.353558,0,0,,0,0,0,0.600266,0,2.33582,3.55893E-07,9.29518E-07,0.12645,0.0273333,0.846215,0.205321,0.205413,0.589266,7.70999E-13,5.39716E-13,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 4 PCPM 5 UPC 8E-06","1.18E-06","0.9822","241","Abandoned",1E-13,0,1,0.459979,1,1,1,1,0.090904,2.79989,0.000295982,1.04749,0.16111,0.267379,0.293022,0.189499,0.070159,0.0159708,0.00253421,0.000325619,1,1,0.899976,0.699938,,,0,,,,,7.90334E-05,0.999921,0,,9.19992,8.20008,17.4,2.6,9.19992,8.20008,1.6,1.22845,0.457199,1.68565,1.754,0.365793,0.909096,2.5091,2.36786E-09,0.909096,0.519526,0.38957,0,0,,7.90334E-05,0.999921,6.81507E-06,0.571475,0,2.28952,2.24634E-05,2.28959E-05,0.749967,0.210149,0.0398391,0.999899,2.71191E-05,3.08046E-05,2.35055E-05,1.96056E-05,1,1,0,0,0,7.90334E-05,0.999921,0,0
