"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 PCPM 5 DM 2","1.403E-08","0.8089","424","All",1,0.999915,8.4858E-05,0.8,8.4858E-5,8.4858E-05,1,8.4858E-05,1.00138E-05,4.5,2.94088,0.686421,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.381346,0.201746,,,4.9117E-05,,,,,0,0,3.574E-5,0.500364,9.99994,9.9999,19.9998,0.000155358,9.99994,9.99992,4.10914E-05,5.427E-05,6.3576E-6,6.06273E-5,6.20602E-05,8.21321E-06,0.000104253,0.000145344,2.94088E-05,7.48442E-05,1.66767E-05,5.81675E-05,0,4.9117E-05,0.262535,0,0,0,0.216185,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,8.4858E-05,8.4858E-05,0.999915,0,4.9117E-05,0,0,1.78575E-5,1.7884E-5
"Risk Neutral CM 1 PCPM 5 DM 2","1.403E-08","0.8089","424","NoDispute",0.9999,1,0,0.800004,0,0,1,0,0,4.50002,2.94092,0.686417,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,2.94092E-05,10,9.99998,0,0,0,0,0,0,2.94092E-05,2.94092E-05,2.94092E-05,0,0,0,0,0,,0,0,0,,0,-1.69347E-06,0.177371,0.214816,0.21562,0.214819,0.177375,0.177371,0.214816,0.21562,0.214819,0.177375,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 PCPM 5 DM 2","1.403E-08","0.8089","424","DisputeArises",8.5E-5,0,1,0.749006,1,1,1,1,0.118006,4.24503,2.39227,0.728702,0.157496,0.142222,0.12862,0.119567,0.114044,0.111604,0.112456,0.11399,1,1,0.381346,0.201746,,,0.578814,,,,,0,0,0.421186,0.500364,9.33133,9.18441,18.5157,1.48426,9.33133,9.18442,0.484237,0.639535,0.074921,0.714456,0.731342,0.0967877,0.882018,1.36625,2.39227E-05,0.881994,0.196525,0.685468,0,0.578814,0.262535,0,0,0,0.216185,0,0.0199548,0.198454,0.230664,0.215848,0.199104,0.15593,0.20341,0.231276,0.215409,0.198276,0.151629,1,1,0,0,0.578814,0,0,0.21044,0.210746
"Risk Neutral CM 1 PCPM 5 DM 2","1.403E-08","0.8089","424","PFiles",8.5E-5,0,1,0.749006,1,1,1,1,0.118006,4.24503,2.39227,0.728702,0.157496,0.142222,0.12862,0.119567,0.114044,0.111604,0.112456,0.11399,1,1,0.381346,0.201746,,,0.578814,,,,,0,0,0.421186,0.500364,9.33133,9.18441,18.5157,1.48426,9.33133,9.18442,0.484237,0.639535,0.074921,0.714456,0.731342,0.0967877,0.882018,1.36625,2.39227E-05,0.881994,0.196525,0.685468,0,0.578814,0.262535,0,0,0,0.216185,0,0.0199548,0.198454,0.230664,0.215848,0.199104,0.15593,0.20341,0.231276,0.215409,0.198276,0.151629,1,1,0,0,0.578814,0,0,0.21044,0.210746
"Risk Neutral CM 1 PCPM 5 DM 2","1.403E-08","0.8089","424","DAnswers",8.5E-5,0,1,0.749006,1,1,1,1,0.118006,4.24503,2.39227,0.728702,0.157496,0.142222,0.12862,0.119567,0.114044,0.111604,0.112456,0.11399,1,1,0.381346,0.201746,,,0.578814,,,,,0,0,0.421186,0.500364,9.33133,9.18441,18.5157,1.48426,9.33133,9.18442,0.484237,0.639535,0.074921,0.714456,0.731342,0.0967877,0.882018,1.36625,2.39227E-05,0.881994,0.196525,0.685468,0,0.578814,0.262535,0,0,0,0.216185,0,0.0199548,0.198454,0.230664,0.215848,0.199104,0.15593,0.20341,0.231276,0.215409,0.198276,0.151629,1,1,0,0,0.578814,0,0,0.21044,0.210746
"Risk Neutral CM 1 PCPM 5 DM 2","1.403E-08","0.8089","424","Litigated",8.5E-5,0,1,0.749006,1,1,1,1,0.118006,4.24503,2.39227,0.728702,0.157496,0.142222,0.12862,0.119567,0.114044,0.111604,0.112456,0.11399,1,1,0.381346,0.201746,,,0.578814,,,,,0,0,0.421186,0.500364,9.33133,9.18441,18.5157,1.48426,9.33133,9.18442,0.484237,0.639535,0.074921,0.714456,0.731342,0.0967877,0.882018,1.36625,2.39227E-05,0.881994,0.196525,0.685468,0,0.578814,0.262535,0,0,0,0.216185,0,0.0199548,0.198454,0.230664,0.215848,0.199104,0.15593,0.20341,0.231276,0.215409,0.198276,0.151629,1,1,0,0,0.578814,0,0,0.21044,0.210746
"Risk Neutral CM 1 PCPM 5 DM 2","1.403E-08","0.8089","424","Not Litigated",0.9999,1,0,0.800004,0,0,1,0,0,4.50002,2.94092,0.686417,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,2.94092E-05,10,9.99998,0,0,0,0,0,0,2.94092E-05,2.94092E-05,2.94092E-05,0,0,0,0,0,,0,0,0,,0,-1.69347E-06,0.177371,0.214816,0.21562,0.214819,0.177375,0.177371,0.214816,0.21562,0.214819,0.177375,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 PCPM 5 DM 2","1.403E-08","0.8089","424","Settles",4.9E-5,0,1,0.675058,1,1,1,1,0.134252,3.87529,3.86714,0.52637,0.191536,0.167522,0.139604,0.117908,0.106244,0.0991873,0.0920689,0.0859298,1,1,0.131045,0.13149,,,1,,,,,0,0,0,,9.06254,9.53743,18.6,1.40004,9.06254,9.53744,0.4,0.435358,0.0014464,0.436804,0.204269,0.000827197,0.865787,1.26579,3.86714E-05,0.865748,0.0251131,0.840635,0,1,0.262535,0,0,0,0.0276247,0,-0.28608,0.285258,0.244014,0.214904,0.165411,0.0904129,0.194425,0.268588,0.219235,0.160278,0.157473,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 1 PCPM 5 DM 2","1.403E-08","0.8089","424","Tried",3.6E-5,0,1,0.850629,1,1,1,1,0.0956815,4.75315,0.365446,1.00676,0.110716,0.107454,0.113526,0.121847,0.124764,0.128669,0.140474,0.152551,1,1,0.72532,0.298296,,,0,,,,,0,0,1,0.500364,9.70073,8.69927,18.4,1.6,9.70073,8.69927,0.6,0.920125,0.175893,1.09602,1.45567,0.228661,0.904322,1.50432,3.65446E-06,0.904319,0.432088,0.472231,0,0,,0,0,0,0.475314,0,0.440523,0.0791639,0.212316,0.217145,0.245407,0.245968,0.215757,0.18,0.210151,0.250494,0.143598,1,1,0,0,0,0,0,0.499636,0.500364
"Risk Neutral CM 1 PCPM 5 DM 2","1.403E-08","0.8089","424","PWins",1.8E-5,0,1,1.00996,1,1,1,1,0.0924177,5.5498,0.112558,1.122,0.0511222,0.0589321,0.0787058,0.107904,0.135206,0.159441,0.189112,0.219578,1,1,0.792462,0.362138,,,0,,,,,0,0,1,1,10.7,7.7,18.4,1.6,10.7,7.7,0.6,1.62047,0,1.62047,2.84369,0,0.907583,1.50758,1.12558E-06,0.907582,0.617746,0.289836,0,0,,0,0,0,0.679529,0,0.280588,0.0390292,0.155527,0.200313,0.307571,0.29756,0.113779,0.137657,0.219523,0.304347,0.224694,1,1,0,0,0,0,0,0,1
