"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 1 PCPM 5 DM 0.5","3.215E-07","0.9883","283","All",1,0.999903,9.74372E-05,0.8,3.0212E-5,2.37632E-05,1,9.74372E-05,9.9998E-06,4.5,1.27421,0.890366,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.546375,0.486342,,,1.90232E-05,,,,,6.78063E-07,2.33055E-06,1.731E-6,0.617818,9.99991,9.99997,19.9999,0.000120676,1000,1000,1.04964E-05,5.2679E-6,2.9504E-5,3.47714E-5,2.38109E-06,2.71076E-05,0.00010018,0.000110676,1.27423E-05,8.74374E-05,2.97817E-05,5.76557E-05,0,1.90232E-5,0.25,6.78063E-07,2.33055E-06,1.63156E-12,0.340845,0,-1.57002E-15,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,3.02122E-5,2.37632E-05,0.99997,6.449E-06,1.90232E-05,6.78063E-07,2.33055E-06,6.61686E-7,1.0697E-6
"MODRA CM 1 PCPM 5 DM 0.5","3.215E-07","0.9883","283","NoDispute",0.9999,1,0,0.800002,0,0,1,0,0,4.50001,1.27422,0.890367,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,10,9.99999,20,1.27424E-05,1000,1000,0,0,0,0,0,0,1.27424E-05,1.27424E-05,1.27424E-05,0,0,0,0,0,,0,0,0,,0,-3.55853E-07,0.177372,0.214817,0.21562,0.214818,0.177374,0.177372,0.214817,0.21562,0.214818,0.177374,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 5 DM 0.5","3.215E-07","0.9883","283","DisputeArises",9.7E-5,0,1,0.782786,0.310068,0.243882,1,1,0.102628,4.41393,1.18511,0.889977,0.143869,0.132339,0.122575,0.117306,0.115512,0.116975,0.122362,0.12906,1,1,0.546375,0.486342,,,0.195236,,,,,0.00695898,0.0239185,0.017769,0.617818,9.04218,9.85008,18.8923,1.10774,998.891,999.902,0.107725,0.0540643,0.302795,0.35686,0.0244372,0.278206,0.897384,1.00511,1.18511E-05,0.897372,0.30565,0.591722,0,0.195236,0.25,0.00695898,0.0239185,1.67447E-08,0.340845,0,0.00365178,0.18499,0.220117,0.215229,0.209304,0.17036,0.187355,0.218722,0.21453,0.209082,0.170312,0.310068,0.243882,0.689932,0.0661862,0.195236,0.00695898,0.0239185,0.0067909,0.0109778
"MODRA CM 1 PCPM 5 DM 0.5","3.215E-07","0.9883","283","PFiles",3E-05,0,1,0.912987,1,0.786543,1,1,0.0909163,5.06494,0.00163817,1.08352,0.0643703,0.0896659,0.113077,0.129975,0.138942,0.145102,0.154159,0.164708,1,1,0.546375,0.486342,,,0.629654,,,,,0.0224434,0.0771395,0.057306,0.617818,9.13603,9.51655,18.6526,1.34742,999.077,999.685,0.347424,0.174363,0.479692,0.654054,0.0788125,0.400387,0.909084,1.25651,1.63817E-08,0.909084,0.547644,0.36144,0,0.629654,0.25,0.0224434,0.0771395,5.40033E-08,0.602407,0,0.186704,1.1937E-07,0.260708,0.261682,0.260708,0.216902,0.123251,0.184483,0.227639,0.25117,0.213457,1,0.786543,0,0.213457,0.629654,0.0224434,0.0771395,0.0219013,0.0354046
"MODRA CM 1 PCPM 5 DM 0.5","3.215E-07","0.9883","283","DAnswers",2.4E-5,0,1,0.799965,1,1,1,1,0.0909205,4.49982,0.00208275,1.02496,0.0818348,0.113935,0.143135,0.161313,0.1611,0.142811,0.11387,0.0819999,1,1,0.546375,0.486342,,,0.800534,,,,,0.0285342,0.0980741,0.072858,0.617818,9.06439,9.52104,18.5854,1.41457,998.944,999.686,0.414572,0.219365,0.449822,0.669187,0.0990425,0.413016,0.909079,1.32365,2.08275E-08,0.909079,0.453763,0.455316,0,0.800534,0.25,0.0285342,0.0980741,6.86591E-08,0.49914,0,0.457228,1.51305E-07,0.319334,0.289417,0.234549,0.1567,0.1567,0.234549,0.289417,0.319334,2.02104E-07,1,1,0,0,0.800534,0.0285342,0.0980741,0.027845,0.045013
"MODRA CM 1 PCPM 5 DM 0.5","3.215E-07","0.9883","283","Litigated",2.4E-5,0,1,0.799965,1,1,1,1,0.0909205,4.49982,0.00208275,1.02496,0.0818348,0.113935,0.143135,0.161313,0.1611,0.142811,0.11387,0.0819999,1,1,0.546375,0.486342,,,0.800534,,,,,0.0285342,0.0980741,0.072858,0.617818,9.06439,9.52104,18.5854,1.41457,998.944,999.686,0.414572,0.219365,0.449822,0.669187,0.0990425,0.413016,0.909079,1.32365,2.08275E-08,0.909079,0.453763,0.455316,0,0.800534,0.25,0.0285342,0.0980741,6.86591E-08,0.49914,0,0.457228,1.51305E-07,0.319334,0.289417,0.234549,0.1567,0.1567,0.234549,0.289417,0.319334,2.02104E-07,1,1,0,0,0.800534,0.0285342,0.0980741,0.027845,0.045013
"MODRA CM 1 PCPM 5 DM 0.5","3.215E-07","0.9883","283","Not Litigated",1,0.999926,7.36758E-05,0.8,6.4492E-6,0,1,7.36758E-05,7.83942E-06,4.5,1.27424,0.890363,0.125002,0.125,0.124999,0.124998,0.124998,0.124999,0.125,0.125002,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99998,19.9999,8.70633E-05,1000,1000,6.44915E-07,5.5066E-8,1.8815E-5,1.88698E-5,2.75329E-08,1.72934E-05,7.8579E-05,7.92239E-05,1.27426E-05,6.58363E-05,1.89993E-05,4.68371E-05,0,0,,0,0,0,0.289788,0,-1.08654E-05,0.177377,0.214815,0.215618,0.214817,0.177373,0.177373,0.214817,0.215618,0.214815,0.177377,6.44915E-6,0,0.999994,6.44915E-06,0,0,0,0,0
"MODRA CM 1 PCPM 5 DM 0.5","3.215E-07","0.9883","283","Settles",1.9E-5,0,1,0.737263,1,1,1,1,0.0909254,4.18632,0.00260157,0.993045,0.0834346,0.124085,0.16539,0.190463,0.180908,0.136399,0.0808059,0.0385141,1,1,0.5,0.5,,,1,,,,,0,0,0,,9.05,9.55,18.6,1.4,998.939,999.728,0.4,0.253878,0.414034,0.667913,0.114245,0.393333,0.909075,1.30907,2.60157E-08,0.909075,0.396203,0.512871,0,1,0.25,0,0,0,0.435826,0,0.204175,1.80244E-07,0.363258,0.345611,0.28853,0.0026008,0.136851,0.277842,0.307464,0.277842,2.22703E-07,1,1,0,0,1,0,0,0,0
"MODRA CM 1 PCPM 5 DM 0.5","3.215E-07","0.9883","283","Tried",1.7E-6,0,1,0.989729,1,1,1,1,0.0909008,5.44865,5.05103E-07,1.12765,0.0375981,0.0633032,0.0774146,0.0925808,0.158944,0.231558,0.211005,0.127597,1,1,0.732772,0.430038,,,0,,,,,0,0,1,0.617818,9.00891,9.39109,18.4,1.6,998.656,999.486,0.6,0.13284,0.690497,0.823337,0.0811093,0.691776,0.909099,1.5091,5.05103E-12,0.909099,0.662827,0.246272,0,0,,0,0,0,0.729103,0,2.24662,1.92623E-14,7.83594E-08,0.17491,0.0490073,0.776083,0.239503,0.166443,0.594053,2.66137E-07,1.51906E-12,1,1,0,0,0,0,0,0.382182,0.617818
"MODRA CM 1 PCPM 5 DM 0.5","3.215E-07","0.9883","283","PWins",1.1E-6,0,1,1.08712,1,1,1,1,0.0909008,5.93561,2.27064E-07,1.18006,0.0153502,0.0309607,0.0471713,0.0734648,0.15623,0.25862,0.255533,0.16267,1,1,0.760673,0.458332,,,0,,,,,0,0,1,1,9.2,9.2,18.4,1.6,999.262,999.262,0.6,0.133558,0.666442,0.8,0.106846,0.533154,0.909099,1.5091,2.27064E-12,0.909099,0.757328,0.151771,0,0,,0,0,0,0.833053,0,2.2311,7.69122E-15,3.56353E-08,0.0967708,0.0341208,0.869108,0.144319,0.170127,0.685553,3.30302E-07,1.43645E-12,1,1,0,0,0,0,0,0,1
