"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrecPower1",0.2,0.999916,8.38179E-05,0.1,7.766E-11,3.45931E-11,1,8.38179E-05,1.03497E-05,1,3,0.496496,1,0,0,0,0,1,1,0.22205,0.2031,,,3.29496E-11,,,,,1.34216E-17,3.00032E-19,1.64E-12,0.23592,9.99992,9.99997,19.9999,0.000113818,9.99992,9.99997,1.84724E-11,5.707E-11,0,5.7067E-11,4.93885E-11,0,0.000103468,0.000103468,3.00002E-05,7.34682E-05,0,7.34682E-05,0,3.295E-11,0.19824,1.34216E-17,3.00032E-19,2.68539E-24,0,0,0.560314,0.351393,0.334491,0.195958,0.0865992,0.0315591,0.553793,0.349594,0.0876369,0.00864395,0.000331571,7.7658E-11,3.45931E-11,1,4.30648E-11,3.29496E-11,1.34216E-17,3.00032E-19,1.2557E-12,3.877E-13
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrecPower2",0.2,0.999924,7.56283E-05,0.3,7.274E-11,3.2137E-11,1,7.56283E-05,9.82899E-06,2,3,0.683456,0,1,0,0,0,1,1,0.273524,0.207019,,,2.67274E-11,,,,,1.21102E-17,7.4739E-19,5.41E-12,0.343955,9.99992,9.99997,19.9999,0.000105628,9.99992,9.99997,1.79967E-11,1.385E-11,4.06E-12,1.7906E-11,7.75693E-12,4.06004E-13,9.57995E-05,9.57995E-05,3.00002E-05,6.57993E-05,3.66664E-11,6.57993E-05,0,2.6727E-11,0.187703,1.21102E-17,7.4739E-19,2.42301E-24,5.3683E-07,0,0.307007,0.267345,0.295088,0.224401,0.140424,0.0727411,0.259101,0.410441,0.2591,0.0649514,0.00640639,7.2737E-11,3.2137E-11,1,4.05995E-11,2.67274E-11,1.21102E-17,7.4739E-19,3.5489E-12,1.861E-12
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrecPower3",0.2,0.999932,6.77449E-05,0.5,6.89E-11,2.95532E-11,1,6.77449E-05,9.63924E-06,3,3,0.880195,0,0,1,0,0,1,1,0.356047,0.22046,,,1.92419E-11,,,,,1.08478E-17,7.00324E-19,1.03E-11,0.469709,9.99993,9.99997,19.9999,9.77451E-05,9.99993,9.99997,1.78180E-11,1.515E-11,3.934E-12,1.9083E-11,1.17294E-11,3.93451E-13,8.81058E-05,8.81059E-05,3.00002E-05,5.81056E-05,3.5487200000000004E-11,5.81056E-05,0,1.9242E-11,0.174783,1.08478E-17,7.00324E-19,2.17044E-24,5.80771E-07,0,4.9717E-06,0.157953,0.221799,0.240495,0.221798,0.157954,0.0613598,0.244771,0.387741,0.244769,0.061359,6.8897E-11,2.95532E-11,1,3.93443E-11,1.92419E-11,1.08478E-17,7.00324E-19,5.4680E-12,4.843E-12
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrecPower4",0.2,0.999937,6.27334E-05,0.7,6.74E-11,2.77307E-11,1,6.27334E-05,9.8291E-06,4,3,1.08576,0,0,0,1,0,1,1,0.411933,0.263994,,,1.71846E-11,,,,,1.00454E-17,2.12322E-19,1.05E-11,0.598305,9.99994,9.99997,19.9999,9.27336E-05,9.99994,9.99997,1.71683E-11,5.658E-12,1.408E-11,1.9741E-11,1.69753E-12,9.82957E-12,8.29044E-05,8.29045E-05,3.00002E-05,5.29043E-05,4.8921500000000004E-11,5.29042E-05,0,1.7185E-11,0.238523,1.00454E-17,2.12322E-19,2.00988E-24,8.74284E-07,0,-0.307002,0.072741,0.140425,0.224402,0.295087,0.267346,0.00640653,0.0649523,0.259101,0.410441,0.259099,6.7398E-11,2.77307E-11,1,3.96678E-11,1.71846E-11,1.00454E-17,2.12322E-19,4.2363E-12,6.31E-12
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrecPower5",0.2,0.999938,6.2205E-05,0.9,6.881E-11,2.73094E-11,1,6.2205E-05,1.03499E-05,5,3,1.29887,0,0,0,0,1,1,1,0.424505,0.32792,,,2.06378E-11,,,,,9.96075E-18,2.77808E-20,6.67E-12,0.713779,9.99994,9.99997,19.9999,9.22052E-05,9.99994,9.99997,1.64083E-11,1.429E-12,6.2205E-5,6.22049E-5,4.28582E-13,6.22049E-05,8.18553E-05,8.18553E-05,3.00002E-05,5.18551E-05,5.18551E-05,8.335479999999999E-12,0,2.0638E-11,0.336196,9.96075E-18,2.77808E-20,1.99295E-24,1,0,-0.560319,0.0315591,0.0865999,0.19596,0.334492,0.351389,0.000331579,0.0086441,0.0876376,0.349595,0.553792,6.8812E-11,2.73094E-11,1,4.15027E-11,2.06378E-11,9.96075E-18,2.77808E-20,1.9095E-12,4.762E-12
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,1.10043E-11,0.5,5.49995E-05,4.9995E-06,3,0,1.71665,0.2,0.2,0.2,0.2,0.2,1,1,0.9,0.9,,,1.10043E-11,,,,,8.81049E-25,8.80696E-18,1.76E-24,1,9.99999,9.99945,19.9994,0.000560499,9.99999,9.99945,5.49995E-06,1.1385E-5,4.3614E-6,1.57468E-5,1.13854E-05,4.3615E-07,0.00055,0.0005555,0.0005,5E-05,3.96495E-05,1.03505E-05,0,1.1004E-11,0.9,8.81049E-25,8.80696E-18,1.7621E-24,0.792991,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,5.49995E-5,1.10043E-11,0.999945,5.49995E-05,1.10043E-11,8.81049E-25,8.80696E-18,2.9550E-41,1.762E-24
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrecLevel1",2E-07,0.999906,9.40985E-05,0.5,9.4098E-5,1.88272E-11,1,9.40985E-05,9.99916E-06,3,1,1.46099,0.2,0.2,0.199999,0.2,0.200001,1,1,0.9,0.9,,,1.88272E-11,,,,,1.50738E-24,1.50678E-17,3.01E-24,1,9.99999,9.9999,19.9999,0.000113508,9.99999,9.9999,9.40985E-06,2.0277E-5,7.3822E-6,2.76589E-5,2.02767E-05,7.38234E-07,9.40993E-05,0.000103509,1E-05,8.40993E-05,6.58925E-05,1.82068E-05,0,1.8827E-11,0.9,1.50738E-24,1.50678E-17,3.01477E-24,0.784516,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,9.40984E-5,1.88272E-11,0.999906,9.40984E-05,1.88272E-11,1.50738E-24,1.50678E-17,2.6587E-41,3.015E-24
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrecLevel2",2E-07,0.999919,8.08369E-05,0.5,8.0837E-5,8.08369E-05,1,8.08369E-05,9.99929E-06,3,2,1.18788,0.2,0.2,0.2,0.2,0.200001,1,1,0.531286,0.363855,,,4.62689E-05,,,,,1.19111E-17,1.98701E-12,3.457E-5,0.525231,9.99994,9.99992,19.9999,0.000140085,9.99994,9.99992,3.92484E-05,3.2668E-5,1.8156E-5,5.08243E-5,2.27063E-05,1.51842E-05,9.08376E-05,0.000130086,2E-05,7.08376E-05,2.60221E-05,4.48156E-05,0,4.62689E-5,0.4084,1.19111E-17,1.98701E-12,1.84113E-24,0.371495,0,1.32788E-15,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,8.08369E-5,8.08369E-05,0.999919,1.61739E-11,4.62689E-05,1.19111E-17,1.98701E-12,1.64118E-5,1.8156E-5
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrecLevel3",1,0.99993,7.04259E-05,0.500001,1.409E-11,1.40908E-11,1,7.04259E-05,9.9994E-06,3,3,0.888954,0.2,0.2,0.2,0.2,0.200001,1,1,0.1,0.1,,,1.40908E-11,,,,,1.12772E-17,1.12817E-24,2.26E-24,0,9.99993,9.99997,19.9999,0.000100426,9.99993,9.99997,5.63632E-12,3.48E-12,1.2441E-5,1.24411E-5,1.04415E-12,1.24411E-05,9.04265E-05,9.04265E-05,3E-05,6.04265E-05,1.03711E-05,5.00554E-05,0,1.4091E-11,0.1,1.12772E-17,1.12817E-24,2.25633E-24,0.176655,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,1.4091E-11,1.40908E-11,1,2.81929E-18,1.40908E-11,1.12772E-17,1.12817E-24,2.2563E-24,0
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrecLevel4",2E-07,0.999937,6.32063E-05,0.500001,1.265E-11,1.26463E-11,1,6.32063E-05,9.99947E-06,3,4,0.544165,0.2,0.2,0.2,0.2,0.200001,1,1,0.1,0.1,,,1.26463E-11,,,,,1.01211E-17,1.01252E-24,2.03E-24,0,9.99994,9.99996,19.9999,0.000103206,9.99994,9.99996,5.05853E-12,3.794E-12,0,3.7939E-12,1.13817E-12,0,9.32069E-05,9.32069E-05,4E-05,5.32069E-05,0,5.32069E-05,0,1.2646E-11,0.1,1.01211E-17,1.01252E-24,2.02503E-24,0,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,1.2646E-11,1.26463E-11,1,2.53028E-18,1.26463E-11,1.01211E-17,1.01252E-24,2.025E-24,0
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","Rounds1",3E-11,0,1,0.474924,1,1,1,1,0.132212,2.87462,2.46559,1.02204,0.228603,0.212373,0.195298,0.183254,0.180471,1,1,0.330485,0.241008,,,0.77147,,,,,3.72618E-07,1.31364E-08,0.228529,0.525231,9.06866,9.48561,18.5543,1.44573,9.06866,9.48561,0.445706,0.330971,0.210503,0.541474,0.184612,0.199903,0.867813,1.31352,2.46559E-05,0.867788,0.240596,0.627193,0,0.77147,0.222279,3.72618E-07,1.31364E-08,7.45534E-14,0.28078,0,-1.33431E-14,0.198529,0.232166,0.215774,0.198947,0.154585,0.198529,0.232166,0.215774,0.198947,0.154585,1,1,0,0,0.77147,3.72618E-07,1.31364E-08,0.108499,0.120031
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","Truly Liable",1.2E-5,0,1,0.899999,3.2731E-6,6.83036E-07,1,1,0.166383,5,2.99999,1.29887,0,6.52667E-07,6.32488E-07,8.81703E-07,0.999998,1,1,0.512163,0.353529,,,4.06249E-07,,,,,1.60128E-13,3.86003E-15,2.768E-7,0.64305,9,9.99997,19,1.00003,9,9.99997,5.87575E-07,5.3396E-8,0.999997,0.999998,1.60189E-08,0.999997,0.833647,0.833647,2.99999E-05,0.833617,0.833617,0,0,4.06249E-7,0.387092,1.60128E-13,3.86003E-15,3.20384E-20,1,0,-1.81265E-15,0.00035114,0.00945378,0.0941614,0.357633,0.538401,0.00035114,0.00945378,0.0941614,0.357633,0.538401,3.27307E-6,6.83036E-07,0.999997,2.59004E-06,4.06249E-07,1.60128E-13,3.86003E-15,9.8799E-08,1.7799E-7
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","Truly Not Liable",5.8E-5,0,1,0.375464,5.2393E-7,3.75391E-07,1,1,0.13675,2.37732,3,0.762425,0.289103,0.260855,0.233664,0.216378,3.58934E-08,1,1,0.259559,0.197081,,,3.15498E-07,,,,,1.60128E-13,6.02824E-15,5.989E-8,0.408406,9,9.99997,19,1.00003,9,9.99997,1.76988E-07,3.0983E-7,0,3.09829E-7,2.41458E-07,0,0.86328,0.86328,3E-05,0.86325,0,0.86325,0,3.15498E-7,0.176746,1.60128E-13,6.02824E-15,3.20384E-20,0,0,-6.96357E-15,0.248135,0.285285,0.241839,0.159551,0.0651895,0.248135,0.285285,0.241839,0.159551,0.0651895,5.23929E-7,3.75391E-07,0.999999,1.48538E-07,3.15498E-07,1.60128E-13,6.02824E-15,3.54318E-8,2.446E-08
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","Liability Strength1",0.2,0.999916,8.38179E-05,0.1,7.766E-11,3.45931E-11,1,8.38179E-05,1.03497E-05,1,3,0.496496,1,0,0,0,0,1,1,0.22205,0.2031,,,3.29496E-11,,,,,1.34216E-17,3.00032E-19,1.64E-12,0.23592,9.99992,9.99997,19.9999,0.000113818,9.99992,9.99997,1.84724E-11,5.707E-11,0,5.7067E-11,4.93885E-11,0,0.000103468,0.000103468,3.00002E-05,7.34682E-05,0,7.34682E-05,0,3.295E-11,0.19824,1.34216E-17,3.00032E-19,2.68539E-24,0,0,0.560314,0.351393,0.334491,0.195958,0.0865992,0.0315591,0.553793,0.349594,0.0876369,0.00864395,0.000331571,7.7658E-11,3.45931E-11,1,4.30648E-11,3.29496E-11,1.34216E-17,3.00032E-19,1.2557E-12,3.877E-13
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","Liability Strength2",0.2,0.999924,7.56283E-05,0.3,7.274E-11,3.2137E-11,1,7.56283E-05,9.82899E-06,2,3,0.683456,0,1,0,0,0,1,1,0.273524,0.207019,,,2.67274E-11,,,,,1.21102E-17,7.4739E-19,5.41E-12,0.343955,9.99992,9.99997,19.9999,0.000105628,9.99992,9.99997,1.79967E-11,1.385E-11,4.06E-12,1.7906E-11,7.75693E-12,4.06004E-13,9.57995E-05,9.57995E-05,3.00002E-05,6.57993E-05,3.66664E-11,6.57993E-05,0,2.6727E-11,0.187703,1.21102E-17,7.4739E-19,2.42301E-24,5.3683E-07,0,0.307007,0.267345,0.295088,0.224401,0.140424,0.0727411,0.259101,0.410441,0.2591,0.0649514,0.00640639,7.2737E-11,3.2137E-11,1,4.05995E-11,2.67274E-11,1.21102E-17,7.4739E-19,3.5489E-12,1.861E-12
"Risk Neutral CM 1 CN 0.4 LT 1.2","0","36","Liability Strength3",0.2,0.999932,6.77449E-05,0.5,6.89E-11,2.95532E-11,1,6.77449E-05,9.63924E-06,3,3,0.880195,0,0,1,0,0,1,1,0.356047,0.22046,,,1.92419E-11,,,,,1.08478E-17,7.00324E-19,1.03E-11,0.469709,9.99993,9.99997,19.9999,9.77451E-05,9.99993,9.99997,1.78180E-11,1.515E-11,3.934E-12,1.9083E-11,1.17294E-11,3.93451E-13,8.81058E-05,8.81059E-05,3.00002E-05,5.81056E-05,3.5487200000000004E-11,5.81056E-05,0,1.9242E-11,0.174783,1.08478E-17,7.00324E-19,2.17044E-24,5.80771E-07,0,4.9717E-06,0.157953,0.221799,0.240495,0.221798,0.157954,0.0613598,0.244771,0.387741,0.244769,0.061359,6.8897E-11,2.95532E-11,1,3.93443E-11,1.92419E-11,1.08478E-17,7.00324E-19,5.4680E-12,4.843E-12
